Date,PAG.L
2023-02-09,595.7529296875
2023-02-10,587.2636108398438
2023-02-13,589.760498046875
2023-02-14,594.754150390625
2023-02-15,596.2523193359375
2023-02-16,595.7529296875
2023-02-17,596.2523193359375
2023-02-20,596.2523193359375
2023-02-21,593.256103515625
2023-02-22,583.2686767578125
2023-02-23,587.2636108398438
2023-02-24,582.7692260742188
2023-02-27,594.2548828125
2023-02-28,595.7529296875
2023-03-01,598.749267578125
2023-03-02,597.2510986328125
2023-03-03,597.2510986328125
2023-03-06,592.2572631835938
2023-03-07,592.2572631835938
2023-03-08,578.2747802734375
2023-03-09,572.2822875976562
2023-03-10,563.2937622070312
2023-03-13,532.33251953125
2023-03-14,541.8206176757812
2023-03-15,514.35498046875
2023-03-16,530.3348999023438
2023-03-17,511.3587951660156
2023-03-20,514.35498046875
2023-03-21,536.3274536132812
2023-03-22,526.3400268554688
2023-03-23,519.8482055664062
2023-03-24,515.3538208007812
2023-03-27,517.8505859375
2023-03-28,500.8719787597656
2023-03-29,515.8530883789062
2023-03-30,521.8456420898438
2023-03-31,519.3487548828125
2023-04-03,518.3500366210938
2023-04-04,507.3638000488281
2023-04-05,494.779541015625
2023-04-06,503.8681945800781
2023-04-11,493.5810852050781
2023-04-12,495.7782897949219
2023-04-13,496.1777648925781
2023-04-14,501.87066650390625
2023-04-17,498.3750305175781
2023-04-18,507.3638000488281
2023-04-19,504.86688232421875
2023-04-20,497.176513671875
2023-04-21,499.17401123046875
2023-04-24,494.579833984375
2023-04-25,489.1865234375
2023-04-26,494.3800354003906
2023-04-27,498.7745666503906
2023-04-28,501.87066650390625
2023-05-02,487.788330078125
2023-05-03,487.9880676269531
2023-05-04,490.5848083496094
2023-05-05,488.7870788574219
2023-05-09,493.9805908203125
2023-05-10,494.97930908203125
2023-05-11,499.3738098144531
2023-05-12,500.37255859375
2023-05-15,503.3687744140625
2023-05-16,502.8694152832031
2023-05-17,503.8681945800781
2023-05-18,514.35498046875
2023-05-19,511.8581237792969
2023-05-22,518.3500366210938
2023-05-23,526.83935546875
2023-05-24,511.3587951660156
2023-05-25,497.37628173828125
2023-05-26,482.3951110839844
2023-05-30,492.3825988769531
2023-05-31,484.7920837402344
2023-06-01,487.3888244628906
2023-06-02,492.7820739746094
2023-06-05,502.8694152832031
2023-06-06,550.3098754882812
2023-06-07,551.3086547851562
2023-06-08,556.302490234375
2023-06-09,560.2974243164062
2023-06-12,559.7980346679688
2023-06-13,570.284912109375
2023-06-14,576.2774047851562
2023-06-15,576.7767333984375
2023-06-16,570.7842407226562
2023-06-19,573.2811279296875
2023-06-20,569.7855834960938
2023-06-21,547.3136596679688
2023-06-22,531.3336791992188
2023-06-23,517.3512573242188
2023-06-26,511.8581237792969
2023-06-27,518.8494262695312
2023-06-28,523.8430786132812
2023-06-29,526.3400268554688
2023-06-30,530.3348999023438
2023-07-03,539.32373046875
2023-07-04,540.8218383789062
2023-07-05,536.3274536132812
2023-07-06,508.4666748046875
2023-07-07,495.08074951171875
2023-07-10,505.4698181152344
2023-07-11,500.97454833984375
2023-07-12,517.9566650390625
2023-07-13,520.4541015625
2023-07-14,509.9651184082031
2023-07-17,512.4625244140625
2023-07-18,519.4552001953125
2023-07-19,539.4342041015625
2023-07-20,542.9306030273438
2023-07-21,534.4393920898438
2023-07-24,550.9221801757812
2023-07-25,543.9295043945312
2023-07-26,553.9190063476562
2023-07-27,542.4310913085938
2023-07-28,538.4352416992188
2023-07-31,527.44677734375
2023-08-01,517.457275390625
2023-08-02,505.9693298339844
2023-08-03,510.9640808105469
2023-08-04,514.9599609375
2023-08-07,517.457275390625
2023-08-08,512.4625244140625
2023-08-09,525.4488525390625
2023-08-10,529.9441528320312
2023-08-11,522.4520263671875
2023-08-14,521.4530639648438
2023-08-15,523.950439453125
2023-08-16,525.9483642578125
2023-08-17,520.9535522460938
2023-08-18,514.4603881835938
2023-08-21,499.9756164550781
2023-08-22,497.6780090332031
2023-08-23,505.4698181152344
2023-08-24,507.9671936035156
2023-08-25,508.4666748046875
2023-08-29,526.9473266601562
2023-08-30,526.9473266601562
2023-08-31,525.9483642578125
2023-09-01,521.95263671875
2023-09-04,519.9546508789062
2023-09-05,515.9588623046875
2023-09-06,505.4698181152344
2023-09-07,500.4750671386719
2023-09-08,499.27630615234375
2023-09-11,501.9734802246094
2023-09-12,506.96826171875
2023-09-13,515.9588623046875
2023-09-14,519.4552001953125
2023-09-15,505.9693298339844
2023-09-18,504.47088623046875
2023-09-19,513.46142578125
2023-09-20,522.4520263671875
2023-09-21,516.4583129882812
2023-09-22,515.4593505859375
2023-09-25,499.47613525390625
2023-09-26,498.67694091796875
2023-09-27,493.48236083984375
2023-09-28,488.2878723144531
2023-09-29,491.4844970703125
2023-10-02,473.50335693359375
2023-10-03,464.9123840332031
2023-10-04,472.1048583984375
2023-10-05,474.5023193359375
2023-10-06,478.29833984375
2023-10-09,478.6979064941406
2023-10-10,489.28680419921875
2023-10-11,489.4866027832031
2023-10-12,493.8819580078125
2023-10-13,478.6979064941406
2023-10-16,485.2909851074219
2023-10-17,488.68743896484375
2023-10-18,482.0943908691406
2023-10-19,475.7010803222656
2023-10-20,471.70526123046875
2023-10-23,471.3056640625
2023-10-24,459.71783447265625
2023-10-25,459.9176025390625
2023-10-26,461.1163330078125
2023-10-27,461.3161315917969
2023-10-30,450.12786865234375
2023-10-31,443.1352233886719
2023-11-01,446.33184814453125
2023-11-02,454.323486328125
2023-11-03,462.5148620605469
2023-11-06,456.12158203125
2023-11-07,454.52325439453125
2023-11-08,458.5190734863281
2023-11-09,461.3161315917969
2023-11-10,458.3193054199219
2023-11-13,459.5180358886719
2023-11-14,481.4949645996094
2023-11-15,489.0870361328125
2023-11-16,479.2972717285156
2023-11-17,494.081787109375
2023-11-20,487.2888488769531
2023-11-21,475.5012512207031
2023-11-22,478.6979064941406
2023-11-23,481.4949645996094
2023-11-24,479.4970703125
2023-11-27,472.50439453125
2023-11-28,467.7094421386719
2023-11-29,479.8966369628906
2023-11-30,482.0943908691406
2023-12-01,484.4918518066406
2023-12-04,485.4908142089844
2023-12-05,490.4855651855469
2023-12-06,531.4425659179688
2023-12-07,553.4194946289062
2023-12-08,556.9158935546875
2023-12-11,558.9136962890625
2023-12-12,570.4017333984375
2023-12-13,590.8802490234375
2023-12-14,613.856201171875
2023-12-15,626.842529296875
2023-12-18,643.3252563476562
2023-12-19,664.8027954101562
2023-12-20,690.7754516601562
2023-12-21,691.2749633789062
2023-12-22,688.777587890625
2023-12-27,689.7764892578125
2023-12-28,687.778564453125
2023-12-29,696.7691650390625
2024-01-02,693.2728881835938
2024-01-03,695.270751953125
2024-01-04,703.7618408203125
2024-01-05,700.2655639648438
2024-01-08,716.2487182617188
2024-01-09,708.756591796875
2024-01-10,708.756591796875
2024-01-11,690.7754516601562
2024-01-12,706.2592163085938
2024-01-15,709.256103515625
2024-01-16,707.2582397460938
2024-01-17,692.7734375
2024-01-18,692.27392578125
2024-01-19,696.2696533203125
2024-01-22,713.7514038085938
2024-01-23,705.759765625
2024-01-24,705.2603149414062
2024-01-25,722.2425537109375
2024-01-26,711.2539672851562
2024-01-29,704.2612915039062
2024-01-30,700.2655639648438
2024-01-31,703.2623901367188
2024-02-01,649.5625610351562
2024-02-02,654.5592041015625
2024-02-05,649.5625610351562
2024-02-06,650.5618286132812
2024-02-07,646.5645141601562
2024-02-08,637.5706787109375
2024-02-09,638.5699462890625
2024-02-12,645.0656127929688
2024-02-13,633.5732421875
2024-02-14,636.5712280273438
2024-02-15,637.5706787109375
2024-02-16,636.5712280273438
2024-02-19,643.06689453125
2024-02-20,649.5625610351562
2024-02-21,642.5672607421875
2024-02-22,642.5672607421875
2024-02-23,644.0662231445312
2024-02-26,641.0682373046875
2024-02-27,645.0656127929688
2024-02-28,642.067626953125
2024-02-29,643.5665283203125
2024-03-01,665.0521240234375
2024-03-04,665.5517578125
2024-03-05,660.5551147460938
2024-03-06,678.0433349609375
2024-03-07,684.039306640625
2024-03-08,684.5389404296875
2024-03-11,667.0507202148438
2024-03-12,678.5430297851562
2024-03-13,674.0460205078125
2024-03-14,667.5504150390625
2024-03-15,671.0480346679688
2024-03-18,671.5477294921875
2024-03-19,660.055419921875
2024-03-20,659.5557861328125
2024-03-21,670.5484008789062
2024-03-22,664.0527954101562
2024-03-25,670.5484008789062
2024-03-26,673.0467529296875
2024-03-27,674.0460205078125
2024-03-28,690.0352783203125
2024-04-02,672.5470581054688
2024-04-03,677.0440063476562
2024-04-04,685.5382690429688
2024-04-05,668.5498046875
2024-04-08,686.53759765625
2024-04-09,689.0359497070312
2024-04-10,700.0285034179688
2024-04-11,685.5382690429688
2024-04-12,680.5416870117188
2024-04-15,680.5416870117188
2024-04-16,666.0514526367188
2024-04-17,677.543701171875
2024-04-18,685.0386352539062
2024-04-19,669.0493774414062
2024-04-22,690.0352783203125
2024-04-23,700.5281982421875
2024-04-24,706.0245361328125
2024-04-25,689.53564453125
2024-04-26,697.5302124023438
2024-04-29,714.5187377929688
2024-04-30,715.0184326171875
2024-05-01,709.5221557617188
2024-05-02,708.5228271484375
2024-05-03,706.524169921875
2024-05-07,719.5154418945312
2024-05-08,738.5026245117188
2024-05-09,714.5187377929688
2024-05-10,730.508056640625
2024-05-13,732.5066528320312
2024-05-14,718.0164184570312
2024-05-15,726.5106811523438
2024-05-16,730.0083618164062
2024-05-17,739.0022583007812
2024-05-20,748.9955444335938
2024-05-21,759.4884643554688
2024-05-22,747.49658203125
2024-05-23,742.000244140625
2024-05-24,767.9827880859375
2024-05-28,754.4918212890625
2024-05-29,743.499267578125
2024-05-30,753.4925537109375
2024-05-31,763.9854736328125
2024-06-03,778.975341796875
2024-06-04,769.4817504882812
2024-06-05,754.4918212890625
2024-06-06,755.4911499023438
2024-06-07,746.9969482421875
2024-06-10,751.9934692382812
2024-06-11,742.000244140625
2024-06-12,751.493896484375
2024-06-13,739.0022583007812
2024-06-14,742.9996337890625
2024-06-17,755.4911499023438
2024-06-18,775.4777221679688
2024-06-19,769.4817504882812
2024-06-20,754.9915161132812
2024-06-21,748.9955444335938
2024-06-24,765.984130859375
2024-06-25,755.9908447265625
2024-06-26,749.4952392578125
2024-06-27,749.994873046875
2024-06-28,734.5053100585938
2024-07-01,735.0050048828125
2024-07-02,725.01171875
2024-07-03,744.9982299804688
2024-07-04,736.6344604492188
2024-07-05,752.62646484375
2024-07-08,753.6260375976562
2024-07-09,735.1351318359375
2024-07-10,759.1232299804688
2024-07-11,748.1287231445312
2024-07-12,739.6329345703125
2024-07-15,756.1246948242188
2024-07-16,757.6240234375
2024-07-17,753.6260375976562
2024-07-18,773.6160888671875
2024-07-19,771.1173095703125
2024-07-22,779.6130981445312
2024-07-23,773.1162719726562
2024-07-24,770.1177978515625
2024-07-25,773.1162719726562
2024-07-26,796.6046142578125
2024-07-29,793.6061401367188
2024-07-30,807.0994262695312
2024-07-31,803.6011352539062
2024-08-01,789.6080932617188
2024-08-02,758.123779296875
2024-08-05,742.1316528320312
2024-08-06,738.1336669921875
2024-08-07,748.6284790039062
2024-08-08,752.126708984375
2024-08-09,759.1232299804688
2024-08-12,763.6210327148438
2024-08-13,764.6205444335938
2024-08-14,766.1197509765625
2024-08-15,776.6145629882812
2024-08-16,773.6160888671875
2024-08-19,776.6145629882812
2024-08-20,763.6210327148438
2024-08-21,778.1138305664062
2024-08-22,780.6126098632812
2024-08-23,787.609130859375
2024-08-27,783.111328125
2024-08-28,772.1168212890625
2024-08-29,772.6165771484375
2024-08-30,767.1193237304688
2024-09-02,763.6210327148438
2024-09-03,755.125244140625
2024-09-04,762.6215209960938
2024-09-05,765.6199951171875
2024-09-06,737.1341552734375
2024-09-09,740.1326904296875
2024-09-10,733.6359252929688
2024-09-11,733.1361694335938
2024-09-12,737.6339111328125
2024-09-13,742.6314086914062
2024-09-16,748.6284790039062
2024-09-17,744.6304321289062
2024-09-18,744.1307373046875
2024-09-19,759.1232299804688
2024-09-20,740.6324462890625
2024-09-23,752.62646484375
2024-09-24,750.6275024414062
2024-09-25,750.6275024414062
2024-09-26,772.6165771484375
2024-09-27,776.6145629882812
2024-09-30,777.1143798828125
2024-10-01,772.1168212890625
2024-10-02,764.6205444335938
2024-10-03,754.125732421875
2024-10-04,769.1182861328125
2024-10-07,766.6195068359375
2024-10-08,760.62255859375
2024-10-09,770.6175537109375
2024-10-10,764.6205444335938
2024-10-11,768.6185302734375
2024-10-14,770.1177978515625
2024-10-15,739.6329345703125
2024-10-16,746.1296997070312
2024-10-17,767.1193237304688
2024-10-18,762.6215209960938
2024-10-21,743.1312255859375
2024-10-22,749.6279296875
2024-10-23,736.6344604492188
2024-10-24,745.6299438476562
2024-10-25,743.6309814453125
2024-10-28,720.1426391601562
2024-10-29,693.156005859375
2024-10-30,699.6527709960938
2024-10-31,685.6597290039062
2024-11-01,690.157470703125
2024-11-04,691.156982421875
2024-11-05,680.1624145507812
2024-11-06,669.1679077148438
2024-11-07,691.65673828125
2024-11-08,685.6597290039062
2024-11-11,710.1475830078125
2024-11-12,716.6443481445312
2024-11-13,700.6522827148438
2024-11-14,711.1470336914062
2024-11-15,717.6438598632812
2024-11-18,723.14111328125
2024-11-19,724.640380859375
2024-11-20,723.14111328125
2024-11-21,732.6363525390625
2024-11-22,726.639404296875
2024-11-25,738.6334228515625
2024-11-26,726.1396484375
2024-11-27,727.13916015625
2024-11-28,749.6279296875
2024-11-29,757.124267578125
2024-12-02,747.1292114257812
2024-12-03,796.6046142578125
2024-12-04,794.1058959960938
2024-12-05,787.1093139648438
2024-12-06,803.1014404296875
2024-12-09,789.6080932617188
2024-12-10,785.610107421875
2024-12-11,778.1138305664062
2024-12-12,775.6150512695312
2024-12-13,777.1143798828125
2024-12-16,771.1173095703125
2024-12-17,744.6304321289062
2024-12-18,739.1331787109375
2024-12-19,736.6344604492188
2024-12-20,735.1351318359375
2024-12-23,728.6383666992188
2024-12-24,742.6314086914062
2024-12-27,735.1351318359375
2024-12-30,735.1351318359375
2024-12-31,743.1312255859375
2025-01-02,749.6279296875
2025-01-03,745.1301879882812
2025-01-06,751.626953125
2025-01-07,747.1292114257812
2025-01-08,699.6527709960938
2025-01-09,700.1525268554688
2025-01-10,687.65869140625
2025-01-13,694.155517578125
2025-01-14,697.1539916992188
2025-01-15,725.6398315429688
2025-01-16,727.13916015625
2025-01-17,729.637939453125
2025-01-20,733.6359252929688
2025-01-21,747.1292114257812
2025-01-22,749.128173828125
2025-01-23,762.1217651367188
2025-01-24,761.1222534179688
2025-01-27,736.6344604492188
2025-01-28,752.126708984375
2025-01-29,762.1217651367188
2025-01-30,765.6199951171875
2025-01-31,803.1014404296875
2025-02-03,790.1078491210938
2025-02-04,788.10888671875
2025-02-05,780.6126098632812
2025-02-06,767.886474609375
2025-02-07,772.8857421875
2025-02-10,784.8839721679688
2025-02-11,788.8833618164062
2025-02-12,788.8833618164062
2025-02-13,787.883544921875
2025-02-14,786.8836669921875
2025-02-17,788.8833618164062
2025-02-18,780.8845825195312
2025-02-19,771.385986328125
2025-02-20,760.8875122070312
2025-02-21,760.3875732421875
2025-02-24,750.8889770507812
2025-02-25,752.888671875
2025-02-26,755.8882446289062
2025-02-27,753.3886108398438
2025-02-28,755.8882446289062
2025-03-03,757.3880004882812
2025-03-04,727.8923950195312
2025-03-05,735.8912353515625
2025-03-06,732.3917236328125
2025-03-07,738.8907470703125
2025-03-10,714.3944091796875
2025-03-11,706.8955078125
2025-03-12,721.8932495117188
2025-03-13,712.3946533203125
2025-03-14,737.8909301757812
2025-03-17,741.8903198242188
2025-03-18,753.3886108398438
2025-03-19,761.8873901367188
2025-03-20,756.8881225585938
2025-03-21,762.3872680664062
2025-03-24,763.3871459960938
2025-03-25,771.8858642578125
2025-03-26,777.3850708007812
2025-03-27,777.885009765625
2025-03-28,772.3858032226562
2025-03-31,736.39111328125
2025-04-01,751.388916015625
2025-04-02,754.8883666992188
2025-04-03,739.890625
2025-04-04,686.3984985351562
2025-04-07,694.8972778320312
2025-04-08,724.3928833007812
2025-04-09,704.8958129882812
2025-04-10,721.8932495117188
2025-04-11,720.8934326171875
2025-04-14,754.3884887695312
2025-04-15,772.3858032226562
2025-04-16,785.3839111328125
2025-04-17,798.3819580078125
2025-04-22,796.3822631835938
2025-04-23,818.87890625
2025-04-24,821.8784790039062
2025-04-25,823.878173828125
2025-04-28,835.3765258789062
2025-04-29,836.8762817382812
2025-04-30,842.8753662109375
2025-05-01,848.87451171875
2025-05-02,857.8731689453125
2025-05-06,864.8721313476562
2025-05-07,877.8702392578125
2025-05-08,886.3689575195312
2025-05-09,888.8685913085938
2025-05-12,886.868896484375
2025-05-13,896.3674926757812
2025-05-14,899.866943359375
2025-05-15,901.8666381835938
2025-05-16,909.3655395507812
2025-05-19,896.3674926757812
2025-05-20,907.8657836914062
2025-05-21,885.3690795898438
2025-05-22,888.8685913085938
2025-05-23,898.8671264648438
2025-05-27,905.8660888671875
2025-05-28,907.3658447265625
2025-05-29,901.3667602539062
2025-05-30,903.366455078125
2025-06-02,912.8650512695312
2025-06-03,902.3665771484375
2025-06-04,908.8656616210938
2025-06-05,871.3711547851562
2025-06-06,889.8684692382812
2025-06-09,896.3674926757812
2025-06-10,900.8668212890625
2025-06-11,905.3661499023438
2025-06-12,905.8660888671875
2025-06-13,888.8685913085938
2025-06-16,900.8668212890625
2025-06-17,898.3671875
2025-06-18,905.8660888671875
2025-06-19,894.86767578125
2025-06-20,913.8648681640625
2025-06-23,903.8663940429688
2025-06-24,922.3636474609375
2025-06-25,917.8643188476562
2025-06-26,925.8630981445312
2025-06-27,937.3613891601562
2025-06-30,942.860595703125
2025-07-01,930.8623657226562
2025-07-02,919.864013671875
2025-07-03,930.0
2025-07-04,922.5
2025-07-07,931.5
2025-07-08,943.5
2025-07-09,936.5
2025-07-10,950.0
2025-07-11,937.0
2025-07-14,937.5
2025-07-15,940.5
2025-07-16,947.0
2025-07-17,950.0
2025-07-18,957.0
2025-07-21,970.0
2025-07-22,960.0
2025-07-23,954.0
2025-07-24,961.5
2025-07-25,959.5
2025-07-28,952.0
2025-07-29,875.0
2025-07-30,888.0
2025-07-31,905.5
2025-08-01,890.0
2025-08-04,914.0
2025-08-05,903.0
2025-08-06,912.5
2025-08-07,908.5
2025-08-08,910.0
2025-08-11,923.0
2025-08-12,926.5
2025-08-13,919.5
2025-08-14,918.0
2025-08-15,908.5
2025-08-18,906.0
2025-08-19,904.5
2025-08-20,914.0
2025-08-21,914.5
2025-08-22,926.5
