Date,HM-B.ST
2023-01-26,117.84603881835938
2023-01-27,112.99566650390625
2023-01-30,115.86995697021484
2023-01-31,115.07952117919922
2023-02-01,117.07356262207031
2023-02-02,123.1634750366211
2023-02-03,123.50480651855469
2023-02-06,120.98979187011719
2023-02-07,120.30716705322266
2023-02-08,122.0676498413086
2023-02-09,120.55864715576172
2023-02-10,116.3370361328125
2023-02-13,115.07952117919922
2023-02-14,114.73819732666016
2023-02-15,114.28909301757812
2023-02-16,116.06757354736328
2023-02-17,117.21728515625
2023-02-20,115.67234802246094
2023-02-21,114.37891387939453
2023-02-22,113.53459930419922
2023-02-23,112.9238052368164
2023-02-24,112.70823669433594
2023-02-27,117.45081329345703
2023-02-28,118.60053253173828
2023-03-01,117.5765609741211
2023-03-02,118.56461334228516
2023-03-03,119.64246368408203
2023-03-06,121.7981948852539
2023-03-07,120.03768157958984
2023-03-08,120.98979187011719
2023-03-09,121.92394256591797
2023-03-10,118.81610870361328
2023-03-13,119.35504913330078
2023-03-14,120.64848327636719
2023-03-15,110.42676544189453
2023-03-16,112.618408203125
2023-03-17,110.22915649414062
2023-03-20,109.97765350341797
2023-03-21,111.845947265625
2023-03-22,112.1513442993164
2023-03-23,111.32498168945312
2023-03-24,108.8638687133789
2023-03-27,109.60040283203125
2023-03-28,109.49262237548828
2023-03-29,110.35490417480469
2023-03-30,128.3551788330078
2023-03-31,132.7744140625
2023-04-03,131.7324676513672
2023-04-04,134.46302795410156
2023-04-05,133.0079345703125
2023-04-06,135.63072204589844
2023-04-11,136.45709228515625
2023-04-12,135.03790283203125
2023-04-13,136.74452209472656
2023-04-14,139.02598571777344
2023-04-17,140.60684204101562
2023-04-18,139.5469512939453
2023-04-19,139.259521484375
2023-04-20,139.07986450195312
2023-04-21,139.49305725097656
2023-04-24,139.1876678466797
2023-04-25,137.37326049804688
2023-04-26,135.9541015625
2023-04-27,134.7324981689453
2023-04-28,134.62472534179688
2023-05-02,131.24742126464844
2023-05-03,132.16358947753906
2023-05-04,131.51690673828125
2023-05-05,132.94073486328125
2023-05-08,133.14283752441406
2023-05-09,131.63632202148438
2023-05-10,129.5970001220703
2023-05-11,131.69142150878906
2023-05-12,131.36073303222656
2023-05-15,131.21376037597656
2023-05-16,132.27932739257812
2023-05-17,134.6125946044922
2023-05-19,132.40794372558594
2023-05-22,133.2714385986328
2023-05-23,132.09561157226562
2023-05-24,128.3844451904297
2023-05-25,126.3451156616211
2023-05-26,127.28211975097656
2023-05-29,126.16141510009766
2023-05-30,126.2900161743164
2023-05-31,124.41607666015625
2023-06-01,127.74140930175781
2023-06-02,130.7544403076172
2023-06-05,129.22955322265625
2023-06-07,132.3528289794922
2023-06-08,131.65469360351562
2023-06-09,131.56283569335938
2023-06-12,133.1795654296875
2023-06-13,133.65724182128906
2023-06-14,133.74911499023438
2023-06-15,138.6544647216797
2023-06-16,140.8958740234375
2023-06-19,139.73841857910156
2023-06-20,141.63075256347656
2023-06-21,140.38145446777344
2023-06-22,142.73309326171875
2023-06-26,143.8721466064453
2023-06-27,144.16610717773438
2023-06-28,144.6254119873047
2023-06-29,170.91592407226562
2023-06-30,170.1075439453125
2023-07-03,169.51963806152344
2023-07-04,170.21778869628906
2023-07-05,170.21778869628906
2023-07-06,166.21266174316406
2023-07-07,164.57754516601562
2023-07-10,163.42010498046875
2023-07-11,164.8347625732422
2023-07-12,167.71917724609375
2023-07-13,165.51451110839844
2023-07-14,164.9817352294922
2023-07-17,163.9712677001953
2023-07-18,166.48825073242188
2023-07-19,164.1549835205078
2023-07-20,163.58544921875
2023-07-21,162.50148010253906
2023-07-24,162.2626495361328
2023-07-25,160.7928924560547
2023-07-26,161.27053833007812
2023-07-27,162.96078491210938
2023-07-28,162.50148010253906
2023-07-31,162.40963745117188
2023-08-01,159.13938903808594
2023-08-02,153.90333557128906
2023-08-03,151.22100830078125
2023-08-04,152.06610107421875
2023-08-07,153.03985595703125
2023-08-08,152.39682006835938
2023-08-09,152.98472595214844
2023-08-10,155.6854248046875
2023-08-11,153.57261657714844
2023-08-14,154.06869506835938
2023-08-15,153.51751708984375
2023-08-16,155.70379638671875
2023-08-17,153.9951934814453
2023-08-18,151.44146728515625
2023-08-21,149.84307861328125
2023-08-22,150.44937133789062
2023-08-23,147.76705932617188
2023-08-24,144.3865509033203
2023-08-25,146.8851776123047
2023-08-28,148.1344757080078
2023-08-29,148.8142547607422
2023-08-30,149.08984375
2023-08-31,153.84823608398438
2023-09-01,154.3626251220703
2023-09-04,153.84823608398438
2023-09-05,153.29705810546875
2023-09-06,151.5884552001953
2023-09-07,153.13169860839844
2023-09-08,153.16844177246094
2023-09-11,155.5751953125
2023-09-12,158.45962524414062
2023-09-13,156.69589233398438
2023-09-14,158.1472930908203
2023-09-15,146.46263122558594
2023-09-18,145.8379669189453
2023-09-19,146.22377014160156
2023-09-20,146.9219207763672
2023-09-21,145.76446533203125
2023-09-22,144.71725463867188
2023-09-25,144.60702514648438
2023-09-26,142.38400268554688
2023-09-27,147.2158660888672
2023-09-28,140.0323944091797
2023-09-29,142.8065643310547
2023-10-02,143.44960021972656
2023-10-03,139.6465606689453
2023-10-04,138.1584014892578
2023-10-05,136.5416717529297
2023-10-06,139.40771484375
2023-10-09,136.02723693847656
2023-10-10,139.84864807128906
2023-10-11,138.96678161621094
2023-10-12,140.2161102294922
2023-10-13,139.33424377441406
2023-10-16,144.60702514648438
2023-10-17,143.4679718017578
2023-10-18,141.9798126220703
2023-10-19,140.47329711914062
2023-10-20,138.04818725585938
2023-10-23,138.6177215576172
2023-10-24,139.79351806640625
2023-10-25,136.87237548828125
2023-10-26,135.25563049316406
2023-10-27,133.3265380859375
2023-10-30,134.6125946044922
2023-10-31,137.14794921875
2023-11-01,140.58352661132812
2023-11-02,145.231689453125
2023-11-03,147.06890869140625
2023-11-06,144.22122192382812
2023-11-07,148.0609893798828
2023-11-08,149.3654327392578
2023-11-09,148.53118896484375
2023-11-10,145.43795776367188
2023-11-13,144.6505889892578
2023-11-14,148.3437042236328
2023-11-15,153.53659057617188
2023-11-16,150.0496826171875
2023-11-17,157.3234405517578
2023-11-20,157.3234405517578
2023-11-21,157.96083068847656
2023-11-22,160.6978759765625
2023-11-23,162.42257690429688
2023-11-24,162.72254943847656
2023-11-27,163.58489990234375
2023-11-28,163.28494262695312
2023-11-29,164.0723114013672
2023-11-30,157.3796844482422
2023-12-01,161.22279357910156
2023-12-04,164.67221069335938
2023-12-05,161.8414306640625
2023-12-06,158.898193359375
2023-12-07,158.6357421875
2023-12-08,161.72894287109375
2023-12-11,165.59078979492188
2023-12-12,163.7161102294922
2023-12-13,163.67861938476562
2023-12-14,165.6470489501953
2023-12-15,166.43441772460938
2023-12-18,169.8838348388672
2023-12-19,170.59620666503906
2023-12-20,170.18377685546875
2023-12-21,169.26519775390625
2023-12-22,165.40333557128906
2023-12-27,166.3219451904297
2023-12-28,165.2533721923828
2023-12-29,165.5532989501953
2024-01-02,165.19712829589844
2024-01-03,158.72946166992188
2024-01-04,158.44825744628906
2024-01-05,155.13006591796875
2024-01-08,158.22329711914062
2024-01-09,156.94851684570312
2024-01-10,157.22972106933594
2024-01-11,157.22972106933594
2024-01-12,158.35452270507812
2024-01-15,158.5607452392578
2024-01-16,156.7235565185547
2024-01-17,150.81829833984375
2024-01-18,151.2494659423828
2024-01-19,149.037353515625
2024-01-22,148.2687225341797
2024-01-23,151.2682342529297
2024-01-24,152.99293518066406
2024-01-25,155.37376403808594
2024-01-26,156.32986450195312
2024-01-29,156.74229431152344
2024-01-30,157.754638671875
2024-01-31,138.2391815185547
2024-02-01,134.92098999023438
2024-02-02,134.28358459472656
2024-02-05,130.9279022216797
2024-02-06,132.7650909423828
2024-02-07,131.04039001464844
2024-02-08,131.05914306640625
2024-02-09,131.65902709960938
2024-02-12,132.3714141845703
2024-02-13,130.7966766357422
2024-02-14,132.25894165039062
2024-02-15,132.74635314941406
2024-02-16,133.45872497558594
2024-02-19,133.1587677001953
2024-02-20,133.53370666503906
2024-02-21,134.65853881835938
2024-02-22,131.077880859375
2024-02-23,132.3526611328125
2024-02-26,132.0152130126953
2024-02-27,133.4399871826172
2024-02-28,131.865234375
2024-02-29,131.65902709960938
2024-03-01,132.24017333984375
2024-03-04,129.6531219482422
2024-03-05,130.38426208496094
2024-03-06,132.31517028808594
2024-03-07,130.75917053222656
2024-03-08,131.696533203125
2024-03-11,133.8336639404297
2024-03-12,135.03346252441406
2024-03-13,137.4330596923828
2024-03-14,137.84548950195312
2024-03-15,136.75816345214844
2024-03-18,136.62693786621094
2024-03-19,138.63284301757812
2024-03-20,140.30133056640625
2024-03-21,143.13209533691406
2024-03-22,142.607177734375
2024-03-25,142.30723571777344
2024-03-26,144.63185119628906
2024-03-27,166.6031494140625
2024-03-28,163.64114379882812
2024-04-02,156.0674285888672
2024-04-03,157.47341918945312
2024-04-04,157.707763671875
2024-04-05,155.2706756591797
2024-04-08,156.11428833007812
2024-04-09,154.89572143554688
2024-04-10,155.08319091796875
2024-04-11,154.47393798828125
2024-04-12,154.0521240234375
2024-04-15,155.41127014160156
2024-04-16,157.00474548339844
2024-04-17,158.4576416015625
2024-04-18,159.76991271972656
2024-04-19,160.3791961669922
2024-04-22,163.519287109375
2024-04-23,170.36187744140625
2024-04-24,166.84683227539062
2024-04-25,167.0343017578125
2024-04-26,168.67465209960938
2024-04-29,168.0653839111328
2024-04-30,165.6751708984375
2024-05-02,161.26966857910156
2024-05-03,160.80099487304688
2024-05-06,161.13539123535156
2024-05-07,161.80421447753906
2024-05-08,160.13218688964844
2024-05-10,162.95074462890625
2024-05-13,165.19601440429688
2024-05-14,168.20567321777344
2024-05-15,166.5814208984375
2024-05-16,167.536865234375
2024-05-17,173.2217559814453
2024-05-20,176.99574279785156
2024-05-21,179.71876525878906
2024-05-22,179.6709747314453
2024-05-23,177.6167755126953
2024-05-24,178.9066162109375
2024-05-27,179.0977020263672
2024-05-28,179.575439453125
2024-05-29,174.7504425048828
2024-05-30,176.5180206298828
2024-05-31,177.3301544189453
2024-06-03,175.8014373779297
2024-06-04,175.46702575683594
2024-06-05,176.08807373046875
2024-06-07,178.85885620117188
2024-06-10,176.23138427734375
2024-06-11,174.98931884765625
2024-06-12,177.90341186523438
2024-06-13,175.9447479248047
2024-06-14,180.19647216796875
2024-06-17,179.95761108398438
2024-06-18,183.34942626953125
2024-06-19,182.5373077392578
2024-06-20,185.5469512939453
2024-06-24,184.40042114257812
2024-06-25,182.15512084960938
2024-06-26,185.9768829345703
2024-06-27,161.8519744873047
2024-06-28,160.17994689941406
2024-07-01,159.98886108398438
2024-07-02,157.4569549560547
2024-07-03,161.6131134033203
2024-07-04,162.37747192382812
2024-07-05,162.5207977294922
2024-07-08,163.28514099121094
2024-07-09,161.23092651367188
2024-07-10,162.1385955810547
2024-07-11,162.66409301757812
2024-07-12,166.5336456298828
2024-07-15,164.90940856933594
2024-07-16,164.00172424316406
2024-07-17,161.4698028564453
2024-07-18,162.90296936035156
2024-07-19,161.42201232910156
2024-07-22,159.7022247314453
2024-07-23,158.6990203857422
2024-07-24,157.31362915039062
2024-07-25,158.22129821777344
2024-07-26,158.55569458007812
2024-07-29,159.03341674804688
2024-07-30,159.98886108398438
2024-07-31,158.8423309326172
2024-08-01,158.0301971435547
2024-08-02,153.30076599121094
2024-08-05,151.34210205078125
2024-08-06,150.14779663085938
2024-08-07,150.9121551513672
2024-08-08,150.5299835205078
2024-08-09,151.10324096679688
2024-08-12,150.7688446044922
2024-08-13,149.5267791748047
2024-08-14,150.81661987304688
2024-08-15,152.4408721923828
2024-08-16,153.87403869628906
2024-08-19,155.3072052001953
2024-08-20,154.5906219482422
2024-08-21,155.40272521972656
2024-08-22,155.498291015625
2024-08-23,158.7467803955078
2024-08-26,159.606689453125
2024-08-27,159.51113891601562
2024-08-28,154.54283142089844
2024-08-29,154.20843505859375
2024-08-30,155.25941467285156
2024-09-02,155.06832885742188
2024-09-03,155.54605102539062
2024-09-04,155.40272521972656
2024-09-05,153.01412963867188
2024-09-06,150.81661987304688
2024-09-09,149.908935546875
2024-09-10,148.18914794921875
2024-09-11,149.908935546875
2024-09-12,154.017333984375
2024-09-13,158.0301971435547
2024-09-16,162.99850463867188
2024-09-17,167.68017578125
2024-09-18,167.536865234375
2024-09-19,170.40318298339844
2024-09-20,171.69302368164062
2024-09-23,175.753662109375
2024-09-24,174.41604614257812
2024-09-25,173.26951599121094
2024-09-26,165.29156494140625
2024-09-27,163.76284790039062
2024-09-30,165.10047912597656
2024-10-01,163.18959045410156
2024-10-02,163.81063842773438
2024-10-03,162.4252471923828
2024-10-04,162.4252471923828
2024-10-07,166.10369873046875
2024-10-08,162.5207977294922
2024-10-09,162.5207977294922
2024-10-10,162.71188354492188
2024-10-11,164.09725952148438
2024-10-14,165.53042602539062
2024-10-15,167.01136779785156
2024-10-16,168.6833953857422
2024-10-17,168.92225646972656
2024-10-18,167.8712615966797
2024-10-21,167.05914306640625
2024-10-22,166.00814819335938
2024-10-23,164.6705322265625
2024-10-24,164.6705322265625
2024-10-25,164.6705322265625
2024-10-28,162.4252471923828
2024-10-29,159.32005310058594
2024-10-30,158.26905822753906
2024-10-31,151.19879150390625
2024-11-01,152.39308166503906
2024-11-04,154.78170776367188
2024-11-05,154.78170776367188
2024-11-06,153.5396270751953
2024-11-07,154.31976318359375
2024-11-08,154.85610961914062
2024-11-11,153.8809356689453
2024-11-12,153.14956665039062
2024-11-13,151.15048217773438
2024-11-14,151.15048217773438
2024-11-15,151.8330841064453
2024-11-18,149.68772888183594
2024-11-19,149.0538787841797
2024-11-20,149.2001495361328
2024-11-21,149.7364959716797
2024-11-22,151.54052734375
2024-11-25,150.3215789794922
2024-11-26,148.85882568359375
2024-11-27,148.37124633789062
2024-11-28,148.0299530029297
2024-11-29,147.4936065673828
2024-12-02,149.78524780273438
2024-12-03,154.5635528564453
2024-12-04,159.29310607910156
2024-12-05,158.85426330566406
2024-12-06,158.85426330566406
2024-12-09,159.39060974121094
2024-12-10,159.82943725585938
2024-12-11,156.66014099121094
2024-12-12,152.90577697753906
2024-12-13,152.5157012939453
2024-12-16,150.2728271484375
2024-12-17,148.37124633789062
2024-12-18,148.322509765625
2024-12-19,144.81190490722656
2024-12-20,147.1522979736328
2024-12-23,145.2994842529297
2024-12-27,145.34825134277344
2024-12-30,145.3970184326172
2025-01-02,145.05569458007812
2025-01-03,143.10536193847656
2025-01-07,145.592041015625
2025-01-08,143.10536193847656
2025-01-09,142.61778259277344
2025-01-10,140.9600067138672
2025-01-13,140.17987060546875
2025-01-14,140.76498413085938
2025-01-15,144.42184448242188
2025-01-16,144.51934814453125
2025-01-17,147.2010498046875
2025-01-20,145.3970184326172
2025-01-21,145.49452209472656
2025-01-22,145.73831176757812
2025-01-23,144.71438598632812
2025-01-24,146.76223754882812
2025-01-27,145.64080810546875
2025-01-28,148.81008911132812
2025-01-29,150.17530822753906
2025-01-30,145.00694274902344
2025-01-31,144.51934814453125
2025-02-03,141.9839324951172
2025-02-04,144.61688232421875
2025-02-05,144.32432556152344
2025-02-06,147.05479431152344
2025-02-07,147.05479431152344
2025-02-10,145.05569458007812
2025-02-11,146.4696807861328
2025-02-12,146.56719970703125
2025-02-13,148.37124633789062
2025-02-14,147.54237365722656
2025-02-17,146.71347045898438
2025-02-18,141.35006713867188
2025-02-19,138.61961364746094
2025-02-20,138.1807861328125
2025-02-21,137.93699645996094
2025-02-24,139.25347900390625
2025-02-25,140.5211944580078
2025-02-26,142.56903076171875
2025-02-27,141.05751037597656
2025-02-28,140.56993103027344
2025-03-03,138.9121551513672
2025-03-04,135.88916015625
2025-03-05,136.4742431640625
2025-03-06,139.69229125976562
2025-03-07,141.1062774658203
2025-03-10,145.34825134277344
2025-03-11,136.57177734375
2025-03-12,131.54966735839844
2025-03-13,130.0869140625
2025-03-14,130.7207794189453
2025-03-17,131.45216369628906
2025-03-18,132.32980346679688
2025-03-19,134.28013610839844
2025-03-20,133.5487518310547
2025-03-21,131.89097595214844
2025-03-24,131.54966735839844
2025-03-25,131.9397430419922
2025-03-26,129.5018310546875
2025-03-27,130.03817749023438
2025-03-28,129.5505828857422
2025-03-31,128.57542419433594
2025-04-01,131.45216369628906
2025-04-02,131.54966735839844
2025-04-03,126.57633972167969
2025-04-04,124.9673080444336
2025-04-07,119.84770202636719
2025-04-08,121.94430541992188
2025-04-09,121.06665802001953
2025-04-10,125.69867706298828
2025-04-11,127.8927993774414
2025-04-14,132.28103637695312
2025-04-15,133.79254150390625
2025-04-16,135.20652770996094
2025-04-17,135.5478515625
2025-04-22,138.22955322265625
2025-04-23,139.44850158691406
2025-04-24,138.22955322265625
2025-04-25,137.8882293701172
2025-04-28,137.1568603515625
2025-04-29,135.5966033935547
2025-04-30,136.57177734375
2025-05-02,137.20562744140625
2025-05-05,136.03543090820312
2025-05-06,135.88916015625
2025-05-07,133.5
2025-05-08,136.85000610351562
2025-05-09,138.89999389648438
2025-05-12,144.25
2025-05-13,146.8000030517578
2025-05-14,144.89999389648438
2025-05-15,144.75
2025-05-16,145.85000610351562
2025-05-19,144.0500030517578
2025-05-20,142.10000610351562
2025-05-21,140.9499969482422
2025-05-22,139.35000610351562
2025-05-23,138.85000610351562
2025-05-26,139.6999969482422
2025-05-27,139.14999389648438
2025-05-28,138.0
2025-05-30,137.3000030517578
2025-06-02,137.1999969482422
2025-06-03,136.39999389648438
2025-06-04,137.0
2025-06-05,137.39999389648438
2025-06-09,138.85000610351562
2025-06-10,138.89999389648438
2025-06-11,135.39999389648438
2025-06-12,132.6999969482422
2025-06-13,131.10000610351562
2025-06-16,134.1999969482422
2025-06-17,130.75
2025-06-18,130.75
2025-06-19,128.5500030517578
2025-06-23,125.19999694824219
2025-06-24,129.0
2025-06-25,129.75
2025-06-26,134.60000610351562
2025-06-27,133.14999389648438
2025-06-30,132.89999389648438
2025-07-01,135.89999389648438
2025-07-02,137.25
2025-07-03,137.8000030517578
2025-07-04,138.10000610351562
2025-07-07,137.0500030517578
2025-07-08,135.25
2025-07-09,136.14999389648438
2025-07-10,138.5500030517578
2025-07-11,135.5
2025-07-14,134.0
2025-07-15,135.25
2025-07-16,135.5
2025-07-17,136.14999389648438
2025-07-18,139.10000610351562
2025-07-21,140.8000030517578
2025-07-22,141.0
2025-07-23,144.9499969482422
2025-07-24,143.64999389648438
2025-07-25,144.25
2025-07-28,140.8000030517578
2025-07-29,132.5500030517578
2025-07-30,135.85000610351562
2025-07-31,132.35000610351562
2025-08-01,128.35000610351562
2025-08-04,128.89999389648438
2025-08-05,130.3000030517578
2025-08-06,131.8000030517578
2025-08-07,134.25
2025-08-08,138.6999969482422
2025-08-11,137.5
2025-08-12,139.8000030517578
2025-08-13,143.35000610351562
2025-08-14,141.39999389648438
2025-08-15,143.14999389648438
2025-08-18,144.0
2025-08-19,144.25
2025-08-20,144.1999969482422
2025-08-21,142.60000610351562
2025-08-22,145.14999389648438
