Date,ANTARCHILE.SN
2023-04-19,6794.265625
2023-04-20,6843.35400390625
2023-04-21,6843.35400390625
2023-04-24,6703.3876953125
2023-04-25,6748.37646484375
2023-04-26,6699.388671875
2023-04-27,6805.263671875
2023-04-28,6814.36083984375
2023-05-02,6836.65478515625
2023-05-03,6798.3642578125
2023-05-04,6848.35302734375
2023-05-05,6902.23974609375
2023-05-08,6370.82958984375
2023-05-09,6330.23291015625
2023-05-10,6328.43359375
2023-05-11,6290.03759765625
2023-05-12,6290.03759765625
2023-05-15,6459.0205078125
2023-05-16,6459.0205078125
2023-05-17,6447.42041015625
2023-05-18,6639.30078125
2023-05-19,6692.794921875
2023-05-22,6772.88671875
2023-05-23,6983.16455078125
2023-05-24,6949.26806640625
2023-05-25,6963.466796875
2023-05-26,6975.56494140625
2023-05-29,7199.2412109375
2023-05-30,7128.2490234375
2023-05-31,6957.3671875
2023-06-01,6979.26513671875
2023-06-02,6979.26513671875
2023-06-05,6998.2626953125
2023-06-06,6986.263671875
2023-06-07,6999.462890625
2023-06-08,6999.2626953125
2023-06-09,6999.2626953125
2023-06-12,7037.35888671875
2023-06-13,6999.2626953125
2023-06-14,7041.75830078125
2023-06-15,7033.45947265625
2023-06-16,7389.2216796875
2023-06-19,7381.82275390625
2023-06-20,7309.830078125
2023-06-22,7500.009765625
2023-06-23,7498.91015625
2023-06-27,7499.2099609375
2023-06-28,7379.32275390625
2023-06-29,7199.2412109375
2023-06-30,7199.2412109375
2023-07-03,7249.236328125
2023-07-04,7249.236328125
2023-07-05,7249.236328125
2023-07-06,7249.236328125
2023-07-07,7249.236328125
2023-07-10,7249.236328125
2023-07-11,7299.2314453125
2023-07-12,7306.13037109375
2023-07-13,7306.13037109375
2023-07-14,7449.21533203125
2023-07-17,7449.21533203125
2023-07-18,7489.4111328125
2023-07-19,7588.20068359375
2023-07-20,7588.20068359375
2023-07-21,7599.19970703125
2023-07-24,7569.0029296875
2023-07-25,7578.20166015625
2023-07-26,7599.19970703125
2023-07-27,7577.20166015625
2023-07-28,7499.2099609375
2023-07-31,7499.2099609375
2023-08-01,7627.19677734375
2023-08-02,7645.69482421875
2023-08-03,7637.59521484375
2023-08-04,7637.59521484375
2023-08-07,7622.5966796875
2023-08-08,7589.20068359375
2023-08-09,7599.19970703125
2023-08-10,7552.20458984375
2023-08-11,7648.19384765625
2023-08-14,7610.29833984375
2023-08-16,7610.29833984375
2023-08-17,7548.8046875
2023-08-18,7449.21533203125
2023-08-21,7473.81298828125
2023-08-22,7399.220703125
2023-08-23,7399.220703125
2023-08-24,7399.220703125
2023-08-25,7399.220703125
2023-08-28,7399.220703125
2023-08-29,7149.2470703125
2023-08-30,7149.2470703125
2023-08-31,7325.228515625
2023-09-01,7249.236328125
2023-09-04,7199.2412109375
2023-09-05,7199.2412109375
2023-09-06,7156.24609375
2023-09-07,7156.24609375
2023-09-08,7156.24609375
2023-09-11,7099.15185546875
2023-09-12,7099.15185546875
2023-09-13,7053.25732421875
2023-09-14,7019.2607421875
2023-09-15,7224.2392578125
2023-09-20,7224.2392578125
2023-09-21,7224.2392578125
2023-09-22,7159.24609375
2023-09-25,7099.251953125
2023-09-26,7099.251953125
2023-09-27,7219.23974609375
2023-09-28,7312.22998046875
2023-09-29,7299.2314453125
2023-10-02,7199.14111328125
2023-10-03,7177.244140625
2023-10-04,7149.2470703125
2023-10-05,7174.244140625
2023-10-06,7099.251953125
2023-10-10,7189.24267578125
2023-10-11,7189.24267578125
2023-10-12,7137.34814453125
2023-10-13,7249.236328125
2023-10-16,7299.2314453125
2023-10-17,7299.2314453125
2023-10-18,7299.33154296875
2023-10-19,7299.53125
2023-10-20,7289.23193359375
2023-10-23,7289.23193359375
2023-10-24,7249.0361328125
2023-10-25,7249.0361328125
2023-10-26,7249.0361328125
2023-10-30,7249.0361328125
2023-10-31,7249.0361328125
2023-11-02,6999.2626953125
2023-11-03,7099.251953125
2023-11-06,7109.25146484375
2023-11-07,7117.25048828125
2023-11-08,7079.25439453125
2023-11-09,7049.25732421875
2023-11-10,7099.251953125
2023-11-13,7209.2412109375
2023-11-14,7209.2412109375
2023-11-15,7249.236328125
2023-11-16,7155.14599609375
2023-11-17,7155.14599609375
2023-11-20,7202.64111328125
2023-11-21,7399.220703125
2023-11-22,7349.2255859375
2023-11-23,7369.22412109375
2023-11-24,7369.22412109375
2023-11-27,7399.220703125
2023-11-28,7383.5224609375
2023-11-29,7349.2255859375
2023-11-30,7448.21533203125
2023-12-01,7448.115234375
2023-12-04,7359.22509765625
2023-12-05,7369.22412109375
2023-12-06,7379.22265625
2023-12-07,7379.22265625
2023-12-11,7349.2255859375
2023-12-12,7299.2314453125
2023-12-13,7349.2255859375
2023-12-14,7399.220703125
2023-12-15,7399.12060546875
2023-12-18,7399.12060546875
2023-12-19,7279.2333984375
2023-12-20,7278.43359375
2023-12-21,7249.236328125
2023-12-22,7243.8369140625
2023-12-26,7149.2470703125
2023-12-27,7149.046875
2023-12-28,7059.15673828125
2023-12-29,7049.25732421875
2024-01-02,7049.25732421875
2024-01-03,7089.25341796875
2024-01-04,7098.251953125
2024-01-05,7093.65283203125
2024-01-08,7093.65283203125
2024-01-09,7079.154296875
2024-01-10,7079.25439453125
2024-01-11,7079.25439453125
2024-01-12,6999.2626953125
2024-01-15,6999.2626953125
2024-01-16,6999.2626953125
2024-01-17,6925.7705078125
2024-01-18,6925.7705078125
2024-01-19,6999.16259765625
2024-01-22,6928.27001953125
2024-01-23,6998.2626953125
2024-01-24,6999.16259765625
2024-01-25,6999.16259765625
2024-01-26,7099.251953125
2024-01-29,7099.251953125
2024-01-30,6949.26806640625
2024-01-31,6949.26806640625
2024-02-01,6949.26806640625
2024-02-02,6949.26806640625
2024-02-05,6999.2626953125
2024-02-06,6999.2626953125
2024-02-07,6999.2626953125
2024-02-08,6999.2626953125
2024-02-09,6958.3671875
2024-02-12,6959.26708984375
2024-02-13,6959.26708984375
2024-02-14,6959.26708984375
2024-02-15,7012.361328125
2024-02-16,7074.2548828125
2024-02-19,7005.3623046875
2024-02-20,7049.25732421875
2024-02-21,7049.45751953125
2024-02-22,7049.25732421875
2024-02-23,7048.357421875
2024-02-26,7048.357421875
2024-02-27,7049.75732421875
2024-02-28,7199.2412109375
2024-02-29,7249.236328125
2024-03-01,7249.236328125
2024-03-04,7099.251953125
2024-03-05,7039.3583984375
2024-03-06,7051.05712890625
2024-03-07,7049.25732421875
2024-03-08,7035.85888671875
2024-03-11,6999.2626953125
2024-03-12,7012.06103515625
2024-03-13,7001.26220703125
2024-03-14,7057.7568359375
2024-03-15,7101.15185546875
2024-03-18,7109.3515625
2024-03-19,7109.3515625
2024-03-20,7109.3515625
2024-03-21,7339.22705078125
2024-03-22,7475.01220703125
2024-03-25,7415.71923828125
2024-03-26,7460.9140625
2024-03-27,7549.40478515625
2024-03-28,7711.8876953125
2024-04-01,7711.8876953125
2024-04-02,7609.6982421875
2024-04-03,7618.19775390625
2024-04-04,7612.8984375
2024-04-05,7699.18896484375
2024-04-08,7606.798828125
2024-04-09,7699.18896484375
2024-04-10,7799.7783203125
2024-04-11,7799.17822265625
2024-04-12,7699.18896484375
2024-04-15,7828.47509765625
2024-04-16,7749.083984375
2024-04-17,7627.39697265625
2024-04-18,7627.39697265625
2024-04-19,7627.39697265625
2024-04-22,7627.39697265625
2024-04-23,7627.39697265625
2024-04-24,7629.19677734375
2024-04-25,7629.19677734375
2024-04-26,7442.01611328125
2024-04-29,7454.21484375
2024-04-30,7499.2099609375
2024-05-02,7599.19970703125
2024-05-03,7605.798828125
2024-05-06,7518.5615234375
2024-05-07,7518.5615234375
2024-05-08,7499.46240234375
2024-05-09,7545.95947265625
2024-05-10,7672.9501953125
2024-05-13,7599.65576171875
2024-05-14,7709.74755859375
2024-05-15,7710.447265625
2024-05-16,7710.447265625
2024-05-17,7710.447265625
2024-05-20,7710.447265625
2024-05-22,7992.22705078125
2024-05-23,8015.82568359375
2024-05-24,8199.412109375
2024-05-27,8199.51171875
2024-05-28,8359.4013671875
2024-05-29,8349.4013671875
2024-05-30,8399.3984375
2024-05-31,8345.1015625
2024-06-03,8259.7080078125
2024-06-04,8259.7080078125
2024-06-05,8261.30859375
2024-06-06,8272.3076171875
2024-06-07,8270.4072265625
2024-06-10,8271.4072265625
2024-06-11,8349.4013671875
2024-06-12,8399.3984375
2024-06-13,8399.3984375
2024-06-14,8401.298828125
2024-06-17,8448.39453125
2024-06-18,8399.298828125
2024-06-19,8399.298828125
2024-06-21,8150.416015625
2024-06-24,8116.818359375
2024-06-25,8113.318359375
2024-06-26,8103.21923828125
2024-06-27,8098.41943359375
2024-06-28,8097.419921875
2024-07-01,8049.42333984375
2024-07-02,7999.4267578125
2024-07-03,7999.4267578125
2024-07-04,7984.62841796875
2024-07-05,7984.62841796875
2024-07-08,7894.4345703125
2024-07-09,7804.24072265625
2024-07-10,7758.14453125
2024-07-11,7701.54833984375
2024-07-12,7644.15283203125
2024-07-15,7633.85302734375
2024-07-17,7620.654296875
2024-07-18,7613.45458984375
2024-07-19,7522.56103515625
2024-07-22,7599.45556640625
2024-07-23,7589.55615234375
2024-07-24,7649.45166015625
2024-07-25,7599.45556640625
2024-07-26,7599.45556640625
2024-07-29,7599.45556640625
2024-07-30,7599.45556640625
2024-07-31,7599.45556640625
2024-08-01,7500.46240234375
2024-08-02,7500.46240234375
2024-08-05,7231.18212890625
2024-08-06,7231.18212890625
2024-08-07,7199.48388671875
2024-08-08,7199.48388671875
2024-08-09,7249.48046875
2024-08-12,7249.48046875
2024-08-13,7249.48046875
2024-08-14,7100.291015625
2024-08-16,7197.48388671875
2024-08-19,7184.4853515625
2024-08-20,7174.48583984375
2024-08-21,7167.2861328125
2024-08-22,7108.390625
2024-08-23,7099.4912109375
2024-08-26,6998.19873046875
2024-08-27,6919.00439453125
2024-08-28,6859.5087890625
2024-08-29,6990.4990234375
2024-08-30,6990.4990234375
2024-09-02,6990.4990234375
2024-09-03,6849.50927734375
2024-09-04,6849.50927734375
2024-09-05,6795.21337890625
2024-09-06,6748.6162109375
2024-09-09,6749.51611328125
2024-09-10,6749.51611328125
2024-09-11,6756.916015625
2024-09-12,6749.51611328125
2024-09-13,6749.51611328125
2024-09-16,6749.51611328125
2024-09-17,6829.5107421875
2024-09-23,6809.51171875
2024-09-24,6850.609375
2024-09-25,6899.50537109375
2024-09-26,6911.3046875
2024-09-27,6986.099609375
2024-09-30,6989.4990234375
2024-10-01,6989.4990234375
2024-10-02,6989.4990234375
2024-10-03,6999.49853515625
2024-10-04,6999.49853515625
2024-10-07,6949.501953125
2024-10-08,6949.501953125
2024-10-09,6849.4091796875
2024-10-10,6849.80908203125
2024-10-11,6869.5078125
2024-10-14,6869.5078125
2024-10-15,6869.5078125
2024-10-16,6869.5078125
2024-10-17,6787.41357421875
2024-10-18,6799.5126953125
2024-10-21,6799.5126953125
2024-10-22,6799.5126953125
2024-10-23,6751.01611328125
2024-10-24,6749.51611328125
2024-10-25,6799.8125
2024-10-28,6800.0126953125
2024-10-29,6800.0126953125
2024-10-30,6751.01611328125
2024-11-04,6800.8125
2024-11-05,6800.8125
2024-11-06,6669.12255859375
2024-11-07,6669.12255859375
2024-11-08,6716.31884765625
2024-11-11,6716.31884765625
2024-11-12,6716.31884765625
2024-11-13,6716.31884765625
2024-11-14,6719.61865234375
2024-11-15,6719.61865234375
2024-11-18,6719.5185546875
2024-11-19,6719.5185546875
2024-11-20,6719.5185546875
2024-11-21,6719.5185546875
2024-11-22,6719.5185546875
2024-11-25,6785.8134765625
2024-11-26,6785.8134765625
2024-11-27,6835.71044921875
2024-11-28,6884.306640625
2024-11-29,6889.40625
2024-12-02,6864.00830078125
2024-12-03,7012.59765625
2024-12-04,7151.88720703125
2024-12-05,7151.88720703125
2024-12-06,7149.78759765625
2024-12-09,6936.3291015625
2024-12-10,6899.83056640625
2024-12-11,6899.83056640625
2024-12-12,6899.83056640625
2024-12-13,6899.73046875
2024-12-16,6952.4287109375
2024-12-17,6978.7275390625
2024-12-18,6979.7275390625
2024-12-19,6978.7275390625
2024-12-20,6929.7294921875
2024-12-23,6929.7294921875
2024-12-24,6934.92919921875
2024-12-26,6931.32958984375
2024-12-27,6949.728515625
2024-12-30,6956.5283203125
2025-01-02,6976.82763671875
2025-01-03,6976.82763671875
2025-01-06,6999.7265625
2025-01-07,7005.2265625
2025-01-08,7028.92578125
2025-01-09,7070.1240234375
2025-01-10,7074.423828125
2025-01-13,7144.62109375
2025-01-14,7149.720703125
2025-01-15,7250.9169921875
2025-01-16,7339.61328125
2025-01-17,7399.11083984375
2025-01-20,7449.708984375
2025-01-21,7406.31103515625
2025-01-22,7498.70703125
2025-01-23,7502.0068359375
2025-01-24,7506.70703125
2025-01-27,7479.7080078125
2025-01-28,7484.80810546875
2025-01-29,7484.80810546875
2025-01-30,7598.10302734375
2025-01-31,7599.0029296875
2025-02-03,7509.0068359375
2025-02-04,7504.0068359375
2025-02-05,7596.00341796875
2025-02-06,7731.3984375
2025-02-07,7688.099609375
2025-02-10,7661.30078125
2025-02-11,7660.50048828125
2025-02-12,7660.6005859375
2025-02-13,7522.80615234375
2025-02-14,7622.7021484375
2025-02-17,7655.80126953125
2025-02-18,7655.80126953125
2025-02-19,7626.2021484375
2025-02-20,7644.50146484375
2025-02-21,7644.50146484375
2025-02-24,7644.50146484375
2025-02-25,7642.50146484375
2025-02-26,7642.50146484375
2025-02-27,7649.701171875
2025-02-28,7760.296875
2025-03-03,7920.0908203125
2025-03-04,7799.6953125
2025-03-05,7799.6953125
2025-03-06,7649.701171875
2025-03-07,7649.701171875
2025-03-10,7646.50146484375
2025-03-11,7646.50146484375
2025-03-12,7629.60205078125
2025-03-13,7659.9013671875
2025-03-14,7659.9013671875
2025-03-17,7880.59228515625
2025-03-18,7809.29541015625
2025-03-19,7831.79443359375
2025-03-20,7701.9990234375
2025-03-21,7699.69921875
2025-03-24,7799.6953125
2025-03-25,7735.39794921875
2025-03-26,7699.59912109375
2025-03-27,7699.69921875
2025-03-28,7699.69921875
2025-03-31,7698.69921875
2025-04-01,7680.30029296875
2025-04-02,7696.39990234375
2025-04-03,7619.302734375
2025-04-04,7529.505859375
2025-04-07,7249.61669921875
2025-04-08,7242.21728515625
2025-04-09,7114.1220703125
2025-04-10,7308.21484375
2025-04-11,7299.71484375
2025-04-14,7299.21484375
2025-04-15,7299.81494140625
2025-04-16,7412.01025390625
2025-04-17,7412.01025390625
2025-04-21,7311.314453125
2025-04-22,7311.314453125
2025-04-23,7399.5107421875
2025-04-24,7399.9111328125
2025-04-25,7320.814453125
2025-04-28,7319.6142578125
2025-04-29,7319.314453125
2025-04-30,7349.712890625
2025-05-02,7374.7119140625
2025-05-05,7094.0
2025-05-06,7000.0
2025-05-07,7096.89990234375
2025-05-08,7124.89990234375
2025-05-09,7149.89990234375
2025-05-12,7149.7998046875
2025-05-13,7218.7998046875
2025-05-14,7280.0
2025-05-15,7260.60009765625
2025-05-16,7280.2001953125
2025-05-19,7299.7998046875
2025-05-20,7501.0
2025-05-22,7547.89990234375
2025-05-23,7578.0
2025-05-26,7580.0
2025-05-27,7639.60009765625
2025-05-28,7589.89990234375
2025-05-29,7589.0
2025-05-30,7549.0
2025-06-02,7529.89990234375
2025-06-03,7364.89990234375
2025-06-04,7404.2998046875
2025-06-05,7430.0
2025-06-06,7450.0
2025-06-09,7403.39990234375
2025-06-10,7403.39990234375
2025-06-11,7450.2001953125
2025-06-12,7459.7998046875
2025-06-13,7450.0
2025-06-16,7380.7001953125
2025-06-17,7380.7001953125
2025-06-18,7490.0
2025-06-19,7250.0
2025-06-23,7399.0
2025-06-24,7399.0
2025-06-25,7467.5
2025-06-26,7449.0
2025-06-27,7448.89990234375
2025-06-30,7450.0
2025-07-01,7450.0
2025-07-02,7400.0
2025-07-03,7400.0
2025-07-04,7400.0
2025-07-07,7400.0
2025-07-08,7350.0
2025-07-09,7350.0
2025-07-10,7308.89990234375
2025-07-11,7215.60009765625
2025-07-14,7217.7998046875
2025-07-15,7187.7001953125
2025-07-17,7195.0
2025-07-18,7152.2998046875
2025-07-21,7152.2998046875
2025-07-22,7149.5
2025-07-23,7111.0
2025-07-24,7119.0
2025-07-25,7119.0
2025-07-28,7118.5
2025-07-29,7119.0
2025-07-30,7138.2001953125
2025-07-31,7130.0
2025-08-01,7098.2998046875
2025-08-04,7043.2998046875
2025-08-05,7049.2998046875
2025-08-06,7099.89990234375
2025-08-07,7150.2998046875
2025-08-08,7300.10009765625
2025-08-11,7306.7998046875
2025-08-12,7401.7998046875
2025-08-13,7419.60009765625
2025-08-14,7449.89990234375
2025-08-18,7615.5
2025-08-19,7727.5
2025-08-20,7656.89990234375
2025-08-21,7667.7998046875
2025-08-22,7859.5
