Date,GICRE.NS
2025-06-12,394.04998779296875
2025-06-13,391.5
2025-06-16,386.95001220703125
2025-06-17,379.3999938964844
2025-06-18,371.3999938964844
2025-06-19,370.95001220703125
2025-06-20,377.20001220703125
2025-06-23,376.45001220703125
2025-06-24,381.04998779296875
2025-06-25,384.70001220703125
2025-06-26,381.54998779296875
2025-06-27,386.6499938964844
2025-06-30,385.1499938964844
2025-07-01,381.8999938964844
2025-07-02,379.6000061035156
2025-07-03,377.45001220703125
2025-07-04,379.95001220703125
2025-07-07,378.3999938964844
2025-07-08,374.70001220703125
2025-07-09,372.5
2025-07-10,376.8500061035156
2025-07-11,375.25
2025-07-14,382.8500061035156
2025-07-15,385.29998779296875
2025-07-16,393.29998779296875
2025-07-17,386.8500061035156
2025-07-18,382.5
2025-07-21,380.95001220703125
2025-07-22,383.79998779296875
2025-07-23,380.6000061035156
2025-07-24,381.20001220703125
2025-07-25,373.6499938964844
2025-07-28,370.45001220703125
2025-07-29,371.45001220703125
2025-07-30,381.95001220703125
2025-07-31,392.1499938964844
2025-08-01,383.79998779296875
2025-08-04,383.20001220703125
2025-08-05,383.1000061035156
2025-08-06,380.29998779296875
2025-08-07,377.6000061035156
2025-08-08,393.25
2025-08-11,399.5
2025-08-12,394.1499938964844
2025-08-13,393.8500061035156
2025-08-14,386.25
2025-08-18,389.0
2025-08-19,389.95001220703125
2025-08-20,387.04998779296875
2025-08-21,382.8999938964844
