Date,JUP.L
2023-02-02,145.56161499023438
2023-02-03,147.6581573486328
2023-02-06,145.9609375
2023-02-07,144.06405639648438
2023-02-08,145.26210021972656
2023-02-09,144.76290893554688
2023-02-10,144.66307067871094
2023-02-13,147.35865783691406
2023-02-14,144.86273193359375
2023-02-15,146.16062927246094
2023-02-16,143.06568908691406
2023-02-17,139.47158813476562
2023-02-20,143.3651885986328
2023-02-21,136.47645568847656
2023-02-22,135.1785888671875
2023-02-23,133.8807373046875
2023-02-24,144.563232421875
2023-02-27,140.37010192871094
2023-02-28,146.16062927246094
2023-03-01,147.8578338623047
2023-03-02,150.75308227539062
2023-03-03,149.9543914794922
2023-03-06,150.0542449951172
2023-03-07,148.65650939941406
2023-03-08,143.76454162597656
2023-03-09,147.35865783691406
2023-03-10,141.96746826171875
2023-03-13,134.57958984375
2023-03-14,138.87257385253906
2023-03-15,131.88400268554688
2023-03-16,135.4781036376953
2023-03-17,131.684326171875
2023-03-20,132.78253173828125
2023-03-21,136.17694091796875
2023-03-22,135.07876586914062
2023-03-23,134.28005981445312
2023-03-24,131.3848114013672
2023-03-27,132.48300170898438
2023-03-28,131.78416442871094
2023-03-29,132.6826629638672
2023-03-30,135.4781036376953
2023-03-31,135.2784423828125
2023-04-03,133.38156127929688
2023-04-04,129.78741455078125
2023-04-05,129.0885772705078
2023-04-06,131.48464965820312
2023-04-11,132.78253173828125
2023-04-12,133.58120727539062
2023-04-13,133.58120727539062
2023-04-14,134.1802215576172
2023-04-17,133.18186950683594
2023-04-18,133.18186950683594
2023-04-19,135.1785888671875
2023-04-20,131.38967895507812
2023-04-21,131.48951721191406
2023-04-24,131.78903198242188
2023-04-25,132.6875762939453
2023-04-26,129.59254455566406
2023-04-27,129.89207458496094
2023-04-28,129.79222106933594
2023-05-02,129.19317626953125
2023-05-03,127.9951171875
2023-05-04,126.39765930175781
2023-05-05,127.79542541503906
2023-05-09,127.6955795288086
2023-05-10,126.2978286743164
2023-05-11,124.9999008178711
2023-05-12,122.80342102050781
2023-05-15,121.00629425048828
2023-05-16,118.41043853759766
2023-05-17,117.61172485351562
2023-05-18,120.70677947998047
2023-05-19,119.7083740234375
2023-05-22,117.61172485351562
2023-05-23,117.81140899658203
2023-05-24,113.4184341430664
2023-05-25,109.4248275756836
2023-05-26,107.82738494873047
2023-05-30,106.52946472167969
2023-05-31,109.32499694824219
2023-06-01,108.32658386230469
2023-06-02,112.71956634521484
2023-06-05,113.51828002929688
2023-06-06,114.91604614257812
2023-06-07,110.22354888916016
2023-06-08,111.32179260253906
2023-06-09,110.3233871459961
2023-06-12,110.3233871459961
2023-06-13,108.82579803466797
2023-06-14,111.12212371826172
2023-06-15,110.82259368896484
2023-06-16,108.82579803466797
2023-06-19,109.02547454833984
2023-06-20,108.82579803466797
2023-06-21,107.9272232055664
2023-06-22,104.23314666748047
2023-06-23,104.3329849243164
2023-06-26,105.63091278076172
2023-06-27,106.32978057861328
2023-06-28,109.02547454833984
2023-06-29,107.72754669189453
2023-06-30,107.42803192138672
2023-07-03,107.82738494873047
2023-07-04,108.22674560546875
2023-07-05,101.93682098388672
2023-07-06,98.8917007446289
2023-07-07,100.13969421386719
2023-07-10,99.84017181396484
2023-07-11,100.73873901367188
2023-07-12,103.73394775390625
2023-07-13,104.03345489501953
2023-07-14,102.73554229736328
2023-07-17,101.43760681152344
2023-07-18,102.83538055419922
2023-07-19,106.62931060791016
2023-07-20,108.5262680053711
2023-07-21,105.33138275146484
2023-07-24,104.53266143798828
2023-07-25,107.22836303710938
2023-07-26,107.9272232055664
2023-07-27,114.81620025634766
2023-07-28,114.61653137207031
2023-07-31,114.11731719970703
2023-08-01,114.71636199951172
2023-08-02,111.42163848876953
2023-08-03,105.8637924194336
2023-08-04,104.5654525756836
2023-08-07,103.26712799072266
2023-08-08,101.06995391845703
2023-08-09,106.76263427734375
2023-08-10,106.66276550292969
2023-08-11,103.66661834716797
2023-08-14,101.06995391845703
2023-08-15,99.97136688232422
2023-08-16,98.82283782958984
2023-08-17,98.82283782958984
2023-08-18,96.92528533935547
2023-08-21,94.02901458740234
2023-08-22,94.22876739501953
2023-08-23,95.42721557617188
2023-08-24,94.27870178222656
2023-08-25,94.82798767089844
2023-08-29,96.77548217773438
2023-08-30,98.57317352294922
2023-08-31,99.37213897705078
2023-09-01,98.42337036132812
2023-09-04,98.37342071533203
2023-09-05,98.02388000488281
2023-09-06,96.87535095214844
2023-09-07,96.02645111083984
2023-09-08,93.37985229492188
2023-09-11,96.1263198852539
2023-09-12,98.22362518310547
2023-09-13,97.57444763183594
2023-09-14,99.5219497680664
2023-09-15,99.7716293334961
2023-09-18,96.42593383789062
2023-09-19,96.22618865966797
2023-09-20,95.82670593261719
2023-09-21,96.42593383789062
2023-09-22,97.07508850097656
2023-09-25,95.52709197998047
2023-09-26,95.87664031982422
2023-09-27,95.0776596069336
2023-09-28,95.92657470703125
2023-09-29,95.97651672363281
2023-10-02,95.32733917236328
2023-10-03,94.27870178222656
2023-10-04,90.58344268798828
2023-10-05,87.23774719238281
2023-10-06,88.7857666015625
2023-10-09,86.38884735107422
2023-10-10,88.835693359375
2023-10-11,89.58472442626953
2023-10-12,88.63595581054688
2023-10-13,84.39141845703125
2023-10-16,87.18782043457031
2023-10-17,78.64881134033203
2023-10-18,77.9996337890625
2023-10-19,80.34662628173828
2023-10-20,80.34662628173828
2023-10-23,79.69745635986328
2023-10-24,73.8050308227539
2023-10-25,73.65522766113281
2023-10-26,73.65522766113281
2023-10-27,75.45292663574219
2023-10-30,78.59886932373047
2023-10-31,78.39913177490234
2023-11-01,79.54764556884766
2023-11-02,83.9419937133789
2023-11-03,83.89205169677734
2023-11-06,81.09565734863281
2023-11-07,81.14559173583984
2023-11-08,81.99449157714844
2023-11-09,84.740966796875
2023-11-10,81.94456481933594
2023-11-13,81.94456481933594
2023-11-14,86.1891098022461
2023-11-15,86.53865814208984
2023-11-16,83.69232177734375
2023-11-17,86.33891296386719
2023-11-20,85.88948822021484
2023-11-21,81.94456481933594
2023-11-22,82.79347229003906
2023-11-23,82.49385833740234
2023-11-24,84.04186248779297
2023-11-27,81.39527130126953
2023-11-28,80.84597778320312
2023-11-29,83.49256896972656
2023-11-30,82.19424438476562
2023-12-01,83.04315185546875
2023-12-04,83.14302825927734
2023-12-05,84.14173889160156
2023-12-06,84.1916732788086
2023-12-07,83.74224853515625
2023-12-08,83.79218292236328
2023-12-11,84.29154968261719
2023-12-12,81.24546813964844
2023-12-13,80.39656066894531
2023-12-14,87.3376235961914
2023-12-15,86.98808288574219
2023-12-18,86.6385269165039
2023-12-19,88.03672790527344
2023-12-20,90.53351593017578
2023-12-21,90.18396759033203
2023-12-22,91.63209533691406
2023-12-27,93.18010711669922
2023-12-28,92.43107604980469
2023-12-29,93.27998352050781
2024-01-02,90.2838363647461
2024-01-03,89.13530731201172
2024-01-04,89.58472442626953
2024-01-05,85.93942260742188
2024-01-08,88.38627624511719
2024-01-09,75.45292663574219
2024-01-10,77.35047912597656
2024-01-11,77.30054473876953
2024-01-12,77.20067596435547
2024-01-15,78.29924774169922
2024-01-16,77.45035552978516
2024-01-17,73.40555572509766
2024-01-18,75.75253295898438
2024-01-19,75.253173828125
2024-01-22,75.85240173339844
2024-01-23,75.15330505371094
2024-01-24,74.70388793945312
2024-01-25,76.65137481689453
2024-01-26,77.94970703125
2024-01-29,78.54893493652344
2024-01-30,79.24803161621094
2024-01-31,78.94842529296875
2024-02-01,78.59886932373047
2024-02-02,81.39527130126953
2024-02-05,79.49771118164062
2024-02-06,80.59629821777344
2024-02-07,78.39913177490234
2024-02-08,79.24803161621094
2024-02-09,79.2979736328125
2024-02-12,85.88948822021484
2024-02-13,83.64237976074219
2024-02-14,83.09308624267578
2024-02-15,82.89334106445312
2024-02-16,83.64237976074219
2024-02-19,82.8434066772461
2024-02-20,81.69489288330078
2024-02-21,81.89462280273438
2024-02-22,90.63338470458984
2024-02-23,89.23518371582031
2024-02-26,87.38755798339844
2024-02-27,85.19039154052734
2024-02-28,82.5438003540039
2024-02-29,80.89591217041016
2024-03-01,84.5911636352539
2024-03-04,84.94071197509766
2024-03-05,86.83826446533203
2024-03-06,90.8331298828125
2024-03-07,90.63338470458984
2024-03-08,90.2838363647461
2024-03-11,86.2390365600586
2024-03-12,88.38627624511719
2024-03-13,91.68203735351562
2024-03-14,91.5322265625
2024-03-15,90.58344268798828
2024-03-18,88.38627624511719
2024-03-19,87.73710632324219
2024-03-20,87.78704833984375
2024-03-21,91.93171691894531
2024-03-22,90.03416442871094
2024-03-25,88.7857666015625
2024-03-26,88.93557739257812
2024-03-27,86.93814086914062
2024-03-28,88.43622589111328
2024-04-02,88.48615264892578
2024-04-03,87.68717193603516
2024-04-04,88.58602142333984
2024-04-05,87.08794403076172
2024-04-08,87.38755798339844
2024-04-09,88.88563537597656
2024-04-10,90.38371276855469
2024-04-11,87.5873031616211
2024-04-12,88.98550415039062
2024-04-15,85.39012908935547
2024-04-16,82.69361114501953
2024-04-17,82.69361114501953
2024-04-18,81.52861785888672
2024-04-19,80.62940216064453
2024-04-22,80.92914581298828
2024-04-23,75.73368835449219
2024-04-24,75.53386688232422
2024-04-25,74.73458099365234
2024-04-26,76.2332534790039
2024-04-29,78.93090057373047
2024-04-30,77.43220520019531
2024-05-01,77.73194122314453
2024-05-02,78.43133544921875
2024-05-03,78.63115692138672
2024-05-07,81.4287109375
2024-05-08,81.92826843261719
2024-05-09,82.92739868164062
2024-05-10,84.82573699951172
2024-05-13,86.52424621582031
2024-05-14,86.0246810913086
2024-05-15,86.22451782226562
2024-05-16,83.22713470458984
2024-05-17,82.8274917602539
2024-05-20,82.42784118652344
2024-05-21,83.3270492553711
2024-05-22,83.82660675048828
2024-05-23,85.22538757324219
2024-05-24,86.42433166503906
2024-05-28,85.42520141601562
2024-05-29,82.8274917602539
2024-05-30,84.22625732421875
2024-05-31,83.62677764892578
2024-06-03,84.1263427734375
2024-06-04,83.1272201538086
2024-06-05,80.52950286865234
2024-06-06,79.93001556396484
2024-06-07,78.23150634765625
2024-06-10,77.1324691772461
2024-06-11,76.13333892822266
2024-06-12,77.23238372802734
2024-06-13,75.43395233154297
2024-06-14,75.03430938720703
2024-06-17,75.63378143310547
2024-06-18,78.53125
2024-06-19,79.23063659667969
2024-06-20,80.32966613769531
2024-06-21,79.73019409179688
2024-06-24,81.12896728515625
2024-06-25,78.43133544921875
2024-06-26,77.43220520019531
2024-06-27,77.1324691772461
2024-06-28,76.83273315429688
2024-07-01,77.83185577392578
2024-07-02,77.23238372802734
2024-07-03,78.33141326904297
2024-07-04,81.52861785888672
2024-07-05,84.42608642578125
2024-07-08,83.82660675048828
2024-07-09,81.12896728515625
2024-07-10,83.1272201538086
2024-07-11,87.12371826171875
2024-07-12,87.82310485839844
2024-07-15,88.22276306152344
2024-07-16,85.32530212402344
2024-07-17,84.725830078125
2024-07-18,86.92389678955078
2024-07-19,84.22625732421875
2024-07-22,84.92564392089844
2024-07-23,84.725830078125
2024-07-24,83.42695617675781
2024-07-25,82.42784118652344
2024-07-26,88.0229263305664
2024-07-29,87.92301940917969
2024-07-30,87.82310485839844
2024-07-31,87.62328338623047
2024-08-01,86.12458801269531
2024-08-02,82.62765502929688
2024-08-05,79.5303726196289
2024-08-06,78.43133544921875
2024-08-07,78.93090057373047
2024-08-08,75.36457824707031
2024-08-09,76.16419219970703
2024-08-12,77.7634506225586
2024-08-13,78.06330108642578
2024-08-14,83.16090393066406
2024-08-15,83.56072235107422
2024-08-16,82.6611328125
2024-08-19,84.16043090820312
2024-08-20,83.96053314208984
2024-08-21,85.35987854003906
2024-08-22,84.16043090820312
2024-08-23,84.9600601196289
2024-08-27,84.9600601196289
2024-08-28,84.66019439697266
2024-08-29,85.75968933105469
2024-08-30,85.35987854003906
2024-09-02,85.8596420288086
2024-09-03,83.96053314208984
2024-09-04,83.2608642578125
2024-09-05,83.16090393066406
2024-09-06,81.66160583496094
2024-09-09,82.2613296508789
2024-09-10,80.9619369506836
2024-09-11,80.36222076416016
2024-09-12,81.46170806884766
2024-09-13,81.66160583496094
2024-09-16,82.6611328125
2024-09-17,83.46076965332031
2024-09-18,82.76109313964844
2024-09-19,87.558837890625
2024-09-20,86.25945281982422
2024-09-23,86.4593505859375
2024-09-24,85.9595947265625
2024-09-25,86.5593032836914
2024-09-26,87.75875091552734
2024-09-27,88.65831756591797
2024-09-30,86.65925598144531
2024-10-01,86.4593505859375
2024-10-02,86.05953979492188
2024-10-03,86.15949249267578
2024-10-04,87.4588851928711
2024-10-07,87.35894012451172
2024-10-08,86.15949249267578
2024-10-09,87.85870361328125
2024-10-10,87.558837890625
2024-10-11,85.9595947265625
2024-10-14,85.25992584228516
2024-10-15,86.4593505859375
2024-10-16,87.25898742675781
2024-10-17,87.35894012451172
2024-10-18,87.35894012451172
2024-10-21,85.9595947265625
2024-10-22,85.9595947265625
2024-10-23,83.56072235107422
2024-10-24,82.16136932373047
2024-10-25,80.06236267089844
2024-10-28,81.36175537109375
2024-10-29,80.66207885742188
2024-10-30,82.0614242553711
2024-10-31,80.46217346191406
2024-11-01,80.06236267089844
2024-11-04,79.66255187988281
2024-11-05,78.16325378417969
2024-11-06,76.96381378173828
2024-11-07,78.4631118774414
2024-11-08,78.4631118774414
2024-11-11,79.76250457763672
2024-11-12,78.4631118774414
2024-11-13,78.76297760009766
2024-11-14,80.36222076416016
2024-11-15,80.86198425292969
2024-11-18,80.9619369506836
2024-11-19,81.76156616210938
2024-11-20,80.9619369506836
2024-11-21,81.26180267333984
2024-11-22,81.56166076660156
2024-11-25,83.16090393066406
2024-11-26,83.2608642578125
2024-11-27,83.76062774658203
2024-11-28,84.06047821044922
2024-11-29,83.46076965332031
2024-12-02,83.6606674194336
2024-12-03,84.860107421875
2024-12-04,85.45983123779297
2024-12-05,84.56024169921875
2024-12-06,86.4593505859375
2024-12-09,85.75968933105469
2024-12-10,85.35987854003906
2024-12-11,84.46029663085938
2024-12-12,83.56072235107422
2024-12-13,82.96100616455078
2024-12-16,83.2608642578125
2024-12-17,82.96100616455078
2024-12-18,85.9595947265625
2024-12-19,83.06095886230469
2024-12-20,85.75968933105469
2024-12-23,84.66019439697266
2024-12-24,86.35940551757812
2024-12-27,85.75968933105469
2024-12-30,84.56024169921875
2024-12-31,86.65925598144531
2025-01-02,86.05953979492188
2025-01-03,84.56024169921875
2025-01-06,86.25945281982422
2025-01-07,85.9595947265625
2025-01-08,84.46029663085938
2025-01-09,86.35940551757812
2025-01-10,79.96240997314453
2025-01-13,79.86245727539062
2025-01-14,73.66536712646484
2025-01-15,76.26415252685547
2025-01-16,76.66395568847656
2025-01-17,74.36504364013672
2025-01-20,75.96428680419922
2025-01-21,77.96334838867188
2025-01-22,78.3631591796875
2025-01-23,77.7634506225586
2025-01-24,78.16325378417969
2025-01-27,77.26368713378906
2025-01-28,78.66301727294922
2025-01-29,77.56353759765625
2025-01-30,78.66301727294922
2025-01-31,80.16231536865234
2025-02-03,79.462646484375
2025-02-04,77.86339569091797
2025-02-05,78.76297760009766
2025-02-06,79.76250457763672
2025-02-07,78.16325378417969
2025-02-10,78.76297760009766
2025-02-11,77.96334838867188
2025-02-12,77.46358489990234
2025-02-13,78.06330108642578
2025-02-14,77.96334838867188
2025-02-17,80.9619369506836
2025-02-18,82.0614242553711
2025-02-19,81.96147155761719
2025-02-20,81.56166076660156
2025-02-21,81.56166076660156
2025-02-24,81.96147155761719
2025-02-25,81.86151885986328
2025-02-26,80.56212615966797
2025-02-27,75.2646255493164
2025-02-28,73.36551666259766
2025-03-03,74.6648941040039
2025-03-04,74.16513061523438
2025-03-05,76.66395568847656
2025-03-06,78.16325378417969
2025-03-07,76.06423950195312
2025-03-10,75.5644760131836
2025-03-11,75.2646255493164
2025-03-12,75.46452331542969
2025-03-13,73.46546936035156
2025-03-14,76.26415252685547
2025-03-17,75.96428680419922
2025-03-18,75.76438903808594
2025-03-19,76.26415252685547
2025-03-20,74.86480712890625
2025-03-21,74.56494140625
2025-03-24,74.96475982666016
2025-03-25,76.26415252685547
2025-03-26,75.76438903808594
2025-03-27,75.2646255493164
2025-03-28,74.56494140625
2025-03-31,70.86668395996094
2025-04-01,72.16606903076172
2025-04-02,71.86621856689453
2025-04-03,71.16654205322266
2025-04-04,68.36785888671875
2025-04-07,67.86809539794922
2025-04-08,72.26602935791016
2025-04-09,68.16795349121094
2025-04-10,70.86668395996094
2025-04-11,71.06659698486328
2025-04-14,72.56587982177734
2025-04-15,73.46546936035156
2025-04-16,72.9656982421875
2025-04-17,69.28832244873047
2025-04-22,70.38813781738281
2025-04-23,70.18816375732422
2025-04-24,69.98819732666016
2025-04-25,69.98819732666016
2025-04-28,71.18799591064453
2025-04-29,71.98786163330078
2025-04-30,72.3877944946289
2025-05-01,74.08750915527344
2025-05-02,75.98719024658203
2025-05-06,74.78739166259766
2025-05-07,75.38729095458984
2025-05-08,76.18714904785156
2025-05-09,77.58692169189453
2025-05-12,76.48710632324219
2025-05-13,77.58692169189453
2025-05-14,77.98685455322266
2025-05-15,78.28680419921875
2025-05-16,78.7867202758789
2025-05-19,79.48660278320312
2025-05-20,80.4864273071289
2025-05-21,79.1866455078125
2025-05-22,83.38594055175781
2025-05-23,81.98617553710938
2025-05-27,90.08480834960938
2025-05-28,88.88501739501953
2025-05-29,91.58455657958984
2025-05-30,90.98465728759766
2025-06-02,91.28461456298828
2025-06-03,90.98465728759766
2025-06-04,91.48457336425781
2025-06-05,92.18445587158203
2025-06-06,92.68437194824219
2025-06-09,93.9841537475586
2025-06-10,95.68386840820312
2025-06-11,97.08363342285156
2025-06-12,95.98381805419922
2025-06-13,95.48390197753906
2025-06-16,96.68370056152344
2025-06-17,96.38375091552734
2025-06-18,96.8836669921875
2025-06-19,94.78402709960938
2025-06-20,94.9839859008789
2025-06-23,94.58405303955078
2025-06-24,96.8836669921875
2025-06-25,96.78368377685547
2025-06-26,99.38324737548828
2025-06-27,100.78301239013672
2025-06-30,99.98314666748047
2025-07-01,101.58287048339844
2025-07-02,100.78301239013672
2025-07-03,102.98263549804688
2025-07-04,101.78284454345703
2025-07-07,103.38257598876953
2025-07-08,107.38189697265625
2025-07-09,108.38172912597656
2025-07-10,119.97977447509766
2025-07-11,124.17906188964844
2025-07-14,123.97909545898438
2025-07-15,123.97909545898438
2025-07-16,125.37886047363281
2025-07-17,128.77828979492188
2025-07-18,131.37783813476562
2025-07-21,132.57765197753906
2025-07-22,131.17788696289062
2025-07-23,132.37767028808594
2025-07-24,135.1772003173828
2025-07-25,131.7777862548828
2025-07-28,130.57798767089844
2025-07-29,129.37818908691406
2025-07-30,130.57798767089844
2025-07-31,128.77828979492188
2025-08-01,126.17872619628906
2025-08-04,125.978759765625
2025-08-05,123.97909545898438
2025-08-06,124.57899475097656
2025-08-07,123.0
2025-08-08,123.80000305175781
2025-08-11,125.4000015258789
2025-08-12,127.80000305175781
2025-08-13,129.39999389648438
2025-08-14,128.8000030517578
2025-08-15,126.5999984741211
2025-08-18,127.5999984741211
2025-08-19,127.19999694824219
2025-08-20,126.4000015258789
2025-08-21,127.0
2025-08-22,129.39999389648438
