Date,COLO-B.CO
2023-03-08,755.7715454101562
2023-03-09,769.1497192382812
2023-03-10,747.2923583984375
2023-03-13,761.2359008789062
2023-03-14,772.3528442382812
2023-03-15,767.8306884765625
2023-03-16,781.2088623046875
2023-03-17,788.9342651367188
2023-03-20,792.7027587890625
2023-03-21,786.2962036132812
2023-03-22,787.9921875
2023-03-23,798.7323608398438
2023-03-24,801.5586547851562
2023-03-27,814.5599975585938
2023-03-28,804.1966552734375
2023-03-29,826.053955078125
2023-03-30,845.4617309570312
2023-03-31,849.6069946289062
2023-04-03,839.997314453125
2023-04-04,848.4764404296875
2023-04-05,874.1021728515625
2023-04-11,881.073974609375
2023-04-12,865.9999389648438
2023-04-13,875.7980346679688
2023-04-14,883.3349609375
2023-04-17,890.4951782226562
2023-04-18,902.5543823242188
2023-04-19,882.581298828125
2023-04-20,894.263671875
2023-04-21,903.8733520507812
2023-04-24,914.4251098632812
2023-04-25,908.2070922851562
2023-04-26,904.0617065429688
2023-04-27,909.90283203125
2023-04-28,916.6862182617188
2023-05-01,924.0347290039062
2023-05-02,918.9473266601562
2023-05-03,926.6727294921875
2023-05-04,923.2810668945312
2023-05-08,933.4559936523438
2023-05-09,910.09130859375
2023-05-10,917.8167114257812
2023-05-11,878.6243896484375
2023-05-12,875.6096801757812
2023-05-15,871.4418334960938
2023-05-16,866.8951416015625
2023-05-17,864.621826171875
2023-05-22,857.4230346679688
2023-05-23,839.6153564453125
2023-05-24,831.6586303710938
2023-05-25,822.7547607421875
2023-05-26,831.6586303710938
2023-05-30,828.6275024414062
2023-05-31,830.71142578125
2023-06-01,828.6275024414062
2023-06-02,834.879150390625
2023-06-06,828.0592041015625
2023-06-07,818.9658203125
2023-06-08,815.934814453125
2023-06-09,814.987548828125
2023-06-12,815.177001953125
2023-06-13,803.810302734375
2023-06-14,802.1053466796875
2023-06-15,804.378662109375
2023-06-16,823.5125122070312
2023-06-19,818.9658203125
2023-06-20,803.4314575195312
2023-06-21,796.2326049804688
2023-06-22,795.664306640625
2023-06-23,815.3663940429688
2023-06-26,800.2109375
2023-06-27,782.7821655273438
2023-06-28,795.2853393554688
2023-06-29,792.6331176757812
2023-06-30,808.1676025390625
2023-07-03,793.959228515625
2023-07-04,799.8320922851562
2023-07-05,797.9375610351562
2023-07-06,788.6548461914062
2023-07-07,766.8687133789062
2023-07-10,769.71044921875
2023-07-11,763.6482543945312
2023-07-12,763.8377685546875
2023-07-13,755.312744140625
2023-07-14,759.291015625
2023-07-17,753.607666015625
2023-07-18,759.669921875
2023-07-19,762.5115356445312
2023-07-20,765.3533325195312
2023-07-21,774.8255004882812
2023-07-24,774.635986328125
2023-07-25,782.4031982421875
2023-07-26,789.79150390625
2023-07-27,799.8320922851562
2023-07-28,792.8226318359375
2023-07-31,797.9375610351562
2023-08-01,782.9714965820312
2023-08-02,768.7632446289062
2023-08-03,765.5426635742188
2023-08-04,763.2694091796875
2023-08-07,767.0582275390625
2023-08-08,769.89990234375
2023-08-09,772.5521240234375
2023-08-10,783.1609497070312
2023-08-11,776.9093627929688
2023-08-14,781.6453857421875
2023-08-15,773.1204223632812
2023-08-16,779.9404907226562
2023-08-17,759.291015625
2023-08-18,757.7755126953125
2023-08-21,761.5643310546875
2023-08-22,762.5115356445312
2023-08-23,755.502197265625
2023-08-24,757.0177612304688
2023-08-25,738.8311157226562
2023-08-28,755.6915893554688
2023-08-29,747.1666259765625
2023-08-30,743.5671997070312
2023-08-31,743.756591796875
2023-09-01,746.4088745117188
2023-09-04,762.3222045898438
2023-09-05,746.9771728515625
2023-09-06,740.5361328125
2023-09-07,735.9894409179688
2023-09-08,735.6105346679688
2023-09-11,722.3494873046875
2023-09-12,715.1506958007812
2023-09-13,714.203369140625
2023-09-14,747.5455932617188
2023-09-15,734.473876953125
2023-09-18,732.3900146484375
2023-09-19,713.2561645507812
2023-09-20,729.9273071289062
2023-09-21,723.6755981445312
2023-09-22,717.9923095703125
2023-09-25,706.8150634765625
2023-09-26,706.0573120117188
2023-09-27,706.4362182617188
2023-09-28,702.8367919921875
2023-09-29,708.1412353515625
2023-10-02,695.069580078125
2023-10-03,691.2807006835938
2023-10-04,688.24951171875
2023-10-05,691.2807006835938
2023-10-06,697.3428955078125
2023-10-09,694.3118286132812
2023-10-10,699.0479125976562
2023-10-11,689.38623046875
2023-10-12,689.0074462890625
2023-10-13,681.9979858398438
2023-10-16,687.6812744140625
2023-10-17,697.3428955078125
2023-10-18,692.0384521484375
2023-10-19,670.63134765625
2023-10-20,690.9017944335938
2023-10-23,687.6812744140625
2023-10-24,695.259033203125
2023-10-25,692.9857177734375
2023-10-26,687.6812744140625
2023-10-27,681.2401733398438
2023-10-30,696.206298828125
2023-10-31,696.206298828125
2023-11-01,710.60400390625
2023-11-02,731.4428100585938
2023-11-03,723.4862060546875
2023-11-06,715.3400268554688
2023-11-07,718.3712158203125
2023-11-08,730.30615234375
2023-11-09,680.1035766601562
2023-11-10,660.5908203125
2023-11-13,670.25244140625
2023-11-14,690.52294921875
2023-11-15,699.9951171875
2023-11-16,694.880126953125
2023-11-17,706.0573120117188
2023-11-20,712.4984741210938
2023-11-21,718.7500610351562
2023-11-22,730.30615234375
2023-11-23,730.68505859375
2023-11-24,737.6944580078125
2023-11-27,761.9432983398438
2023-11-28,760.6171875
2023-11-29,760.806640625
2023-11-30,765.3533325195312
2023-12-01,746.9771728515625
2023-12-04,753.0394287109375
2023-12-05,737.5050048828125
2023-12-06,736.5578002929688
2023-12-07,735.231689453125
2023-12-08,742.1952514648438
2023-12-11,723.8192749023438
2023-12-12,727.4944458007812
2023-12-13,736.1988525390625
2023-12-14,768.6952514648438
2023-12-15,760.7645874023438
2023-12-18,756.1222534179688
2023-12-19,735.8119506835938
2023-12-20,739.4871826171875
2023-12-21,748.7719116210938
2023-12-22,752.8339233398438
2023-12-27,752.2536010742188
2023-12-28,748.1915283203125
2023-12-29,746.6441040039062
2024-01-02,750.7061767578125
2024-01-03,745.4835205078125
2024-01-04,744.9032592773438
2024-01-05,739.2937622070312
2024-01-08,751.093017578125
2024-01-09,760.9580078125
2024-01-10,758.25
2024-01-11,780.6880493164062
2024-01-12,793.2610473632812
2024-01-15,772.1770629882812
2024-01-16,758.4434204101562
2024-01-17,780.4945068359375
2024-01-18,759.7974243164062
2024-01-19,755.9287719726562
2024-01-22,752.6405029296875
2024-01-23,748.5784301757812
2024-01-24,744.1295776367188
2024-01-25,745.4835205078125
2024-01-26,743.74267578125
2024-01-29,750.3192749023438
2024-01-30,750.3192749023438
2024-01-31,771.4033203125
2024-02-01,773.531005859375
2024-02-02,760.377685546875
2024-02-05,766.7609252929688
2024-02-06,776.2390747070312
2024-02-07,782.6222534179688
2024-02-08,785.5238037109375
2024-02-09,861.7356567382812
2024-02-12,850.9034423828125
2024-02-13,827.8851928710938
2024-02-14,849.742919921875
2024-02-15,857.673583984375
2024-02-16,864.6370849609375
2024-02-19,856.1261596679688
2024-02-20,856.5130004882812
2024-02-21,859.4144287109375
2024-02-22,874.5020751953125
2024-02-23,883.3999633789062
2024-02-26,888.4291381835938
2024-02-27,887.4619750976562
2024-02-28,873.534912109375
2024-02-29,885.5277099609375
2024-03-01,886.8817138671875
2024-03-04,900.8087768554688
2024-03-05,901.0021362304688
2024-03-06,907.772216796875
2024-03-07,924.794189453125
2024-03-08,940.655517578125
2024-03-11,933.4985961914062
2024-03-12,943.9437866210938
2024-03-13,924.6007690429688
2024-03-14,905.4511108398438
2024-03-15,908.5460205078125
2024-03-18,900.0350341796875
2024-03-19,893.071533203125
2024-03-20,903.710205078125
2024-03-21,899.4547119140625
2024-03-22,901.1954956054688
2024-03-25,901.5824584960938
2024-03-26,896.9401245117188
2024-03-27,901.77587890625
2024-04-02,889.396240234375
2024-04-03,891.910888671875
2024-04-04,890.556884765625
2024-04-05,888.8159790039062
2024-04-08,885.1408081054688
2024-04-09,884.3671264648438
2024-04-10,894.618896484375
2024-04-11,903.1298828125
2024-04-12,877.7903442382812
2024-04-15,884.7539672851562
2024-04-16,885.1408081054688
2024-04-17,870.826904296875
2024-04-18,866.7648315429688
2024-04-19,876.2429809570312
2024-04-22,871.2137451171875
2024-04-23,886.4948120117188
2024-04-24,891.7174682617188
2024-04-25,835.8158569335938
2024-04-26,835.0421142578125
2024-04-29,833.4946899414062
2024-04-30,818.6005859375
2024-05-01,808.9290161132812
2024-05-02,813.5712890625
2024-05-03,831.7538452148438
2024-05-06,843.93994140625
2024-05-07,814.7318725585938
2024-05-08,817.43994140625
2024-05-13,821.136962890625
2024-05-14,812.3807373046875
2024-05-15,814.7157592773438
2024-05-16,818.21826171875
2024-05-17,826.9744262695312
2024-05-21,831.6444091796875
2024-05-22,852.4647216796875
2024-05-23,836.1198120117188
2024-05-24,821.33154296875
2024-05-27,835.9252319335938
2024-05-28,819.580322265625
2024-05-29,799.73291015625
2024-05-30,804.9866943359375
2024-05-31,802.4570922851562
2024-06-03,785.1392211914062
2024-06-04,796.035888671875
2024-06-06,807.1270141601562
2024-06-07,818.023681640625
2024-06-10,811.0186767578125
2024-06-11,821.915283203125
2024-06-12,823.8611450195312
2024-06-13,831.0606689453125
2024-06-14,828.5310668945312
2024-06-17,830.0877685546875
2024-06-18,807.9053955078125
2024-06-19,796.23046875
2024-06-20,807.9053955078125
2024-06-21,822.3045043945312
2024-06-24,825.6123657226562
2024-06-25,826.3907470703125
2024-06-26,825.8069458007812
2024-06-27,817.634521484375
2024-06-28,813.9374389648438
2024-07-01,809.8512573242188
2024-07-02,813.742919921875
2024-07-03,809.4620361328125
2024-07-04,826.9744262695312
2024-07-05,825.6123657226562
2024-07-08,836.7035522460938
2024-07-09,827.3636474609375
2024-07-10,847.6002197265625
2024-07-11,848.9622192382812
2024-07-12,847.7947387695312
2024-07-15,845.070556640625
2024-07-16,838.065673828125
2024-07-17,838.843994140625
2024-07-18,842.1517944335938
2024-07-19,834.3685302734375
2024-07-22,854.6051025390625
2024-07-23,856.1617431640625
2024-07-24,871.9229736328125
2024-07-25,869.1987915039062
2024-07-26,865.112548828125
2024-07-29,860.053466796875
2024-07-30,869.0042114257812
2024-07-31,872.3120727539062
2024-08-01,871.7283325195312
2024-08-02,873.8687744140625
2024-08-05,864.52880859375
2024-08-06,871.5337524414062
2024-08-07,874.4525146484375
2024-08-08,874.2579345703125
2024-08-09,858.3021850585938
2024-08-12,860.4425659179688
2024-08-13,874.8416748046875
2024-08-14,895.0782470703125
2024-08-15,904.6127319335938
2024-08-16,900.1373901367188
2024-08-19,909.088134765625
2024-08-20,863.75048828125
2024-08-21,876.3983154296875
2024-08-22,889.4353637695312
2024-08-23,898.7752685546875
2024-08-26,897.0240478515625
2024-08-27,899.1644287109375
2024-08-28,880.0953369140625
2024-08-29,894.4945068359375
2024-08-30,895.2728271484375
2024-09-02,912.9797973632812
2024-09-03,909.28271484375
2024-09-04,897.0240478515625
2024-09-05,871.3391723632812
2024-09-06,891.96484375
2024-09-09,890.6028442382812
2024-09-10,897.0240478515625
2024-09-11,900.9156494140625
2024-09-12,897.8023681640625
2024-09-13,916.2876586914062
2024-09-16,916.4822998046875
2024-09-17,896.2457275390625
2024-09-18,886.5166015625
2024-09-19,882.0411987304688
2024-09-20,875.8145751953125
2024-09-23,861.220947265625
2024-09-24,844.292236328125
2024-09-25,855.1888427734375
2024-09-26,842.735595703125
2024-09-27,855.7725830078125
2024-09-30,851.2972412109375
2024-10-01,852.6593017578125
2024-10-02,852.2700805664062
2024-10-03,851.2972412109375
2024-10-04,839.233154296875
2024-10-07,848.9622192382812
2024-10-08,845.654296875
2024-10-09,840.4005737304688
2024-10-10,849.3514404296875
2024-10-11,856.1617431640625
2024-10-14,866.474609375
2024-10-15,862.3884887695312
2024-10-16,858.3021850585938
2024-10-17,863.361328125
2024-10-18,872.1175537109375
2024-10-21,882.625
2024-10-22,874.0633544921875
2024-10-23,880.4845581054688
2024-10-24,872.5067138671875
2024-10-25,859.8588256835938
2024-10-28,872.7012939453125
2024-10-29,876.3983154296875
2024-10-30,851.1026611328125
2024-10-31,832.0335693359375
2024-11-01,848.1838989257812
2024-11-04,864.1396484375
2024-11-05,861.999267578125
2024-11-06,894.1052856445312
2024-11-07,884.57080078125
2024-11-08,887.294921875
2024-11-11,903.4452514648438
2024-11-12,882.2357788085938
2024-11-13,855.7725830078125
2024-11-14,889.046142578125
2024-11-15,876.7875366210938
2024-11-18,865.890869140625
2024-11-19,869.0042114257812
2024-11-20,857.1347045898438
2024-11-21,849.5460205078125
2024-11-22,867.447509765625
2024-11-25,866.474609375
2024-11-26,869.9771118164062
2024-11-27,883.0140991210938
2024-11-28,867.64208984375
2024-11-29,865.30712890625
2024-12-02,874.4525146484375
2024-12-03,865.501708984375
2024-12-04,862.7775268554688
2024-12-05,852.2700805664062
2024-12-06,850.2857666015625
2024-12-09,836.197021484375
2024-12-10,834.4111328125
2024-12-11,833.8158569335938
2024-12-12,818.7349243164062
2024-12-13,817.9412231445312
2024-12-16,825.8785400390625
2024-12-17,809.805419921875
2024-12-18,794.7245483398438
2024-12-19,784.2075805664062
2024-12-20,790.9542846679688
2024-12-23,786.9856567382812
2024-12-27,788.5730590820312
2024-12-30,780.0404663085938
2025-01-02,777.06396484375
2025-01-03,782.421630859375
2025-01-06,774.4843139648438
2025-01-07,779.842041015625
2025-01-08,787.18408203125
2025-01-09,786.9856567382812
2025-01-10,790.5574340820312
2025-01-13,790.755859375
2025-01-14,785.7950439453125
2025-01-15,790.1605834960938
2025-01-16,790.9542846679688
2025-01-17,801.669677734375
2025-01-20,806.6304931640625
2025-01-21,810.00390625
2025-01-22,813.9725341796875
2025-01-23,810.4006958007812
2025-01-24,802.8602905273438
2025-01-27,818.3380737304688
2025-01-28,821.71142578125
2025-01-29,825.283203125
2025-01-30,829.2518920898438
2025-01-31,823.497314453125
2025-02-03,811.59130859375
2025-02-04,792.541748046875
2025-02-05,793.9307861328125
2025-02-06,777.6592407226562
2025-02-07,780.0404663085938
2025-02-10,777.262451171875
2025-02-11,795.9151611328125
2025-02-12,788.3746337890625
2025-02-13,792.3433227539062
2025-02-14,790.3589477539062
2025-02-17,787.5809326171875
2025-02-18,792.1448974609375
2025-02-19,789.763671875
2025-02-20,788.7715454101562
2025-02-21,792.7401733398438
2025-02-24,797.7009887695312
2025-02-25,798.097900390625
2025-02-26,770.1188354492188
2025-02-27,770.3172607421875
2025-02-28,758.014404296875
2025-03-03,765.9517211914062
2025-03-04,764.5626831054688
2025-03-05,763.5704956054688
2025-03-06,732.8133544921875
2025-03-07,734.7977294921875
2025-03-10,741.1475830078125
2025-03-11,725.6698608398438
2025-03-12,724.479248046875
2025-03-13,721.1058349609375
2025-03-14,720.9074096679688
2025-03-17,721.5027465820312
2025-03-18,720.708984375
2025-03-19,726.4635620117188
2025-03-20,724.8760375976562
2025-03-21,720.3121337890625
2025-03-24,719.5183715820312
2025-03-25,723.0901489257812
2025-03-26,716.3434448242188
2025-03-27,725.8682250976562
2025-03-28,725.4713745117188
2025-03-31,717.5340576171875
2025-04-01,720.708984375
2025-04-02,701.659423828125
2025-04-03,694.9127197265625
2025-04-04,687.967529296875
2025-04-07,675.0693969726562
2025-04-08,688.3643798828125
2025-04-09,664.5524291992188
2025-04-10,685.189453125
2025-04-11,690.74560546875
2025-04-14,688.959716796875
2025-04-15,696.6986083984375
2025-04-16,696.8970336914062
2025-04-22,700.667236328125
2025-04-23,711.3826293945312
2025-04-24,709.1998291015625
2025-04-25,719.5183715820312
2025-04-28,723.6854858398438
2025-04-29,726.6619873046875
2025-04-30,736.186767578125
2025-05-01,699.87353515625
2025-05-02,691.9362182617188
2025-05-05,690.5471801757812
2025-05-06,648.876220703125
2025-05-07,633.2000122070312
2025-05-08,645.4000244140625
2025-05-09,640.2000122070312
2025-05-12,639.0
2025-05-13,634.2000122070312
2025-05-14,641.5999755859375
2025-05-15,638.2000122070312
2025-05-16,644.4000244140625
2025-05-19,642.5999755859375
2025-05-20,649.4000244140625
2025-05-21,648.0
2025-05-22,636.7999877929688
2025-05-23,629.7999877929688
2025-05-26,638.0
2025-05-27,642.5999755859375
2025-05-28,635.5999755859375
2025-06-02,626.5999755859375
2025-06-03,619.7999877929688
2025-06-04,628.5999755859375
2025-06-06,629.5999755859375
2025-06-10,637.4000244140625
2025-06-11,640.4000244140625
2025-06-12,639.2000122070312
2025-06-13,637.0
2025-06-16,635.4000244140625
2025-06-17,616.0
2025-06-18,602.7999877929688
2025-06-19,612.2000122070312
2025-06-20,612.7999877929688
2025-06-23,609.5999755859375
2025-06-24,609.5999755859375
2025-06-25,603.7999877929688
2025-06-26,603.4000244140625
2025-06-27,602.7999877929688
2025-06-30,601.5999755859375
2025-07-01,599.4000244140625
2025-07-02,602.2000122070312
2025-07-03,596.5999755859375
2025-07-04,602.7999877929688
2025-07-07,594.7999877929688
2025-07-08,606.5999755859375
2025-07-09,602.7999877929688
2025-07-10,615.7999877929688
2025-07-11,600.2000122070312
2025-07-14,601.4000244140625
2025-07-15,604.4000244140625
2025-07-16,603.4000244140625
2025-07-17,605.7999877929688
2025-07-18,606.2000122070312
2025-07-21,602.0
2025-07-22,607.2000122070312
2025-07-23,613.7999877929688
2025-07-24,620.4000244140625
2025-07-25,618.4000244140625
2025-07-28,621.7999877929688
2025-07-29,627.7999877929688
2025-07-30,613.0
2025-07-31,603.4000244140625
2025-08-01,593.4000244140625
2025-08-04,598.4000244140625
2025-08-05,601.7999877929688
2025-08-06,589.7999877929688
2025-08-07,606.4000244140625
2025-08-08,601.4000244140625
2025-08-11,603.7999877929688
2025-08-12,605.4000244140625
2025-08-13,602.2000122070312
2025-08-14,599.0
2025-08-15,603.5999755859375
2025-08-18,612.0
2025-08-19,604.4000244140625
2025-08-20,630.5999755859375
2025-08-21,619.4000244140625
2025-08-22,616.0
