Date,KINV-B.ST
2023-03-06,160.8000030517578
2023-03-07,159.0
2023-03-08,159.4499969482422
2023-03-09,157.5
2023-03-10,144.75
2023-03-13,146.4499969482422
2023-03-14,147.3000030517578
2023-03-15,140.3000030517578
2023-03-16,142.10000610351562
2023-03-17,138.1999969482422
2023-03-20,141.60000610351562
2023-03-21,145.6999969482422
2023-03-22,145.75
2023-03-23,147.0
2023-03-24,142.14999389648438
2023-03-27,145.60000610351562
2023-03-28,144.60000610351562
2023-03-29,148.85000610351562
2023-03-30,152.0
2023-03-31,154.5
2023-04-03,152.6999969482422
2023-04-04,156.1999969482422
2023-04-05,155.14999389648438
2023-04-06,159.5
2023-04-11,162.5500030517578
2023-04-12,163.75
2023-04-13,165.89999389648438
2023-04-14,166.3000030517578
2023-04-17,161.0
2023-04-18,165.1999969482422
2023-04-19,161.25
2023-04-20,160.1999969482422
2023-04-21,159.1999969482422
2023-04-24,164.35000610351562
2023-04-25,165.39999389648438
2023-04-26,165.8000030517578
2023-04-27,164.3000030517578
2023-04-28,167.85000610351562
2023-05-02,165.89999389648438
2023-05-03,167.60000610351562
2023-05-04,165.8000030517578
2023-05-05,168.89999389648438
2023-05-08,167.9499969482422
2023-05-09,164.4499969482422
2023-05-10,164.9499969482422
2023-05-11,167.6999969482422
2023-05-12,164.14999389648438
2023-05-15,165.75
2023-05-16,165.4499969482422
2023-05-17,158.5
2023-05-19,164.5
2023-05-22,165.1999969482422
2023-05-23,164.5
2023-05-24,159.25
2023-05-25,154.39999389648438
2023-05-26,153.0
2023-05-29,152.9499969482422
2023-05-30,154.75
2023-05-31,155.75
2023-06-01,156.25
2023-06-02,160.89999389648438
2023-06-05,158.85000610351562
2023-06-07,157.9499969482422
2023-06-08,159.75
2023-06-09,158.6999969482422
2023-06-12,155.9499969482422
2023-06-13,156.3000030517578
2023-06-14,153.0
2023-06-15,150.75
2023-06-16,150.25
2023-06-19,146.89999389648438
2023-06-20,146.60000610351562
2023-06-21,141.85000610351562
2023-06-22,140.35000610351562
2023-06-26,140.5
2023-06-27,141.4499969482422
2023-06-28,144.60000610351562
2023-06-29,147.39999389648438
2023-06-30,149.39999389648438
2023-07-03,149.0
2023-07-04,150.5500030517578
2023-07-05,144.8000030517578
2023-07-06,140.60000610351562
2023-07-07,141.6999969482422
2023-07-10,139.5500030517578
2023-07-11,136.8000030517578
2023-07-12,138.1999969482422
2023-07-13,139.14999389648438
2023-07-14,138.6999969482422
2023-07-17,135.75
2023-07-18,137.8000030517578
2023-07-19,140.5
2023-07-20,140.39999389648438
2023-07-21,140.9499969482422
2023-07-24,141.5
2023-07-25,143.5500030517578
2023-07-26,145.3000030517578
2023-07-27,143.89999389648438
2023-07-28,145.1999969482422
2023-07-31,143.64999389648438
2023-08-01,141.75
2023-08-02,136.5
2023-08-03,133.3000030517578
2023-08-04,135.25
2023-08-07,131.4499969482422
2023-08-08,128.9499969482422
2023-08-09,129.14999389648438
2023-08-10,131.0500030517578
2023-08-11,126.6500015258789
2023-08-14,126.0
2023-08-15,124.80000305175781
2023-08-16,124.3499984741211
2023-08-17,122.5
2023-08-18,125.94999694824219
2023-08-21,123.30000305175781
2023-08-22,124.55000305175781
2023-08-23,126.80000305175781
2023-08-24,125.5999984741211
2023-08-25,123.6500015258789
2023-08-28,123.94999694824219
2023-08-29,125.30000305175781
2023-08-30,126.44999694824219
2023-08-31,128.9499969482422
2023-09-01,126.19999694824219
2023-09-04,126.8499984741211
2023-09-05,126.5
2023-09-06,127.0
2023-09-07,122.9000015258789
2023-09-08,121.05000305175781
2023-09-11,121.4000015258789
2023-09-12,119.4000015258789
2023-09-13,118.0
2023-09-14,119.5999984741211
2023-09-15,119.1500015258789
2023-09-18,115.80000305175781
2023-09-19,114.19999694824219
2023-09-20,116.05000305175781
2023-09-21,115.44999694824219
2023-09-22,115.05000305175781
2023-09-25,113.30000305175781
2023-09-26,111.3499984741211
2023-09-27,108.05000305175781
2023-09-28,107.44999694824219
2023-09-29,109.19999694824219
2023-10-02,109.69999694824219
2023-10-03,107.6500015258789
2023-10-04,106.69999694824219
2023-10-05,107.30000305175781
2023-10-06,108.69999694824219
2023-10-09,107.5999984741211
2023-10-10,111.75
2023-10-11,111.80000305175781
2023-10-12,111.55000305175781
2023-10-13,108.44999694824219
2023-10-16,107.80000305175781
2023-10-17,105.5999984741211
2023-10-18,99.19999694824219
2023-10-19,97.45999908447266
2023-10-20,93.26000213623047
2023-10-23,93.62000274658203
2023-10-24,95.81999969482422
2023-10-25,93.0
2023-10-26,94.73999786376953
2023-10-27,93.16000366210938
2023-10-30,93.23999786376953
2023-10-31,94.9800033569336
2023-11-01,94.45999908447266
2023-11-02,97.26000213623047
2023-11-03,99.0199966430664
2023-11-06,98.33999633789062
2023-11-07,97.5199966430664
2023-11-08,96.87999725341797
2023-11-09,98.31999969482422
2023-11-10,95.19999694824219
2023-11-13,96.68000030517578
2023-11-14,101.80000305175781
2023-11-15,101.30000305175781
2023-11-16,99.04000091552734
2023-11-17,100.75
2023-11-20,101.9000015258789
2023-11-21,99.30000305175781
2023-11-22,99.86000061035156
2023-11-23,98.5999984741211
2023-11-24,99.5999984741211
2023-11-27,99.5199966430664
2023-11-28,96.27999877929688
2023-11-29,96.87999725341797
2023-11-30,97.94000244140625
2023-12-01,97.94000244140625
2023-12-04,98.05999755859375
2023-12-05,99.83999633789062
2023-12-06,102.75
2023-12-07,103.25
2023-12-08,104.55000305175781
2023-12-11,105.94999694824219
2023-12-12,104.0999984741211
2023-12-13,103.75
2023-12-14,111.4000015258789
2023-12-15,111.75
2023-12-18,108.5999984741211
2023-12-19,109.6500015258789
2023-12-20,109.25
2023-12-21,107.05000305175781
2023-12-22,108.0999984741211
2023-12-27,108.5999984741211
2023-12-28,107.5999984741211
2023-12-29,108.0999984741211
2024-01-02,107.6500015258789
2024-01-03,104.4000015258789
2024-01-04,105.0
2024-01-05,101.75
2024-01-08,104.6500015258789
2024-01-09,103.19999694824219
2024-01-10,102.0
2024-01-11,101.69999694824219
2024-01-12,102.55000305175781
2024-01-15,98.41999816894531
2024-01-16,98.33999633789062
2024-01-17,95.41999816894531
2024-01-18,102.5999984741211
2024-01-19,101.30000305175781
2024-01-22,102.8499984741211
2024-01-23,106.4000015258789
2024-01-24,112.5999984741211
2024-01-25,110.69999694824219
2024-01-26,113.30000305175781
2024-01-29,113.4000015258789
2024-01-30,111.80000305175781
2024-01-31,112.8499984741211
2024-02-01,103.5999984741211
2024-02-02,101.19999694824219
2024-02-05,97.68000030517578
2024-02-06,100.75
2024-02-07,99.08000183105469
2024-02-08,99.45999908447266
2024-02-09,99.22000122070312
2024-02-12,101.75
2024-02-13,99.54000091552734
2024-02-14,100.9000015258789
2024-02-15,105.44999694824219
2024-02-16,106.0
2024-02-19,104.5999984741211
2024-02-20,104.94999694824219
2024-02-21,102.4000015258789
2024-02-22,102.9000015258789
2024-02-23,101.44999694824219
2024-02-26,106.94999694824219
2024-02-27,107.75
2024-02-28,109.25
2024-02-29,109.6500015258789
2024-03-01,108.0999984741211
2024-03-04,103.69999694824219
2024-03-05,101.44999694824219
2024-03-06,105.5
2024-03-07,106.5999984741211
2024-03-08,106.0
2024-03-11,108.8499984741211
2024-03-12,111.44999694824219
2024-03-13,110.4000015258789
2024-03-14,112.5
2024-03-15,113.19999694824219
2024-03-18,107.19999694824219
2024-03-19,109.05000305175781
2024-03-20,109.5
2024-03-21,114.8499984741211
2024-03-22,116.19999694824219
2024-03-25,117.0
2024-03-26,117.80000305175781
2024-03-27,118.94999694824219
2024-03-28,119.94999694824219
2024-04-02,119.8499984741211
2024-04-03,121.6500015258789
2024-04-04,121.5
2024-04-05,122.05000305175781
2024-04-08,122.25
2024-04-09,123.0
2024-04-10,121.5
2024-04-11,121.75
2024-04-12,120.94999694824219
2024-04-15,121.44999694824219
2024-04-16,118.05000305175781
2024-04-17,118.19999694824219
2024-04-18,112.4000015258789
2024-04-19,112.5
2024-04-22,115.5999984741211
2024-04-23,121.05000305175781
2024-04-24,122.1500015258789
2024-04-25,112.25
2024-04-26,116.94999694824219
2024-04-29,117.4000015258789
2024-04-30,116.5
2024-05-02,114.19999694824219
2024-05-03,119.80000305175781
2024-05-06,120.0
2024-05-07,121.75
2024-05-08,122.8499984741211
2024-05-10,125.44999694824219
2024-05-13,125.6500015258789
2024-05-14,125.4000015258789
2024-05-15,125.55000305175781
2024-05-16,125.75
2024-05-17,122.69999694824219
2024-05-20,127.5
2024-05-21,126.0
2024-05-22,127.0
2024-05-23,127.30000305175781
2024-05-24,124.94999694824219
2024-05-27,124.3499984741211
2024-05-28,123.6500015258789
2024-05-29,120.55000305175781
2024-05-30,124.80000305175781
2024-05-31,121.44999694824219
2024-06-03,121.44999694824219
2024-06-04,121.0999984741211
2024-06-05,124.94999694824219
2024-06-07,106.0199966430664
2024-06-10,102.18000030517578
2024-06-11,97.9000015258789
2024-06-12,101.30000305175781
2024-06-13,97.8499984741211
2024-06-14,96.4000015258789
2024-06-17,94.4000015258789
2024-06-18,94.4000015258789
2024-06-19,88.69999694824219
2024-06-20,91.30000305175781
2024-06-24,92.80000305175781
2024-06-25,88.3499984741211
2024-06-26,88.5999984741211
2024-06-27,88.05000305175781
2024-06-28,86.94999694824219
2024-07-01,88.80000305175781
2024-07-02,89.05000305175781
2024-07-03,87.80000305175781
2024-07-04,88.25
2024-07-05,88.1500015258789
2024-07-08,86.9000015258789
2024-07-09,91.19999694824219
2024-07-10,89.5
2024-07-11,91.6500015258789
2024-07-12,91.5
2024-07-15,88.80000305175781
2024-07-16,90.4000015258789
2024-07-17,89.55000305175781
2024-07-18,90.44999694824219
2024-07-19,88.69999694824219
2024-07-22,90.56999969482422
2024-07-23,89.83000183105469
2024-07-24,87.54000091552734
2024-07-25,87.31999969482422
2024-07-26,89.08999633789062
2024-07-29,89.0999984741211
2024-07-30,89.63999938964844
2024-07-31,89.66000366210938
2024-08-01,88.04000091552734
2024-08-02,83.81999969482422
2024-08-05,79.68000030517578
2024-08-06,78.88999938964844
2024-08-07,80.73999786376953
2024-08-08,78.6500015258789
2024-08-09,79.72000122070312
2024-08-12,79.43000030517578
2024-08-13,79.70999908447266
2024-08-14,80.16000366210938
2024-08-15,81.0999984741211
2024-08-16,80.69000244140625
2024-08-19,81.54000091552734
2024-08-20,80.63999938964844
2024-08-21,80.69000244140625
2024-08-22,81.37999725341797
2024-08-23,82.05999755859375
2024-08-26,82.3499984741211
2024-08-27,81.44000244140625
2024-08-28,81.1500015258789
2024-08-29,81.38999938964844
2024-08-30,81.56999969482422
2024-09-02,80.51000213623047
2024-09-03,77.83000183105469
2024-09-04,75.37000274658203
2024-09-05,75.94000244140625
2024-09-06,74.33999633789062
2024-09-09,73.69000244140625
2024-09-10,73.62000274658203
2024-09-11,72.36000061035156
2024-09-12,72.87999725341797
2024-09-13,75.41000366210938
2024-09-16,75.08000183105469
2024-09-17,79.86000061035156
2024-09-18,79.41000366210938
2024-09-19,80.27999877929688
2024-09-20,78.4800033569336
2024-09-23,79.2699966430664
2024-09-24,79.62999725341797
2024-09-25,80.12999725341797
2024-09-26,82.19999694824219
2024-09-27,83.2699966430664
2024-09-30,82.58000183105469
2024-10-01,81.30000305175781
2024-10-02,81.44000244140625
2024-10-03,80.0199966430664
2024-10-04,80.66000366210938
2024-10-07,79.7300033569336
2024-10-08,79.3499984741211
2024-10-09,80.5
2024-10-10,77.9800033569336
2024-10-11,79.44999694824219
2024-10-14,80.05000305175781
2024-10-15,81.72000122070312
2024-10-16,74.81999969482422
2024-10-17,73.55000305175781
2024-10-18,74.13999938964844
2024-10-21,72.88999938964844
2024-10-22,72.56999969482422
2024-10-23,73.61000061035156
2024-10-24,73.87000274658203
2024-10-25,73.79000091552734
2024-10-28,77.37000274658203
2024-10-29,78.0
2024-10-30,77.16000366210938
2024-10-31,75.58000183105469
2024-11-01,75.69999694824219
2024-11-04,75.5199966430664
2024-11-05,74.80000305175781
2024-11-06,74.33000183105469
2024-11-07,77.05000305175781
2024-11-08,77.33999633789062
2024-11-11,78.04000091552734
2024-11-12,73.44000244140625
2024-11-13,72.75
2024-11-14,76.4000015258789
2024-11-15,77.22000122070312
2024-11-18,75.52999877929688
2024-11-19,75.58999633789062
2024-11-20,75.08999633789062
2024-11-21,74.94000244140625
2024-11-22,75.33999633789062
2024-11-25,76.8499984741211
2024-11-26,75.62999725341797
2024-11-27,75.3499984741211
2024-11-28,75.97000122070312
2024-11-29,75.79000091552734
2024-12-02,77.25
2024-12-03,76.83999633789062
2024-12-04,77.80999755859375
2024-12-05,77.0
2024-12-06,77.76000213623047
2024-12-09,81.0
2024-12-10,80.79000091552734
2024-12-11,79.79000091552734
2024-12-12,78.41000366210938
2024-12-13,77.37999725341797
2024-12-16,76.7699966430664
2024-12-17,76.51000213623047
2024-12-18,76.80000305175781
2024-12-19,72.48999786376953
2024-12-20,72.95999908447266
2024-12-23,72.88999938964844
2024-12-27,74.47000122070312
2024-12-30,73.73999786376953
2025-01-02,77.26000213623047
2025-01-03,78.12000274658203
2025-01-07,79.4800033569336
2025-01-08,80.5999984741211
2025-01-09,79.58000183105469
2025-01-10,76.98999786376953
2025-01-13,75.83999633789062
2025-01-14,75.7300033569336
2025-01-15,78.7699966430664
2025-01-16,78.19999694824219
2025-01-17,79.47000122070312
2025-01-20,79.2300033569336
2025-01-21,79.8499984741211
2025-01-22,79.81999969482422
2025-01-23,80.08999633789062
2025-01-24,80.5999984741211
2025-01-27,80.06999969482422
2025-01-28,86.45999908447266
2025-01-29,86.72000122070312
2025-01-30,88.2300033569336
2025-01-31,87.80000305175781
2025-02-03,87.16000366210938
2025-02-04,87.4800033569336
2025-02-05,89.91000366210938
2025-02-06,91.04000091552734
2025-02-07,89.38999938964844
2025-02-10,89.66000366210938
2025-02-11,88.7300033569336
2025-02-12,89.98999786376953
2025-02-13,91.4800033569336
2025-02-14,92.19000244140625
2025-02-17,91.66999816894531
2025-02-18,91.31999969482422
2025-02-19,89.22000122070312
2025-02-20,89.30999755859375
2025-02-21,89.3499984741211
2025-02-24,88.12999725341797
2025-02-25,88.05999755859375
2025-02-26,88.37999725341797
2025-02-27,87.36000061035156
2025-02-28,86.88999938964844
2025-03-03,86.43000030517578
2025-03-04,80.81999969482422
2025-03-05,81.0999984741211
2025-03-06,81.05999755859375
2025-03-07,78.41000366210938
2025-03-10,75.87000274658203
2025-03-11,73.25
2025-03-12,74.54000091552734
2025-03-13,72.98999786376953
2025-03-14,74.33000183105469
2025-03-17,73.98999786376953
2025-03-18,74.58000183105469
2025-03-19,74.8499984741211
2025-03-20,75.72000122070312
2025-03-21,74.0199966430664
2025-03-24,73.55000305175781
2025-03-25,74.33000183105469
2025-03-26,73.33000183105469
2025-03-27,73.12000274658203
2025-03-28,72.38999938964844
2025-03-31,70.44000244140625
2025-04-01,69.91000366210938
2025-04-02,70.02999877929688
2025-04-03,66.02999877929688
2025-04-04,67.55000305175781
2025-04-07,62.91999816894531
2025-04-08,65.62000274658203
2025-04-09,66.63999938964844
2025-04-10,70.41999816894531
2025-04-11,71.37999725341797
2025-04-14,74.0999984741211
2025-04-15,75.95999908447266
2025-04-16,74.30000305175781
2025-04-17,73.4000015258789
2025-04-22,74.16000366210938
2025-04-23,76.66000366210938
2025-04-24,77.54000091552734
2025-04-25,74.36000061035156
2025-04-28,76.91999816894531
2025-04-29,77.16000366210938
2025-04-30,77.08000183105469
2025-05-02,77.9000015258789
2025-05-05,78.76000213623047
2025-05-06,76.0199966430664
2025-05-07,75.04000091552734
2025-05-08,76.91999816894531
2025-05-09,76.18000030517578
2025-05-12,81.36000061035156
2025-05-13,83.26000213623047
2025-05-14,82.30000305175781
2025-05-15,84.0199966430664
2025-05-16,83.4800033569336
2025-05-19,81.83999633789062
2025-05-20,83.5
2025-05-21,82.91999816894531
2025-05-22,80.08000183105469
2025-05-23,79.31999969482422
2025-05-26,81.44000244140625
2025-05-27,81.27999877929688
2025-05-28,81.0
2025-05-30,81.4800033569336
2025-06-02,80.94000244140625
2025-06-03,80.9800033569336
2025-06-04,81.91999816894531
2025-06-05,81.5
2025-06-09,81.66000366210938
2025-06-10,82.22000122070312
2025-06-11,81.41999816894531
2025-06-12,78.58000183105469
2025-06-13,76.5
2025-06-16,77.63999938964844
2025-06-17,76.68000030517578
2025-06-18,77.37999725341797
2025-06-19,76.4800033569336
2025-06-23,76.0
2025-06-24,79.0
2025-06-25,78.87999725341797
2025-06-26,80.36000061035156
2025-06-27,83.94000244140625
2025-06-30,83.68000030517578
2025-07-01,83.80000305175781
2025-07-02,83.4000015258789
2025-07-03,86.22000122070312
2025-07-04,85.30000305175781
2025-07-07,84.13999938964844
2025-07-08,91.31999969482422
2025-07-09,92.31999969482422
2025-07-10,92.5199966430664
2025-07-11,92.19999694824219
2025-07-14,92.5
2025-07-15,92.12000274658203
2025-07-16,91.0999984741211
2025-07-17,92.72000122070312
2025-07-18,93.04000091552734
2025-07-21,91.30000305175781
2025-07-22,90.4800033569336
2025-07-23,91.62000274658203
2025-07-24,91.55999755859375
2025-07-25,91.68000030517578
2025-07-28,90.73999786376953
2025-07-29,87.13999938964844
2025-07-30,88.77999877929688
2025-07-31,88.08000183105469
2025-08-01,86.33999633789062
2025-08-04,86.33999633789062
2025-08-05,86.73999786376953
2025-08-06,87.4800033569336
2025-08-07,89.72000122070312
2025-08-08,89.87999725341797
2025-08-11,89.22000122070312
2025-08-12,88.04000091552734
2025-08-13,87.4800033569336
2025-08-14,87.16000366210938
2025-08-15,86.73999786376953
2025-08-18,85.45999908447266
2025-08-19,86.73999786376953
2025-08-20,86.0
2025-08-21,85.63999938964844
2025-08-22,87.80000305175781
