Date,CI
2023-01-11,295.8841857910156
2023-01-12,296.83148193359375
2023-01-13,300.6492004394531
2023-01-17,301.40509033203125
2023-01-18,295.0516662597656
2023-01-19,297.2524719238281
2023-01-20,295.0516662597656
2023-01-23,294.8699035644531
2023-01-24,295.654541015625
2023-01-25,300.05596923828125
2023-01-26,299.6828308105469
2023-01-27,294.9942932128906
2023-01-30,296.9653625488281
2023-01-31,303.00311279296875
2023-02-01,299.7593688964844
2023-02-02,288.5164794921875
2023-02-03,279.9623107910156
2023-02-06,275.991455078125
2023-02-07,276.52728271484375
2023-02-08,277.6755065917969
2023-02-09,278.9289245605469
2023-02-10,283.713134765625
2023-02-13,285.6746520996094
2023-02-14,286.4401550292969
2023-02-15,285.6937561035156
2023-02-16,286.5071105957031
2023-02-17,288.0667419433594
2023-02-21,281.29229736328125
2023-02-22,282.1917419433594
2023-02-23,281.93341064453125
2023-02-24,281.0530700683594
2023-02-27,283.56964111328125
2023-02-28,279.49346923828125
2023-03-01,276.2880554199219
2023-03-02,275.1781005859375
2023-03-03,274.5848388671875
2023-03-06,276.0200500488281
2023-03-07,270.71575927734375
2023-03-08,268.40948486328125
2023-03-09,261.30816650390625
2023-03-10,264.8732604980469
2023-03-13,262.3843994140625
2023-03-14,261.5003356933594
2023-03-15,259.7994689941406
2023-03-16,263.7104797363281
2023-03-17,258.925048828125
2023-03-20,262.2402648925781
2023-03-21,265.81494140625
2023-03-22,259.8763732910156
2023-03-23,246.55770874023438
2023-03-24,250.04592895507812
2023-03-27,251.55462646484375
2023-03-28,246.48085021972656
2023-03-29,244.1073455810547
2023-03-30,244.16500854492188
2023-03-31,245.54876708984375
2023-04-03,251.7660369873047
2023-04-04,246.51931762695312
2023-04-05,255.49447631835938
2023-04-06,254.92750549316406
2023-04-10,252.82308959960938
2023-04-11,256.0710754394531
2023-04-12,250.58407592773438
2023-04-13,253.50531005859375
2023-04-14,248.97930908203125
2023-04-17,248.56613159179688
2023-04-18,249.54629516601562
2023-04-19,246.0964813232422
2023-04-20,245.78900146484375
2023-04-21,242.27194213867188
2023-04-24,246.0964813232422
2023-04-25,243.7998504638672
2023-04-26,238.47622680664062
2023-04-27,240.55186462402344
2023-04-28,243.396240234375
2023-05-01,244.94332885742188
2023-05-02,240.63833618164062
2023-05-03,236.39100646972656
2023-05-04,234.1712188720703
2023-05-05,250.55528259277344
2023-05-08,254.3509063720703
2023-05-09,252.5252227783203
2023-05-10,253.1593780517578
2023-05-11,249.84410095214844
2023-05-12,246.54812622070312
2023-05-15,247.9222869873047
2023-05-16,245.5006866455078
2023-05-17,252.93836975097656
2023-05-18,246.47125244140625
2023-05-19,245.16439819335938
2023-05-22,245.53916931152344
2023-05-23,242.0797576904297
2023-05-24,240.00411987304688
2023-05-25,237.419189453125
2023-05-26,234.5652313232422
2023-05-30,233.16224670410156
2023-05-31,237.74595642089844
2023-06-01,243.49234008789062
2023-06-02,246.99014282226562
2023-06-05,252.47711181640625
2023-06-06,254.1087646484375
2023-06-07,252.74745178222656
2023-06-08,255.37355041503906
2023-06-09,256.6961669921875
2023-06-12,257.767822265625
2023-06-13,262.84619140625
2023-06-14,254.65902709960938
2023-06-15,260.18145751953125
2023-06-16,259.5442810058594
2023-06-20,260.7221374511719
2023-06-21,264.3715515136719
2023-06-22,265.8197326660156
2023-06-23,265.3563232421875
2023-06-26,266.8624572753906
2023-06-27,266.27349853515625
2023-06-28,265.2501525878906
2023-06-29,267.6734619140625
2023-06-30,270.90771484375
2023-07-03,270.6470031738281
2023-07-05,271.05255126953125
2023-07-06,269.3630065917969
2023-07-07,267.5479736328125
2023-07-10,268.72576904296875
2023-07-11,272.00830078125
2023-07-12,259.40911865234375
2023-07-13,260.73175048828125
2023-07-14,272.9931335449219
2023-07-17,271.4483642578125
2023-07-18,274.98199462890625
2023-07-19,282.5511474609375
2023-07-20,284.0572509765625
2023-07-21,283.622802734375
2023-07-24,281.9718933105469
2023-07-25,284.5110168457031
2023-07-26,280.6492004394531
2023-07-27,282.6380615234375
2023-07-28,282.0104675292969
2023-07-31,284.9068908691406
2023-08-01,285.4282531738281
2023-08-02,289.058349609375
2023-08-03,277.70458984375
2023-08-04,276.6811828613281
2023-08-07,281.7402038574219
2023-08-08,282.058837890625
2023-08-09,278.3706970214844
2023-08-10,278.9306945800781
2023-08-11,279.50994873046875
2023-08-14,279.82855224609375
2023-08-15,279.2975769042969
2023-08-16,278.9789733886719
2023-08-17,261.1855773925781
2023-08-18,266.4762878417969
2023-08-21,271.5449523925781
2023-08-22,270.39605712890625
2023-08-23,272.09521484375
2023-08-24,272.6261901855469
2023-08-25,269.5850524902344
2023-08-28,271.8248596191406
2023-08-29,271.91180419921875
2023-08-30,272.90625
2023-08-31,266.7176208496094
2023-09-01,267.113525390625
2023-09-05,270.3234558105469
2023-09-06,267.2977294921875
2023-09-07,272.78662109375
2023-09-08,272.9708557128906
2023-09-11,276.20989990234375
2023-09-12,277.8681945800781
2023-09-13,276.588134765625
2023-09-14,274.7455749511719
2023-09-15,274.6582946777344
2023-09-18,276.7142028808594
2023-09-19,276.0353698730469
2023-09-20,278.6440124511719
2023-09-21,282.04791259765625
2023-09-22,280.69024658203125
2023-09-25,285.4421081542969
2023-09-26,279.7496032714844
2023-09-27,279.88531494140625
2023-09-28,281.54364013671875
2023-09-29,277.42218017578125
2023-10-02,278.84765625
2023-10-03,275.8123474121094
2023-10-04,276.4620056152344
2023-10-05,276.7239074707031
2023-10-06,279.516845703125
2023-10-09,280.9132995605469
2023-10-10,282.94012451171875
2023-10-11,285.54876708984375
2023-10-12,286.8580322265625
2023-10-13,295.8671569824219
2023-10-16,302.6943359375
2023-10-17,301.2105712890625
2023-10-18,302.51007080078125
2023-10-19,300.7936096191406
2023-10-20,297.5060729980469
2023-10-23,291.9492492675781
2023-10-24,295.4307861328125
2023-10-25,294.70343017578125
2023-10-26,295.0234375
2023-10-27,294.0730895996094
2023-10-30,295.99322509765625
2023-10-31,299.8529052734375
2023-11-01,300.05657958984375
2023-11-02,309.2499694824219
2023-11-03,301.2591247558594
2023-11-06,297.5643005371094
2023-11-07,286.1112365722656
2023-11-08,286.421630859375
2023-11-09,280.1763000488281
2023-11-10,284.3463134765625
2023-11-13,285.2287902832031
2023-11-14,281.3108825683594
2023-11-15,274.4255676269531
2023-11-16,273.7079162597656
2023-11-17,274.01824951171875
2023-11-20,275.7055969238281
2023-11-21,277.82940673828125
2023-11-22,279.5943908691406
2023-11-24,279.1483154296875
2023-11-27,277.60638427734375
2023-11-28,277.4317932128906
2023-11-29,254.92347717285156
2023-11-30,254.93310546875
2023-12-01,260.8875732421875
2023-12-04,254.96224975585938
2023-12-05,251.162353515625
2023-12-06,250.87979125976562
2023-12-07,251.3182830810547
2023-12-08,252.15618896484375
2023-12-11,294.21795654296875
2023-12-12,289.0929870605469
2023-12-13,289.5509033203125
2023-12-14,290.97344970703125
2023-12-15,283.0423889160156
2023-12-18,284.5721435546875
2023-12-19,286.76434326171875
2023-12-20,288.25506591796875
2023-12-21,289.609375
2023-12-22,290.4375305175781
2023-12-26,292.41546630859375
2023-12-27,291.4606018066406
2023-12-28,291.71392822265625
2023-12-29,291.7626647949219
2024-01-02,302.1392517089844
2024-01-03,295.86456298828125
2024-01-04,298.3588562011719
2024-01-05,305.5396728515625
2024-01-08,305.5786437988281
2024-01-09,304.838134765625
2024-01-10,299.8203430175781
2024-01-11,299.49884033203125
2024-01-12,297.179931640625
2024-01-16,299.06036376953125
2024-01-17,300.560791015625
2024-01-18,301.1453857421875
2024-01-19,294.3056640625
2024-01-22,297.19940185546875
2024-01-23,296.5855407714844
2024-01-24,296.6829833984375
2024-01-25,290.9052734375
2024-01-26,290.1744689941406
2024-01-29,291.207275390625
2024-01-30,291.2755126953125
2024-01-31,293.2241516113281
2024-02-01,299.43060302734375
2024-02-02,315.5265197753906
2024-02-05,313.0224609375
2024-02-06,319.1705017089844
2024-02-07,322.06427001953125
2024-02-08,323.75958251953125
2024-02-09,326.3318176269531
2024-02-12,328.59228515625
2024-02-13,328.7579345703125
2024-02-14,329.9173278808594
2024-02-15,330.4921875
2024-02-16,332.3336486816406
2024-02-20,332.5870361328125
2024-02-21,334.56488037109375
2024-02-22,333.376220703125
2024-02-23,335.4028015136719
2024-02-26,333.5223693847656
2024-02-27,331.99267578125
2024-02-28,326.52667236328125
2024-02-29,327.5107727050781
2024-03-01,324.412353515625
2024-03-04,328.15380859375
2024-03-05,325.54150390625
2024-03-06,332.4783020019531
2024-03-07,335.335205078125
2024-03-08,334.4057922363281
2024-03-11,334.8753662109375
2024-03-12,336.50933837890625
2024-03-13,341.1860046386719
2024-03-14,341.9590148925781
2024-03-15,344.4440612792969
2024-03-18,345.0115661621094
2024-03-19,344.75714111328125
2024-03-20,346.1856384277344
2024-03-21,346.0780029296875
2024-03-22,344.1799011230469
2024-03-25,347.8684387207031
2024-03-26,350.0013732910156
2024-03-27,355.4902038574219
2024-03-28,355.3434143066406
2024-04-01,356.21417236328125
2024-04-02,355.2455749511719
2024-04-03,353.26922607421875
2024-04-04,352.5843505859375
2024-04-05,354.6194152832031
2024-04-08,350.2460021972656
2024-04-09,349.75677490234375
2024-04-10,350.1090087890625
2024-04-11,345.45184326171875
2024-04-12,342.2818298339844
2024-04-15,341.3621520996094
2024-04-16,339.3564453125
2024-04-17,338.6030578613281
2024-04-18,341.2447509765625
2024-04-19,344.7767639160156
2024-04-22,345.5496826171875
2024-04-23,345.0311279296875
2024-04-24,344.6690673828125
2024-04-25,346.8509521484375
2024-04-26,346.811767578125
2024-04-29,348.7392272949219
2024-04-30,349.3262939453125
2024-05-01,349.4632568359375
2024-05-02,337.0572204589844
2024-05-03,334.12200927734375
2024-05-06,335.01239013671875
2024-05-07,339.2096862792969
2024-05-08,339.8456726074219
2024-05-09,343.3874206542969
2024-05-10,340.86322021484375
2024-05-13,341.59698486328125
2024-05-14,338.9357604980469
2024-05-15,335.863525390625
2024-05-16,331.930419921875
2024-05-17,331.3923034667969
2024-05-20,326.1676330566406
2024-05-21,329.11260986328125
2024-05-22,329.20068359375
2024-05-23,330.53131103515625
2024-05-24,325.424072265625
2024-05-28,326.0111083984375
2024-05-29,325.7274169921875
2024-05-30,323.8488464355469
2024-05-31,337.1745910644531
2024-06-03,334.1122131347656
2024-06-04,331.1354675292969
2024-06-05,328.3061218261719
2024-06-06,331.9705505371094
2024-06-07,332.1571960449219
2024-06-10,332.6975402832031
2024-06-11,332.0000305175781
2024-06-12,330.1432189941406
2024-06-13,328.276611328125
2024-06-14,327.4317626953125
2024-06-17,328.0310363769531
2024-06-18,328.9151916503906
2024-06-20,331.9410705566406
2024-06-21,334.0041809082031
2024-06-24,337.108642578125
2024-06-25,332.84490966796875
2024-06-26,331.6463623046875
2024-06-27,328.276611328125
2024-06-28,324.75958251953125
2024-07-01,320.53515625
2024-07-02,320.1814880371094
2024-07-03,319.70989990234375
2024-07-05,313.51080322265625
2024-07-08,318.0888977050781
2024-07-09,322.59820556640625
2024-07-10,324.1111755371094
2024-07-11,327.697021484375
2024-07-12,328.9053955078125
2024-07-15,325.5946350097656
2024-07-16,333.7388916015625
2024-07-17,338.70013427734375
2024-07-18,334.53466796875
2024-07-19,329.93695068359375
2024-07-22,329.8878173828125
2024-07-23,330.2611389160156
2024-07-24,336.1949462890625
2024-07-25,335.1535949707031
2024-07-26,337.5998229980469
2024-07-29,340.4488830566406
2024-07-30,346.5693359375
2024-07-31,342.5414123535156
2024-08-01,326.75390625
2024-08-02,331.40069580078125
2024-08-05,319.9849853515625
2024-08-06,323.5020751953125
2024-08-07,323.2270202636719
2024-08-08,329.1313171386719
2024-08-09,330.2316589355469
2024-08-12,322.3329772949219
2024-08-13,326.87176513671875
2024-08-14,329.0134582519531
2024-08-15,330.78179931640625
2024-08-16,336.30303955078125
2024-08-19,336.3128356933594
2024-08-20,336.5780944824219
2024-08-21,336.381591796875
2024-08-22,340.3800964355469
2024-08-23,347.76788330078125
2024-08-26,347.71881103515625
2024-08-27,347.6696472167969
2024-08-28,351.6386413574219
2024-08-29,354.7136535644531
2024-08-30,355.450439453125
2024-09-03,359.05596923828125
2024-09-04,361.58062744140625
2024-09-05,350.2195739746094
2024-09-06,348.612060546875
2024-09-09,352.6752014160156
2024-09-10,353.158447265625
2024-09-11,352.8428649902344
2024-09-12,357.17230224609375
2024-09-13,359.6871032714844
2024-09-16,361.7877197265625
2024-09-17,351.31427001953125
2024-09-18,350.4858703613281
2024-09-19,352.3300476074219
2024-09-20,351.2254943847656
2024-09-23,350.0420837402344
2024-09-24,348.2965087890625
2024-09-25,344.04595947265625
2024-09-26,340.2293701171875
2024-09-27,342.9019775390625
2024-09-30,341.65936279296875
2024-10-01,343.2865905761719
2024-10-02,336.0084533691406
2024-10-03,335.8604736328125
2024-10-04,336.9847717285156
2024-10-07,335.5744934082031
2024-10-08,339.1839904785156
2024-10-09,341.93548583984375
2024-10-10,345.663330078125
2024-10-11,345.4660949707031
2024-10-14,346.6002502441406
2024-10-15,344.0262451171875
2024-10-16,353.6318054199219
2024-10-17,348.2471923828125
2024-10-18,331.3634033203125
2024-10-21,315.8110656738281
2024-10-22,313.0792541503906
2024-10-23,313.1877746582031
2024-10-24,313.8485107421875
2024-10-25,312.4776916503906
2024-10-28,310.5743103027344
2024-10-29,303.9766540527344
2024-10-30,308.5723571777344
2024-10-31,310.4658203125
2024-11-01,312.12261962890625
2024-11-04,308.0102233886719
2024-11-05,313.9964294433594
2024-11-06,310.8701477050781
2024-11-07,315.08123779296875
2024-11-08,315.35736083984375
2024-11-11,338.3260192871094
2024-11-12,335.17999267578125
2024-11-13,327.4580993652344
2024-11-14,319.41070556640625
2024-11-15,317.0832214355469
2024-11-18,318.00042724609375
2024-11-19,318.0497131347656
2024-11-20,318.9274597167969
2024-11-21,325.5152587890625
2024-11-22,323.9176330566406
2024-11-25,328.4146728515625
2024-11-26,330.3772277832031
2024-11-27,331.8565368652344
2024-11-29,333.1385498046875
2024-12-02,332.4087829589844
2024-12-03,330.27862548828125
2024-12-04,326.9312438964844
2024-12-05,319.4937744140625
2024-12-06,314.74017333984375
2024-12-09,316.0672302246094
2024-12-10,308.36236572265625
2024-12-11,291.18988037109375
2024-12-12,280.226806640625
2024-12-13,279.13739013671875
2024-12-16,270.6204833984375
2024-12-17,263.0245666503906
2024-12-18,279.6820983886719
2024-12-19,272.1455993652344
2024-12-20,274.2451477050781
2024-12-23,278.9096374511719
2024-12-24,277.35479736328125
2024-12-26,278.860107421875
2024-12-27,276.017822265625
2024-12-30,272.48236083984375
2024-12-31,273.4726867675781
2025-01-02,271.8385925292969
2025-01-03,277.9886474609375
2025-01-06,276.95867919921875
2025-01-07,277.2260437011719
2025-01-08,276.6219482421875
2025-01-10,276.2951354980469
2025-01-13,279.72174072265625
2025-01-14,282.27679443359375
2025-01-15,281.8311462402344
2025-01-16,278.2560119628906
2025-01-17,281.2468566894531
2025-01-21,285.8023986816406
2025-01-22,286.248046875
2025-01-23,292.1405944824219
2025-01-24,290.80364990234375
2025-01-27,302.7669372558594
2025-01-28,299.89495849609375
2025-01-29,300.3802185058594
2025-01-30,280.2466125488281
2025-01-31,291.36810302734375
2025-02-03,289.635009765625
2025-02-04,288.6446838378906
2025-02-05,290.4768371582031
2025-02-06,284.45556640625
2025-02-07,283.9405517578125
2025-02-10,289.9915771484375
2025-02-11,292.38818359375
2025-02-12,289.86279296875
2025-02-13,296.9239501953125
2025-02-14,289.4963684082031
2025-02-18,291.90289306640625
2025-02-19,294.3589782714844
2025-02-20,296.7852783203125
2025-02-21,296.9140319824219
2025-02-24,298.1123352050781
2025-02-25,310.867919921875
2025-02-26,302.390625
2025-02-27,299.9939880371094
2025-02-28,305.8667297363281
2025-03-03,308.50103759765625
2025-03-04,305.8765869140625
2025-03-05,308.3447265625
2025-03-06,314.116943359375
2025-03-07,319.4810791015625
2025-03-10,325.11395263671875
2025-03-11,316.34619140625
2025-03-12,309.5588684082031
2025-03-13,310.4943542480469
2025-03-14,311.3999938964844
2025-03-17,315.28131103515625
2025-03-18,320.8843078613281
2025-03-19,319.2919921875
2025-03-20,319.8493347167969
2025-03-21,315.13201904296875
2025-03-24,318.8640441894531
2025-03-25,315.3211364746094
2025-03-26,319.6900939941406
2025-03-27,323.1832580566406
2025-03-28,323.4818115234375
2025-03-31,327.4228210449219
2025-04-01,329.4132385253906
2025-04-02,330.328857421875
2025-04-03,336.8275451660156
2025-04-04,320.8544616699219
2025-04-07,313.8780822753906
2025-04-08,312.33551025390625
2025-04-09,318.4560241699219
2025-04-10,325.70111083984375
2025-04-11,328.60711669921875
2025-04-14,327.62188720703125
2025-04-15,327.0545959472656
2025-04-16,327.8607177734375
2025-04-17,328.54742431640625
2025-04-21,323.2131042480469
2025-04-22,335.45416259765625
2025-04-23,335.0759582519531
2025-04-24,334.0907287597656
2025-04-25,333.7523193359375
2025-04-28,333.2149353027344
2025-04-29,335.5934753417969
2025-04-30,338.409912109375
2025-05-01,333.5732116699219
2025-05-02,333.145263671875
2025-05-05,331.4136047363281
2025-05-06,332.2197265625
2025-05-07,332.8367614746094
2025-05-08,331.51312255859375
2025-05-09,331.8614501953125
2025-05-12,314.22637939453125
2025-05-13,300.44281005859375
2025-05-14,301.89581298828125
2025-05-15,307.3793640136719
2025-05-16,319.4014587402344
2025-05-19,320.41656494140625
2025-05-20,323.4420166015625
2025-05-21,315.5699157714844
2025-05-22,311.1810607910156
2025-05-23,314.4751892089844
2025-05-27,313.76861572265625
2025-05-28,309.3697814941406
2025-05-29,310.5540771484375
2025-05-30,315.1221008300781
2025-06-02,313.47998046875
2025-06-03,311.6700134277344
2025-06-04,310.1199951171875
2025-06-05,311.0199890136719
2025-06-06,312.17999267578125
2025-06-09,311.3999938964844
2025-06-10,313.6199951171875
2025-06-11,310.20001220703125
2025-06-12,315.3699951171875
2025-06-13,317.3999938964844
2025-06-16,314.44000244140625
2025-06-17,312.510009765625
2025-06-18,314.3999938964844
2025-06-20,314.3500061035156
2025-06-23,316.9700012207031
2025-06-24,316.8299865722656
2025-06-25,316.0
2025-06-26,330.0
2025-06-27,326.30999755859375
2025-06-30,330.5799865722656
2025-07-01,334.3900146484375
2025-07-02,320.3900146484375
2025-07-03,319.75
2025-07-07,313.6300048828125
2025-07-08,312.0
2025-07-09,309.7799987792969
2025-07-10,308.7799987792969
2025-07-11,303.2699890136719
2025-07-14,303.05999755859375
2025-07-15,302.44000244140625
2025-07-16,305.82000732421875
2025-07-17,298.2799987792969
2025-07-18,295.7099914550781
2025-07-21,294.79998779296875
2025-07-22,300.04998779296875
2025-07-23,304.3399963378906
2025-07-24,293.92999267578125
2025-07-25,296.3699951171875
2025-07-28,292.3900146484375
2025-07-29,292.1700134277344
2025-07-30,297.8599853515625
2025-07-31,267.3800048828125
2025-08-01,262.2300109863281
