Date,GODREJAGRO.NS
2025-06-06,795.1840209960938
2025-06-09,808.2603149414062
2025-06-10,797.2071533203125
2025-06-11,781.8117065429688
2025-06-12,762.024658203125
2025-06-13,776.8279418945312
2025-06-16,764.0971069335938
2025-06-17,760.9390258789062
2025-06-18,754.0802001953125
2025-06-19,734.5398559570312
2025-06-20,752.5011596679688
2025-06-23,737.1550903320312
2025-06-24,740.95458984375
2025-06-25,755.2644653320312
2025-06-26,761.4818115234375
2025-06-27,774.7061157226562
2025-06-30,771.2520141601562
2025-07-01,777.1240234375
2025-07-02,793.3089599609375
2025-07-03,777.7654418945312
2025-07-04,771.6961669921875
2025-07-07,775.39697265625
2025-07-08,771.0053100585938
2025-07-09,767.64990234375
2025-07-10,760.1495361328125
2025-07-11,770.0677490234375
2025-07-14,763.6036376953125
2025-07-15,764.3438110351562
2025-07-16,767.4525146484375
2025-07-17,778.01220703125
2025-07-18,790.2496337890625
2025-07-21,796.0228881835938
2025-07-22,799.7236938476562
2025-07-23,837.4721069335938
2025-07-24,842.5052490234375
2025-07-25,828.0966796875
2025-07-28,824.988037109375
2025-07-29,832.0442504882812
2025-07-30,827.8499755859375
2025-07-31,847.2000122070312
2025-08-01,814.0
2025-08-04,811.4000244140625
2025-08-05,810.5999755859375
2025-08-06,831.0499877929688
2025-08-07,811.9500122070312
2025-08-08,816.0499877929688
2025-08-11,800.4000244140625
2025-08-12,785.8499755859375
2025-08-13,776.75
2025-08-14,752.5499877929688
2025-08-18,750.6500244140625
2025-08-19,761.0499877929688
2025-08-20,761.5999755859375
2025-08-21,754.0
