Date,BWY.L
2023-01-31,2116.16943359375
2023-02-01,2142.14697265625
2023-02-02,2254.050048828125
2023-02-03,2199.09765625
2023-02-06,2183.111328125
2023-02-07,2158.133056640625
2023-02-08,2190.105224609375
2023-02-09,2219.080322265625
2023-02-10,2238.06396484375
2023-02-13,2147.142822265625
2023-02-14,2149.140625
2023-02-15,2178.11572265625
2023-02-16,2163.12890625
2023-02-17,2168.124267578125
2023-02-20,2211.0869140625
2023-02-21,2158.133056640625
2023-02-22,2148.141357421875
2023-02-23,2165.126953125
2023-02-24,2153.137451171875
2023-02-27,2197.09912109375
2023-02-28,2215.083740234375
2023-03-01,2135.153076171875
2023-03-02,2095.1875
2023-03-03,2141.1474609375
2023-03-06,2147.142822265625
2023-03-07,2140.1484375
2023-03-08,2149.140625
2023-03-09,2135.153076171875
2023-03-10,2097.185791015625
2023-03-13,2043.2322998046875
2023-03-14,2055.221923828125
2023-03-15,2027.246337890625
2023-03-16,2066.21240234375
2023-03-17,2020.252197265625
2023-03-20,2017.2548828125
2023-03-21,2059.21875
2023-03-22,2047.228759765625
2023-03-23,2033.2410888671875
2023-03-24,2015.256591796875
2023-03-27,2038.2366943359375
2023-03-28,2039.23583984375
2023-03-29,2185.109619140625
2023-03-30,2232.06884765625
2023-03-31,2205.09228515625
2023-04-03,2194.101806640625
2023-04-04,2186.10888671875
2023-04-05,2140.1484375
2023-04-06,2166.126220703125
2023-04-11,2214.084716796875
2023-04-12,2240.062255859375
2023-04-13,2304.006591796875
2023-04-14,2339.9755859375
2023-04-17,2337.977294921875
2023-04-18,2363.954833984375
2023-04-19,2361.95703125
2023-04-20,2306.005126953125
2023-04-21,2335.97900390625
2023-04-24,2306.005126953125
2023-04-25,2310.001708984375
2023-04-26,2397.925537109375
2023-04-27,2381.939208984375
2023-04-28,2409.9150390625
2023-05-02,2451.878662109375
2023-05-03,2423.9033203125
2023-05-04,2403.920166015625
2023-05-05,2439.889404296875
2023-05-09,2397.925537109375
2023-05-10,2419.906494140625
2023-05-11,2399.923828125
2023-05-12,2441.8876953125
2023-05-15,2459.871826171875
2023-05-16,2483.85107421875
2023-05-17,2453.877197265625
2023-05-18,2497.8388671875
2023-05-19,2463.868408203125
2023-05-22,2457.873779296875
2023-05-23,2423.9033203125
2023-05-24,2325.98779296875
2023-05-25,2282.467041015625
2023-05-26,2266.47802734375
2023-05-30,2274.472412109375
2023-05-31,2258.483154296875
2023-06-01,2316.444091796875
2023-06-02,2342.4267578125
2023-06-05,2332.433349609375
2023-06-06,2318.443115234375
2023-06-07,2288.462890625
2023-06-08,2268.476318359375
2023-06-09,2224.505859375
2023-06-12,2236.498046875
2023-06-13,2170.542236328125
2023-06-14,2154.552978515625
2023-06-15,2136.564697265625
2023-06-16,2116.57861328125
2023-06-19,2104.58642578125
2023-06-20,2102.587890625
2023-06-21,2050.62255859375
2023-06-22,2006.6522216796875
2023-06-23,1952.6884765625
2023-06-26,1976.67236328125
2023-06-27,1980.669677734375
2023-06-28,2002.6549072265625
2023-06-29,1980.669677734375
2023-06-30,1986.665771484375
2023-07-03,2010.6495361328125
2023-07-04,2014.64697265625
2023-07-05,2000.6563720703125
2023-07-06,1919.7105712890625
2023-07-07,1930.7032470703125
2023-07-10,1942.695068359375
2023-07-11,1968.6778564453125
2023-07-12,2028.637451171875
2023-07-13,2020.642822265625
2023-07-14,2034.6334228515625
2023-07-17,2004.653564453125
2023-07-18,2082.60107421875
2023-07-19,2216.51123046875
2023-07-20,2206.517822265625
2023-07-21,2222.50732421875
2023-07-24,2200.522216796875
2023-07-25,2214.5126953125
2023-07-26,2218.509765625
2023-07-27,2238.49658203125
2023-07-28,2216.51123046875
2023-07-31,2214.5126953125
2023-08-01,2214.5126953125
2023-08-02,2202.5205078125
2023-08-03,2190.528564453125
2023-08-04,2228.503173828125
2023-08-07,2218.509765625
2023-08-08,2214.5126953125
2023-08-09,2194.526123046875
2023-08-10,2212.51416015625
2023-08-11,2182.5341796875
2023-08-14,2156.551513671875
2023-08-15,2132.567626953125
2023-08-16,2092.594482421875
2023-08-17,2084.599853515625
2023-08-18,2046.625244140625
2023-08-21,2006.6522216796875
2023-08-22,2024.6400146484375
2023-08-23,2058.6171875
2023-08-24,2038.6307373046875
2023-08-25,2030.6361083984375
2023-08-29,2112.5810546875
2023-08-30,2152.55419921875
2023-08-31,2134.56640625
2023-09-01,2118.5771484375
2023-09-04,2108.583740234375
2023-09-05,2112.5810546875
2023-09-06,2116.57861328125
2023-09-07,2116.57861328125
2023-09-08,2120.57568359375
2023-09-11,2158.55029296875
2023-09-12,2138.563720703125
2023-09-13,2212.51416015625
2023-09-14,2210.515380859375
2023-09-15,2226.504638671875
2023-09-18,2154.552978515625
2023-09-19,2158.55029296875
2023-09-20,2266.47802734375
2023-09-21,2262.48046875
2023-09-22,2276.470947265625
2023-09-25,2290.461669921875
2023-09-26,2326.4375
2023-09-27,2298.456298828125
2023-09-28,2262.48046875
2023-09-29,2282.467041015625
2023-10-02,2220.5087890625
2023-10-03,2180.535400390625
2023-10-04,2128.5703125
2023-10-05,2180.535400390625
2023-10-06,2202.5205078125
2023-10-09,2166.544921875
2023-10-10,2254.48583984375
2023-10-11,2238.49658203125
2023-10-12,2228.503173828125
2023-10-13,2174.539306640625
2023-10-16,2160.549072265625
2023-10-17,2232.50048828125
2023-10-18,2102.587890625
2023-10-19,2064.613525390625
2023-10-20,2040.62939453125
2023-10-23,2038.6307373046875
2023-10-24,2034.6334228515625
2023-10-25,2012.648193359375
2023-10-26,2028.637451171875
2023-10-27,2050.62255859375
2023-10-30,2068.610595703125
2023-10-31,2086.598388671875
2023-11-01,2098.590576171875
2023-11-02,2168.54345703125
2023-11-03,2202.5205078125
2023-11-06,2182.5341796875
2023-11-07,2220.5087890625
2023-11-08,2210.515380859375
2023-11-09,2256.484375
2023-11-10,2218.509765625
2023-11-13,2246.490966796875
2023-11-14,2348.4228515625
2023-11-15,2380.4013671875
2023-11-16,2348.4228515625
2023-11-17,2380.4013671875
2023-11-20,2406.3837890625
2023-11-21,2392.39306640625
2023-11-22,2376.404052734375
2023-11-23,2380.4013671875
2023-11-24,2384.398681640625
2023-11-27,2434.364990234375
2023-11-28,2428.369140625
2023-11-29,2470.3408203125
2023-11-30,2317.334716796875
2023-12-01,2395.312255859375
2023-12-04,2371.3193359375
2023-12-05,2395.312255859375
2023-12-06,2421.304931640625
2023-12-07,2465.292236328125
2023-12-08,2439.299560546875
2023-12-11,2459.2939453125
2023-12-12,2445.298095703125
2023-12-13,2463.29296875
2023-12-14,2533.272705078125
2023-12-15,2521.276123046875
2023-12-18,2505.28076171875
2023-12-19,2531.2734375
2023-12-20,2563.26416015625
2023-12-21,2569.2626953125
2023-12-22,2585.258056640625
2023-12-27,2585.258056640625
2023-12-28,2569.2626953125
2023-12-29,2567.26318359375
2024-01-02,2545.269287109375
2024-01-03,2531.2734375
2024-01-04,2557.26611328125
2024-01-05,2607.25146484375
2024-01-08,2713.220947265625
2024-01-09,2665.235107421875
2024-01-10,2719.21923828125
2024-01-11,2613.25
2024-01-12,2621.24755859375
2024-01-15,2655.238037109375
2024-01-16,2645.24072265625
2024-01-17,2579.259521484375
2024-01-18,2623.246826171875
2024-01-19,2629.245361328125
2024-01-22,2699.225341796875
2024-01-23,2647.240234375
2024-01-24,2679.23095703125
2024-01-25,2649.239501953125
2024-01-26,2661.236083984375
2024-01-29,2679.23095703125
2024-01-30,2735.21484375
2024-01-31,2759.2080078125
2024-02-01,2725.2177734375
2024-02-02,2741.213134765625
2024-02-05,2687.228759765625
2024-02-06,2753.2099609375
2024-02-07,2831.1875
2024-02-08,2809.193603515625
2024-02-09,2847.182861328125
2024-02-12,2859.17919921875
2024-02-13,2769.205322265625
2024-02-14,2781.20166015625
2024-02-15,2809.193603515625
2024-02-16,2811.193115234375
2024-02-19,2833.1865234375
2024-02-20,2823.189697265625
2024-02-21,2801.19580078125
2024-02-22,2765.206298828125
2024-02-23,2759.2080078125
2024-02-26,2707.222900390625
2024-02-27,2699.225341796875
2024-02-28,2643.2412109375
2024-02-29,2697.2255859375
2024-03-01,2753.2099609375
2024-03-04,2773.203857421875
2024-03-05,2743.212646484375
2024-03-06,2755.208984375
2024-03-07,2773.203857421875
2024-03-08,2759.2080078125
2024-03-11,2765.206298828125
2024-03-12,2771.20458984375
2024-03-13,2743.212646484375
2024-03-14,2757.20849609375
2024-03-15,2709.222412109375
2024-03-18,2727.21728515625
2024-03-19,2659.236572265625
2024-03-20,2649.239501953125
2024-03-21,2713.220947265625
2024-03-22,2679.23095703125
2024-03-25,2631.244384765625
2024-03-26,2687.228759765625
2024-03-27,2645.24072265625
2024-03-28,2663.235595703125
2024-04-02,2583.258544921875
2024-04-03,2587.25732421875
2024-04-04,2621.24755859375
2024-04-05,2585.258056640625
2024-04-08,2585.258056640625
2024-04-09,2563.26416015625
2024-04-10,2559.265380859375
2024-04-11,2553.26708984375
2024-04-12,2537.271484375
2024-04-15,2535.272216796875
2024-04-16,2471.290771484375
2024-04-17,2463.29296875
2024-04-18,2475.28955078125
2024-04-19,2439.299560546875
2024-04-22,2479.288330078125
2024-04-23,2527.2744140625
2024-04-24,2487.2861328125
2024-04-25,2495.28369140625
2024-04-26,2545.269287109375
2024-04-29,2557.26611328125
2024-04-30,2529.27392578125
2024-05-01,2503.281494140625
2024-05-02,2543.27001953125
2024-05-03,2609.2509765625
2024-05-07,2683.22998046875
2024-05-08,2657.2373046875
2024-05-09,2665.235107421875
2024-05-10,2727.21728515625
2024-05-13,2695.226318359375
2024-05-14,2705.223388671875
2024-05-15,2771.20458984375
2024-05-16,2801.19580078125
2024-05-17,2795.197509765625
2024-05-20,2779.2021484375
2024-05-21,2747.21142578125
2024-05-22,2683.22998046875
2024-05-23,2713.3828125
2024-05-24,2735.3779296875
2024-05-28,2699.38623046875
2024-05-29,2641.399169921875
2024-05-30,2687.388916015625
2024-05-31,2677.39111328125
2024-06-03,2731.37890625
2024-06-04,2749.374755859375
2024-06-05,2751.374267578125
2024-06-06,2781.367431640625
2024-06-07,2763.371337890625
2024-06-10,2753.373779296875
2024-06-11,2719.38134765625
2024-06-12,2799.36328125
2024-06-13,2717.382080078125
2024-06-14,2597.4091796875
2024-06-17,2603.407958984375
2024-06-18,2587.411376953125
2024-06-19,2531.42431640625
2024-06-20,2561.417236328125
2024-06-21,2565.41650390625
2024-06-24,2571.4150390625
2024-06-25,2563.4169921875
2024-06-26,2535.42333984375
2024-06-27,2543.42138671875
2024-06-28,2535.42333984375
2024-07-01,2539.42236328125
2024-07-02,2555.418701171875
2024-07-03,2613.405517578125
2024-07-04,2659.39501953125
2024-07-05,2699.38623046875
2024-07-08,2671.392578125
2024-07-09,2579.413330078125
2024-07-10,2555.418701171875
2024-07-11,2643.398681640625
2024-07-12,2661.394775390625
2024-07-15,2687.388916015625
2024-07-16,2729.379150390625
2024-07-17,2707.38427734375
2024-07-18,2729.379150390625
2024-07-19,2717.382080078125
2024-07-22,2697.386474609375
2024-07-23,2723.380615234375
2024-07-24,2717.382080078125
2024-07-25,2755.373291015625
2024-07-26,2815.359619140625
2024-07-29,2847.3525390625
2024-07-30,2857.350341796875
2024-07-31,2865.348388671875
2024-08-01,2843.353271484375
2024-08-02,2769.370361328125
2024-08-05,2665.39404296875
2024-08-06,2677.39111328125
2024-08-07,2703.385009765625
2024-08-08,2657.3955078125
2024-08-09,2747.375244140625
2024-08-12,2815.359619140625
2024-08-13,2931.333251953125
2024-08-14,3011.315185546875
2024-08-15,3033.31005859375
2024-08-16,3025.311767578125
2024-08-19,3099.295166015625
2024-08-20,3077.300048828125
2024-08-21,3119.290771484375
2024-08-22,3093.296630859375
2024-08-23,3109.29296875
2024-08-27,3045.307373046875
2024-08-28,3019.313232421875
2024-08-29,3031.310546875
2024-08-30,3033.31005859375
2024-09-02,3079.299560546875
2024-09-03,3075.300537109375
2024-09-04,3041.308349609375
2024-09-05,3085.29833984375
2024-09-06,3033.31005859375
2024-09-09,3057.3046875
2024-09-10,3121.2900390625
2024-09-11,3099.295166015625
2024-09-12,3135.286865234375
2024-09-13,3137.28662109375
2024-09-16,3133.287353515625
2024-09-17,3141.28564453125
2024-09-18,3115.29150390625
2024-09-19,3169.279296875
2024-09-20,3145.28466796875
2024-09-23,3145.28466796875
2024-09-24,3147.2841796875
2024-09-25,3083.298828125
2024-09-26,3115.29150390625
2024-09-27,3159.281494140625
2024-09-30,3113.291748046875
2024-10-01,3107.293212890625
2024-10-02,3071.301513671875
2024-10-03,3129.288330078125
2024-10-04,3171.27880859375
2024-10-07,3095.2958984375
2024-10-08,3055.30517578125
2024-10-09,3051.305908203125
2024-10-10,3007.31591796875
2024-10-11,3023.3125
2024-10-14,3051.305908203125
2024-10-15,3305.248291015625
2024-10-16,3355.237060546875
2024-10-17,3335.241455078125
2024-10-18,3221.267333984375
2024-10-21,3145.28466796875
2024-10-22,3119.290771484375
2024-10-23,3127.288818359375
2024-10-24,3109.29296875
2024-10-25,3049.306640625
2024-10-28,3087.2978515625
2024-10-29,3059.304443359375
2024-10-30,3049.306640625
2024-10-31,2835.355224609375
2024-11-01,2811.360595703125
2024-11-04,2781.367431640625
2024-11-05,2777.368408203125
2024-11-06,2713.3828125
2024-11-07,2713.3828125
2024-11-08,2661.394775390625
2024-11-11,2665.39404296875
2024-11-12,2573.414794921875
2024-11-13,2513.428466796875
2024-11-14,2547.420654296875
2024-11-15,2547.420654296875
2024-11-18,2505.43017578125
2024-11-19,2505.43017578125
2024-11-20,2437.44580078125
2024-11-21,2441.44482421875
2024-11-22,2493.432861328125
2024-11-25,2549.420166015625
2024-11-26,2521.426513671875
2024-11-27,2533.423828125
2024-11-28,2479.807861328125
2024-11-29,2507.805908203125
2024-12-02,2519.804931640625
2024-12-03,2469.808837890625
2024-12-04,2493.806884765625
2024-12-05,2533.8037109375
2024-12-06,2535.8037109375
2024-12-09,2543.802978515625
2024-12-10,2517.804931640625
2024-12-11,2483.8076171875
2024-12-12,2475.808349609375
2024-12-13,2449.810302734375
2024-12-16,2425.812255859375
2024-12-17,2419.812744140625
2024-12-18,2423.812255859375
2024-12-19,2387.815185546875
2024-12-20,2397.814453125
2024-12-23,2403.81396484375
2024-12-24,2389.81494140625
2024-12-27,2387.815185546875
2024-12-30,2403.81396484375
2024-12-31,2491.80712890625
2025-01-02,2429.811767578125
2025-01-03,2351.81787109375
2025-01-06,2375.81591796875
2025-01-07,2313.82080078125
2025-01-08,2255.825439453125
2025-01-09,2259.824951171875
2025-01-10,2181.8310546875
2025-01-13,2169.83203125
2025-01-14,2197.829833984375
2025-01-15,2371.81640625
2025-01-16,2377.81591796875
2025-01-17,2421.8125
2025-01-20,2417.812744140625
2025-01-21,2439.81103515625
2025-01-22,2467.808837890625
2025-01-23,2535.8037109375
2025-01-24,2517.804931640625
2025-01-27,2551.802490234375
2025-01-28,2629.79638671875
2025-01-29,2575.800537109375
2025-01-30,2605.79833984375
2025-01-31,2621.796875
2025-02-03,2581.800048828125
2025-02-04,2583.800048828125
2025-02-05,2659.7939453125
2025-02-06,2607.798095703125
2025-02-07,2519.804931640625
2025-02-10,2563.801513671875
2025-02-11,2429.811767578125
2025-02-12,2447.810546875
2025-02-13,2479.807861328125
2025-02-14,2437.811279296875
2025-02-17,2405.813720703125
2025-02-18,2369.81640625
2025-02-19,2327.81982421875
2025-02-20,2321.8203125
2025-02-21,2319.8203125
2025-02-24,2315.82080078125
2025-02-25,2331.8193359375
2025-02-26,2315.82080078125
2025-02-27,2297.822021484375
2025-02-28,2339.81884765625
2025-03-03,2325.81982421875
2025-03-04,2259.824951171875
2025-03-05,2249.82568359375
2025-03-06,2217.828369140625
2025-03-07,2287.82275390625
2025-03-10,2219.828125
2025-03-11,2317.820556640625
2025-03-12,2315.82080078125
2025-03-13,2247.825927734375
2025-03-14,2305.821533203125
2025-03-17,2331.8193359375
2025-03-18,2327.81982421875
2025-03-19,2325.81982421875
2025-03-20,2337.819091796875
2025-03-21,2333.8193359375
2025-03-24,2411.813232421875
2025-03-25,2443.810791015625
2025-03-26,2409.8134765625
2025-03-27,2381.815673828125
2025-03-28,2403.81396484375
2025-03-31,2365.81689453125
2025-04-01,2371.81640625
2025-04-02,2327.81982421875
2025-04-03,2367.816650390625
2025-04-04,2255.825439453125
2025-04-07,2209.828857421875
2025-04-08,2267.824462890625
2025-04-09,2165.832275390625
2025-04-10,2303.821533203125
2025-04-11,2291.822509765625
2025-04-14,2343.818603515625
2025-04-15,2429.811767578125
2025-04-16,2461.809326171875
2025-04-17,2487.807373046875
2025-04-22,2527.80419921875
2025-04-23,2565.80126953125
2025-04-24,2563.801513671875
2025-04-25,2561.801513671875
2025-04-28,2605.79833984375
2025-04-29,2635.7958984375
2025-04-30,2681.792236328125
2025-05-01,2751.786865234375
2025-05-02,2791.783935546875
2025-05-06,2773.78515625
2025-05-07,2743.78759765625
2025-05-08,2747.787353515625
2025-05-09,2719.789306640625
2025-05-12,2697.791015625
2025-05-13,2739.787841796875
2025-05-14,2687.7919921875
2025-05-15,2701.790771484375
2025-05-16,2717.78955078125
2025-05-19,2727.788818359375
2025-05-20,2745.787353515625
2025-05-21,2711.7900390625
2025-05-22,2632.0
2025-05-23,2654.0
2025-05-27,2664.0
2025-05-28,2690.0
2025-05-29,2708.0
2025-05-30,2712.0
2025-06-02,2686.0
2025-06-03,2646.0
2025-06-04,2684.0
2025-06-05,2642.0
2025-06-06,2642.0
2025-06-09,2674.0
2025-06-10,2884.0
2025-06-11,2958.0
2025-06-12,2982.0
2025-06-13,2946.0
2025-06-16,2876.0
2025-06-17,2840.0
2025-06-18,2846.0
2025-06-19,2820.0
2025-06-20,2826.0
2025-06-23,2836.0
2025-06-24,2880.0
2025-06-25,2880.0
2025-06-26,2926.0
2025-06-27,2980.0
2025-06-30,2884.0
2025-07-01,2838.0
2025-07-02,2612.0
2025-07-03,2682.0
2025-07-04,2632.0
2025-07-07,2630.0
2025-07-08,2638.0
2025-07-09,2636.0
2025-07-10,2634.0
2025-07-11,2588.0
2025-07-14,2590.0
2025-07-15,2554.0
2025-07-16,2518.0
2025-07-17,2538.0
2025-07-18,2540.0
2025-07-21,2564.0
2025-07-22,2570.0
2025-07-23,2562.0
2025-07-24,2570.0
2025-07-25,2572.0
2025-07-28,2534.0
2025-07-29,2502.0
2025-07-30,2476.0
2025-07-31,2490.0
2025-08-01,2478.0
2025-08-04,2496.0
2025-08-05,2492.0
2025-08-06,2508.0
2025-08-07,2462.0
2025-08-08,2464.0
2025-08-11,2438.0
2025-08-12,2478.0
2025-08-13,2490.0
2025-08-14,2460.0
2025-08-15,2436.0
2025-08-18,2428.0
2025-08-19,2468.0
2025-08-20,2452.0
2025-08-21,2424.0
2025-08-22,2476.0
