Date,NIACL.NS
2025-06-16,186.91000366210938
2025-06-17,183.00999450683594
2025-06-18,182.38999938964844
2025-06-19,177.38999938964844
2025-06-20,185.3000030517578
2025-06-23,185.9199981689453
2025-06-24,186.39999389648438
2025-06-25,190.25
2025-06-26,185.6300048828125
2025-06-27,183.69000244140625
2025-06-30,192.47999572753906
2025-07-01,190.94000244140625
2025-07-02,189.25
2025-07-03,186.8000030517578
2025-07-04,186.1199951171875
2025-07-07,187.1999969482422
2025-07-08,188.47000122070312
2025-07-09,189.2899932861328
2025-07-10,186.72000122070312
2025-07-11,183.52000427246094
2025-07-14,183.36000061035156
2025-07-15,185.08999633789062
2025-07-16,185.75
2025-07-17,186.0
2025-07-18,185.49000549316406
2025-07-21,183.83999633789062
2025-07-22,184.22999572753906
2025-07-23,185.3000030517578
2025-07-24,183.47999572753906
2025-07-25,179.94000244140625
2025-07-28,174.22000122070312
2025-07-29,173.52000427246094
2025-07-30,204.35000610351562
2025-07-31,199.77999877929688
2025-08-01,188.74000549316406
2025-08-04,187.50999450683594
2025-08-05,198.55999755859375
2025-08-06,190.44000244140625
2025-08-07,194.02999877929688
2025-08-08,190.8300018310547
2025-08-11,188.47000122070312
2025-08-12,184.77000427246094
2025-08-13,186.0800018310547
2025-08-14,184.3800048828125
2025-08-18,195.05999755859375
2025-08-19,193.6999969482422
2025-08-20,192.72000122070312
2025-08-21,198.8800048828125
