Date,PSN.L
2022-12-29,1253.293701171875
2022-12-30,1215.3453369140625
2023-01-03,1270.7698974609375
2023-01-04,1314.2108154296875
2023-01-05,1314.2108154296875
2023-01-06,1323.198486328125
2023-01-09,1293.2391357421875
2023-01-10,1277.2611083984375
2023-01-11,1294.7373046875
2023-01-12,1402.590576171875
2023-01-13,1414.074951171875
2023-01-16,1436.544189453125
2023-01-17,1425.5592041015625
2023-01-18,1458.014892578125
2023-01-19,1377.1251220703125
2023-01-20,1371.6324462890625
2023-01-23,1393.1033935546875
2023-01-24,1405.0870361328125
2023-01-25,1403.589111328125
2023-01-26,1405.5863037109375
2023-01-27,1441.5374755859375
2023-01-30,1420.0667724609375
2023-01-31,1410.080322265625
2023-02-01,1407.583740234375
2023-02-02,1528.9183349609375
2023-02-03,1485.4776611328125
2023-02-06,1448.0284423828125
2023-02-07,1462.5089111328125
2023-02-08,1491.469482421875
2023-02-09,1501.9552001953125
2023-02-10,1488.9727783203125
2023-02-13,1434.0477294921875
2023-02-14,1407.583740234375
2023-02-15,1448.0284423828125
2023-02-16,1429.5537109375
2023-02-17,1434.0477294921875
2023-02-20,1465.0054931640625
2023-02-21,1413.076171875
2023-02-22,1413.5755615234375
2023-02-23,1406.5849609375
2023-02-24,1393.1033935546875
2023-02-27,1436.044921875
2023-02-28,1450.5250244140625
2023-03-01,1275.76318359375
2023-03-02,1232.3223876953125
2023-03-03,1281.7550048828125
2023-03-06,1297.7332763671875
2023-03-07,1292.24072265625
2023-03-08,1276.7618408203125
2023-03-09,1254.791748046875
2023-03-10,1236.3167724609375
2023-03-13,1220.837890625
2023-03-14,1227.8282470703125
2023-03-15,1212.8487548828125
2023-03-16,1245.3045654296875
2023-03-17,1209.3536376953125
2023-03-20,1209.3536376953125
2023-03-21,1230.3250732421875
2023-03-22,1227.3291015625
2023-03-23,1217.842041015625
2023-03-24,1198.3685302734375
2023-03-27,1207.85546875
2023-03-28,1199.3670654296875
2023-03-29,1234.8189697265625
2023-03-30,1268.2734375
2023-03-31,1254.2923583984375
2023-04-03,1254.2923583984375
2023-04-04,1237.8148193359375
2023-04-05,1202.3629150390625
2023-04-06,1231.3236083984375
2023-04-11,1264.2786865234375
2023-04-12,1274.7645263671875
2023-04-13,1231.4031982421875
2023-04-14,1272.8662109375
2023-04-17,1276.862548828125
2023-04-18,1285.854736328125
2023-04-19,1271.866943359375
2023-04-20,1247.888427734375
2023-04-21,1253.383544921875
2023-04-24,1249.8865966796875
2023-04-25,1234.89990234375
2023-04-26,1295.34619140625
2023-04-27,1281.3585205078125
2023-04-28,1312.83056640625
2023-05-02,1385.2659912109375
2023-05-03,1370.279296875
2023-05-04,1358.2901611328125
2023-05-05,1366.282958984375
2023-05-09,1334.3114013671875
2023-05-10,1337.808349609375
2023-05-11,1302.839599609375
2023-05-12,1336.3096923828125
2023-05-15,1335.310546875
2023-05-16,1340.30615234375
2023-05-17,1318.3258056640625
2023-05-18,1341.8046875
2023-05-19,1305.8369140625
2023-05-22,1306.8358154296875
2023-05-23,1284.85546875
2023-05-24,1213.918701171875
2023-05-25,1218.4146728515625
2023-05-26,1224.908935546875
2023-05-30,1214.418212890625
2023-05-31,1200.4306640625
2023-06-01,1221.4119873046875
2023-06-02,1251.3853759765625
2023-06-05,1246.389892578125
2023-06-06,1249.3870849609375
2023-06-07,1226.40771484375
2023-06-08,1218.4146728515625
2023-06-09,1211.92041015625
2023-06-12,1219.4136962890625
2023-06-13,1165.96142578125
2023-06-14,1167.4600830078125
2023-06-15,1180.9481201171875
2023-06-16,1184.944580078125
2023-06-19,1176.95166015625
2023-06-20,1181.9471435546875
2023-06-21,1132.9908447265625
2023-06-22,1102.5179443359375
2023-06-23,1058.0574951171875
2023-06-26,1061.054931640625
2023-06-27,1044.0699462890625
2023-06-28,1040.073486328125
2023-06-29,1017.093994140625
2023-06-30,1024.5872802734375
2023-07-03,1028.084228515625
2023-07-04,1030.08251953125
2023-07-05,1014.5962524414062
2023-07-06,967.7379760742188
2023-07-07,973.7326049804688
2023-07-10,992.3161010742188
2023-07-11,1007.6024780273438
2023-07-12,1050.064697265625
2023-07-13,1048.5660400390625
2023-07-14,1059.55615234375
2023-07-17,1046.0682373046875
2023-07-18,1091.0283203125
2023-07-19,1181.4476318359375
2023-07-20,1180.448486328125
2023-07-21,1167.9595947265625
2023-07-24,1185.943603515625
2023-07-25,1206.9249267578125
2023-07-26,1202.428955078125
2023-07-27,1183.9454345703125
2023-07-28,1173.4547119140625
2023-07-31,1157.968505859375
2023-08-01,1154.97119140625
2023-08-02,1138.985595703125
2023-08-03,1137.986328125
2023-08-04,1145.979248046875
2023-08-07,1141.4832763671875
2023-08-08,1132.4912109375
2023-08-09,1122.5001220703125
2023-08-10,1147.477783203125
2023-08-11,1128.494873046875
2023-08-14,1094.52490234375
2023-08-15,1071.0460205078125
2023-08-16,1057.557861328125
2023-08-17,1027.0849609375
2023-08-18,1021.0904541015625
2023-08-21,982.1251831054688
2023-08-22,983.9235229492188
2023-08-23,1001.6077270507812
2023-08-24,993.1153564453125
2023-08-25,986.1216430664062
2023-08-29,1038.0753173828125
2023-08-30,1061.554443359375
2023-08-31,1065.05126953125
2023-09-01,1058.0574951171875
2023-09-04,1053.5615234375
2023-09-05,1042.5712890625
2023-09-06,1029.582763671875
2023-09-07,1015.0958251953125
2023-09-08,1017.093994140625
2023-09-11,1036.0771484375
2023-09-12,1022.0895385742188
2023-09-13,1063.0531005859375
2023-09-14,1070.54638671875
2023-09-15,1078.039794921875
2023-09-18,1028.5838623046875
2023-09-19,1045.5687255859375
2023-09-20,1099.0211181640625
2023-09-21,1091.0283203125
2023-09-22,1102.5179443359375
2023-09-25,1109.01220703125
2023-09-26,1097.5223388671875
2023-09-27,1081.5367431640625
2023-09-28,1051.0638427734375
2023-09-29,1076.5411376953125
2023-10-02,1036.0771484375
2023-10-03,1017.093994140625
2023-10-04,1007.6024780273438
2023-10-05,1025.5865478515625
2023-10-06,1044.0699462890625
2023-10-09,1028.5838623046875
2023-10-10,1065.05126953125
2023-10-11,1061.054931640625
2023-10-12,1034.2738037109375
2023-10-13,1012.2891235351562
2023-10-16,1031.2757568359375
2023-10-17,1068.74951171875
2023-10-18,996.7001342773438
2023-10-19,979.312255859375
2023-10-20,972.7169189453125
2023-10-23,971.91748046875
2023-10-24,970.5184326171875
2023-10-25,959.7260131835938
2023-10-26,977.313720703125
2023-10-27,984.5086059570312
2023-10-30,1003.29541015625
2023-10-31,1015.2869873046875
2023-11-01,1031.2757568359375
2023-11-02,1071.2476806640625
2023-11-03,1114.7171630859375
2023-11-06,1080.740966796875
2023-11-07,1144.696044921875
2023-11-08,1142.1978759765625
2023-11-09,1175.6744384765625
2023-11-10,1148.1937255859375
2023-11-13,1169.6785888671875
2023-11-14,1238.6302490234375
2023-11-15,1235.63232421875
2023-11-16,1214.1474609375
2023-11-17,1239.1298828125
2023-11-20,1250.1220703125
2023-11-21,1246.125
2023-11-22,1250.6217041015625
2023-11-23,1252.12060546875
2023-11-24,1256.117919921875
2023-11-27,1260.61474609375
2023-11-28,1245.625244140625
2023-11-29,1258.116455078125
2023-11-30,1250.6217041015625
2023-12-01,1276.6036376953125
2023-12-04,1280.6007080078125
2023-12-05,1274.60498046875
2023-12-06,1297.5887451171875
2023-12-07,1307.5816650390625
2023-12-08,1308.5810546875
2023-12-11,1310.57958984375
2023-12-12,1287.595703125
2023-12-13,1284.597900390625
2023-12-14,1357.0469970703125
2023-12-15,1360.044921875
2023-12-18,1348.552978515625
2023-12-19,1358.5460205078125
2023-12-20,1384.0279541015625
2023-12-21,1371.5367431640625
2023-12-22,1387.525634765625
2023-12-27,1389.0245361328125
2023-12-28,1382.5291748046875
2023-12-29,1388.025390625
2024-01-02,1377.53271484375
2024-01-03,1357.0469970703125
2024-01-04,1386.026611328125
2024-01-05,1396.0196533203125
2024-01-08,1452.979736328125
2024-01-09,1390.5235595703125
2024-01-10,1477.46240234375
2024-01-11,1444.9852294921875
2024-01-12,1427.9971923828125
2024-01-15,1449.4820556640625
2024-01-16,1467.469482421875
2024-01-17,1394.5206298828125
2024-01-18,1423.9998779296875
2024-01-19,1436.9908447265625
2024-01-22,1483.9578857421875
2024-01-23,1448.9822998046875
2024-01-24,1452.979736328125
2024-01-25,1460.4744873046875
2024-01-26,1471.466552734375
2024-01-29,1448.9822998046875
2024-01-30,1456.47705078125
2024-01-31,1461.9732666015625
2024-02-01,1441.4876708984375
2024-02-02,1445.4849853515625
2024-02-05,1410.0098876953125
2024-02-06,1425.9986572265625
2024-02-07,1437.990234375
2024-02-08,1376.03369140625
2024-02-09,1399.5172119140625
2024-02-12,1418.0042724609375
2024-02-13,1360.5445556640625
2024-02-14,1402.51513671875
2024-02-15,1419.503173828125
2024-02-16,1421.002197265625
2024-02-19,1419.00341796875
2024-02-20,1427.49755859375
2024-02-21,1420.0028076171875
2024-02-22,1413.0078125
2024-02-23,1411.5086669921875
2024-02-26,1378.531982421875
2024-02-27,1369.5382080078125
2024-02-28,1330.5655517578125
2024-02-29,1362.543212890625
2024-03-01,1385.527099609375
2024-03-04,1399.0174560546875
2024-03-05,1384.0279541015625
2024-03-06,1370.0379638671875
2024-03-07,1371.5367431640625
2024-03-08,1354.049072265625
2024-03-11,1373.535400390625
2024-03-12,1323.07080078125
2024-03-13,1305.5831298828125
2024-03-14,1285.0975341796875
2024-03-15,1286.596435546875
2024-03-18,1288.5950927734375
2024-03-19,1262.11376953125
2024-03-20,1292.5921630859375
2024-03-21,1333.0638427734375
2024-03-22,1335.0625
2024-03-25,1301.0863037109375
2024-03-26,1299.58740234375
2024-03-27,1302.585205078125
2024-03-28,1315.0765380859375
2024-04-02,1269.10888671875
2024-04-03,1272.106689453125
2024-04-04,1292.5921630859375
2024-04-05,1277.1031494140625
2024-04-08,1279.6014404296875
2024-04-09,1276.1038818359375
2024-04-10,1264.6119384765625
2024-04-11,1264.6119384765625
2024-04-12,1281.100341796875
2024-04-15,1297.5887451171875
2024-04-16,1269.10888671875
2024-04-17,1267.6097412109375
2024-04-18,1290.5936279296875
2024-04-19,1285.0975341796875
2024-04-22,1316.575439453125
2024-04-23,1333.5634765625
2024-04-24,1291.0933837890625
2024-04-25,1281.5999755859375
2024-04-26,1317.0750732421875
2024-04-29,1325.069580078125
2024-04-30,1303.0848388671875
2024-05-01,1287.595703125
2024-05-02,1304.5838623046875
2024-05-03,1365.541015625
2024-05-07,1413.0078125
2024-05-08,1405.5130615234375
2024-05-09,1405.5130615234375
2024-05-10,1423.50048828125
2024-05-13,1412.508056640625
2024-05-14,1407.5115966796875
2024-05-15,1470.4674072265625
2024-05-16,1475.4638671875
2024-05-17,1469.468017578125
2024-05-20,1458.975341796875
2024-05-21,1453.9788818359375
2024-05-22,1433.493408203125
2024-05-23,1470.4674072265625
2024-05-24,1479.960693359375
2024-05-28,1435.491943359375
2024-05-29,1428.4969482421875
2024-05-30,1441.9873046875
2024-05-31,1443.98583984375
2024-06-03,1470.4674072265625
2024-06-04,1483.4583740234375
2024-06-05,1480.4603271484375
2024-06-06,1489.95361328125
2024-06-07,1440.488525390625
2024-06-10,1444.9852294921875
2024-06-11,1440.9881591796875
2024-06-12,1496.94873046875
2024-06-13,1439.98876953125
2024-06-14,1419.00341796875
2024-06-17,1421.002197265625
2024-06-18,1403.514404296875
2024-06-19,1364.0419921875
2024-06-20,1362.4427490234375
2024-06-21,1354.94580078125
2024-06-24,1364.9417724609375
2024-06-25,1354.446044921875
2024-06-26,1347.4488525390625
2024-06-27,1351.4471435546875
2024-06-28,1351.4471435546875
2024-07-01,1371.43896484375
2024-07-02,1388.931884765625
2024-07-03,1420.4190673828125
2024-07-04,1431.41455078125
2024-07-05,1463.4014892578125
2024-07-08,1470.3985595703125
2024-07-09,1418.419921875
2024-07-10,1441.91015625
2024-07-11,1483.393310546875
2024-07-12,1495.3883056640625
2024-07-15,1492.889404296875
2024-07-16,1500.3863525390625
2024-07-17,1500.8861083984375
2024-07-18,1535.3719482421875
2024-07-19,1516.879638671875
2024-07-22,1504.8843994140625
2024-07-23,1501.385986328125
2024-07-24,1521.3778076171875
2024-07-25,1531.87353515625
2024-07-26,1559.3621826171875
2024-07-29,1579.35400390625
2024-07-30,1581.3531494140625
2024-07-31,1587.8504638671875
2024-08-01,1587.8504638671875
2024-08-02,1555.8636474609375
2024-08-05,1506.3839111328125
2024-08-06,1500.8861083984375
2024-08-07,1537.8709716796875
2024-08-08,1580.8533935546875
2024-08-09,1576.355224609375
2024-08-12,1576.8551025390625
2024-08-13,1609.341796875
2024-08-14,1663.8194580078125
2024-08-15,1678.8133544921875
2024-08-16,1654.3233642578125
2024-08-19,1680.312744140625
2024-08-20,1682.3118896484375
2024-08-21,1700.3045654296875
2024-08-22,1700.3045654296875
2024-08-23,1704.802734375
2024-08-27,1631.332763671875
2024-08-28,1643.3277587890625
2024-08-29,1635.3311767578125
2024-08-30,1643.3277587890625
2024-09-02,1646.3265380859375
2024-09-03,1633.8316650390625
2024-09-04,1580.353515625
2024-09-05,1603.843994140625
2024-09-06,1582.352783203125
2024-09-09,1593.8480224609375
2024-09-10,1609.341796875
2024-09-11,1587.8504638671875
2024-09-12,1629.3336181640625
2024-09-13,1638.8297119140625
2024-09-16,1653.32373046875
2024-09-17,1675.814453125
2024-09-18,1678.8133544921875
2024-09-19,1692.8076171875
2024-09-20,1658.3216552734375
2024-09-23,1668.8173828125
2024-09-24,1680.8125
2024-09-25,1640.3291015625
2024-09-26,1650.3250732421875
2024-09-27,1661.8203125
2024-09-30,1642.828125
2024-10-01,1644.8272705078125
2024-10-02,1623.3359375
2024-10-03,1646.3265380859375
2024-10-04,1658.821533203125
2024-10-07,1628.833740234375
2024-10-08,1607.3426513671875
2024-10-09,1598.34619140625
2024-10-10,1572.8565673828125
2024-10-11,1586.3511962890625
2024-10-14,1600.3453369140625
2024-10-15,1661.3204345703125
2024-10-16,1719.2967529296875
2024-10-17,1688.0059814453125
2024-10-18,1659.014404296875
2024-10-21,1630.02294921875
2024-10-22,1600.531494140625
2024-10-23,1600.531494140625
2024-10-24,1581.0372314453125
2024-10-25,1573.5394287109375
2024-10-28,1605.0302734375
2024-10-29,1598.0322265625
2024-10-30,1585.0361328125
2024-10-31,1466.57080078125
2024-11-01,1459.072998046875
2024-11-04,1460.0726318359375
2024-11-05,1470.569580078125
2024-11-06,1343.10693359375
2024-11-07,1342.107177734375
2024-11-08,1313.615478515625
2024-11-11,1311.1162109375
2024-11-12,1279.1256103515625
2024-11-13,1257.132080078125
2024-11-14,1269.62841796875
2024-11-15,1271.6278076171875
2024-11-18,1259.1314697265625
2024-11-19,1279.1256103515625
2024-11-20,1238.637451171875
2024-11-21,1241.13671875
2024-11-22,1257.6319580078125
2024-11-25,1286.12353515625
2024-11-26,1261.6307373046875
2024-11-27,1266.6292724609375
2024-11-28,1247.6348876953125
2024-11-29,1257.6319580078125
2024-12-02,1241.13671875
2024-12-03,1246.13525390625
2024-12-04,1274.1270751953125
2024-12-05,1276.12646484375
2024-12-06,1287.123291015625
2024-12-09,1303.618408203125
2024-12-10,1281.125
2024-12-11,1299.1197509765625
2024-12-12,1277.126220703125
2024-12-13,1266.12939453125
2024-12-16,1235.1385498046875
2024-12-17,1238.637451171875
2024-12-18,1221.6424560546875
2024-12-19,1206.6468505859375
2024-12-20,1211.1455078125
2024-12-23,1210.6456298828125
2024-12-24,1181.6541748046875
2024-12-27,1185.6529541015625
2024-12-30,1177.155517578125
2024-12-31,1197.6494140625
2025-01-02,1183.653564453125
2025-01-03,1139.1666259765625
2025-01-06,1161.16015625
2025-01-07,1114.6737060546875
2025-01-08,1087.1817626953125
2025-01-09,1091.6805419921875
2025-01-10,1076.684814453125
2025-01-13,1055.6910400390625
2025-01-14,1113.674072265625
2025-01-15,1162.65966796875
2025-01-16,1179.1549072265625
2025-01-17,1200.6485595703125
2025-01-20,1213.644775390625
2025-01-21,1205.147216796875
2025-01-22,1210.6456298828125
2025-01-23,1258.1317138671875
2025-01-24,1244.6357421875
2025-01-27,1241.6365966796875
2025-01-28,1275.1268310546875
2025-01-29,1259.1314697265625
2025-01-30,1268.628662109375
2025-01-31,1265.6295166015625
2025-02-03,1264.6298828125
2025-02-04,1260.6309814453125
2025-02-05,1278.1258544921875
2025-02-06,1258.631591796875
2025-02-07,1231.6395263671875
2025-02-10,1260.6309814453125
2025-02-11,1241.13671875
2025-02-12,1223.641845703125
2025-02-13,1253.633056640625
2025-02-14,1244.6357421875
2025-02-17,1232.6392822265625
2025-02-18,1228.640380859375
2025-02-19,1213.644775390625
2025-02-20,1216.6439208984375
2025-02-21,1208.1463623046875
2025-02-24,1210.6456298828125
2025-02-25,1205.147216796875
2025-02-26,1174.65625
2025-02-27,1150.163330078125
2025-02-28,1204.6474609375
2025-03-03,1195.150146484375
2025-03-04,1167.658203125
2025-03-05,1160.160400390625
2025-03-06,1158.660888671875
2025-03-07,1177.6552734375
2025-03-10,1170.157470703125
2025-03-11,1234.1387939453125
2025-03-12,1193.650634765625
2025-03-13,1166.15869140625
2025-03-14,1178.1551513671875
2025-03-17,1189.1519775390625
2025-03-18,1196.6497802734375
2025-03-19,1200.6485595703125
2025-03-20,1203.647705078125
2025-03-21,1188.652099609375
2025-03-24,1192.151123046875
2025-03-25,1197.6494140625
2025-03-26,1191.6512451171875
2025-03-27,1179.65478515625
2025-03-28,1201.1484375
2025-03-31,1191.1513671875
2025-04-01,1208.1463623046875
2025-04-02,1180.154541015625
2025-04-03,1217.6435546875
2025-04-04,1165.158935546875
2025-04-07,1124.6707763671875
2025-04-08,1145.164794921875
2025-04-09,1084.1826171875
2025-04-10,1114.6737060546875
2025-04-11,1116.6732177734375
2025-04-14,1139.1666259765625
2025-04-15,1175.6558837890625
2025-04-16,1202.64794921875
2025-04-17,1212.64501953125
2025-04-22,1228.1405029296875
2025-04-23,1242.6363525390625
2025-04-24,1249.25341796875
2025-04-25,1258.1317138671875
2025-04-28,1277.6260986328125
2025-04-29,1288.622802734375
2025-04-30,1294.62109375
2025-05-01,1331.6102294921875
2025-05-02,1349.60498046875
2025-05-06,1358.1025390625
2025-05-07,1342.6070556640625
2025-05-08,1359.60205078125
2025-05-09,1347.6055908203125
2025-05-12,1343.606689453125
2025-05-13,1365.600341796875
2025-05-14,1343.10693359375
2025-05-15,1360.1019287109375
2025-05-16,1369.59912109375
2025-05-19,1374.0977783203125
2025-05-20,1387.5938720703125
2025-05-21,1365.600341796875
2025-05-22,1322.6129150390625
2025-05-23,1322.6129150390625
2025-05-27,1332.6099853515625
2025-05-28,1314.615234375
2025-05-29,1335.609130859375
2025-05-30,1332.6099853515625
2025-06-02,1320.1136474609375
2025-06-03,1293.12158203125
2025-06-04,1289.1226806640625
2025-06-05,1275.6265869140625
2025-06-06,1284.6240234375
2025-06-09,1302.118896484375
2025-06-10,1379.59619140625
2025-06-11,1394.0919189453125
2025-06-12,1404.5888671875
2025-06-13,1387.093994140625
2025-06-16,1375.597412109375
2025-06-17,1362.6011962890625
2025-06-18,1366.5999755859375
2025-06-19,1320.0
2025-06-20,1312.5
2025-06-23,1319.5
2025-06-24,1327.5
2025-06-25,1318.5
2025-06-26,1322.5
2025-06-27,1347.0
2025-06-30,1296.0
2025-07-01,1298.5
2025-07-02,1210.5
2025-07-03,1226.5
2025-07-04,1210.0
2025-07-07,1197.0
2025-07-08,1207.5
2025-07-09,1222.0
2025-07-10,1236.0
2025-07-11,1210.5
2025-07-14,1217.5
2025-07-15,1191.0
2025-07-16,1170.0
2025-07-17,1174.0
2025-07-18,1176.5
2025-07-21,1181.0
2025-07-22,1185.0
2025-07-23,1190.0
2025-07-24,1198.0
2025-07-25,1186.5
2025-07-28,1168.5
2025-07-29,1159.5
2025-07-30,1145.0
2025-07-31,1145.0
2025-08-01,1152.0
2025-08-04,1152.0
2025-08-05,1162.0
2025-08-06,1158.5
2025-08-07,1142.5
2025-08-08,1143.0
2025-08-11,1131.5
2025-08-12,1135.5
2025-08-13,1129.0
2025-08-14,1100.5
2025-08-15,1093.5
2025-08-18,1096.0
2025-08-19,1130.0
2025-08-20,1123.5
2025-08-21,1103.0
2025-08-22,1128.5
