Date,BLND.L
2023-02-22,436.1427307128906
2023-02-23,438.13970947265625
2023-02-24,436.5421447753906
2023-02-27,445.6284484863281
2023-02-28,446.0278625488281
2023-03-01,441.2350769042969
2023-03-02,442.2335205078125
2023-03-03,443.4317626953125
2023-03-06,452.9175109863281
2023-03-07,443.6314697265625
2023-03-08,432.9475402832031
2023-03-09,418.5692443847656
2023-03-10,409.0835266113281
2023-03-13,403.9912109375
2023-03-14,410.3815612792969
2023-03-15,406.2877502441406
2023-03-16,399.2982482910156
2023-03-17,390.81103515625
2023-03-20,399.1983947753906
2023-03-21,398.2997741699219
2023-03-22,374.43572998046875
2023-03-23,367.2465515136719
2023-03-24,365.54913330078125
2023-03-27,365.34942626953125
2023-03-28,363.0528869628906
2023-03-29,373.5370788574219
2023-03-30,387.9154052734375
2023-03-31,387.2164611816406
2023-04-03,389.51300048828125
2023-04-04,387.9154052734375
2023-04-05,381.7247314453125
2023-04-06,392.5085144042969
2023-04-11,389.1136169433594
2023-04-12,391.8095397949219
2023-04-13,388.3148498535156
2023-04-14,393.9064025878906
2023-04-17,395.70367431640625
2023-04-18,390.910888671875
2023-04-19,385.1196594238281
2023-04-20,385.4192199707031
2023-04-21,383.52203369140625
2023-04-24,388.2149963378906
2023-04-25,382.82305908203125
2023-04-26,388.3148498535156
2023-04-27,389.0137634277344
2023-04-28,399.5978088378906
2023-05-02,391.510009765625
2023-05-03,393.0077209472656
2023-05-04,392.70819091796875
2023-05-05,397.70068359375
2023-05-09,386.31781005859375
2023-05-10,385.1196594238281
2023-05-11,381.4251708984375
2023-05-12,370.5415954589844
2023-05-15,374.53558349609375
2023-05-16,377.3313903808594
2023-05-17,355.9635925292969
2023-05-18,350.47186279296875
2023-05-19,355.66400146484375
2023-05-22,355.8637390136719
2023-05-23,365.1497497558594
2023-05-24,356.0634460449219
2023-05-25,351.9696044921875
2023-05-26,345.1798400878906
2023-05-30,342.8832702636719
2023-05-31,342.48388671875
2023-06-01,345.1798400878906
2023-06-02,354.7653503417969
2023-06-05,351.9696044921875
2023-06-06,355.8637390136719
2023-06-07,351.9696044921875
2023-06-08,350.47186279296875
2023-06-09,346.4778747558594
2023-06-12,343.38250732421875
2023-06-13,336.193359375
2023-06-14,334.1963806152344
2023-06-15,334.1963806152344
2023-06-16,342.48388671875
2023-06-19,336.492919921875
2023-06-20,335.39459228515625
2023-06-21,328.7046813964844
2023-06-22,308.0392761230469
2023-06-23,297.1520080566406
2023-06-26,297.1520080566406
2023-06-27,296.95220947265625
2023-06-28,303.54449462890625
2023-06-29,300.2483825683594
2023-06-30,302.44580078125
2023-07-03,312.9335021972656
2023-07-04,318.42706298828125
2023-07-05,317.9276428222656
2023-07-06,302.8453063964844
2023-07-07,302.6455383300781
2023-07-10,302.8453063964844
2023-07-11,314.4317321777344
2023-07-12,323.3213806152344
2023-07-13,327.6163024902344
2023-07-14,325.5187683105469
2023-07-17,318.52691650390625
2023-07-18,324.4200439453125
2023-07-19,353.88555908203125
2023-07-20,350.4895324707031
2023-07-21,345.495361328125
2023-07-24,340.501220703125
2023-07-25,341.50006103515625
2023-07-26,342.1992492675781
2023-07-27,340.70098876953125
2023-07-28,335.6069641113281
2023-07-31,337.6046142578125
2023-08-01,333.7091979980469
2023-08-02,332.111083984375
2023-08-03,333.4095153808594
2023-08-04,331.4118957519531
2023-08-07,331.61163330078125
2023-08-08,333.20977783203125
2023-08-09,330.1133728027344
2023-08-10,334.10870361328125
2023-08-11,316.32958984375
2023-08-14,317.42822265625
2023-08-15,317.328369140625
2023-08-16,316.1297607421875
2023-08-17,315.43060302734375
2023-08-18,310.2366943359375
2023-08-21,303.6443786621094
2023-08-22,308.239013671875
2023-08-23,316.529296875
2023-08-24,315.92999267578125
2023-08-25,313.5328063964844
2023-08-29,315.3307189941406
2023-08-30,321.6233215332031
2023-08-31,323.22149658203125
2023-09-01,314.13214111328125
2023-09-04,309.7372741699219
2023-09-05,311.4352722167969
2023-09-06,313.2331848144531
2023-09-07,311.3354187011719
2023-09-08,310.736083984375
2023-09-11,312.9335021972656
2023-09-12,310.93585205078125
2023-09-13,313.73260498046875
2023-09-14,327.01702880859375
2023-09-15,322.6221618652344
2023-09-18,307.8394775390625
2023-09-19,308.7384033203125
2023-09-20,320.724365234375
2023-09-21,321.9229736328125
2023-09-22,319.8254699707031
2023-09-25,315.730224609375
2023-09-26,326.4177551269531
2023-09-27,315.43060302734375
2023-09-28,308.3388977050781
2023-09-29,316.529296875
2023-10-02,309.63739013671875
2023-10-03,305.9416809082031
2023-10-04,309.0380554199219
2023-10-05,311.7348937988281
2023-10-06,312.9335021972656
2023-10-09,309.837158203125
2023-10-10,319.0263671875
2023-10-11,322.02288818359375
2023-10-12,315.92999267578125
2023-10-13,308.6385192871094
2023-10-16,311.0357360839844
2023-10-17,312.5339660644531
2023-10-18,303.4446105957031
2023-10-19,295.4539489746094
2023-10-20,297.1520080566406
2023-10-23,297.8511657714844
2023-10-24,296.55267333984375
2023-10-25,291.4586486816406
2023-10-26,293.456298828125
2023-10-27,294.8547058105469
2023-10-30,293.3564453125
2023-10-31,297.1520080566406
2023-11-01,297.0520935058594
2023-11-02,317.62799072265625
2023-11-03,325.31903076171875
2023-11-06,314.13214111328125
2023-11-07,316.0298767089844
2023-11-08,315.53045654296875
2023-11-09,313.2331848144531
2023-11-10,313.33306884765625
2023-11-13,319.12628173828125
2023-11-14,350.0899963378906
2023-11-15,354.0853271484375
2023-11-16,350.8890380859375
2023-11-17,366.7704772949219
2023-11-20,368.568359375
2023-11-21,359.7786560058594
2023-11-22,361.77630615234375
2023-11-23,347.2101135253906
2023-11-24,345.21173095703125
2023-11-27,348.209228515625
2023-11-28,345.5115051269531
2023-11-29,352.6055603027344
2023-11-30,351.3066711425781
2023-12-01,360.5989074707031
2023-12-04,360.6988220214844
2023-12-05,369.5914001464844
2023-12-06,376.0859680175781
2023-12-07,374.78704833984375
2023-12-08,375.8861389160156
2023-12-11,387.57635498046875
2023-12-12,383.87945556640625
2023-12-13,387.37652587890625
2023-12-14,412.75537109375
2023-12-15,408.95849609375
2023-12-18,408.1591796875
2023-12-19,405.2615966796875
2023-12-20,409.4580993652344
2023-12-21,404.96185302734375
2023-12-22,405.6612548828125
2023-12-27,407.5597229003906
2023-12-28,405.46142578125
2023-12-29,399.2666320800781
2024-01-02,396.9685363769531
2024-01-03,394.5705261230469
2024-01-04,395.46978759765625
2024-01-05,395.0700988769531
2024-01-08,400.1658630371094
2024-01-09,398.56719970703125
2024-01-10,395.3699035644531
2024-01-11,395.1700439453125
2024-01-12,401.7645568847656
2024-01-15,398.2674560546875
2024-01-16,395.76953125
2024-01-17,380.1825866699219
2024-01-18,378.384033203125
2024-01-19,374.78704833984375
2024-01-22,376.1858825683594
2024-01-23,365.2950134277344
2024-01-24,373.2882995605469
2024-01-25,371.78955078125
2024-01-26,371.1900939941406
2024-01-29,376.9852294921875
2024-01-30,378.08428955078125
2024-01-31,381.6812744140625
2024-02-01,375.4864501953125
2024-02-02,379.0834655761719
2024-02-05,378.5838928222656
2024-02-06,381.58135986328125
2024-02-07,379.38323974609375
2024-02-08,377.48480224609375
2024-02-09,367.99273681640625
2024-02-12,372.68878173828125
2024-02-13,365.9943542480469
2024-02-14,367.8928527832031
2024-02-15,374.6871643066406
2024-02-16,374.4873046875
2024-02-19,373.8878173828125
2024-02-20,371.78955078125
2024-02-21,369.091796875
2024-02-22,360.2991638183594
2024-02-23,361.0984802246094
2024-02-26,357.101806640625
2024-02-27,353.6047058105469
2024-02-28,346.4107666015625
2024-02-29,347.6097106933594
2024-03-01,358.2008972167969
2024-03-04,356.2026062011719
2024-03-05,357.3016662597656
2024-03-06,360.49896240234375
2024-03-07,358.6005859375
2024-03-08,367.39324951171875
2024-03-11,366.09429931640625
2024-03-12,363.6963195800781
2024-03-13,368.0926513671875
2024-03-14,365.7945556640625
2024-03-15,367.8928527832031
2024-03-18,372.189208984375
2024-03-19,369.2916259765625
2024-03-20,373.68798828125
2024-03-21,390.67376708984375
2024-03-22,393.5713806152344
2024-03-25,391.6729431152344
2024-03-26,393.2716064453125
2024-03-27,392.8719787597656
2024-03-28,394.87030029296875
2024-04-02,382.88031005859375
2024-04-03,382.4806213378906
2024-04-04,388.87530517578125
2024-04-05,384.8786315917969
2024-04-08,390.0742492675781
2024-04-09,388.2757873535156
2024-04-10,381.4814453125
2024-04-11,383.27996826171875
2024-04-12,379.4831237792969
2024-04-15,379.4831237792969
2024-04-16,372.888671875
2024-04-17,368.6921691894531
2024-04-18,379.0834655761719
2024-04-19,379.8828125
2024-04-22,386.477294921875
2024-04-23,392.6721496582031
2024-04-24,387.8761291503906
2024-04-25,388.0759582519531
2024-04-26,392.4722900390625
2024-04-29,390.8736267089844
2024-04-30,387.6763000488281
2024-05-01,388.4756164550781
2024-05-02,393.2716064453125
2024-05-03,403.2632751464844
2024-05-07,417.2516174316406
2024-05-08,418.2507629394531
2024-05-09,414.8536071777344
2024-05-10,407.25994873046875
2024-05-13,402.0643005371094
2024-05-14,400.86529541015625
2024-05-15,409.05841064453125
2024-05-16,404.662109375
2024-05-17,402.8636169433594
2024-05-20,398.2674560546875
2024-05-21,394.4706115722656
2024-05-22,402.8636169433594
2024-05-23,398.6671447753906
2024-05-24,409.05841064453125
2024-05-28,422.2474365234375
2024-05-29,417.0517578125
2024-05-30,431.23992919921875
2024-05-31,437.43475341796875
2024-06-03,444.2290954589844
2024-06-04,442.4305725097656
2024-06-05,437.43475341796875
2024-06-06,437.0350646972656
2024-06-07,428.8419494628906
2024-06-10,429.841064453125
2024-06-11,423.4464111328125
2024-06-12,436.83526611328125
2024-06-13,424.2457580566406
2024-06-14,426.2441101074219
2024-06-17,427.4430847167969
2024-06-18,434.8369140625
2024-06-19,423.8460998535156
2024-06-20,416.35687255859375
2024-06-21,412.75897216796875
2024-06-24,412.1593017578125
2024-06-25,408.76129150390625
2024-06-26,404.9635314941406
2024-06-27,408.961181640625
2024-06-28,411.3597717285156
2024-07-01,407.9617919921875
2024-07-02,406.9623718261719
2024-07-03,411.159912109375
2024-07-04,415.7572021484375
2024-07-05,414.9576721191406
2024-07-08,410.1604919433594
2024-07-09,402.3650207519531
2024-07-10,409.9606018066406
2024-07-11,418.7554626464844
2024-07-12,416.5567321777344
2024-07-15,416.5567321777344
2024-07-16,415.3574523925781
2024-07-17,412.75897216796875
2024-07-18,409.9606018066406
2024-07-19,402.56488037109375
2024-07-22,404.3638916015625
2024-07-23,398.76715087890625
2024-07-24,388.5730895996094
2024-07-25,392.57073974609375
2024-07-26,399.566650390625
2024-07-29,403.36444091796875
2024-07-30,406.56256103515625
2024-07-31,411.3597717285156
2024-08-01,410.9600524902344
2024-08-02,405.5631408691406
2024-08-05,395.1692199707031
2024-08-06,393.1703796386719
2024-08-07,392.7706604003906
2024-08-08,392.3708801269531
2024-08-09,396.3685302734375
2024-08-12,394.76947021484375
2024-08-13,397.3679504394531
2024-08-14,399.9664306640625
2024-08-15,402.1651611328125
2024-08-16,399.566650390625
2024-08-19,401.3656311035156
2024-08-20,401.765380859375
2024-08-21,404.5637512207031
2024-08-22,405.1634216308594
2024-08-23,409.9606018066406
2024-08-27,409.7607116699219
2024-08-28,407.1622314453125
2024-08-29,399.9664306640625
2024-08-30,410.9600524902344
2024-09-02,418.5555725097656
2024-09-03,420.55438232421875
2024-09-04,429.54913330078125
2024-09-05,433.94659423828125
2024-09-06,441.7420349121094
2024-09-09,435.3457946777344
2024-09-10,441.34228515625
2024-09-11,443.5409851074219
2024-09-12,447.3387756347656
2024-09-13,454.73443603515625
2024-09-16,462.130126953125
2024-09-17,460.73095703125
2024-09-18,456.93316650390625
2024-09-19,458.5322265625
2024-09-20,447.93841552734375
2024-09-23,449.3376159667969
2024-09-24,442.94134521484375
2024-09-25,442.94134521484375
2024-09-26,445.1400451660156
2024-09-27,445.1400451660156
2024-09-30,435.1459045410156
2024-10-01,439.9430847167969
2024-10-02,437.54449462890625
2024-10-03,433.7467041015625
2024-10-04,427.9501037597656
2024-10-07,422.3533630371094
2024-10-08,423.15289306640625
2024-10-09,429.7490234375
2024-10-10,426.1511535644531
2024-10-11,427.5503234863281
2024-10-14,425.7513732910156
2024-10-15,430.7484436035156
2024-10-16,441.5421447753906
2024-10-17,438.34405517578125
2024-10-18,432.14764404296875
2024-10-21,428.349853515625
2024-10-22,421.154052734375
2024-10-23,419.7548828125
2024-10-24,418.5555725097656
2024-10-25,415.3574523925781
2024-10-28,417.3562927246094
2024-10-29,415.3574523925781
2024-10-30,413.3586120605469
2024-10-31,398.36737060546875
2024-11-01,396.5683898925781
2024-11-04,396.7682800292969
2024-11-05,396.3685302734375
2024-11-06,382.97637939453125
2024-11-07,385.5748291015625
2024-11-08,386.3743896484375
2024-11-11,385.77471923828125
2024-11-12,377.7794189453125
2024-11-13,371.5830078125
2024-11-14,375.7805480957031
2024-11-15,379.9781188964844
2024-11-18,373.18206787109375
2024-11-19,384.3755187988281
2024-11-20,378.97869873046875
2024-11-21,374.7811584472656
2024-11-22,387.373779296875
2024-11-25,386.5742492675781
2024-11-26,382.97637939453125
2024-11-27,390.172119140625
2024-11-28,390.172119140625
2024-11-29,388.5730895996094
2024-12-02,381.1773986816406
2024-12-03,383.5760192871094
2024-12-04,387.97344970703125
2024-12-05,368.70098876953125
2024-12-06,368.70098876953125
2024-12-09,366.3016662597656
2024-12-10,372.1001281738281
2024-12-11,364.30218505859375
2024-12-12,366.3016662597656
2024-12-13,364.1022644042969
2024-12-16,358.70367431640625
2024-12-17,357.3040771484375
2024-12-18,363.70233154296875
2024-12-19,351.5056457519531
2024-12-20,354.90472412109375
2024-12-23,354.70477294921875
2024-12-24,356.7042236328125
2024-12-27,356.9041748046875
2024-12-30,355.7044982910156
2024-12-31,360.3032531738281
2025-01-02,359.1036071777344
2025-01-03,362.302734375
2025-01-06,361.3030090332031
2025-01-07,358.5037536621094
2025-01-08,345.7071838378906
2025-01-09,346.1070861816406
2025-01-10,340.9084777832031
2025-01-13,341.5083312988281
2025-01-14,342.7079772949219
2025-01-15,356.5043029785156
2025-01-16,357.9039001464844
2025-01-17,360.9031066894531
2025-01-20,357.9039001464844
2025-01-21,357.1041259765625
2025-01-22,352.10546875
2025-01-23,352.305419921875
2025-01-24,355.10467529296875
2025-01-27,360.50323486328125
2025-01-28,363.1025390625
2025-01-29,366.9014892578125
2025-01-30,373.69964599609375
2025-01-31,377.0987854003906
2025-02-03,371.1003723144531
2025-02-04,366.7015380859375
2025-02-05,374.0995788574219
2025-02-06,372.8998718261719
2025-02-07,367.5013427734375
2025-02-10,369.30084228515625
2025-02-11,364.90203857421875
2025-02-12,369.1009216308594
2025-02-13,372.6999206542969
2025-02-14,372.8998718261719
2025-02-17,371.1003723144531
2025-02-18,366.7015380859375
2025-02-19,363.70233154296875
2025-02-20,365.7018127441406
2025-02-21,362.9025573730469
2025-02-24,364.90203857421875
2025-02-25,366.5016174316406
2025-02-26,366.1017150878906
2025-02-27,362.7026062011719
2025-02-28,360.3032531738281
2025-03-03,355.3045959472656
2025-03-04,347.9065856933594
2025-03-05,346.9068603515625
2025-03-06,348.3064880371094
2025-03-07,350.50592041015625
2025-03-10,354.70477294921875
2025-03-11,353.70501708984375
2025-03-12,353.70501708984375
2025-03-13,355.50457763671875
2025-03-14,357.3040771484375
2025-03-17,361.90283203125
2025-03-18,361.5029602050781
2025-03-19,361.90283203125
2025-03-20,366.1017150878906
2025-03-21,369.50079345703125
2025-03-24,359.90338134765625
2025-03-25,360.7031555175781
2025-03-26,365.3019104003906
2025-03-27,361.90283203125
2025-03-28,374.29949951171875
2025-03-31,369.30084228515625
2025-04-01,373.4997253417969
2025-04-02,375.2992248535156
2025-04-03,380.2978820800781
2025-04-04,359.50347900390625
2025-04-07,339.90875244140625
2025-04-08,348.5064392089844
2025-04-09,330.9111633300781
2025-04-10,345.5072326660156
2025-04-11,352.305419921875
2025-04-14,357.1041259765625
2025-04-15,366.3016662597656
2025-04-16,375.8990783691406
2025-04-17,383.2970886230469
2025-04-22,384.29681396484375
2025-04-23,383.2970886230469
2025-04-24,383.8969421386719
2025-04-25,384.29681396484375
2025-04-28,386.4962463378906
2025-04-29,389.69537353515625
2025-04-30,393.2944030761719
2025-05-01,400.8923645019531
2025-05-02,399.29278564453125
2025-05-06,402.6918640136719
2025-05-07,400.29254150390625
2025-05-08,396.6934814453125
2025-05-09,397.8931884765625
2025-05-12,398.0931396484375
2025-05-13,394.0942077636719
2025-05-14,395.2938537597656
2025-05-15,405.29119873046875
2025-05-16,410.08990478515625
2025-05-19,409.88995361328125
2025-05-20,410.6897277832031
2025-05-21,411.4895324707031
2025-05-22,389.0955505371094
2025-05-23,382.497314453125
2025-05-27,387.2960205078125
2025-05-28,390.8950500488281
2025-05-29,395.2938537597656
2025-05-30,390.2951965332031
2025-06-02,391.0950012207031
2025-06-03,387.6958923339844
2025-06-04,383.6969909667969
2025-06-05,383.8969421386719
2025-06-06,384.69671630859375
2025-06-09,387.0960998535156
2025-06-10,392.89453125
2025-06-11,389.69537353515625
2025-06-12,394.4941101074219
2025-06-13,386.4962463378906
2025-06-16,387.0960998535156
2025-06-17,386.0963439941406
2025-06-18,393.2944030761719
2025-06-19,381.20001220703125
2025-06-20,383.79998779296875
2025-06-23,379.20001220703125
2025-06-24,383.0
2025-06-25,378.3999938964844
2025-06-26,374.6000061035156
2025-06-27,377.0
2025-06-30,376.3999938964844
2025-07-01,379.6000061035156
2025-07-02,363.20001220703125
2025-07-03,365.20001220703125
2025-07-04,363.3999938964844
2025-07-07,361.0
2025-07-08,355.20001220703125
2025-07-09,359.6000061035156
2025-07-10,352.0
2025-07-11,349.6000061035156
2025-07-14,352.79998779296875
2025-07-15,350.79998779296875
2025-07-16,345.6000061035156
2025-07-17,348.0
2025-07-18,355.0
2025-07-21,361.3999938964844
2025-07-22,362.3999938964844
2025-07-23,360.0
2025-07-24,360.20001220703125
2025-07-25,357.79998779296875
2025-07-28,360.0
2025-07-29,353.0
2025-07-30,350.0
2025-07-31,349.6000061035156
2025-08-01,346.3999938964844
2025-08-04,352.20001220703125
2025-08-05,353.6000061035156
2025-08-06,356.79998779296875
2025-08-07,355.0
2025-08-08,354.0
2025-08-11,351.79998779296875
2025-08-12,341.3999938964844
2025-08-13,343.79998779296875
2025-08-14,344.20001220703125
2025-08-15,345.0
2025-08-18,339.6000061035156
2025-08-19,340.20001220703125
2025-08-20,346.79998779296875
2025-08-21,344.0
2025-08-22,347.3999938964844
