Date,EDV.L
2025-06-09,2276.0
2025-06-10,2222.0
2025-06-11,2236.0
2025-06-12,2332.0
2025-06-13,2400.0
2025-06-16,2322.0
2025-06-17,2320.0
2025-06-18,2306.0
2025-06-19,2276.0
2025-06-20,2286.0
2025-06-23,2356.0
2025-06-24,2212.0
2025-06-25,2246.0
2025-06-26,2272.0
2025-06-27,2176.0
2025-06-30,2228.0
2025-07-01,2292.0
2025-07-02,2258.0
2025-07-03,2262.0
2025-07-04,2288.0
2025-07-07,2290.0
2025-07-08,2214.0
2025-07-09,2186.0
2025-07-10,2220.0
2025-07-11,2280.0
2025-07-14,2306.0
2025-07-15,2244.0
2025-07-16,2232.0
2025-07-17,2172.0
2025-07-18,2194.0
2025-07-21,2284.0
2025-07-22,2332.0
2025-07-23,2338.0
2025-07-24,2308.0
2025-07-25,2292.0
2025-07-28,2266.0
2025-07-29,2332.0
2025-07-30,2332.0
2025-07-31,2300.0
2025-08-01,2340.0
2025-08-04,2428.0
2025-08-05,2444.0
2025-08-06,2476.0
2025-08-07,2484.0
2025-08-08,2434.0
2025-08-11,2446.0
2025-08-12,2458.0
2025-08-13,2444.0
2025-08-14,2440.0
2025-08-15,2456.0
2025-08-18,2486.0
2025-08-19,2436.0
2025-08-20,2492.0
2025-08-21,2550.0
2025-08-22,2552.0
