Date,RECSI.OL
2020-06-18,2.8399999141693115
2020-06-19,2.9200000762939453
2020-06-22,2.859999895095825
2020-06-23,2.8359999656677246
2020-06-24,2.7899999618530273
2020-06-25,2.7899999618530273
2020-06-26,2.9000000953674316
2020-06-29,2.7739999294281006
2020-06-30,2.8380000591278076
2020-07-01,2.799999952316284
2020-07-02,2.9260001182556152
2020-07-03,2.9820001125335693
2020-07-06,2.880000114440918
2020-07-07,2.9660000801086426
2020-07-08,2.98799991607666
2020-07-09,2.890000104904175
2020-07-10,2.8440001010894775
2020-07-13,2.9000000953674316
2020-07-14,2.8580000400543213
2020-07-15,3.700000047683716
2020-07-16,3.997999906539917
2020-07-17,3.934000015258789
2020-07-20,3.4600000381469727
2020-07-21,3.4560000896453857
2020-07-22,3.5880000591278076
2020-07-23,3.381999969482422
2020-07-24,3.3299999237060547
2020-07-27,3.319999933242798
2020-07-28,3.3320000171661377
2020-07-29,3.4000000953674316
2020-07-30,3.3580000400543213
2020-07-31,3.497999906539917
2020-08-03,3.4700000286102295
2020-08-04,3.299999952316284
2020-08-05,3.308000087738037
2020-08-06,3.2660000324249268
2020-08-07,3.2780001163482666
2020-08-10,3.23799991607666
2020-08-11,3.364000082015991
2020-08-12,3.3239998817443848
2020-08-13,3.2780001163482666
2020-08-14,3.190000057220459
2020-08-17,3.2300000190734863
2020-08-18,3.257999897003174
2020-08-19,3.200000047683716
2020-08-20,3.1500000953674316
2020-08-21,3.196000099182129
2020-08-24,3.2980000972747803
2020-08-25,3.430000066757202
2020-08-26,3.799999952316284
2020-08-27,3.390000104904175
2020-08-28,3.686000108718872
2020-08-31,3.7239999771118164
2020-09-01,3.497999906539917
2020-09-02,3.553999900817871
2020-09-03,3.507999897003174
2020-09-04,3.5
2020-09-07,3.565999984741211
2020-09-08,3.4800000190734863
2020-09-09,3.6760001182556152
2020-09-10,3.700000047683716
2020-09-11,4.159999847412109
2020-09-14,4.239999771118164
2020-09-15,4.1020002365112305
2020-09-16,4.019999980926514
2020-09-17,3.9679999351501465
2020-09-18,3.8499999046325684
2020-09-21,3.619999885559082
2020-09-22,4.168000221252441
2020-09-23,3.805999994277954
2020-09-24,3.7100000381469727
2020-09-25,3.6600000858306885
2020-09-28,3.799999952316284
2020-09-29,3.9700000286102295
2020-09-30,3.8559999465942383
2020-10-01,4.5980000495910645
2020-10-02,4.96999979019165
2020-10-05,5.039999961853027
2020-10-06,4.96999979019165
2020-10-07,5.175000190734863
2020-10-08,6.039999961853027
2020-10-09,5.760000228881836
2020-10-12,6.949999809265137
2020-10-13,11.4399995803833
2020-10-14,11.380000114440918
2020-10-15,12.0600004196167
2020-10-16,11.8100004196167
2020-10-19,11.520000457763672
2020-10-20,10.8100004196167
2020-10-21,10.470000267028809
2020-10-22,10.100000381469727
2020-10-23,10.869999885559082
2020-10-26,10.0
2020-10-27,9.9399995803833
2020-10-28,10.149999618530273
2020-10-29,9.850000381469727
2020-10-30,10.109999656677246
2020-11-02,10.300000190734863
2020-11-03,11.1899995803833
2020-11-04,11.5
2020-11-05,11.510000228881836
2020-11-06,11.600000381469727
2020-11-09,11.5
2020-11-10,11.25
2020-11-11,10.699999809265137
2020-11-12,10.899999618530273
2020-11-13,11.5
2020-11-16,11.229999542236328
2020-11-17,10.890000343322754
2020-11-18,10.699999809265137
2020-11-19,10.670000076293945
2020-11-20,10.699999809265137
2020-11-23,10.449999809265137
2020-11-24,9.84000015258789
2020-11-25,10.279999732971191
2020-11-26,10.300000190734863
2020-11-27,10.100000381469727
2020-11-30,10.109999656677246
