Date,SGE.L
2023-02-28,748.2894897460938
2023-03-01,751.2882080078125
2023-03-02,750.0887451171875
2023-03-03,761.6839599609375
2023-03-06,762.0838012695312
2023-03-07,759.8847045898438
2023-03-08,760.0845947265625
2023-03-09,769.880615234375
2023-03-10,761.084228515625
2023-03-13,747.48974609375
2023-03-14,752.8876342773438
2023-03-15,742.4918823242188
2023-03-16,752.8876342773438
2023-03-17,733.295654296875
2023-03-20,731.8963623046875
2023-03-21,743.69140625
2023-03-22,743.2915649414062
2023-03-23,748.6893310546875
2023-03-24,749.8888549804688
2023-03-27,749.489013671875
2023-03-28,744.4910888671875
2023-03-29,748.2894897460938
2023-03-30,767.8814086914062
2023-03-31,774.6785278320312
2023-04-03,773.2791137695312
2023-04-04,779.4765014648438
2023-04-05,769.4806518554688
2023-04-06,774.4786376953125
2023-04-11,775.2781982421875
2023-04-12,783.27490234375
2023-04-13,791.8713989257812
2023-04-14,788.8726196289062
2023-04-17,790.6718139648438
2023-04-18,796.66943359375
2023-04-19,793.2708129882812
2023-04-20,798.06884765625
2023-04-21,805.6656494140625
2023-04-24,804.06640625
2023-04-25,804.8660278320312
2023-04-26,802.4669799804688
2023-04-27,811.2633056640625
2023-04-28,818.260498046875
2023-05-02,815.6614990234375
2023-05-03,824.2579345703125
2023-05-04,815.4616088867188
2023-05-05,812.0630493164062
2023-05-09,802.6669311523438
2023-05-10,807.4649047851562
2023-05-11,816.8610229492188
2023-05-12,815.8614501953125
2023-05-15,812.0630493164062
2023-05-16,820.659423828125
2023-05-17,842.450439453125
2023-05-18,855.045166015625
2023-05-19,864.6411743164062
2023-05-22,863.4417114257812
2023-05-23,858.6436157226562
2023-05-24,844.0497436523438
2023-05-25,848.4479370117188
2023-05-26,857.0443725585938
2023-05-30,856.4446411132812
2023-05-31,870.6387329101562
2023-06-01,869.1047973632812
2023-06-02,871.90380859375
2023-06-05,869.9044799804688
2023-06-06,872.7035522460938
2023-06-07,865.3060302734375
2023-06-08,866.5056762695312
2023-06-09,859.30810546875
2023-06-12,867.10546875
2023-06-13,872.7035522460938
2023-06-14,874.3030395507812
2023-06-15,873.7031860351562
2023-06-16,877.7018432617188
2023-06-19,874.90283203125
2023-06-20,881.700439453125
2023-06-21,874.90283203125
2023-06-22,872.1038208007812
2023-06-23,871.3040161132812
2023-06-26,867.7052612304688
2023-06-27,873.1034545898438
2023-06-28,917.688232421875
2023-06-29,915.4889526367188
2023-06-30,924.4859619140625
2023-07-03,916.4886474609375
2023-07-04,917.4883422851562
2023-07-05,908.091552734375
2023-07-06,903.8929443359375
2023-07-07,899.6943969726562
2023-07-10,902.493408203125
2023-07-11,904.2927856445312
2023-07-12,914.6892700195312
2023-07-13,918.68798828125
2023-07-14,927.684814453125
2023-07-17,927.2849731445312
2023-07-18,928.2846069335938
2023-07-19,943.4794921875
2023-07-20,940.2805786132812
2023-07-21,937.4815673828125
2023-07-24,919.0877685546875
2023-07-25,927.884765625
2023-07-26,927.884765625
2023-07-27,942.6797485351562
2023-07-28,939.6807861328125
2023-07-31,936.2819213867188
2023-08-01,938.481201171875
2023-08-02,929.8840942382812
2023-08-03,930.0840454101562
2023-08-04,931.4835815429688
2023-08-07,935.6821899414062
2023-08-08,936.48193359375
2023-08-09,944.6791381835938
2023-08-10,954.6757202148438
2023-08-11,945.6787719726562
2023-08-14,953.0762329101562
2023-08-15,951.876708984375
2023-08-16,951.076904296875
2023-08-17,938.0813598632812
2023-08-18,943.0796508789062
2023-08-21,945.8787841796875
2023-08-22,947.6781005859375
2023-08-23,955.2755126953125
2023-08-24,950.0772705078125
2023-08-25,951.27685546875
2023-08-29,972.06982421875
2023-08-30,977.6679077148438
2023-08-31,970.6702880859375
2023-09-01,969.6705932617188
2023-09-04,972.6695556640625
2023-09-05,972.6695556640625
2023-09-06,990.063720703125
2023-09-07,1008.6572875976562
2023-09-08,1019.6536254882812
2023-09-11,1022.15283203125
2023-09-12,1027.151123046875
2023-09-13,1026.1513671875
2023-09-14,1038.647216796875
2023-09-15,1028.1507568359375
2023-09-18,1020.1535034179688
2023-09-19,1016.1548461914062
2023-09-20,1023.1524658203125
2023-09-21,1019.6536254882812
2023-09-22,1023.6522216796875
2023-09-25,1016.6546630859375
2023-09-26,1000.6600952148438
2023-09-27,991.463134765625
2023-09-28,979.46728515625
2023-09-29,988.6641845703125
2023-10-02,979.8671264648438
2023-10-03,972.6695556640625
2023-10-04,978.0678100585938
2023-10-05,981.4664916992188
2023-10-06,994.0623779296875
2023-10-09,984.4655151367188
2023-10-10,994.4620971679688
2023-10-11,1000.6600952148438
2023-10-12,1019.6536254882812
2023-10-13,1014.155517578125
2023-10-16,1021.1531372070312
2023-10-17,1015.655029296875
2023-10-18,996.0617065429688
2023-10-19,987.4645385742188
2023-10-20,950.6771240234375
2023-10-23,952.0765380859375
2023-10-24,950.4771118164062
2023-10-25,964.4723510742188
2023-10-26,960.4736938476562
2023-10-27,967.6712646484375
2023-10-30,974.6689453125
2023-10-31,970.2703247070312
2023-11-01,981.2666625976562
2023-11-02,991.0633544921875
2023-11-03,969.6705932617188
2023-11-06,962.2730712890625
2023-11-07,981.66650390625
2023-11-08,994.4620971679688
2023-11-09,1002.1595458984375
2023-11-10,993.6624145507812
2023-11-13,988.8640747070312
2023-11-14,982.2662963867188
2023-11-15,984.0657958984375
2023-11-16,985.0654296875
2023-11-17,984.0657958984375
2023-11-20,989.0640869140625
2023-11-21,996.8613891601562
2023-11-22,1129.6163330078125
2023-11-23,1130.1160888671875
2023-11-24,1103.6251220703125
2023-11-27,1118.6199951171875
2023-11-28,1131.11572265625
2023-11-29,1129.6163330078125
2023-11-30,1130.1160888671875
2023-12-01,1148.60986328125
2023-12-04,1129.6163330078125
2023-12-05,1133.1151123046875
2023-12-06,1145.111083984375
2023-12-07,1154.6077880859375
2023-12-08,1174.1011962890625
2023-12-11,1187.5965576171875
2023-12-12,1194.0943603515625
2023-12-13,1188.5963134765625
2023-12-14,1172.101806640625
2023-12-15,1168.60302734375
2023-12-18,1173.601318359375
2023-12-19,1171.60205078125
2023-12-20,1173.601318359375
2023-12-21,1179.5992431640625
2023-12-22,1179.0994873046875
2023-12-27,1182.098388671875
2023-12-28,1181.0986328125
2023-12-29,1172.101806640625
2024-01-02,1165.104248046875
2024-01-03,1151.1090087890625
2024-01-04,1147.610107421875
2024-01-05,1137.613525390625
2024-01-08,1150.1092529296875
2024-01-09,1149.6094970703125
2024-01-10,1158.106689453125
2024-01-11,1155.734619140625
2024-01-12,1172.7305908203125
2024-01-15,1158.234130859375
2024-01-16,1157.734130859375
2024-01-17,1155.234619140625
2024-01-18,1160.233642578125
2024-01-19,1151.7354736328125
2024-01-22,1152.2354736328125
2024-01-23,1154.73486328125
2024-01-24,1151.7354736328125
2024-01-25,1169.2314453125
2024-01-26,1178.2294921875
2024-01-29,1175.72998046875
2024-01-30,1192.72607421875
2024-01-31,1177.7294921875
2024-02-01,1173.2305908203125
2024-02-02,1167.23193359375
2024-02-05,1153.7349853515625
2024-02-06,1153.2352294921875
2024-02-07,1169.2314453125
2024-02-08,1172.2308349609375
2024-02-09,1190.7265625
2024-02-12,1174.730224609375
2024-02-13,1154.2349853515625
2024-02-14,1166.73193359375
2024-02-15,1162.233154296875
2024-02-16,1177.7294921875
2024-02-19,1184.2281494140625
2024-02-20,1172.7305908203125
2024-02-21,1174.2303466796875
2024-02-22,1211.7216796875
2024-02-23,1215.2208251953125
2024-02-26,1209.72216796875
2024-02-27,1207.2227783203125
2024-02-28,1216.2208251953125
2024-02-29,1244.21435546875
2024-03-01,1244.21435546875
2024-03-04,1253.212158203125
2024-03-05,1234.716552734375
2024-03-06,1247.2135009765625
2024-03-07,1251.712646484375
2024-03-08,1245.7139892578125
2024-03-11,1229.2177734375
2024-03-12,1247.2135009765625
2024-03-13,1230.7174072265625
2024-03-14,1228.7178955078125
2024-03-15,1213.2213134765625
2024-03-18,1220.2198486328125
2024-03-19,1221.219482421875
2024-03-20,1226.7183837890625
2024-03-21,1264.709716796875
2024-03-22,1261.21044921875
2024-03-25,1268.2088623046875
2024-03-26,1281.70556640625
2024-03-27,1263.2098388671875
2024-03-28,1265.2093505859375
2024-04-02,1248.7132568359375
2024-04-03,1248.7132568359375
2024-04-04,1247.2135009765625
2024-04-05,1246.7137451171875
2024-04-08,1212.2216796875
2024-04-09,1204.723388671875
2024-04-10,1208.7225341796875
2024-04-11,1202.223876953125
2024-04-12,1180.22900390625
2024-04-15,1177.7294921875
2024-04-16,1162.73291015625
2024-04-17,1142.737548828125
2024-04-18,1144.737060546875
2024-04-19,1140.2381591796875
2024-04-22,1144.2373046875
2024-04-23,1165.232421875
2024-04-24,1169.7314453125
2024-04-25,1160.233642578125
2024-04-26,1172.7305908203125
2024-04-29,1161.7332763671875
2024-04-30,1165.7322998046875
2024-05-01,1160.7333984375
2024-05-02,1160.233642578125
2024-05-03,1182.7283935546875
2024-05-07,1188.2271728515625
2024-05-08,1197.22509765625
2024-05-09,1205.7230224609375
2024-05-10,1197.7249755859375
2024-05-13,1195.2254638671875
2024-05-14,1197.22509765625
2024-05-15,1197.22509765625
2024-05-16,1084.2509765625
2024-05-17,1105.74609375
2024-05-20,1086.25048828125
2024-05-21,1070.754150390625
2024-05-22,1075.7529296875
2024-05-23,1078.2523193359375
2024-05-24,1059.2567138671875
2024-05-28,1064.7554931640625
2024-05-29,1059.7567138671875
2024-05-30,1015.3334350585938
2024-05-31,1022.3323364257812
2024-06-03,1019.8327026367188
2024-06-04,1024.8319091796875
2024-06-05,1038.32958984375
2024-06-06,1063.3255615234375
2024-06-07,1059.826171875
2024-06-10,1043.828857421875
2024-06-11,1036.3299560546875
2024-06-12,1047.828125
2024-06-13,1030.8309326171875
2024-06-14,1056.32666015625
2024-06-17,1058.3262939453125
2024-06-18,1071.82421875
2024-06-19,1077.8232421875
2024-06-20,1083.322265625
2024-06-21,1080.8226318359375
2024-06-24,1066.3250732421875
2024-06-25,1080.32275390625
2024-06-26,1091.3209228515625
2024-06-27,1090.321044921875
2024-06-28,1088.3214111328125
2024-07-01,1073.323974609375
2024-07-02,1074.8236083984375
2024-07-03,1080.8226318359375
2024-07-04,1077.8232421875
2024-07-05,1085.8218994140625
2024-07-08,1066.824951171875
2024-07-09,1054.3270263671875
2024-07-10,1032.83056640625
2024-07-11,1052.8272705078125
2024-07-12,1063.3255615234375
2024-07-15,1050.32763671875
2024-07-16,1058.8262939453125
2024-07-17,1039.3294677734375
2024-07-18,1039.8294677734375
2024-07-19,1044.82861328125
2024-07-22,1049.327880859375
2024-07-23,1059.326171875
2024-07-24,1040.329345703125
2024-07-25,1059.826171875
2024-07-26,1081.822509765625
2024-07-29,1086.32177734375
2024-07-30,1070.8243408203125
2024-07-31,1085.8218994140625
2024-08-01,1074.32373046875
2024-08-02,1045.3284912109375
2024-08-05,1014.3336181640625
2024-08-06,1017.8330078125
2024-08-07,1014.3336181640625
2024-08-08,1001.8356323242188
2024-08-09,995.0368041992188
2024-08-12,1005.3350830078125
2024-08-13,1014.3336181640625
2024-08-14,1019.3328247070312
2024-08-15,1032.33056640625
2024-08-16,1015.3334350585938
2024-08-19,1026.83154296875
2024-08-20,1023.83203125
2024-08-21,1020.3326416015625
2024-08-22,1016.3333129882812
2024-08-23,996.03662109375
2024-08-27,1004.8351440429688
2024-08-28,1004.3352661132812
2024-08-29,1017.3331298828125
2024-08-30,1010.8341674804688
2024-09-02,1020.3326416015625
2024-09-03,1013.3338012695312
2024-09-04,986.23828125
2024-09-05,994.2369384765625
2024-09-06,985.0384521484375
2024-09-09,999.635986328125
2024-09-10,995.4366455078125
2024-09-11,997.2364501953125
2024-09-12,1037.829833984375
2024-09-13,1030.8309326171875
2024-09-16,1017.3331298828125
2024-09-17,1017.8330078125
2024-09-18,1006.3349609375
2024-09-19,1032.83056640625
2024-09-20,1010.8341674804688
2024-09-23,1018.3329467773438
2024-09-24,1025.331787109375
2024-09-25,1014.3336181640625
2024-09-26,1024.3319091796875
2024-09-27,1036.3299560546875
2024-09-30,1024.3319091796875
2024-10-01,1005.8349609375
2024-10-02,1014.83349609375
2024-10-03,1002.3355102539062
2024-10-04,1001.8356323242188
2024-10-07,1001.335693359375
2024-10-08,1003.33544921875
2024-10-09,1015.3334350585938
2024-10-10,1010.3342895507812
2024-10-11,1010.3342895507812
2024-10-14,1025.331787109375
2024-10-15,1012.8338623046875
2024-10-16,1011.833984375
2024-10-17,1027.8314208984375
2024-10-18,1040.329345703125
2024-10-21,1026.33154296875
2024-10-22,1029.8310546875
2024-10-23,1018.8328247070312
2024-10-24,1020.83251953125
2024-10-25,1014.83349609375
2024-10-28,1009.8343505859375
2024-10-29,1008.3345947265625
2024-10-30,988.4378051757812
2024-10-31,969.240966796875
2024-11-01,984.8384399414062
2024-11-04,979.8392333984375
2024-11-05,990.03759765625
2024-11-06,1007.8346557617188
2024-11-07,1032.33056640625
2024-11-08,1041.3292236328125
2024-11-11,1074.8236083984375
2024-11-12,1057.8265380859375
2024-11-13,1068.8245849609375
2024-11-14,1077.3232421875
2024-11-15,1064.3253173828125
2024-11-18,1078.822998046875
2024-11-19,1076.8233642578125
2024-11-20,1269.291748046875
2024-11-21,1265.2923583984375
2024-11-22,1285.7890625
2024-11-25,1294.78759765625
2024-11-26,1310.2850341796875
2024-11-27,1302.7862548828125
2024-11-28,1307.785400390625
2024-11-29,1311.7847900390625
2024-12-02,1314.284423828125
2024-12-03,1299.2867431640625
2024-12-04,1303.7861328125
2024-12-05,1308.7852783203125
2024-12-06,1315.7840576171875
2024-12-09,1302.7862548828125
2024-12-10,1299.7867431640625
2024-12-11,1289.2884521484375
2024-12-12,1306.28564453125
2024-12-13,1307.28564453125
2024-12-16,1298.7869873046875
2024-12-17,1304.7860107421875
2024-12-18,1322.782958984375
2024-12-19,1305.285888671875
2024-12-20,1289.788330078125
2024-12-23,1288.78857421875
2024-12-24,1292.2879638671875
2024-12-27,1290.788330078125
2024-12-30,1284.789306640625
2024-12-31,1272.791259765625
2025-01-02,1278.790283203125
2025-01-03,1278.290283203125
2025-01-06,1290.788330078125
2025-01-07,1300.2867431640625
2025-01-08,1306.78564453125
2025-01-09,1298.421142578125
2025-01-10,1279.4222412109375
2025-01-13,1272.4227294921875
2025-01-14,1273.422607421875
2025-01-15,1288.9217529296875
2025-01-16,1306.420654296875
2025-01-17,1315.9200439453125
2025-01-20,1321.419677734375
2025-01-21,1321.919677734375
2025-01-22,1332.9190673828125
2025-01-23,1336.4188232421875
2025-01-24,1329.919189453125
2025-01-27,1325.41943359375
2025-01-28,1327.4193115234375
2025-01-29,1336.4188232421875
2025-01-30,1328.9193115234375
2025-01-31,1347.9180908203125
2025-02-03,1334.9189453125
2025-02-04,1340.4185791015625
2025-02-05,1328.9193115234375
2025-02-06,1326.41943359375
2025-02-07,1318.419921875
2025-02-10,1321.419677734375
2025-02-11,1315.4200439453125
2025-02-12,1318.919921875
2025-02-13,1314.920166015625
2025-02-14,1317.419921875
2025-02-17,1324.4195556640625
2025-02-18,1320.9197998046875
2025-02-19,1319.4197998046875
2025-02-20,1303.9207763671875
2025-02-21,1297.921142578125
2025-02-24,1282.922119140625
2025-02-25,1265.923095703125
2025-02-26,1285.421875
2025-02-27,1265.423095703125
2025-02-28,1264.9232177734375
2025-03-03,1284.9219970703125
2025-03-04,1257.423583984375
2025-03-05,1255.4237060546875
2025-03-06,1221.42578125
2025-03-07,1231.9251708984375
2025-03-10,1219.4259033203125
2025-03-11,1194.9273681640625
2025-03-12,1201.927001953125
2025-03-13,1195.4273681640625
2025-03-14,1198.42724609375
2025-03-17,1191.9276123046875
2025-03-18,1169.928955078125
2025-03-19,1175.4285888671875
2025-03-20,1188.4278564453125
2025-03-21,1188.927734375
2025-03-24,1200.4271240234375
2025-03-25,1204.4268798828125
2025-03-26,1209.926513671875
2025-03-27,1204.9267578125
2025-03-28,1212.4263916015625
2025-03-31,1206.9266357421875
2025-04-01,1222.42578125
2025-04-02,1229.92529296875
2025-04-03,1206.9266357421875
2025-04-04,1188.927734375
2025-04-07,1096.933349609375
2025-04-08,1134.9310302734375
2025-04-09,1101.43310546875
2025-04-10,1141.9306640625
2025-04-11,1136.930908203125
2025-04-14,1158.9295654296875
2025-04-15,1180.4283447265625
2025-04-16,1174.9285888671875
2025-04-17,1171.9288330078125
2025-04-22,1166.42919921875
2025-04-23,1187.9278564453125
2025-04-24,1189.927734375
2025-04-25,1197.42724609375
2025-04-28,1205.9267578125
2025-04-29,1217.426025390625
2025-04-30,1237.4248046875
2025-05-01,1244.9244384765625
2025-05-02,1275.4224853515625
2025-05-06,1253.423828125
2025-05-07,1261.92333984375
2025-05-08,1264.9232177734375
2025-05-09,1267.4229736328125
2025-05-12,1272.4227294921875
2025-05-13,1288.4217529296875
2025-05-14,1279.4222412109375
2025-05-15,1230.42529296875
2025-05-16,1243.4244384765625
2025-05-19,1229.42529296875
2025-05-20,1227.9254150390625
2025-05-21,1238.4248046875
2025-05-22,1246.92431640625
2025-05-23,1237.4248046875
2025-05-27,1248.9241943359375
2025-05-28,1226.425537109375
2025-05-29,1213.5
2025-05-30,1219.0
2025-06-02,1219.0
2025-06-03,1238.0
2025-06-04,1231.0
2025-06-05,1236.0
2025-06-06,1251.0
2025-06-09,1245.0
2025-06-10,1258.0
2025-06-11,1260.0
2025-06-12,1273.0
2025-06-13,1262.0
2025-06-16,1283.0
2025-06-17,1268.5
2025-06-18,1273.5
2025-06-19,1259.0
2025-06-20,1256.0
2025-06-23,1267.5
2025-06-24,1266.5
2025-06-25,1254.5
2025-06-26,1246.5
2025-06-27,1250.5
2025-06-30,1250.5
2025-07-01,1230.5
2025-07-02,1204.5
2025-07-03,1213.0
2025-07-04,1212.0
2025-07-07,1219.0
2025-07-08,1235.0
2025-07-09,1238.0
2025-07-10,1223.5
2025-07-11,1223.5
2025-07-14,1235.5
2025-07-15,1239.0
2025-07-16,1241.5
2025-07-17,1259.0
2025-07-18,1253.5
2025-07-21,1250.5
2025-07-22,1255.5
2025-07-23,1245.5
2025-07-24,1248.0
2025-07-25,1263.5
2025-07-28,1263.0
2025-07-29,1257.5
2025-07-30,1200.5
2025-07-31,1220.0
2025-08-01,1203.0
2025-08-04,1189.5
2025-08-05,1184.0
2025-08-06,1186.5
2025-08-07,1198.5
2025-08-08,1161.5
2025-08-11,1151.0
2025-08-12,1096.5
2025-08-13,1097.5
2025-08-14,1087.5
2025-08-15,1090.5
2025-08-18,1096.0
2025-08-19,1110.0
2025-08-20,1113.5
2025-08-21,1102.5
2025-08-22,1101.0
