Date,MAERSK-B.CO
2023-04-03,10208.8720703125
2023-04-04,10226.080078125
2023-04-05,9869.005859375
2023-04-11,10402.4658203125
2023-04-12,10639.0810546875
2023-04-13,11009.0615234375
2023-04-14,11508.103515625
2023-04-17,11929.7099609375
2023-04-18,11727.51171875
2023-04-19,11267.1875
2023-04-20,11297.3017578125
2023-04-21,11026.26953125
2023-04-24,10927.3212890625
2023-04-25,10634.779296875
2023-04-26,10436.8828125
2023-04-27,10462.6953125
2023-04-28,10492.8095703125
2023-05-01,10690.7060546875
2023-05-02,10393.861328125
2023-05-03,10355.1435546875
2023-05-04,10170.15234375
2023-05-08,10389.5595703125
2023-05-09,10273.4033203125
2023-05-10,10152.9443359375
2023-05-11,10277.705078125
2023-05-12,10419.6748046875
2023-05-15,10510.0185546875
2023-05-16,10329.330078125
2023-05-17,10204.5693359375
2023-05-22,10127.1318359375
2023-05-23,10088.412109375
2023-05-24,9778.662109375
2023-05-25,9684.0166015625
2023-05-26,10041.08984375
2023-05-30,10204.5693359375
2023-05-31,10079.80859375
2023-06-01,10269.1005859375
2023-06-02,10557.3408203125
2023-06-06,10372.3515625
2023-06-07,10380.955078125
2023-06-08,10862.7900390625
2023-06-09,10596.060546875
2023-06-12,10479.9033203125
2023-06-13,10961.73828125
2023-06-14,10858.4873046875
2023-06-15,10871.3935546875
2023-06-16,10484.2060546875
2023-06-19,10299.2158203125
2023-06-20,10161.548828125
2023-06-21,9976.5576171875
2023-06-22,10041.08984375
2023-06-23,10157.24609375
2023-06-26,10256.1943359375
2023-06-27,10282.0068359375
2023-06-28,10372.3515625
2023-06-29,10226.080078125
2023-06-30,10303.517578125
2023-07-03,10669.1953125
2023-07-04,10927.3212890625
2023-07-05,10755.23828125
2023-07-06,10617.5703125
2023-07-07,10742.3310546875
2023-07-10,10768.14453125
2023-07-11,11112.3115234375
2023-07-12,11095.1025390625
2023-07-13,11486.59375
2023-07-14,11662.9794921875
2023-07-17,11680.1884765625
2023-07-18,11938.314453125
2023-07-19,12080.283203125
2023-07-20,12243.76171875
2023-07-21,11766.2294921875
2023-07-24,11710.302734375
2023-07-25,11680.1884765625
2023-07-26,11688.7919921875
2023-07-27,11903.8974609375
2023-07-28,11822.1572265625
2023-07-31,11989.9384765625
2023-08-01,11839.3662109375
2023-08-02,11718.90625
2023-08-03,11628.5625
2023-08-04,11060.685546875
2023-08-07,11189.7490234375
2023-08-08,11232.7705078125
2023-08-09,11344.625
2023-08-10,11486.59375
2023-08-11,11383.3427734375
2023-08-14,11460.78125
2023-08-15,11499.5
2023-08-16,11607.0517578125
2023-08-17,11430.666015625
2023-08-18,11490.896484375
2023-08-21,11706.0009765625
2023-08-22,11830.7607421875
2023-08-23,11581.240234375
2023-08-24,11267.1875
2023-08-25,11151.0302734375
2023-08-28,11168.2392578125
2023-08-29,11353.228515625
2023-08-30,11348.9267578125
2023-08-31,10759.5390625
2023-09-01,10940.2275390625
2023-09-04,11039.17578125
2023-09-05,10738.029296875
2023-09-06,10935.92578125
2023-09-07,10643.3837890625
2023-09-08,10583.1533203125
2023-09-11,10733.7275390625
2023-09-12,10613.2685546875
2023-09-13,10763.841796875
2023-09-14,10884.30078125
2023-09-15,10815.466796875
2023-09-18,10707.9150390625
2023-09-19,10871.3935546875
2023-09-20,11013.36328125
2023-09-21,11069.291015625
2023-09-22,10858.4873046875
2023-09-25,10578.8525390625
2023-09-26,10725.1220703125
2023-09-27,10742.3310546875
2023-09-28,10845.58203125
2023-09-29,10957.4365234375
2023-10-02,10983.248046875
2023-10-03,11039.17578125
2023-10-04,10961.73828125
2023-10-05,11172.5400390625
2023-10-06,11357.53125
2023-10-09,11383.3427734375
2023-10-10,11159.6337890625
2023-10-11,10854.185546875
2023-10-12,10854.185546875
2023-10-13,11034.8740234375
2023-10-16,10630.4765625
2023-10-17,10471.298828125
2023-10-18,10230.3818359375
2023-10-19,9955.0478515625
2023-10-20,9834.5888671875
2023-10-23,10049.6943359375
2023-10-24,10165.8505859375
2023-10-25,9937.83984375
2023-10-26,10161.548828125
2023-10-27,10204.5693359375
2023-10-30,9976.5576171875
2023-10-31,10088.412109375
2023-11-01,10238.986328125
2023-11-02,10492.8095703125
2023-11-03,8716.0439453125
2023-11-06,8621.3984375
2023-11-07,8454.4765625
2023-11-08,8585.2607421875
2023-11-09,8754.763671875
2023-11-10,8593.8642578125
2023-11-13,8556.0068359375
2023-11-14,8879.5244140625
2023-11-15,9025.7958984375
2023-11-16,8849.4091796875
2023-11-17,8870.919921875
2023-11-20,8965.56640625
2023-11-21,8681.626953125
2023-11-22,8767.669921875
2023-11-23,8918.2431640625
2023-11-24,9086.0244140625
2023-11-27,9271.015625
2023-11-28,9184.97265625
2023-11-29,9352.75390625
2023-11-30,9292.525390625
2023-12-01,9400.0771484375
2023-12-04,9412.984375
2023-12-05,9206.4833984375
2023-12-06,9120.44140625
2023-12-07,8944.0556640625
2023-12-08,9034.3994140625
2023-12-11,9012.8896484375
2023-12-12,8870.919921875
2023-12-13,8999.982421875
2023-12-14,9430.1923828125
2023-12-15,10170.15234375
2023-12-18,10484.2060546875
2023-12-19,10114.2255859375
2023-12-20,10423.9755859375
2023-12-21,10703.6123046875
2023-12-22,11000.45703125
2023-12-27,10488.5078125
2023-12-28,10307.8203125
2023-12-29,10445.486328125
2024-01-02,11112.3115234375
2024-01-03,11680.1884765625
2024-01-04,12149.1162109375
2024-01-05,12024.35546875
2024-01-08,11344.625
2024-01-09,11374.7392578125
2024-01-10,11146.728515625
2024-01-11,11271.48828125
2024-01-12,11224.166015625
2024-01-15,11301.603515625
2024-01-16,11490.896484375
2024-01-17,11736.115234375
2024-01-18,11645.771484375
2024-01-19,11095.1025390625
2024-01-22,11327.416015625
2024-01-23,11426.365234375
2024-01-24,11163.9365234375
2024-01-25,11288.697265625
2024-01-26,10910.11328125
2024-01-29,10776.748046875
2024-01-30,10879.9990234375
2024-01-31,10948.8310546875
2024-02-01,10716.5185546875
2024-02-02,10484.2060546875
2024-02-05,10768.14453125
2024-02-06,11090.8017578125
2024-02-07,11069.291015625
2024-02-08,9443.0986328125
2024-02-09,9382.869140625
2024-02-12,9468.9111328125
2024-02-13,9339.84765625
2024-02-14,9305.431640625
2024-02-15,9382.869140625
2024-02-16,9064.513671875
2024-02-19,9240.8994140625
2024-02-20,9021.4931640625
2024-02-21,8948.3583984375
2024-02-22,9021.4931640625
2024-02-23,8728.9501953125
2024-02-26,8562.8896484375
2024-02-27,8566.3310546875
2024-02-28,8677.326171875
2024-02-29,8385.6435546875
2024-03-01,8278.951171875
2024-03-04,8235.9306640625
2024-03-05,7989.85107421875
2024-03-06,8074.17138671875
2024-03-07,8144.7265625
2024-03-08,8155.0517578125
2024-03-11,8196.3515625
2024-03-12,8363.2724609375
2024-03-13,8223.884765625
2024-03-14,8060.40478515625
2024-03-15,8245.2314453125
2024-03-18,8114.123046875
2024-03-19,8059.49462890625
2024-03-20,8239.7685546875
2024-03-21,8352.6669921875
2024-03-22,8312.60546875
2024-03-25,8288.93359375
2024-03-26,8070.42041015625
2024-03-27,8188.78173828125
2024-04-02,8214.275390625
2024-04-03,8491.05859375
2024-04-04,8731.4228515625
2024-04-05,8771.4833984375
2024-04-08,8631.2705078125
2024-04-09,8532.9404296875
2024-04-10,8401.83203125
2024-04-11,8778.767578125
2024-04-12,8782.4091796875
2024-04-15,8817.0068359375
2024-04-16,8622.166015625
2024-04-17,8713.2138671875
2024-04-18,8534.7607421875
2024-04-19,8711.392578125
2024-04-22,8459.6015625
2024-04-23,8584.0078125
2024-04-24,8634.8212890625
2024-04-25,8524.4326171875
2024-04-26,9050.091796875
2024-04-29,9282.2568359375
2024-04-30,9277.7060546875
2024-05-01,9200.3154296875
2024-05-02,8796.9765625
2024-05-03,8705.9296875
2024-05-06,8944.4736328125
2024-05-07,9236.734375
2024-05-08,9500.771484375
2024-05-13,10233.701171875
2024-05-14,10411.2431640625
2024-05-15,10320.1953125
2024-05-16,10652.517578125
2024-05-17,10406.6904296875
2024-05-21,10474.9755859375
2024-05-22,10297.43359375
2024-05-23,10484.0810546875
2024-05-24,11016.70703125
2024-05-27,11116.8583984375
2024-05-28,11285.2958984375
2024-05-29,11298.953125
2024-05-30,11376.3427734375
2024-05-31,11349.0283203125
2024-06-03,10975.7353515625
2024-06-04,10912.001953125
2024-06-06,10934.763671875
2024-06-07,11084.9921875
2024-06-10,11198.80078125
2024-06-11,10420.34765625
2024-06-12,10538.708984375
2024-06-13,10397.5859375
2024-06-14,10379.3759765625
2024-06-17,10643.4130859375
2024-06-18,10716.2509765625
2024-06-19,10506.8427734375
2024-06-20,10693.4892578125
2024-06-21,10397.5859375
2024-06-24,10643.4130859375
2024-06-25,10625.2041015625
2024-06-26,10898.345703125
2024-06-27,11021.2587890625
2024-06-28,11021.2587890625
2024-07-01,11708.6650390625
2024-07-02,11517.4658203125
2024-07-03,11949.9404296875
2024-07-04,11822.4736328125
2024-07-05,11212.4580078125
2024-07-08,10634.30859375
2024-07-09,10634.30859375
2024-07-10,10757.22265625
2024-07-11,10274.671875
2024-07-12,9915.0361328125
2024-07-15,9910.4833984375
2024-07-16,10083.4736328125
2024-07-17,10001.5302734375
2024-07-18,10056.1591796875
2024-07-19,9655.5517578125
2024-07-22,9755.703125
2024-07-23,9778.46484375
2024-07-24,9819.4365234375
2024-07-25,9783.017578125
2024-07-26,9541.7421875
2024-07-29,10074.3681640625
2024-07-30,10078.9208984375
2024-07-31,10406.6904296875
2024-08-01,10197.2822265625
2024-08-02,9864.9599609375
2024-08-05,9801.2265625
2024-08-06,9650.9990234375
2024-08-07,9432.486328125
2024-08-08,9505.3232421875
2024-08-09,9614.580078125
2024-08-12,9805.779296875
2024-08-13,9646.447265625
2024-08-14,9610.0283203125
2024-08-15,9646.447265625
2024-08-16,9587.2666015625
2024-08-19,9887.7216796875
2024-08-20,9746.5986328125
2024-08-21,9605.4755859375
2024-08-22,9710.1796875
2024-08-23,9623.6845703125
2024-08-26,9441.5908203125
2024-08-27,9450.6953125
2024-08-28,9295.9150390625
2024-08-29,9286.810546875
2024-08-30,9163.896484375
2024-09-02,9084.685546875
2024-09-03,8944.4736328125
2024-09-04,9136.5830078125
2024-09-05,8968.1455078125
2024-09-06,8829.75390625
2024-09-09,8724.138671875
2024-09-10,8704.1083984375
2024-09-11,9013.6689453125
2024-09-12,9223.0771484375
2024-09-13,9286.810546875
2024-09-16,9204.8681640625
2024-09-17,9391.5146484375
2024-09-18,9701.0751953125
2024-09-19,9783.017578125
2024-09-20,9760.255859375
2024-09-23,9960.5595703125
2024-09-24,10179.072265625
2024-09-25,10065.263671875
2024-09-26,9769.3603515625
2024-09-27,9855.85546875
2024-09-30,10251.91015625
2024-10-01,9751.1513671875
2024-10-02,9701.0751953125
2024-10-03,9350.5439453125
2024-10-04,8867.9931640625
2024-10-07,9097.4326171875
2024-10-08,9200.3154296875
2024-10-09,9064.6552734375
2024-10-10,9000.9228515625
2024-10-11,9200.3154296875
2024-10-14,9491.6669921875
2024-10-15,9291.36328125
2024-10-16,9414.2763671875
2024-10-17,9268.6005859375
2024-10-18,9582.7138671875
2024-10-21,9687.41796875
2024-10-22,9582.7138671875
2024-10-23,9409.724609375
2024-10-24,9650.9990234375
2024-10-25,9687.41796875
2024-10-28,9478.009765625
2024-10-29,9396.0673828125
2024-10-30,9118.373046875
2024-10-31,9833.09375
2024-11-01,10229.1484375
2024-11-04,10479.5283203125
2024-11-05,10429.4521484375
2024-11-06,9764.8076171875
2024-11-07,10324.748046875
2024-11-08,10210.939453125
2024-11-11,10001.5302734375
2024-11-12,9878.6171875
2024-11-13,10156.310546875
2024-11-14,10725.35546875
2024-11-15,10779.984375
2024-11-18,10975.7353515625
2024-11-19,11048.5732421875
2024-11-20,11189.6962890625
2024-11-21,10789.0888671875
2024-11-22,10930.2119140625
2024-11-25,10597.8896484375
2024-11-26,10424.900390625
2024-11-27,10420.34765625
2024-11-28,10675.279296875
2024-11-29,10902.8974609375
2024-12-02,11135.068359375
2024-12-03,11417.314453125
2024-12-04,11071.3349609375
2024-12-05,11399.1044921875
2024-12-06,11303.5048828125
2024-12-09,10993.9443359375
2024-12-10,10989.392578125
2024-12-11,10848.26953125
2024-12-12,10643.4130859375
2024-12-13,10971.1826171875
2024-12-16,10802.74609375
2024-12-17,10506.8427734375
2024-12-18,10575.1279296875
2024-12-19,10470.423828125
2024-12-20,10434.0048828125
2024-12-23,10789.0888671875
2024-12-27,10971.1826171875
2024-12-30,10839.1650390625
2025-01-02,11385.447265625
2025-01-03,11253.4296875
2025-01-06,11107.75390625
2025-01-07,10675.279296875
2025-01-08,10666.1748046875
2025-01-09,10033.3974609375
2025-01-10,9978.7685546875
2025-01-13,9673.7607421875
2025-01-14,9655.5517578125
2025-01-15,9760.255859375
2025-01-16,9628.2373046875
2025-01-17,9432.486328125
2025-01-20,9468.9052734375
2025-01-21,9528.0859375
2025-01-22,9427.93359375
2025-01-23,9455.248046875
2025-01-24,9368.7529296875
2025-01-27,9559.9521484375
2025-01-28,9368.7529296875
2025-01-29,9382.41015625
2025-01-30,9573.609375
2025-01-31,9691.970703125
2025-02-03,9569.056640625
2025-02-04,9928.693359375
2025-02-05,9896.826171875
2025-02-06,10525.0517578125
2025-02-07,10274.671875
2025-02-10,10584.232421875
2025-02-11,11248.876953125
2025-02-12,10984.83984375
2025-02-13,10725.35546875
2025-02-14,11016.70703125
2025-02-17,10925.6591796875
2025-02-18,11144.1728515625
2025-02-19,11339.923828125
2025-02-20,11367.23828125
2025-02-21,11244.32421875
2025-02-24,11617.6181640625
2025-02-25,11972.7021484375
2025-02-26,11726.8740234375
2025-02-27,11549.33203125
2025-02-28,11449.1806640625
2025-03-03,11603.9609375
2025-03-04,11326.2666015625
2025-03-05,11075.8876953125
2025-03-06,11289.84765625
2025-03-07,11494.7041015625
2025-03-10,12177.5576171875
2025-03-11,11540.2275390625
2025-03-12,11257.9814453125
2025-03-13,11112.3056640625
2025-03-14,10948.4208984375
2025-03-17,11189.6962890625
2025-03-18,11390.0
2025-03-19,11755.0
2025-03-20,11545.0
2025-03-21,11645.0
2025-03-24,12000.0
2025-03-25,12165.0
2025-03-26,12485.0
2025-03-27,12125.0
2025-03-28,12240.0
2025-03-31,11985.0
2025-04-01,12055.0
2025-04-02,11855.0
2025-04-03,10730.0
2025-04-04,9602.0
2025-04-07,9856.0
2025-04-08,9944.0
2025-04-09,9150.0
2025-04-10,9860.0
2025-04-11,10170.0
2025-04-14,10585.0
2025-04-15,10785.0
2025-04-16,10770.0
2025-04-22,10365.0
2025-04-23,11195.0
2025-04-24,10860.0
2025-04-25,10995.0
2025-04-28,10970.0
2025-04-29,11130.0
2025-04-30,11235.0
2025-05-01,11700.0
2025-05-02,11835.0
2025-05-05,11770.0
2025-05-06,11695.0
2025-05-07,11395.0
2025-05-08,11580.0
2025-05-09,11360.0
2025-05-12,12635.0
2025-05-13,12235.0
2025-05-14,12820.0
2025-05-15,12830.0
2025-05-16,12845.0
2025-05-19,12795.0
2025-05-20,12705.0
2025-05-21,12625.0
2025-05-22,12675.0
2025-05-23,12580.0
2025-05-26,12485.0
2025-05-27,12085.0
2025-05-28,11885.0
2025-06-02,12045.0
2025-06-03,11725.0
2025-06-04,11970.0
2025-06-06,12340.0
2025-06-10,12100.0
2025-06-11,12135.0
2025-06-12,12130.0
2025-06-13,12630.0
2025-06-16,12345.0
2025-06-17,12085.0
2025-06-18,12130.0
2025-06-19,11945.0
2025-06-20,11785.0
2025-06-23,11925.0
2025-06-24,11710.0
2025-06-25,11675.0
2025-06-26,11730.0
2025-06-27,12115.0
2025-06-30,11775.0
2025-07-01,11675.0
2025-07-02,12105.0
2025-07-03,11915.0
2025-07-04,11740.0
2025-07-07,12090.0
2025-07-08,12435.0
2025-07-09,12480.0
2025-07-10,12520.0
2025-07-11,12535.0
2025-07-14,12480.0
2025-07-15,12620.0
2025-07-16,12935.0
2025-07-17,12900.0
2025-07-18,12975.0
2025-07-21,12980.0
2025-07-22,13030.0
2025-07-23,13480.0
2025-07-24,13600.0
2025-07-25,13815.0
2025-07-28,13525.0
2025-07-29,13275.0
2025-07-30,13285.0
2025-07-31,12995.0
2025-08-01,12720.0
2025-08-04,12870.0
2025-08-05,13075.0
2025-08-06,13130.0
2025-08-07,13805.0
2025-08-08,13960.0
2025-08-11,13925.0
2025-08-12,14670.0
2025-08-13,14680.0
2025-08-14,14265.0
2025-08-15,14095.0
2025-08-18,13640.0
2025-08-19,13790.0
2025-08-20,13650.0
2025-08-21,13825.0
2025-08-22,13850.0
