Date,LAND.L
2023-01-23,695.6763305664062
2023-01-24,697.872802734375
2023-01-25,698.0723876953125
2023-01-26,700.2689819335938
2023-01-27,706.25927734375
2023-01-30,707.457275390625
2023-01-31,707.2576904296875
2023-02-01,712.6488647460938
2023-02-02,742.0015258789062
2023-02-03,740.6036987304688
2023-02-06,720.0369873046875
2023-02-07,712.24951171875
2023-02-08,718.0402221679688
2023-02-09,714.046630859375
2023-02-10,705.46044921875
2023-02-13,710.2528076171875
2023-02-14,701.6665649414062
2023-02-15,697.473388671875
2023-02-16,700.6682739257812
2023-02-17,700.4684448242188
2023-02-20,697.473388671875
2023-02-21,685.8921508789062
2023-02-22,681.4992065429688
2023-02-23,678.1941528320312
2023-02-24,671.8036499023438
2023-02-27,687.1807861328125
2023-02-28,686.7813720703125
2023-03-01,676.3968505859375
2023-03-02,669.8065185546875
2023-03-03,660.4205932617188
2023-03-06,682.5875244140625
2023-03-07,668.6083374023438
2023-03-08,652.432373046875
2023-03-09,635.4575805664062
2023-03-10,628.8672485351562
2023-03-13,616.885009765625
2023-03-14,630.0654907226562
2023-03-15,617.883544921875
2023-03-16,614.8880004882812
2023-03-17,601.3082275390625
2023-03-20,611.6926879882812
2023-03-21,612.49169921875
2023-03-22,589.525634765625
2023-03-23,582.935302734375
2023-03-24,572.9502563476562
2023-03-27,574.9472045898438
2023-03-28,576.3451538085938
2023-03-29,595.7163696289062
2023-03-30,622.476806640625
2023-03-31,620.2799682617188
2023-04-03,629.86572265625
2023-04-04,628.2681274414062
2023-04-05,616.086181640625
2023-04-06,637.2549438476562
2023-04-11,638.0535888671875
2023-04-12,641.0492553710938
2023-04-13,637.85400390625
2023-04-14,646.4412231445312
2023-04-17,650.035888671875
2023-04-18,645.0432739257812
2023-04-19,636.4559936523438
2023-04-20,636.2564086914062
2023-04-21,640.8494262695312
2023-04-24,643.6453247070312
2023-04-25,643.0462646484375
2023-04-26,651.633544921875
2023-04-27,655.0284423828125
2023-04-28,673.2014770507812
2023-05-02,655.4278564453125
2023-05-03,656.2266845703125
2023-05-04,655.8272094726562
2023-05-05,664.8139038085938
2023-05-09,643.6453247070312
2023-05-10,635.6571655273438
2023-05-11,625.0729370117188
2023-05-12,613.4900512695312
2023-05-15,619.081787109375
2023-05-16,633.66015625
2023-05-17,627.4693603515625
2023-05-18,619.6809692382812
2023-05-19,627.2696533203125
2023-05-22,630.4649047851562
2023-05-23,635.2577514648438
2023-05-24,623.075927734375
2023-05-25,613.4900512695312
2023-05-26,598.1129150390625
2023-05-30,604.5034790039062
2023-05-31,601.1083984375
2023-06-01,606.3007202148438
2023-06-02,624.6734619140625
2023-06-05,622.8761596679688
2023-06-06,630.2651977539062
2023-06-07,624.274169921875
2023-06-08,620.0804443359375
2023-06-09,612.691162109375
2023-06-12,607.4989624023438
2023-06-13,596.5153198242188
2023-06-14,592.9205322265625
2023-06-15,583.0531616210938
2023-06-16,589.644775390625
2023-06-19,577.4603881835938
2023-06-20,579.4578857421875
2023-06-21,571.0685424804688
2023-06-22,564.2772216796875
2023-06-23,558.8841552734375
2023-06-26,562.6792602539062
2023-06-27,565.0762939453125
2023-06-28,575.4629516601562
2023-06-29,569.2708740234375
2023-06-30,573.465576171875
2023-07-03,587.2478637695312
2023-07-04,596.236328125
2023-07-05,596.8355102539062
2023-07-06,571.8675537109375
2023-07-07,571.468017578125
2023-07-10,565.8753051757812
2023-07-11,581.2554931640625
2023-07-12,603.4270629882812
2023-07-13,609.0198974609375
2023-07-14,608.8201904296875
2023-07-17,606.2235107421875
2023-07-18,613.6140747070312
2023-07-19,660.5540161132812
2023-07-20,660.9534301757812
2023-07-21,657.9572143554688
2023-07-24,650.9662475585938
2023-07-25,652.9636840820312
2023-07-26,659.1557006835938
2023-07-27,653.5629272460938
2023-07-28,641.5783081054688
2023-07-31,646.5718383789062
2023-08-01,641.9777221679688
2023-08-02,634.3875732421875
2023-08-03,637.98291015625
2023-08-04,637.183837890625
2023-08-07,634.5872192382812
2023-08-08,636.7843627929688
2023-08-09,635.5859375
2023-08-10,640.1799926757812
2023-08-11,624.6000366210938
2023-08-14,622.0032958984375
2023-08-15,613.2145385742188
2023-08-16,601.62939453125
2023-08-17,593.83935546875
2023-08-18,585.0505981445312
2023-08-21,569.4705810546875
2023-08-22,581.2554931640625
2023-08-23,596.236328125
2023-08-24,586.9368896484375
2023-08-25,585.5383911132812
2023-08-29,595.5271606445312
2023-08-30,598.7235107421875
2023-08-31,601.9197998046875
2023-09-01,590.9322509765625
2023-09-04,582.1422729492188
2023-09-05,574.35107421875
2023-09-06,584.53955078125
2023-09-07,576.3488159179688
2023-09-08,576.7484130859375
2023-09-11,578.94580078125
2023-09-12,575.7494506835938
2023-09-13,580.9435424804688
2023-09-14,599.7223510742188
2023-09-15,592.1310424804688
2023-09-18,573.9515380859375
2023-09-19,582.1422729492188
2023-09-20,605.7156372070312
2023-09-21,610.51025390625
2023-09-22,607.1140747070312
2023-09-25,601.320556640625
2023-09-26,604.5170288085938
2023-09-27,578.5463256835938
2023-09-28,574.1512451171875
2023-09-29,589.1343994140625
2023-10-02,582.541748046875
2023-10-03,573.9515380859375
2023-10-04,583.740478515625
2023-10-05,584.7392578125
2023-10-06,589.733642578125
2023-10-09,580.5440673828125
2023-10-10,601.9197998046875
2023-10-11,608.512451171875
2023-10-12,599.3228149414062
2023-10-13,591.3318481445312
2023-10-16,595.5271606445312
2023-10-17,597.9243774414062
2023-10-18,581.74267578125
2023-10-19,570.1558227539062
2023-10-20,570.7551879882812
2023-10-23,569.9559326171875
2023-10-24,569.356689453125
2023-10-25,558.7686767578125
2023-10-26,561.3657836914062
2023-10-27,563.1636352539062
2023-10-30,561.7653198242188
2023-10-31,568.3578491210938
2023-11-01,572.9525756835938
2023-11-02,604.5170288085938
2023-11-03,615.704345703125
2023-11-06,596.1264038085938
2023-11-07,603.9176025390625
2023-11-08,600.521484375
2023-11-09,601.320556640625
2023-11-10,599.1229858398438
2023-11-13,604.3171997070312
2023-11-14,643.6727294921875
2023-11-15,642.0745239257812
2023-11-16,639.4774169921875
2023-11-17,652.6626586914062
2023-11-20,655.059814453125
2023-11-21,639.0779418945312
2023-11-22,644.2721557617188
2023-11-23,631.1769409179688
2023-11-24,625.3827514648438
2023-11-27,630.5775756835938
2023-11-28,621.3865966796875
2023-11-29,627.9800415039062
2023-11-30,623.5845336914062
2023-12-01,632.9751586914062
2023-12-04,627.180908203125
2023-12-05,636.371826171875
2023-12-06,641.7666015625
2023-12-07,646.561767578125
2023-12-08,643.1651000976562
2023-12-11,653.3550415039062
2023-12-12,653.7546997070312
2023-12-13,662.5460205078125
2023-12-14,707.5016479492188
2023-12-15,711.897216796875
2023-12-18,705.5036010742188
2023-12-19,707.5016479492188
2023-12-20,724.48486328125
2023-12-21,719.2900390625
2023-12-22,718.2909545898438
2023-12-27,722.8864135742188
2023-12-28,715.6935424804688
2023-12-29,704.1050415039062
2024-01-02,707.9012451171875
2024-01-03,696.5123901367188
2024-01-04,695.7133178710938
2024-01-05,694.3146362304688
2024-01-08,698.3107299804688
2024-01-09,696.5123901367188
2024-01-10,689.7191772460938
2024-01-11,683.9249267578125
2024-01-12,684.124755859375
2024-01-15,675.7330322265625
2024-01-16,667.7408447265625
2024-01-17,640.367919921875
2024-01-18,639.7684936523438
2024-01-19,639.96826171875
2024-01-22,647.3609008789062
2024-01-23,640.96728515625
2024-01-24,655.3531494140625
2024-01-25,653.3550415039062
2024-01-26,659.748779296875
2024-01-29,666.9417114257812
2024-01-30,663.34521484375
2024-01-31,668.9396362304688
2024-02-01,653.3550415039062
2024-02-02,650.3580322265625
2024-02-05,658.35009765625
2024-02-06,665.7429809570312
2024-02-07,659.748779296875
2024-02-08,649.558837890625
2024-02-09,627.7803955078125
2024-02-12,641.1669921875
2024-02-13,630.1779174804688
2024-02-14,634.373779296875
2024-02-15,643.5647583007812
2024-02-16,644.763671875
2024-02-19,644.563720703125
2024-02-20,644.763671875
2024-02-21,645.1632080078125
2024-02-22,629.0697021484375
2024-02-23,623.274658203125
2024-02-26,622.4752807617188
2024-02-27,618.8783569335938
2024-02-28,612.6835327148438
2024-02-29,619.078125
2024-03-01,626.87158203125
2024-03-04,620.0772705078125
2024-03-05,615.6810302734375
2024-03-06,626.2721557617188
2024-03-07,624.0739135742188
2024-03-08,631.8673706054688
2024-03-11,626.2721557617188
2024-03-12,623.67431640625
2024-03-13,624.0739135742188
2024-03-14,618.678466796875
2024-03-15,616.2804565429688
2024-03-18,621.676025390625
2024-03-19,623.4744262695312
2024-03-20,629.0697021484375
2024-03-21,649.0528564453125
2024-03-22,650.4517211914062
2024-03-25,648.0536499023438
2024-03-26,656.0469970703125
2024-03-27,657.2459716796875
2024-03-28,657.6456909179688
2024-04-02,636.9630737304688
2024-04-03,630.4685668945312
2024-04-04,642.9580078125
2024-04-05,630.9681396484375
2024-04-08,640.9596557617188
2024-04-09,638.9614868164062
2024-04-10,628.4702758789062
2024-04-11,633.9656372070312
2024-04-12,632.9664916992188
2024-04-15,631.4677124023438
2024-04-16,618.9782104492188
2024-04-17,621.47607421875
2024-04-18,630.4685668945312
2024-04-19,633.9656372070312
2024-04-22,639.9605102539062
2024-04-23,647.953857421875
2024-04-24,636.9630737304688
2024-04-25,639.4609375
2024-04-26,653.4491577148438
2024-04-29,652.4500732421875
2024-04-30,649.9521484375
2024-05-01,647.953857421875
2024-05-02,656.9462890625
2024-05-03,666.438232421875
2024-05-07,685.921875
2024-05-08,682.4246826171875
2024-05-09,680.4263916015625
2024-05-10,667.9369506835938
2024-05-13,665.4391479492188
2024-05-14,669.935302734375
2024-05-15,683.9235229492188
2024-05-16,689.4188842773438
2024-05-17,671.43408203125
2024-05-20,666.9378051757812
2024-05-21,663.4407348632812
2024-05-22,659.9437255859375
2024-05-23,644.956298828125
2024-05-24,648.9530029296875
2024-05-28,645.4558715820312
2024-05-29,638.4617919921875
2024-05-30,658.944580078125
2024-05-31,651.950439453125
2024-06-03,669.4356689453125
2024-06-04,657.9454345703125
2024-06-05,657.4457397460938
2024-06-06,658.4449462890625
2024-06-07,646.4551391601562
2024-06-10,644.4568481445312
2024-06-11,627.9706420898438
2024-06-12,641.9589233398438
2024-06-13,621.5932006835938
2024-06-14,621.5932006835938
2024-06-17,615.5971069335938
2024-06-18,620.5938720703125
2024-06-19,609.1014404296875
2024-06-20,636.0836791992188
2024-06-21,625.0910034179688
2024-06-24,629.0883178710938
2024-06-25,625.0910034179688
2024-06-26,613.0987548828125
2024-06-27,617.0961303710938
2024-06-28,619.0948486328125
2024-07-01,629.5879516601562
2024-07-02,627.5892944335938
2024-07-03,636.5833740234375
2024-07-04,634.584716796875
2024-07-05,637.582763671875
2024-07-08,632.0863647460938
2024-07-09,620.5938720703125
2024-07-10,634.584716796875
2024-07-11,646.5768432617188
2024-07-12,646.5768432617188
2024-07-15,649.5748901367188
2024-07-16,643.0791625976562
2024-07-17,642.5794677734375
2024-07-18,645.5775146484375
2024-07-19,637.582763671875
2024-07-22,640.5807495117188
2024-07-23,632.5860595703125
2024-07-24,619.594482421875
2024-07-25,625.5905151367188
2024-07-26,628.0889282226562
2024-07-29,634.0850219726562
2024-07-30,635.5841064453125
2024-07-31,635.0844116210938
2024-08-01,635.0844116210938
2024-08-02,635.5841064453125
2024-08-05,617.0961303710938
2024-08-06,618.59521484375
2024-08-07,626.5899658203125
2024-08-08,617.5958251953125
2024-08-09,619.594482421875
2024-08-12,615.097412109375
2024-08-13,617.5958251953125
2024-08-14,631.5866088867188
2024-08-15,629.5879516601562
2024-08-16,629.0883178710938
2024-08-19,635.0844116210938
2024-08-20,629.0883178710938
2024-08-21,634.584716796875
2024-08-22,629.1795043945312
2024-08-23,635.1764526367188
2024-08-27,634.1768798828125
2024-08-28,625.6812133789062
2024-08-29,616.6858520507812
2024-08-30,629.1795043945312
2024-09-02,635.1764526367188
2024-09-03,635.1764526367188
2024-09-04,638.6746215820312
2024-09-05,652.1677856445312
2024-09-06,656.6654663085938
2024-09-09,653.6669921875
2024-09-10,659.6639404296875
2024-09-11,663.6619262695312
2024-09-12,670.6583862304688
2024-09-13,675.1560668945312
2024-09-16,674.156494140625
2024-09-17,668.15966796875
2024-09-18,662.6624145507812
2024-09-19,667.6598510742188
2024-09-20,656.6654663085938
2024-09-23,660.6635131835938
2024-09-24,655.1661987304688
2024-09-25,650.66845703125
2024-09-26,659.6639404296875
2024-09-27,659.6639404296875
2024-09-30,650.66845703125
2024-10-01,652.66748046875
2024-10-02,637.6751708984375
2024-10-03,641.673095703125
2024-10-04,638.6746215820312
2024-10-07,627.6802368164062
2024-10-08,630.178955078125
2024-10-09,636.6756591796875
2024-10-10,632.177978515625
2024-10-11,639.6741943359375
2024-10-14,636.1759033203125
2024-10-15,641.1734008789062
2024-10-16,658.1646728515625
2024-10-17,649.6690673828125
2024-10-18,646.1708374023438
2024-10-21,635.1764526367188
2024-10-22,625.6812133789062
2024-10-23,623.6822509765625
2024-10-24,626.1810302734375
2024-10-25,618.18505859375
2024-10-28,620.683837890625
2024-10-29,617.6853637695312
2024-10-30,618.18505859375
2024-10-31,601.1937255859375
2024-11-01,604.69189453125
2024-11-04,603.1926879882812
2024-11-05,594.697021484375
2024-11-06,582.7031860351562
2024-11-07,589.1998901367188
2024-11-08,592.6980590820312
2024-11-11,593.6975708007812
2024-11-12,585.201904296875
2024-11-13,570.709228515625
2024-11-14,579.7046508789062
2024-11-15,604.69189453125
2024-11-18,584.202392578125
2024-11-19,596.1962280273438
2024-11-20,585.7015991210938
2024-11-21,593.1978149414062
2024-11-22,609.6893920898438
2024-11-25,618.6848754882812
2024-11-26,612.1881103515625
2024-11-27,621.6832885742188
2024-11-28,605.782958984375
2024-11-29,602.7839965820312
2024-12-02,594.287109375
2024-12-03,591.7880249023438
2024-12-04,598.7854614257812
2024-12-05,594.7869262695312
2024-12-06,593.7872314453125
2024-12-09,585.290283203125
2024-12-10,586.7897338867188
2024-12-11,576.7933349609375
2024-12-12,579.2924194335938
2024-12-13,579.2924194335938
2024-12-16,570.295654296875
2024-12-17,571.7951049804688
2024-12-18,575.7937622070312
2024-12-19,559.2996215820312
2024-12-20,565.7973022460938
2024-12-23,574.7940673828125
2024-12-24,581.7915649414062
2024-12-27,581.7915649414062
2024-12-30,580.2921142578125
2024-12-31,583.7908325195312
2025-01-02,581.291748046875
2025-01-03,579.2924194335938
2025-01-06,579.7922973632812
2025-01-07,572.2949829101562
2025-01-08,558.7998046875
2025-01-09,550.3028564453125
2025-01-10,540.3064575195312
2025-01-13,533.3088989257812
2025-01-14,532.309326171875
2025-01-15,556.8004760742188
2025-01-16,561.2988891601562
2025-01-17,571.7951049804688
2025-01-20,568.2964477539062
2025-01-21,567.2967529296875
2025-01-22,561.2988891601562
2025-01-23,557.3003540039062
2025-01-24,550.3028564453125
2025-01-27,555.301025390625
2025-01-28,561.2988891601562
2025-01-29,562.79833984375
2025-01-30,569.2960205078125
2025-01-31,584.79052734375
2025-02-03,577.79296875
2025-02-04,572.2949829101562
2025-02-05,587.2896118164062
2025-02-06,592.78759765625
2025-02-07,579.7922973632812
2025-02-10,587.2896118164062
2025-02-11,582.7911987304688
2025-02-12,587.7894287109375
2025-02-13,589.7886962890625
2025-02-14,591.7880249023438
2025-02-17,587.2896118164062
2025-02-18,588.2892456054688
2025-02-19,581.7915649414062
2025-02-20,572.8883056640625
2025-02-21,570.3887939453125
2025-02-24,572.8883056640625
2025-02-25,575.8877563476562
2025-02-26,575.3878173828125
2025-02-27,575.8877563476562
2025-02-28,564.3899536132812
2025-03-03,557.8912353515625
2025-03-04,552.392333984375
2025-03-05,536.3954467773438
2025-03-06,537.8951416015625
2025-03-07,548.8930053710938
2025-03-10,563.8900756835938
2025-03-11,562.8902587890625
2025-03-12,560.3907470703125
2025-03-13,557.391357421875
2025-03-14,559.890869140625
2025-03-17,563.8900756835938
2025-03-18,563.8900756835938
2025-03-19,561.8904418945312
2025-03-20,568.3892211914062
2025-03-21,565.3897705078125
2025-03-24,558.3911743164062
2025-03-25,548.39306640625
2025-03-26,545.3936767578125
2025-03-27,540.89453125
2025-03-28,553.39208984375
2025-03-31,549.892822265625
2025-04-01,552.392333984375
2025-04-02,550.3927001953125
2025-04-03,562.8902587890625
2025-04-04,538.8949584960938
2025-04-07,507.9010009765625
2025-04-08,521.8982543945312
2025-04-09,499.3026428222656
2025-04-10,525.8974609375
2025-04-11,532.8961181640625
2025-04-14,542.394287109375
2025-04-15,552.392333984375
2025-04-16,564.3899536132812
2025-04-17,576.3876342773438
2025-04-22,581.3866577148438
2025-04-23,575.8877563476562
2025-04-24,579.886962890625
2025-04-25,579.3870239257812
2025-04-28,584.885986328125
2025-04-29,587.385498046875
2025-04-30,592.384521484375
2025-05-01,602.8824462890625
2025-05-02,600.3829345703125
2025-05-06,609.3812255859375
2025-05-07,606.3817749023438
2025-05-08,591.8846435546875
2025-05-09,598.8832397460938
2025-05-12,596.3837280273438
2025-05-13,591.3847045898438
2025-05-14,591.8846435546875
2025-05-15,603.3823852539062
2025-05-16,602.8824462890625
2025-05-19,603.3823852539062
2025-05-20,612.380615234375
2025-05-21,615.3800048828125
2025-05-22,602.382568359375
2025-05-23,610.3809814453125
2025-05-27,622.8786010742188
2025-05-28,624.878173828125
2025-05-29,629.877197265625
2025-05-30,632.8766479492188
2025-06-02,634.876220703125
2025-06-03,631.3768920898438
2025-06-04,623.3784790039062
2025-06-05,621.8787841796875
2025-06-06,623.3784790039062
2025-06-09,624.3782958984375
2025-06-10,634.3763427734375
2025-06-11,630.8770141601562
2025-06-12,623.0
2025-06-13,616.0
2025-06-16,617.5
2025-06-17,618.5
2025-06-18,625.5
2025-06-19,622.0
2025-06-20,625.0
2025-06-23,621.0
2025-06-24,625.5
2025-06-25,622.5
2025-06-26,631.5
2025-06-27,634.0
2025-06-30,631.0
2025-07-01,633.5
2025-07-02,600.0
2025-07-03,600.5
2025-07-04,598.5
2025-07-07,599.0
2025-07-08,591.5
2025-07-09,595.5
2025-07-10,580.5
2025-07-11,576.0
2025-07-14,581.0
2025-07-15,577.5
2025-07-16,572.0
2025-07-17,571.5
2025-07-18,578.5
2025-07-21,586.0
2025-07-22,592.0
2025-07-23,585.5
2025-07-24,589.5
2025-07-25,584.5
2025-07-28,590.5
2025-07-29,582.5
2025-07-30,577.5
2025-07-31,577.5
2025-08-01,573.5
2025-08-04,576.5
2025-08-05,577.5
2025-08-06,586.5
2025-08-07,583.0
2025-08-08,585.0
2025-08-11,584.0
2025-08-12,573.0
2025-08-13,577.0
2025-08-14,577.5
2025-08-15,574.0
2025-08-18,568.0
2025-08-19,567.0
2025-08-20,576.0
2025-08-21,574.5
2025-08-22,578.0
