Date,KIE.L
2022-12-28,58.96966552734375
2022-12-29,59.26951217651367
2022-12-30,59.26951217651367
2023-01-03,59.869205474853516
2023-01-04,63.36740493774414
2023-01-05,64.56678009033203
2023-01-06,63.46735382080078
2023-01-09,63.16750717163086
2023-01-10,62.16802215576172
2023-01-11,63.66725158691406
2023-01-12,64.36688995361328
2023-01-13,65.1664810180664
2023-01-16,66.26590728759766
2023-01-17,64.6667251586914
2023-01-18,66.06600952148438
2023-01-19,67.36534881591797
2023-01-20,69.46427154541016
2023-01-23,73.66210174560547
2023-01-24,71.96298217773438
2023-01-25,71.36329650878906
2023-01-26,71.36329650878906
2023-01-27,70.36380767822266
2023-01-30,69.16442108154297
2023-01-31,68.46478271484375
2023-02-01,69.66416931152344
2023-02-02,72.36277770996094
2023-02-03,71.96298217773438
2023-02-06,71.16339874267578
2023-02-07,69.86405944824219
2023-02-08,70.46375274658203
2023-02-09,72.46272277832031
2023-02-10,72.76258087158203
2023-02-13,74.36175537109375
2023-02-14,74.46170043945312
2023-02-15,75.36123657226562
2023-02-16,74.5616455078125
2023-02-17,76.06087493896484
2023-02-20,74.86149597167969
2023-02-21,74.66159057617188
2023-02-22,74.66159057617188
2023-02-23,77.66004943847656
2023-02-24,78.55958557128906
2023-02-27,78.45964050292969
2023-02-28,78.45964050292969
2023-03-01,77.16030883789062
2023-03-02,75.96092987060547
2023-03-03,74.96144104003906
2023-03-06,73.96195220947266
2023-03-07,74.26180267333984
2023-03-08,74.16184997558594
2023-03-09,70.06395721435547
2023-03-10,69.16442108154297
2023-03-13,66.46581268310547
2023-03-14,67.56524658203125
2023-03-15,67.16545104980469
2023-03-16,67.46529388427734
2023-03-17,67.06549835205078
2023-03-20,66.86560821533203
2023-03-21,68.16493225097656
2023-03-22,67.56524658203125
2023-03-23,67.16545104980469
2023-03-24,65.1664810180664
2023-03-27,66.06600952148438
2023-03-28,64.46683502197266
2023-03-29,67.76514434814453
2023-03-30,68.76463317871094
2023-03-31,68.16493225097656
2023-04-03,70.26385498046875
2023-04-04,70.36380767822266
2023-04-05,67.46529388427734
2023-04-06,67.2654037475586
2023-04-11,69.36431884765625
2023-04-12,69.46427154541016
2023-04-13,69.56422424316406
2023-04-14,69.9640121459961
2023-04-17,70.5636978149414
2023-04-18,71.7630844116211
2023-04-19,71.46324157714844
2023-04-20,71.66313934326172
2023-04-21,73.16236877441406
2023-04-24,74.46170043945312
2023-04-25,75.461181640625
2023-04-26,74.96144104003906
2023-04-27,73.96195220947266
2023-04-28,76.66056060791016
2023-05-02,75.76103210449219
2023-05-03,75.56112670898438
2023-05-04,74.96144104003906
2023-05-05,76.26077270507812
2023-05-09,76.4606704711914
2023-05-10,75.36123657226562
2023-05-11,75.66107177734375
2023-05-12,76.96041107177734
2023-05-15,77.95989990234375
2023-05-16,77.66004943847656
2023-05-17,77.85994720458984
2023-05-18,80.25871276855469
2023-05-19,81.8578872680664
2023-05-22,81.05830383300781
2023-05-23,80.55856323242188
2023-05-24,78.85944366455078
2023-05-25,79.05933380126953
2023-05-26,78.85944366455078
2023-05-30,79.85891723632812
2023-05-31,77.46015167236328
2023-06-01,79.95886993408203
2023-06-02,81.05830383300781
2023-06-05,81.75794219970703
2023-06-06,81.25820922851562
2023-06-07,81.95784759521484
2023-06-08,81.15825653076172
2023-06-09,80.85841369628906
2023-06-12,80.25871276855469
2023-06-13,79.95886993408203
2023-06-14,80.25871276855469
2023-06-15,79.35918426513672
2023-06-16,80.25871276855469
2023-06-19,78.75949096679688
2023-06-20,78.2597427368164
2023-06-21,77.85994720458984
2023-06-22,77.66004943847656
2023-06-23,76.96041107177734
2023-06-26,75.66107177734375
2023-06-27,75.06138610839844
2023-06-28,76.06087493896484
2023-06-29,74.5616455078125
2023-06-30,75.06138610839844
2023-07-03,75.66107177734375
2023-07-04,74.76155090332031
2023-07-05,75.461181640625
2023-07-06,75.461181640625
2023-07-07,75.96092987060547
2023-07-10,77.26026916503906
2023-07-11,77.85994720458984
2023-07-12,81.15825653076172
2023-07-13,81.25820922851562
2023-07-14,82.05779266357422
2023-07-17,79.75897216796875
2023-07-18,80.0588150024414
2023-07-19,84.15670776367188
2023-07-20,88.95423889160156
2023-07-21,89.25408935546875
2023-07-24,89.9537353515625
2023-07-25,87.15516662597656
2023-07-26,88.75435638427734
2023-07-27,89.75383758544922
2023-07-28,87.45500946044922
2023-07-31,87.7548599243164
2023-08-01,87.35506439208984
2023-08-02,87.35506439208984
2023-08-03,87.55496215820312
2023-08-04,88.45450592041016
2023-08-07,88.6543960571289
2023-08-08,88.35456085205078
2023-08-09,88.45450592041016
2023-08-10,87.95475769042969
2023-08-11,86.85533142089844
2023-08-14,86.45552825927734
2023-08-15,86.15567779541016
2023-08-16,84.956298828125
2023-08-17,84.75640869140625
2023-08-18,83.0572738647461
2023-08-21,81.55804443359375
2023-08-22,82.65747833251953
2023-08-23,83.0572738647461
2023-08-24,83.55702209472656
2023-08-25,84.85635375976562
2023-08-29,86.15567779541016
2023-08-30,85.9557876586914
2023-08-31,84.85635375976562
2023-09-01,83.95681762695312
2023-09-04,83.45706176757812
2023-09-05,84.75640869140625
2023-09-06,86.55547332763672
2023-09-07,86.95527648925781
2023-09-08,87.15516662597656
2023-09-11,88.15465545654297
2023-09-12,88.55445098876953
2023-09-13,86.95527648925781
2023-09-14,92.15259552001953
2023-09-15,100.14848327636719
2023-09-18,103.946533203125
2023-09-19,106.74508666992188
2023-09-20,110.3432388305664
2023-09-21,109.94344329833984
2023-09-22,110.54313659667969
2023-09-25,112.94190216064453
2023-09-26,113.74150085449219
2023-09-27,113.74150085449219
2023-09-28,113.34170532226562
2023-09-29,114.94087982177734
2023-10-02,111.54261779785156
2023-10-03,110.74303436279297
2023-10-04,109.14385223388672
2023-10-05,108.5441665649414
2023-10-06,108.94396209716797
2023-10-09,104.94601440429688
2023-10-10,108.14436340332031
2023-10-11,106.94499206542969
2023-10-12,107.94447326660156
2023-10-13,105.74561309814453
2023-10-16,106.14539337158203
2023-10-17,106.74508666992188
2023-10-18,103.946533203125
2023-10-19,102.74714660644531
2023-10-20,100.54827117919922
2023-10-23,100.74817657470703
2023-10-24,98.64924621582031
2023-10-25,97.94961547851562
2023-10-26,98.84915161132812
2023-10-27,99.44884490966797
2023-10-30,97.84967041015625
2023-10-31,100.74817657470703
2023-11-01,102.54724884033203
2023-11-02,103.34683990478516
2023-11-03,102.9470443725586
2023-11-06,101.54776000976562
2023-11-07,101.14796447753906
2023-11-08,102.9470443725586
2023-11-09,104.14643096923828
2023-11-10,103.946533203125
2023-11-13,103.14693450927734
2023-11-14,104.7461166381836
2023-11-15,105.94550323486328
2023-11-16,105.34581756591797
2023-11-17,107.74458312988281
2023-11-20,105.34581756591797
2023-11-21,104.94601440429688
2023-11-22,106.34529113769531
2023-11-23,107.544677734375
2023-11-24,105.94550323486328
2023-11-27,104.94601440429688
2023-11-28,104.94601440429688
2023-11-29,108.14436340332031
2023-11-30,108.74406433105469
2023-12-01,110.14334106445312
2023-12-04,108.94396209716797
2023-12-05,109.14385223388672
2023-12-06,108.94396209716797
2023-12-07,108.3442611694336
2023-12-08,105.54570770263672
2023-12-11,101.74766540527344
2023-12-12,102.14745330810547
2023-12-13,102.14745330810547
2023-12-14,105.34581756591797
2023-12-15,104.94601440429688
2023-12-18,104.94601440429688
2023-12-19,106.34529113769531
2023-12-20,111.142822265625
2023-12-21,110.3432388305664
2023-12-22,109.94344329833984
2023-12-27,109.94344329833984
2023-12-28,108.3442611694336
2023-12-29,107.14488220214844
2024-01-02,106.94499206542969
2024-01-03,105.14590454101562
2024-01-04,107.14488220214844
2024-01-05,110.94293212890625
2024-01-08,109.94344329833984
2024-01-09,107.94447326660156
2024-01-10,110.3432388305664
2024-01-11,111.54261779785156
2024-01-12,115.3406753540039
2024-01-15,113.74150085449219
2024-01-16,112.94190216064453
2024-01-17,112.1423110961914
2024-01-18,124.53594207763672
2024-01-19,124.13614654541016
2024-01-22,128.9336700439453
2024-01-23,124.33604431152344
2024-01-24,126.33501434326172
2024-01-25,125.13562774658203
2024-01-26,127.73429870605469
2024-01-29,125.7353286743164
2024-01-30,127.73429870605469
2024-01-31,127.73429870605469
2024-02-01,126.13511657714844
2024-02-02,128.33396911621094
2024-02-05,125.13562774658203
2024-02-06,126.534912109375
2024-02-07,125.53541564941406
2024-02-08,127.53439331054688
2024-02-09,131.13255310058594
2024-02-12,130.93264770507812
2024-02-13,127.93418884277344
2024-02-14,126.534912109375
2024-02-15,128.1340789794922
2024-02-16,128.53387451171875
2024-02-19,129.3334503173828
2024-02-20,129.13356018066406
2024-02-21,129.53338623046875
2024-02-22,132.7317352294922
2024-02-23,130.133056640625
2024-02-26,131.93214416503906
2024-02-27,132.7317352294922
2024-02-28,131.13255310058594
2024-02-29,135.93008422851562
2024-03-01,137.52926635742188
2024-03-04,134.9305877685547
2024-03-05,132.93162536621094
2024-03-06,135.93008422851562
2024-03-07,138.9285430908203
2024-03-08,142.52670288085938
2024-03-11,139.9280242919922
2024-03-12,141.92698669433594
2024-03-13,141.92698669433594
2024-03-14,142.92648315429688
2024-03-15,141.32728576660156
2024-03-18,137.52926635742188
2024-03-19,137.52926635742188
2024-03-20,136.72967529296875
2024-03-21,135.53028869628906
2024-03-22,133.5313262939453
2024-03-25,131.93214416503906
2024-03-26,133.9311065673828
2024-03-27,132.93162536621094
2024-03-28,131.5323486328125
2024-04-02,129.13356018066406
2024-04-03,128.53387451171875
2024-04-04,128.53387451171875
2024-04-05,125.33552551269531
2024-04-08,125.53541564941406
2024-04-09,125.13562774658203
2024-04-10,124.73583984375
2024-04-11,124.93573760986328
2024-04-12,124.33604431152344
2024-04-15,125.33552551269531
2024-04-16,125.33552551269531
2024-04-17,124.93573760986328
2024-04-18,126.95166015625
2024-04-19,124.35265350341797
2024-04-22,126.15196990966797
2024-04-23,128.3511199951172
2024-04-24,130.95013427734375
2024-04-25,130.75022888183594
2024-04-26,134.5487823486328
2024-04-29,134.9486083984375
2024-04-30,134.14892578125
2024-05-01,134.14892578125
2024-05-02,135.5483856201172
2024-05-03,136.74794006347656
2024-05-07,142.14588928222656
2024-05-08,142.34579467773438
2024-05-09,143.14549255371094
2024-05-10,144.14511108398438
2024-05-13,142.34579467773438
2024-05-14,143.74526977539062
2024-05-15,147.1439666748047
2024-05-16,146.9440460205078
2024-05-17,146.74412536621094
2024-05-20,146.74412536621094
2024-05-21,146.14434814453125
2024-05-22,147.1439666748047
2024-05-23,147.34388732910156
2024-05-24,148.54345703125
2024-05-28,146.54420471191406
2024-05-29,144.74488830566406
2024-05-30,146.54420471191406
2024-05-31,146.54420471191406
2024-06-03,149.3431396484375
2024-06-04,145.5446014404297
2024-06-05,144.74488830566406
2024-06-06,143.9451904296875
2024-06-07,141.34617614746094
2024-06-10,139.74679565429688
2024-06-11,137.94747924804688
2024-06-12,140.14663696289062
2024-06-13,137.3477020263672
2024-06-14,136.14816284179688
2024-06-17,137.74755859375
2024-06-18,139.94671630859375
2024-06-19,139.94671630859375
2024-06-20,139.34693908691406
2024-06-21,139.94671630859375
2024-06-24,140.7464141845703
2024-06-25,136.94786071777344
2024-06-26,133.14930725097656
2024-06-27,136.94786071777344
2024-06-28,132.34959411621094
2024-07-01,133.94900512695312
2024-07-02,133.94900512695312
2024-07-03,137.94747924804688
2024-07-04,138.9470977783203
2024-07-05,148.34352111816406
2024-07-08,148.34352111816406
2024-07-09,143.74526977539062
2024-07-10,144.94480895996094
2024-07-11,151.3423614501953
2024-07-12,151.3423614501953
2024-07-15,157.54000854492188
2024-07-16,160.13902282714844
2024-07-17,156.5404052734375
2024-07-18,160.53887939453125
2024-07-19,156.94024658203125
2024-07-22,156.94024658203125
2024-07-23,157.340087890625
2024-07-24,154.54116821289062
2024-07-25,154.94100952148438
2024-07-26,158.53964233398438
2024-07-29,154.34121704101562
2024-07-30,158.93948364257812
2024-07-31,161.73841857910156
2024-08-01,158.33970642089844
2024-08-02,155.14093017578125
2024-08-05,147.94366455078125
2024-08-06,146.9440460205078
2024-08-07,149.3431396484375
2024-08-08,149.7429962158203
2024-08-09,149.3431396484375
2024-08-12,150.7425994873047
2024-08-13,149.54307556152344
2024-08-14,151.5423126220703
2024-08-15,152.54193115234375
2024-08-16,154.34121704101562
2024-08-19,156.94024658203125
2024-08-20,153.34161376953125
2024-08-21,154.7410888671875
2024-08-22,152.74185180664062
2024-08-23,153.5415496826172
2024-08-27,153.14169311523438
2024-08-28,152.14207458496094
2024-08-29,152.3419952392578
2024-08-30,151.94215393066406
2024-09-02,151.3423614501953
2024-09-03,148.74337768554688
2024-09-04,150.94252014160156
2024-09-05,150.5426788330078
2024-09-06,144.14511108398438
2024-09-09,146.54420471191406
2024-09-10,146.74412536621094
2024-09-11,150.142822265625
2024-09-12,139.74679565429688
2024-09-13,139.94671630859375
2024-09-16,143.3454132080078
2024-09-17,141.54611206054688
2024-09-18,142.5457305908203
2024-09-19,143.54534912109375
2024-09-20,140.7464141845703
2024-09-23,140.9463348388672
2024-09-24,140.7464141845703
2024-09-25,138.74716186523438
2024-09-26,141.14625549316406
2024-09-27,141.74603271484375
2024-09-30,137.74755859375
2024-10-01,137.94747924804688
2024-10-02,136.34808349609375
2024-10-03,136.34808349609375
2024-10-04,138.9470977783203
2024-10-07,138.9470977783203
2024-10-08,137.1477813720703
2024-10-09,139.34693908691406
2024-10-10,136.94786071777344
2024-10-11,136.94786071777344
2024-10-14,136.14816284179688
2024-10-15,137.94747924804688
2024-10-16,140.9463348388672
2024-10-17,144.5449676513672
2024-10-18,147.1439666748047
2024-10-21,146.9440460205078
2024-10-22,151.5423126220703
2024-10-23,149.3431396484375
2024-10-24,143.57879638671875
2024-10-25,143.17884826660156
2024-10-28,145.57850646972656
2024-10-29,144.97857666015625
2024-10-30,147.17825317382812
2024-10-31,142.77891540527344
2024-11-01,142.37896728515625
2024-11-04,141.17913818359375
2024-11-05,139.179443359375
2024-11-06,139.77935791015625
2024-11-07,141.97901916503906
2024-11-08,139.9793243408203
2024-11-11,143.57879638671875
2024-11-12,140.9791717529297
2024-11-13,138.97947692871094
2024-11-14,150.5777587890625
2024-11-15,152.17752075195312
2024-11-18,151.1776580810547
2024-11-19,152.77743530273438
2024-11-20,145.77847290039062
2024-11-21,146.3783721923828
2024-11-22,146.57835388183594
2024-11-25,148.1781005859375
2024-11-26,146.3783721923828
2024-11-27,144.97857666015625
2024-11-28,146.3783721923828
2024-11-29,146.17840576171875
2024-12-02,143.37881469726562
2024-12-03,145.9784393310547
2024-12-04,146.97828674316406
2024-12-05,144.97857666015625
2024-12-06,155.97695922851562
2024-12-09,154.97711181640625
2024-12-10,154.37718200683594
2024-12-11,153.77728271484375
2024-12-12,151.37762451171875
2024-12-13,150.37777709960938
2024-12-16,151.1776580810547
2024-12-17,147.97813415527344
2024-12-18,148.7780303955078
2024-12-19,147.97813415527344
2024-12-20,147.3782196044922
2024-12-23,147.97813415527344
2024-12-24,149.97784423828125
2024-12-27,148.97799682617188
2024-12-30,146.7783203125
2024-12-31,148.37808227539062
2025-01-02,146.97828674316406
2025-01-03,146.57835388183594
2025-01-06,146.97828674316406
2025-01-07,143.37881469726562
2025-01-08,138.17958068847656
2025-01-09,138.37954711914062
2025-01-10,130.18077087402344
2025-01-13,130.3807373046875
2025-01-14,128.98094177246094
2025-01-15,134.9800567626953
2025-01-16,138.17958068847656
2025-01-17,137.9796142578125
2025-01-20,138.37954711914062
2025-01-21,143.37881469726562
2025-01-22,146.7783203125
2025-01-23,147.3782196044922
2025-01-24,146.3783721923828
2025-01-27,144.57864379882812
2025-01-28,145.57850646972656
2025-01-29,145.37852478027344
2025-01-30,149.7778778076172
2025-01-31,149.7778778076172
2025-02-03,148.37808227539062
2025-02-04,148.57806396484375
2025-02-05,151.57762145996094
2025-02-06,153.5773162841797
2025-02-07,149.3779296875
2025-02-10,150.1778106689453
2025-02-11,150.1778106689453
2025-02-12,150.97769165039062
2025-02-13,151.37762451171875
2025-02-14,152.77743530273438
2025-02-17,153.9772491455078
2025-02-18,155.1770782470703
2025-02-19,153.5773162841797
2025-02-20,153.37733459472656
2025-02-21,153.9772491455078
2025-02-24,154.17721557617188
2025-02-25,152.77743530273438
2025-02-26,152.77743530273438
2025-02-27,149.97784423828125
2025-02-28,148.97799682617188
2025-03-03,146.57835388183594
2025-03-04,141.57908630371094
2025-03-05,145.17855834960938
2025-03-06,144.97857666015625
2025-03-07,143.7787628173828
2025-03-10,139.9793243408203
2025-03-11,122.18194580078125
2025-03-12,122.78186798095703
2025-03-13,121.58203887939453
2025-03-14,122.9818344116211
2025-03-17,119.9822769165039
2025-03-18,120.38221740722656
2025-03-19,121.58203887939453
2025-03-20,123.38177490234375
2025-03-21,121.78201293945312
2025-03-24,122.78186798095703
2025-03-25,125.18150329589844
2025-03-26,130.58071899414062
2025-03-27,129.98080444335938
2025-03-28,129.7808380126953
2025-03-31,124.98153686523438
2025-04-01,126.98123931884766
2025-04-02,128.18106079101562
2025-04-03,122.78186798095703
2025-04-04,116.78275299072266
2025-04-07,115.1829833984375
2025-04-08,122.18194580078125
2025-04-09,119.18238830566406
2025-04-10,123.38177490234375
2025-04-11,124.18165588378906
2025-04-14,127.7811279296875
2025-04-15,130.58071899414062
2025-04-16,131.38058471679688
2025-04-17,131.38058471679688
2025-04-22,133.3802947998047
2025-04-23,135.37998962402344
2025-04-24,135.0
2025-04-25,137.60000610351562
2025-04-28,142.0
2025-04-29,146.0
2025-04-30,145.1999969482422
2025-05-01,148.60000610351562
2025-05-02,151.1999969482422
2025-05-06,152.39999389648438
2025-05-07,155.8000030517578
2025-05-08,162.0
2025-05-09,159.0
2025-05-12,157.8000030517578
2025-05-13,158.1999969482422
2025-05-14,159.39999389648438
2025-05-15,158.60000610351562
2025-05-16,161.0
2025-05-19,164.39999389648438
2025-05-20,165.60000610351562
2025-05-21,164.1999969482422
2025-05-22,164.8000030517578
2025-05-23,165.60000610351562
2025-05-27,169.0
2025-05-28,169.60000610351562
2025-05-29,168.0
2025-05-30,168.60000610351562
2025-06-02,168.39999389648438
2025-06-03,171.60000610351562
2025-06-04,171.1999969482422
2025-06-05,170.1999969482422
2025-06-06,169.0
2025-06-09,169.0
2025-06-10,171.60000610351562
2025-06-11,174.60000610351562
2025-06-12,176.1999969482422
2025-06-13,175.1999969482422
2025-06-16,180.0
2025-06-17,185.8000030517578
2025-06-18,188.39999389648438
2025-06-19,186.39999389648438
2025-06-20,191.1999969482422
2025-06-23,194.39999389648438
2025-06-24,194.8000030517578
2025-06-25,195.1999969482422
2025-06-26,200.5
2025-06-27,214.5
2025-06-30,209.0
2025-07-01,206.5
2025-07-02,200.5
2025-07-03,201.0
2025-07-04,201.0
2025-07-07,200.5
2025-07-08,204.5
2025-07-09,202.5
2025-07-10,203.0
2025-07-11,204.0
2025-07-14,207.0
2025-07-15,203.0
2025-07-16,203.5
2025-07-17,205.5
2025-07-18,208.5
2025-07-21,210.0
2025-07-22,199.8000030517578
2025-07-23,195.0
2025-07-24,200.5
2025-07-25,198.0
2025-07-28,194.1999969482422
2025-07-29,198.0
2025-07-30,196.39999389648438
2025-07-31,198.1999969482422
2025-08-01,199.1999969482422
2025-08-04,206.0
2025-08-05,206.0
2025-08-06,204.5
2025-08-07,205.5
2025-08-08,208.5
2025-08-11,208.5
2025-08-12,209.5
2025-08-13,209.0
2025-08-14,211.0
2025-08-15,207.0
2025-08-18,209.0
2025-08-19,207.5
2025-08-20,199.39999389648438
2025-08-21,200.5
2025-08-22,202.0
