Date,TBCG.L
2023-11-06,2785.998291015625
2023-11-07,2736.06982421875
2023-11-08,2736.06982421875
2023-11-09,2810.962158203125
2023-11-10,2726.08447265625
2023-11-13,2721.091064453125
2023-11-14,2761.033935546875
2023-11-15,2656.1845703125
2023-11-16,2591.27783203125
2023-11-17,2681.14892578125
2023-11-20,2761.033935546875
2023-11-21,2761.033935546875
2023-11-22,2741.062744140625
2023-11-23,2771.019775390625
2023-11-24,2751.04833984375
2023-11-27,2785.998291015625
2023-11-28,2805.969482421875
2023-11-29,2800.976806640625
2023-11-30,2776.0126953125
2023-12-01,2746.055419921875
2023-12-04,2706.11279296875
2023-12-05,2741.062744140625
2023-12-06,2721.091064453125
2023-12-07,2746.055419921875
2023-12-08,2776.0126953125
2023-12-11,2751.04833984375
2023-12-12,2785.998291015625
2023-12-13,2785.998291015625
2023-12-14,2771.019775390625
2023-12-15,2790.990966796875
2023-12-18,2795.98388671875
2023-12-19,2825.940673828125
2023-12-20,2860.890380859375
2023-12-21,2835.92626953125
2023-12-22,2870.87646484375
2023-12-27,2850.905029296875
2023-12-28,2825.940673828125
2023-12-29,2825.940673828125
2024-01-02,2771.019775390625
2024-01-03,2696.127197265625
2024-01-04,2746.055419921875
2024-01-05,2785.998291015625
2024-01-08,2785.998291015625
2024-01-09,2785.998291015625
2024-01-10,2810.962158203125
2024-01-11,2790.990966796875
2024-01-12,2850.905029296875
2024-01-15,2855.897705078125
2024-01-16,2835.92626953125
2024-01-17,2860.890380859375
2024-01-18,2955.754150390625
2024-01-19,2955.754150390625
2024-01-22,2960.747314453125
2024-01-23,2855.897705078125
2024-01-24,2785.998291015625
2024-01-25,2766.02685546875
2024-01-26,2781.00537109375
2024-01-29,2820.947998046875
2024-01-30,2855.897705078125
2024-01-31,2910.8193359375
2024-02-01,2860.890380859375
2024-02-02,2905.825927734375
2024-02-05,2865.883544921875
2024-02-06,2900.833251953125
2024-02-07,2860.890380859375
2024-02-08,2860.890380859375
2024-02-09,2935.783203125
2024-02-12,2890.84765625
2024-02-13,2800.976806640625
2024-02-14,2830.93359375
2024-02-15,2835.92626953125
2024-02-16,2850.905029296875
2024-02-19,2885.8544921875
2024-02-20,2830.93359375
2024-02-21,2875.868896484375
2024-02-22,2955.754150390625
2024-02-23,3050.6181640625
2024-02-26,3025.654052734375
2024-02-27,2995.697021484375
2024-02-28,2935.783203125
2024-02-29,2955.754150390625
2024-03-01,3160.460205078125
2024-03-04,3215.381591796875
2024-03-05,3205.395751953125
2024-03-06,3245.338623046875
2024-03-07,3280.2880859375
2024-03-08,3295.2666015625
2024-03-11,3265.3095703125
2024-03-12,3210.388427734375
2024-03-13,3235.3525390625
2024-03-14,3235.3525390625
2024-03-15,3230.35986328125
2024-03-18,3230.35986328125
2024-03-19,3220.374267578125
2024-03-20,3230.35986328125
2024-03-21,3245.338623046875
2024-03-22,3140.489013671875
2024-03-25,3130.503662109375
2024-03-26,3160.460205078125
2024-03-27,3160.460205078125
2024-03-28,3210.388427734375
2024-04-02,3220.374267578125
2024-04-03,3130.503662109375
2024-04-04,3160.460205078125
2024-04-05,3185.42431640625
2024-04-08,3185.42431640625
2024-04-09,3020.6611328125
2024-04-10,3125.510498046875
2024-04-11,3100.546630859375
2024-04-12,3070.58935546875
2024-04-15,3060.603759765625
2024-04-16,2990.7041015625
2024-04-17,2915.811767578125
2024-04-18,3015.668212890625
2024-04-19,3060.603759765625
2024-04-22,3125.510498046875
2024-04-23,3205.395751953125
2024-04-24,3265.3095703125
2024-04-25,3300.259521484375
2024-04-26,3445.051513671875
2024-04-29,3455.037109375
2024-04-30,3455.037109375
2024-05-01,3460.030029296875
2024-05-02,3270.302734375
2024-05-03,2990.7041015625
2024-05-07,2875.868896484375
2024-05-08,2865.883544921875
2024-05-09,2890.84765625
2024-05-10,2995.697021484375
2024-05-13,3050.6181640625
2024-05-14,2945.768798828125
2024-05-15,2526.37109375
2024-05-16,2666.170166015625
2024-05-17,2656.1845703125
2024-05-20,2681.14892578125
2024-05-21,2711.105712890625
2024-05-22,2726.08447265625
2024-05-23,2716.0986328125
2024-05-24,2656.1845703125
2024-05-28,2581.2919921875
2024-05-29,2551.335205078125
2024-05-30,2581.2919921875
2024-05-31,2546.342529296875
2024-06-03,2586.28515625
2024-06-04,2521.37841796875
2024-06-05,2506.39990234375
2024-06-06,2561.321044921875
2024-06-07,2521.37841796875
2024-06-10,2521.37841796875
2024-06-11,2511.392333984375
2024-06-12,2546.342529296875
2024-06-13,2347.820556640625
2024-06-14,2377.79296875
2024-06-17,2382.788330078125
2024-06-18,2432.741943359375
2024-06-19,2477.7001953125
2024-06-20,2492.6865234375
2024-06-21,2562.621337890625
2024-06-24,2602.584228515625
2024-06-25,2567.616943359375
2024-06-26,2537.64453125
2024-06-27,2557.6259765625
2024-06-28,2567.616943359375
2024-07-01,2612.574951171875
2024-07-02,2577.607421875
2024-07-03,2642.547119140625
2024-07-04,2672.519287109375
2024-07-05,2752.445068359375
2024-07-08,2867.338623046875
2024-07-09,2852.3525390625
2024-07-10,2937.273681640625
2024-07-11,2922.28759765625
2024-07-12,2942.26904296875
2024-07-15,3027.190185546875
2024-07-16,3057.162353515625
2024-07-17,3052.1669921875
2024-07-18,3062.15771484375
2024-07-19,2987.227294921875
2024-07-22,2957.2548828125
2024-07-23,2852.3525390625
2024-07-24,2852.3525390625
2024-07-25,2907.30126953125
2024-07-26,3022.19482421875
2024-07-29,3047.17138671875
2024-07-30,3062.15771484375
2024-07-31,3097.125
2024-08-01,2912.297119140625
2024-08-02,2802.39892578125
2024-08-05,2792.407958984375
2024-08-06,2762.435791015625
2024-08-07,2807.394287109375
2024-08-08,2787.412841796875
2024-08-09,2797.403564453125
2024-08-12,2817.385009765625
2024-08-13,2777.422119140625
2024-08-14,2997.218017578125
2024-08-15,3082.13916015625
2024-08-16,3037.180908203125
2024-08-19,3057.162353515625
2024-08-20,3042.17626953125
2024-08-21,3057.162353515625
2024-08-22,2987.227294921875
2024-08-23,3012.2041015625
2024-08-27,3097.125
2024-08-28,3092.1298828125
2024-08-29,3147.0791015625
2024-08-30,3147.0791015625
2024-09-02,3077.143798828125
2024-09-03,2927.282958984375
2024-09-04,2847.35693359375
2024-09-05,2892.3154296875
2024-09-06,2837.3662109375
2024-09-09,2857.34765625
2024-09-10,2852.3525390625
2024-09-11,2827.375732421875
2024-09-12,2837.3662109375
2024-09-13,2822.38037109375
2024-09-16,2817.385009765625
2024-09-17,2807.394287109375
2024-09-18,2792.407958984375
2024-09-19,2877.3291015625
2024-09-20,2752.445068359375
2024-09-23,2702.49169921875
2024-09-24,2667.52392578125
2024-09-25,2622.565673828125
2024-09-26,2687.50537109375
2024-09-27,2702.49169921875
2024-09-30,2647.54248046875
2024-10-01,2577.607421875
2024-10-02,2567.616943359375
2024-10-03,2508.367919921875
2024-10-04,2528.35498046875
2024-10-07,2548.342041015625
2024-10-08,2503.371337890625
2024-10-09,2533.351806640625
2024-10-10,2583.319091796875
2024-10-11,2633.286865234375
2024-10-14,2703.241455078125
2024-10-15,2703.241455078125
2024-10-16,2668.263916015625
2024-10-17,2718.2314453125
2024-10-18,2778.192626953125
2024-10-21,2838.1533203125
2024-10-22,2913.104736328125
2024-10-23,2888.120849609375
2024-10-24,2878.12744140625
2024-10-25,2868.1337890625
2024-10-28,2583.319091796875
2024-10-29,2668.263916015625
2024-10-30,2628.2900390625
2024-10-31,2748.2119140625
2024-11-01,2803.17626953125
2024-11-04,2818.16650390625
2024-11-05,2843.150146484375
2024-11-06,3048.016845703125
2024-11-07,3112.974609375
2024-11-08,3058.010498046875
2024-11-11,3197.919189453125
2024-11-12,3167.93896484375
2024-11-13,3068.00390625
2024-11-14,3132.961669921875
2024-11-15,3187.926025390625
2024-11-18,3252.8837890625
2024-11-19,3272.870849609375
2024-11-20,3182.92919921875
2024-11-21,3167.93896484375
2024-11-22,3192.922607421875
2024-11-25,3237.893310546875
2024-11-26,3147.951904296875
2024-11-27,3157.945556640625
2024-11-28,3217.90625
2024-11-29,3028.02978515625
2024-12-02,3023.033203125
2024-12-03,3048.016845703125
2024-12-04,3058.010498046875
2024-12-05,3033.026611328125
2024-12-06,3063.00732421875
2024-12-09,3058.010498046875
2024-12-10,3097.984375
2024-12-11,3152.94873046875
2024-12-12,3132.961669921875
2024-12-13,3097.984375
2024-12-16,3087.990966796875
2024-12-17,3073.000732421875
2024-12-18,3137.95849609375
2024-12-19,3073.000732421875
2024-12-20,3092.98779296875
2024-12-23,3073.000732421875
2024-12-24,3142.955078125
2024-12-27,3053.013671875
2024-12-30,3107.97802734375
2024-12-31,3117.971435546875
2025-01-02,3112.974609375
2025-01-03,3107.97802734375
2025-01-06,3117.971435546875
2025-01-07,3053.013671875
2025-01-08,3048.016845703125
2025-01-09,3043.020263671875
2025-01-10,3023.033203125
2025-01-13,2973.065673828125
2025-01-14,3008.04296875
2025-01-15,3122.968017578125
2025-01-16,3087.990966796875
2025-01-17,3068.00390625
2025-01-20,3063.00732421875
2025-01-21,3117.971435546875
2025-01-22,3137.95849609375
2025-01-23,3122.968017578125
2025-01-24,3197.919189453125
2025-01-27,3172.935546875
2025-01-28,3237.893310546875
2025-01-29,3392.792724609375
2025-01-30,3337.828369140625
2025-01-31,3337.828369140625
2025-02-03,3362.81201171875
2025-02-04,3372.8056640625
2025-02-05,3377.80224609375
2025-02-06,3512.714599609375
2025-02-07,3537.698486328125
2025-02-10,3597.6591796875
2025-02-11,3692.597412109375
2025-02-12,4007.392822265625
2025-02-13,3997.399169921875
2025-02-14,4037.373291015625
2025-02-17,4022.3828125
2025-02-18,4027.3798828125
2025-02-19,3997.399169921875
2025-02-20,4037.373291015625
2025-02-21,4107.32763671875
2025-02-24,4132.3115234375
2025-02-25,4287.2109375
2025-02-26,4407.13232421875
2025-02-27,4342.1748046875
2025-02-28,4297.2041015625
2025-03-03,4232.24658203125
2025-03-04,4157.29541015625
2025-03-05,4337.17822265625
2025-03-06,4362.162109375
2025-03-07,4397.13916015625
2025-03-10,4267.2236328125
2025-03-11,4092.33740234375
2025-03-12,4217.255859375
2025-03-13,4187.27587890625
2025-03-14,4372.1552734375
2025-03-17,4312.1943359375
2025-03-18,4497.07421875
2025-03-19,4437.11328125
2025-03-20,4402.13623046875
2025-03-21,4407.13232421875
2025-03-24,4357.1650390625
2025-03-25,4392.142578125
2025-03-26,4447.1064453125
2025-03-27,4322.18798828125
2025-03-28,4252.23388671875
2025-03-31,4127.314453125
2025-04-01,4187.27587890625
2025-04-02,4227.25
2025-04-03,4032.37646484375
2025-04-04,3677.607421875
2025-04-07,3567.6787109375
2025-04-08,3752.55859375
2025-04-09,3712.58447265625
2025-04-10,4097.33447265625
2025-04-11,4077.347412109375
2025-04-14,4247.23681640625
2025-04-15,4337.17822265625
2025-04-16,4302.201171875
2025-04-17,4277.21728515625
2025-04-22,4332.18115234375
2025-04-23,4497.07421875
2025-04-24,4502.07080078125
2025-04-25,4547.04150390625
2025-04-28,4621.99267578125
2025-04-29,4686.95068359375
2025-04-30,4726.9248046875
2025-05-01,4836.85302734375
2025-05-02,4696.94384765625
2025-05-06,4806.87255859375
2025-05-07,4856.84033203125
2025-05-08,4382.14892578125
2025-05-09,4382.14892578125
2025-05-12,4537.04833984375
2025-05-13,4602.005859375
2025-05-14,4626.98974609375
2025-05-15,4457.10009765625
2025-05-16,4537.04833984375
2025-05-19,4487.08056640625
2025-05-20,4467.09375
2025-05-21,4502.07080078125
2025-05-22,4567.02880859375
2025-05-23,4577.02197265625
2025-05-27,4607.0029296875
2025-05-28,4452.103515625
2025-05-29,4452.103515625
2025-05-30,4462.09716796875
2025-06-02,4437.11328125
2025-06-03,4427.11962890625
2025-06-04,4527.0546875
2025-06-05,4438.58447265625
2025-06-06,4508.56201171875
2025-06-09,4523.55712890625
2025-06-10,4468.57470703125
2025-06-11,4508.56201171875
2025-06-12,4533.55419921875
2025-06-13,4473.5732421875
2025-06-16,4498.5654296875
2025-06-17,4423.58935546875
2025-06-18,4448.5810546875
2025-06-19,4448.5810546875
2025-06-20,4413.59228515625
2025-06-23,4338.6162109375
2025-06-24,4438.58447265625
2025-06-25,4448.5810546875
2025-06-26,4478.57177734375
2025-06-27,4578.53955078125
2025-06-30,4638.5205078125
2025-07-01,4608.5302734375
2025-07-02,4583.5380859375
2025-07-03,4828.4599609375
2025-07-04,4788.47265625
2025-07-07,4743.4873046875
2025-07-08,4803.46826171875
2025-07-09,4858.45068359375
2025-07-10,4918.43115234375
2025-07-11,4898.43798828125
2025-07-14,4958.41845703125
2025-07-15,4863.44873046875
2025-07-16,4883.4423828125
2025-07-17,4943.42333984375
2025-07-18,4863.44873046875
2025-07-21,4858.45068359375
2025-07-22,4788.47265625
2025-07-23,4793.47119140625
2025-07-24,4848.45361328125
2025-07-25,4833.45849609375
2025-07-28,4818.46337890625
2025-07-29,4853.4521484375
2025-07-30,4888.44091796875
2025-07-31,4848.45361328125
2025-08-01,4738.48876953125
2025-08-04,4818.46337890625
2025-08-05,4873.44580078125
2025-08-06,4873.44580078125
2025-08-07,5068.3837890625
2025-08-08,4808.46630859375
2025-08-11,4763.48095703125
2025-08-12,4808.46630859375
2025-08-13,4703.5
2025-08-14,4690.0
2025-08-15,4570.0
2025-08-18,4500.0
2025-08-19,4490.0
2025-08-20,4580.0
2025-08-21,4605.0
2025-08-22,4590.0
