Date,AGUAS-A.SN
2023-02-28,169.80931091308594
2023-03-01,172.38218688964844
2023-03-02,176.96188354492188
2023-03-03,174.09744262695312
2023-03-06,177.8881072998047
2023-03-07,180.1608428955078
2023-03-08,184.92062377929688
2023-03-09,194.68038940429688
2023-03-10,193.222412109375
2023-03-13,197.0817108154297
2023-03-14,199.2257843017578
2023-03-15,194.1400604248047
2023-03-16,194.68038940429688
2023-03-17,198.53968811035156
2023-03-20,197.098876953125
2023-03-21,203.41098022460938
2023-03-22,201.97018432617188
2023-03-23,200.1691436767578
2023-03-24,202.04736328125
2023-03-27,200.25494384765625
2023-03-28,197.2532501220703
2023-03-29,195.54656982421875
2023-03-30,197.2532501220703
2023-03-31,193.222412109375
2023-04-03,197.77639770507812
2023-04-04,193.82275390625
2023-04-05,198.6854705810547
2023-04-06,201.3955535888672
2023-04-10,203.24803161621094
2023-04-11,198.573974609375
2023-04-12,201.54136657714844
2023-04-13,203.59967041015625
2023-04-14,205.82948303222656
2023-04-17,212.69903564453125
2023-04-18,215.26332092285156
2023-04-19,212.1844482421875
2023-04-20,213.8568115234375
2023-04-21,214.40570068359375
2023-04-24,219.91415405273438
2023-04-25,220.6856231689453
2023-04-26,217.2450408935547
2023-04-27,221.59896850585938
2023-04-28,216.36715698242188
2023-05-02,211.04664611816406
2023-05-03,210.15989685058594
2023-05-04,212.73147583007812
2023-05-05,222.82269287109375
2023-05-08,239.42266845703125
2023-05-09,227.89491271972656
2023-05-10,225.23464965820312
2023-05-11,227.80624389648438
2023-05-12,230.55516052246094
2023-05-15,234.81155395507812
2023-05-16,234.98892211914062
2023-05-17,230.11180114746094
2023-05-18,228.87034606933594
2023-05-19,230.55516052246094
2023-05-22,232.31979370117188
2023-05-23,238.81082153320312
2023-05-24,233.22430419921875
2023-05-25,233.9957733154297
2023-05-26,235.84906005859375
2023-05-29,233.2597198486328
2023-05-30,244.53038024902344
2023-05-31,234.10215759277344
2023-06-01,236.2747039794922
2023-06-02,239.42266845703125
2023-06-05,239.42266845703125
2023-06-06,237.7821807861328
2023-06-07,237.649169921875
2023-06-08,239.42266845703125
2023-06-09,243.8564453125
2023-06-12,244.7431640625
2023-06-13,243.8564453125
2023-06-14,257.0690002441406
2023-06-15,248.3788604736328
2023-06-16,247.49212646484375
2023-06-19,247.34133911132812
2023-06-20,251.44703674316406
2023-06-22,254.49745178222656
2023-06-23,248.9109344482422
2023-06-27,244.60128784179688
2023-06-28,250.9415740966797
2023-06-29,244.03378295898438
2023-06-30,246.5166778564453
2023-07-03,242.4819793701172
2023-07-04,243.8564453125
2023-07-05,243.8564453125
2023-07-06,239.42266845703125
2023-07-07,244.7431640625
2023-07-10,243.8564453125
2023-07-11,243.8564453125
2023-07-12,247.40342712402344
2023-07-13,246.5078125
2023-07-14,250.8617401123047
2023-07-17,247.40342712402344
2023-07-18,251.837158203125
2023-07-19,249.17691040039062
2023-07-20,251.31399536132812
2023-07-21,250.5070343017578
2023-07-24,250.950439453125
2023-07-25,251.7041778564453
2023-07-26,251.837158203125
2023-07-27,251.837158203125
2023-07-28,256.4837341308594
2023-07-31,260.7046813964844
2023-08-01,262.4781494140625
2023-08-02,261.493896484375
2023-08-03,258.9311828613281
2023-08-04,255.3841552734375
2023-08-07,259.81793212890625
2023-08-08,256.09356689453125
2023-08-09,264.2516784667969
2023-08-10,262.4781494140625
2023-08-11,262.4781494140625
2023-08-14,264.22509765625
2023-08-16,264.2516784667969
2023-08-17,264.6861877441406
2023-08-18,264.2516784667969
2023-08-21,262.56689453125
2023-08-22,262.4781494140625
2023-08-23,261.7510681152344
2023-08-24,263.8083190917969
2023-08-25,262.4781494140625
2023-08-28,255.4728546142578
2023-08-29,259.6405944824219
2023-08-30,257.246337890625
2023-08-31,258.0355529785156
2023-09-01,254.50633239746094
2023-09-04,255.79208374023438
2023-09-05,253.6106719970703
2023-09-06,252.7239227294922
2023-09-07,252.7239227294922
2023-09-08,250.63121032714844
2023-09-11,250.3562774658203
2023-09-12,253.6106719970703
2023-09-13,254.05404663085938
2023-09-14,254.94970703125
2023-09-15,254.49745178222656
2023-09-20,252.28054809570312
2023-09-21,247.40342712402344
2023-09-22,255.3841552734375
2023-09-25,252.7239227294922
2023-09-26,247.39456176757812
2023-09-27,243.8564453125
2023-09-28,241.6395263671875
2023-09-29,237.62257385253906
2023-10-02,239.40496826171875
2023-10-03,233.74749755859375
2023-10-04,229.75711059570312
2023-10-05,227.10568237304688
2023-10-06,232.3286590576172
2023-10-10,230.4664764404297
2023-10-11,232.15130615234375
2023-10-12,236.23037719726562
2023-10-13,238.00384521484375
2023-10-16,237.16146850585938
2023-10-17,238.53590393066406
2023-10-18,237.56936645507812
2023-10-19,236.93978881835938
2023-10-20,239.42266845703125
2023-10-23,236.63824462890625
2023-10-24,230.55516052246094
2023-10-25,234.54554748535156
2023-10-26,233.21542358398438
2023-10-30,230.55516052246094
2023-10-31,231.44190979003906
2023-11-02,234.10215759277344
2023-11-03,237.595947265625
2023-11-06,237.595947265625
2023-11-07,238.3585662841797
2023-11-08,237.649169921875
2023-11-09,235.03323364257812
2023-11-10,241.19618225097656
2023-11-13,242.08291625976562
2023-11-14,242.08291625976562
2023-11-15,244.7431640625
2023-11-16,247.35911560058594
2023-11-17,250.06369018554688
2023-11-20,249.61141967773438
2023-11-21,246.8713836669922
2023-11-22,245.6210479736328
2023-11-23,246.45458984375
2023-11-24,243.8564453125
2023-11-27,244.7609100341797
2023-11-28,241.5508575439453
2023-11-29,238.49160766601562
2023-11-30,236.77130126953125
2023-12-01,242.78346252441406
2023-12-04,242.8809814453125
2023-12-05,243.84754943847656
2023-12-06,243.50173950195312
2023-12-07,247.13742065429688
2023-12-11,251.34805297851562
2023-12-12,249.62274169921875
2023-12-13,251.52967834472656
2023-12-14,261.5182189941406
2023-12-15,256.2878723144531
2023-12-18,255.5251007080078
2023-12-19,251.52967834472656
2023-12-20,252.69195556640625
2023-12-21,260.60107421875
2023-12-22,263.3343200683594
2023-12-26,261.5182189941406
2023-12-27,262.4172058105469
2023-12-28,260.61016845703125
2023-12-29,258.4308776855469
2024-01-02,260.61016845703125
2024-01-03,260.61016845703125
2024-01-04,260.61016845703125
2024-01-05,260.60107421875
2024-01-08,259.64764404296875
2024-01-09,260.61016845703125
2024-01-10,258.7850036621094
2024-01-11,257.4138488769531
2024-01-12,256.9779968261719
2024-01-15,258.7850036621094
2024-01-16,259.7021179199219
2024-01-17,256.8236389160156
2024-01-18,254.2084197998047
2024-01-19,248.8146209716797
2024-01-22,251.19371032714844
2024-01-23,256.0699462890625
2024-01-24,258.7940673828125
2024-01-25,256.70556640625
2024-01-26,257.8497009277344
2024-01-29,257.8860168457031
2024-01-30,256.0699462890625
2024-01-31,256.0699462890625
2024-02-01,254.33554077148438
2024-02-02,253.34579467773438
2024-02-05,250.89402770996094
2024-02-06,251.52967834472656
2024-02-07,255.97909545898438
2024-02-08,256.0699462890625
2024-02-09,258.77593994140625
2024-02-12,261.5182189941406
2024-02-13,261.9268493652344
2024-02-14,261.8814392089844
2024-02-15,261.9722595214844
2024-02-16,266.0584716796875
2024-02-19,264.2423400878906
2024-02-20,256.9779968261719
2024-02-21,260.61016845703125
2024-02-22,259.6112976074219
2024-02-23,256.9961242675781
2024-02-26,256.9779968261719
2024-02-27,258.6124572753906
2024-02-28,262.3627014160156
2024-02-29,257.8860168457031
2024-03-01,259.7021179199219
2024-03-04,252.9008331298828
2024-03-05,256.0699462890625
2024-03-06,253.7907257080078
2024-03-07,251.98370361328125
2024-03-08,254.23570251464844
2024-03-11,252.8917694091797
2024-03-12,251.07565307617188
2024-03-13,251.75668334960938
2024-03-14,252.43772888183594
2024-03-15,255.5251007080078
2024-03-18,254.2538299560547
2024-03-19,258.31280517578125
2024-03-20,259.6930236816406
2024-03-21,257.0688171386719
2024-03-22,253.93600463867188
2024-03-25,250.4854278564453
2024-03-26,253.33670043945312
2024-03-27,257.8860168457031
2024-03-28,259.7021179199219
2024-04-01,257.4320068359375
2024-04-02,257.4320068359375
2024-04-03,257.86785888671875
2024-04-04,253.61819458007812
2024-04-05,252.8917694091797
2024-04-08,249.8043975830078
2024-04-09,251.52967834472656
2024-04-10,254.70785522460938
2024-04-11,256.0699462890625
2024-04-12,256.06085205078125
2024-04-15,252.43772888183594
2024-04-16,251.5205841064453
2024-04-17,248.38784790039062
2024-04-18,248.37875366210938
2024-04-19,240.65122985839844
2024-04-22,248.35153198242188
2024-04-23,243.63873291015625
2024-04-24,241.63194274902344
2024-04-25,245.1642303466797
2024-04-26,243.35723876953125
2024-04-29,246.08139038085938
2024-04-30,248.80552673339844
2024-05-02,251.4207305908203
2024-05-03,255.43426513671875
2024-05-06,252.4558563232422
2024-05-07,253.34579467773438
2024-05-08,254.2538299560547
2024-05-09,256.0699462890625
2024-05-10,257.0688171386719
2024-05-13,258.3697814941406
2024-05-14,256.4654541015625
2024-05-15,256.33148193359375
2024-05-16,256.4654541015625
2024-05-17,257.0204772949219
2024-05-20,260.61865234375
2024-05-22,261.2502746582031
2024-05-23,262.216796875
2024-05-24,264.1211242675781
2024-05-27,264.1211242675781
2024-05-28,260.2933044433594
2024-05-29,260.2933044433594
2024-05-30,260.2933044433594
2024-05-31,260.2933044433594
2024-06-03,260.2933044433594
2024-06-04,260.2933044433594
2024-06-05,260.2933044433594
2024-06-06,260.2837219238281
2024-06-07,257.4223937988281
2024-06-10,254.55154418945312
2024-06-11,251.68064880371094
2024-06-12,251.68064880371094
2024-06-13,248.8097686767578
2024-06-14,249.64231872558594
2024-06-17,248.7140655517578
2024-06-18,248.8097686767578
2024-06-19,248.8097686767578
2024-06-21,248.8097686767578
2024-06-24,248.7810516357422
2024-06-25,247.85279846191406
2024-06-26,248.7332305908203
2024-06-27,247.50831604003906
2024-06-28,245.9388885498047
2024-07-01,246.89584350585938
2024-07-02,244.03453063964844
2024-07-03,245.0010528564453
2024-07-04,245.4604034423828
2024-07-05,247.43174743652344
2024-07-08,247.96763610839844
2024-07-09,248.8097686767578
2024-07-10,251.68064880371094
2024-07-11,259.00140380859375
2024-07-12,260.2933044433594
2024-07-15,260.3028869628906
2024-07-17,260.7908935546875
2024-07-18,263.1641845703125
2024-07-19,264.21685791015625
2024-07-22,265.0780944824219
2024-07-23,265.0685119628906
2024-07-24,265.0780944824219
2024-07-25,264.599609375
2024-07-26,264.3795166015625
2024-07-29,265.55657958984375
2024-07-30,265.55657958984375
2024-07-31,267.8533020019531
2024-08-01,266.5135498046875
2024-08-02,265.0685119628906
2024-08-05,256.4654541015625
2024-08-06,260.77178955078125
2024-08-07,260.2933044433594
2024-08-08,256.8004150390625
2024-08-09,255.6042022705078
2024-08-12,255.5084991455078
2024-08-13,259.7191162109375
2024-08-14,259.3363342285156
2024-08-16,259.2884826660156
2024-08-19,260.45599365234375
2024-08-20,260.8865966796875
2024-08-21,265.0780944824219
2024-08-22,265.36517333984375
2024-08-23,267.08770751953125
2024-08-26,266.1307373046875
2024-08-27,265.0302734375
2024-08-28,261.345947265625
2024-08-29,261.1067199707031
2024-08-30,265.0780944824219
2024-09-02,264.7910461425781
2024-09-03,258.3889465332031
2024-09-04,262.20721435546875
2024-09-05,260.1210632324219
2024-09-06,260.1018981933594
2024-09-09,259.3267517089844
2024-09-10,254.3123016357422
2024-09-11,255.030029296875
2024-09-12,260.130615234375
2024-09-13,264.1211242675781
2024-09-16,263.1545715332031
2024-09-17,266.9920349121094
2024-09-23,267.948974609375
2024-09-24,261.2502746582031
2024-09-25,261.5469055175781
2024-09-26,260.9153137207031
2024-09-27,264.1211242675781
2024-09-30,266.0350646972656
2024-10-01,266.0350646972656
2024-10-02,264.408203125
2024-10-03,261.585205078125
2024-10-04,259.3459167480469
2024-10-07,258.3793640136719
2024-10-08,259.2406311035156
2024-10-09,258.0923156738281
2024-10-10,257.51812744140625
2024-10-11,256.1209716796875
2024-10-14,256.1209716796875
2024-10-15,256.1209716796875
2024-10-16,256.1209716796875
2024-10-17,259.73828125
2024-10-18,262.025390625
2024-10-21,266.0350646972656
2024-10-22,268.90594482421875
2024-10-23,270.8294677734375
2024-10-24,274.63812255859375
2024-10-25,275.50897216796875
2024-10-28,275.60467529296875
2024-10-29,268.90594482421875
2024-10-30,262.8196716308594
2024-11-04,262.30291748046875
2024-11-05,260.2933044433594
2024-11-06,260.2933044433594
2024-11-07,258.867431640625
2024-11-08,260.2933044433594
2024-11-11,259.4990234375
2024-11-12,259.3363342285156
2024-11-13,258.4750671386719
2024-11-14,257.4223937988281
2024-11-15,255.5084991455078
2024-11-18,263.0206604003906
2024-11-19,282.30340576171875
2024-11-20,284.4087219238281
2024-11-21,285.65277099609375
2024-11-22,286.12164306640625
2024-11-25,291.451904296875
2024-11-26,285.1742858886719
2024-11-27,282.4851989746094
2024-11-28,282.3608093261719
2024-11-29,281.8249206542969
2024-12-02,282.5904846191406
2024-12-03,284.2173156738281
2024-12-04,281.7866516113281
2024-12-05,280.38946533203125
2024-12-06,279.1549987792969
2024-12-09,276.94439697265625
2024-12-10,276.5616455078125
2024-12-11,276.5616455078125
2024-12-12,276.4180908203125
2024-12-13,275.7960510253906
2024-12-16,278.9540100097656
2024-12-17,278.76263427734375
2024-12-18,277.5185852050781
2024-12-19,279.14544677734375
2024-12-20,280.8679504394531
2024-12-23,283.0881042480469
2024-12-24,282.30340576171875
2024-12-26,281.8440246582031
2024-12-27,285.1742858886719
2024-12-30,286.6097106933594
2025-01-02,286.1312255859375
2025-01-03,287.08819580078125
2025-01-06,286.8927001953125
2025-01-07,284.448974609375
2025-01-08,284.9963684082031
2025-01-09,284.448974609375
2025-01-10,284.439208984375
2025-01-13,283.34442138671875
2025-01-14,282.9827575683594
2025-01-15,283.47149658203125
2025-01-16,290.9981689453125
2025-01-17,288.35894775390625
2025-01-20,293.2463684082031
2025-01-21,296.0810852050781
2025-01-22,302.04376220703125
2025-01-23,302.04376220703125
2025-01-24,300.2060852050781
2025-01-27,296.2765808105469
2025-01-28,297.1563415527344
2025-01-29,299.1112976074219
2025-01-30,306.4424743652344
2025-01-31,306.4424743652344
2025-02-03,308.86663818359375
2025-02-04,308.8275451660156
2025-02-05,315.7286071777344
2025-02-06,315.7286071777344
2025-02-07,321.583740234375
2025-02-10,328.44573974609375
2025-02-11,331.03607177734375
2025-02-12,327.44866943359375
2025-02-13,325.50347900390625
2025-02-14,322.5710144042969
2025-02-17,319.6385498046875
2025-02-18,320.1272888183594
2025-02-19,319.6287536621094
2025-02-20,314.8586120605469
2025-02-21,315.7970275878906
2025-02-24,313.77362060546875
2025-02-25,312.796142578125
2025-02-26,311.9164123535156
2025-02-27,313.77362060546875
2025-02-28,308.88616943359375
2025-03-03,310.93890380859375
2025-03-04,316.6962890625
2025-03-05,316.59857177734375
2025-03-06,318.6512756347656
2025-03-07,315.71881103515625
2025-03-10,320.5182800292969
2025-03-11,315.7286071777344
2025-03-12,317.40008544921875
2025-03-13,318.3678283691406
2025-03-14,318.9445495605469
2025-03-17,323.84173583984375
2025-03-18,326.48095703125
2025-03-19,333.5775451660156
2025-03-20,334.3008728027344
2025-03-21,329.4916076660156
2025-03-24,335.2685852050781
2025-03-25,342.02301025390625
2025-03-26,341.0455322265625
2025-03-27,344.06597900390625
2025-03-28,342.02301025390625
2025-03-31,334.51593017578125
2025-04-01,337.1844787597656
2025-04-02,337.23333740234375
2025-04-03,341.1432800292969
2025-04-04,333.3233947753906
2025-04-07,327.44866943359375
2025-04-08,325.50347900390625
2025-04-09,322.5710144042969
2025-04-10,327.4584655761719
2025-04-11,324.5260009765625
2025-04-14,327.4584655761719
2025-04-15,330.39093017578125
2025-04-16,337.37994384765625
2025-04-17,348.70904541015625
2025-04-21,342.1207580566406
2025-04-22,344.07574462890625
2025-04-23,349.0
2025-04-24,357.0
2025-04-25,360.0
2025-04-28,355.1000061035156
2025-04-29,355.0
2025-04-30,349.8999938964844
2025-05-02,349.54998779296875
2025-05-05,349.0
2025-05-06,348.45001220703125
2025-05-07,354.0
2025-05-08,351.04998779296875
2025-05-09,352.0
2025-05-12,347.0
2025-05-13,348.3999938964844
2025-05-14,359.0
2025-05-15,358.0
2025-05-16,357.3900146484375
2025-05-19,351.0
2025-05-20,354.489990234375
2025-05-22,355.0
2025-05-23,352.6499938964844
2025-05-26,352.0
2025-05-27,354.0
2025-05-28,347.79998779296875
2025-05-29,346.0
2025-05-30,349.0
2025-06-02,345.989990234375
2025-06-03,343.0
2025-06-04,343.0
2025-06-05,339.989990234375
2025-06-06,340.0
2025-06-09,328.0
2025-06-10,331.20001220703125
2025-06-11,335.0199890136719
2025-06-12,335.0
2025-06-13,333.5
2025-06-16,333.0
2025-06-17,332.0899963378906
2025-06-18,330.0
2025-06-19,330.0
2025-06-23,328.0
2025-06-24,336.0
2025-06-25,336.0
2025-06-26,333.20001220703125
2025-06-27,340.0
2025-06-30,340.0
2025-07-01,335.0
2025-07-02,336.8999938964844
2025-07-03,335.57000732421875
2025-07-04,335.70001220703125
2025-07-07,337.8800048828125
2025-07-08,336.0
2025-07-09,334.79998779296875
2025-07-10,332.8800048828125
2025-07-11,332.0
2025-07-14,331.0
2025-07-15,331.8999938964844
2025-07-17,326.29998779296875
2025-07-18,323.7099914550781
2025-07-21,325.8900146484375
2025-07-22,323.0
2025-07-23,326.0
2025-07-24,328.5
2025-07-25,330.0
2025-07-28,325.0
2025-07-29,323.760009765625
2025-07-30,320.3500061035156
2025-07-31,320.1000061035156
2025-08-01,320.0
2025-08-04,322.25
2025-08-05,324.3999938964844
2025-08-06,326.5
2025-08-07,325.989990234375
2025-08-08,330.0
2025-08-11,329.5
2025-08-12,330.0
2025-08-13,335.0
2025-08-14,337.989990234375
2025-08-18,338.0
2025-08-19,338.0
2025-08-20,334.6499938964844
2025-08-21,335.25
2025-08-22,340.0
