Date,OCDO.L
2024-02-01,516.2000122070312
2024-02-02,505.0
2024-02-05,523.0
2024-02-06,527.7999877929688
2024-02-07,520.7999877929688
2024-02-08,525.4000244140625
2024-02-09,513.2000122070312
2024-02-12,536.7999877929688
2024-02-13,519.5999755859375
2024-02-14,532.7999877929688
2024-02-15,539.0
2024-02-16,536.0
2024-02-19,534.5999755859375
2024-02-20,531.7999877929688
2024-02-21,519.0
2024-02-22,523.0
2024-02-23,528.4000244140625
2024-02-26,491.5
2024-02-27,493.79998779296875
2024-02-28,490.70001220703125
2024-02-29,511.3999938964844
2024-03-01,476.0
2024-03-04,445.0
2024-03-05,444.29998779296875
2024-03-06,437.8999938964844
2024-03-07,458.29998779296875
2024-03-08,448.3999938964844
2024-03-11,456.79998779296875
2024-03-12,466.5
2024-03-13,471.70001220703125
2024-03-14,462.20001220703125
2024-03-15,459.0
2024-03-18,462.20001220703125
2024-03-19,461.1000061035156
2024-03-20,466.70001220703125
2024-03-21,476.70001220703125
2024-03-22,468.29998779296875
2024-03-25,452.6000061035156
2024-03-26,467.29998779296875
2024-03-27,466.5
2024-03-28,455.1000061035156
2024-04-02,435.8999938964844
2024-04-03,439.29998779296875
2024-04-04,417.20001220703125
2024-04-05,379.70001220703125
2024-04-08,375.1000061035156
2024-04-09,380.6000061035156
2024-04-10,367.70001220703125
2024-04-11,370.1000061035156
2024-04-12,356.70001220703125
2024-04-15,363.8999938964844
2024-04-16,342.8999938964844
2024-04-17,348.20001220703125
2024-04-18,350.0
2024-04-19,347.20001220703125
2024-04-22,358.3999938964844
2024-04-23,377.79998779296875
2024-04-24,364.6000061035156
2024-04-25,362.29998779296875
2024-04-26,353.1000061035156
2024-04-29,355.3999938964844
2024-04-30,353.1000061035156
2024-05-01,343.1000061035156
2024-05-02,350.0
2024-05-03,355.6000061035156
2024-05-07,360.0
2024-05-08,345.8999938964844
2024-05-09,353.79998779296875
2024-05-10,348.29998779296875
2024-05-13,342.0
2024-05-14,369.79998779296875
2024-05-15,363.1000061035156
2024-05-16,360.0
2024-05-17,363.1000061035156
2024-05-20,354.29998779296875
2024-05-21,355.0
2024-05-22,343.5
2024-05-23,352.1000061035156
2024-05-24,373.79998779296875
2024-05-28,410.3999938964844
2024-05-29,360.1000061035156
2024-05-30,383.5
2024-05-31,373.6000061035156
2024-06-03,382.70001220703125
2024-06-04,353.70001220703125
2024-06-05,362.20001220703125
2024-06-06,362.5
2024-06-07,362.29998779296875
2024-06-10,355.3999938964844
2024-06-11,351.29998779296875
2024-06-12,348.8999938964844
2024-06-13,351.1000061035156
2024-06-14,357.29998779296875
2024-06-17,347.5
2024-06-18,353.6000061035156
2024-06-19,352.5
2024-06-20,310.0
2024-06-21,311.3999938964844
2024-06-24,312.5
2024-06-25,290.3999938964844
2024-06-26,281.0
2024-06-27,286.8999938964844
2024-06-28,288.8999938964844
2024-07-01,288.1000061035156
2024-07-02,297.29998779296875
2024-07-03,300.6000061035156
2024-07-04,305.5
2024-07-05,328.20001220703125
2024-07-08,345.8999938964844
2024-07-09,348.8999938964844
2024-07-10,362.70001220703125
2024-07-11,379.5
2024-07-12,380.0
2024-07-15,340.3999938964844
2024-07-16,360.5
2024-07-17,357.5
2024-07-18,392.5
2024-07-19,378.1000061035156
2024-07-22,424.1000061035156
2024-07-23,430.79998779296875
2024-07-24,411.1000061035156
2024-07-25,425.5
2024-07-26,445.8999938964844
2024-07-29,432.6000061035156
2024-07-30,406.5
2024-07-31,405.6000061035156
2024-08-01,401.8999938964844
2024-08-02,393.70001220703125
2024-08-05,386.5
2024-08-06,381.3999938964844
2024-08-07,390.70001220703125
2024-08-08,397.79998779296875
2024-08-09,374.0
2024-08-12,376.70001220703125
2024-08-13,378.29998779296875
2024-08-14,377.5
2024-08-15,377.0
2024-08-16,379.29998779296875
2024-08-19,379.20001220703125
2024-08-20,356.5
2024-08-21,362.79998779296875
2024-08-22,356.5
2024-08-23,360.0
2024-08-27,352.29998779296875
2024-08-28,338.79998779296875
2024-08-29,337.8999938964844
2024-08-30,341.20001220703125
2024-09-02,341.0
2024-09-03,351.3999938964844
2024-09-04,350.5
2024-09-05,351.20001220703125
2024-09-06,336.0
2024-09-09,337.1000061035156
2024-09-10,338.70001220703125
2024-09-11,325.20001220703125
2024-09-12,319.70001220703125
2024-09-13,330.79998779296875
2024-09-16,337.79998779296875
2024-09-17,352.8999938964844
2024-09-18,349.6000061035156
2024-09-19,359.29998779296875
2024-09-20,343.6000061035156
2024-09-23,346.29998779296875
2024-09-24,357.20001220703125
2024-09-25,352.1000061035156
2024-09-26,366.20001220703125
2024-09-27,384.20001220703125
2024-09-30,384.29998779296875
2024-10-01,394.20001220703125
2024-10-02,382.70001220703125
2024-10-03,383.70001220703125
2024-10-04,389.5
2024-10-07,405.0
2024-10-08,394.8999938964844
2024-10-09,400.70001220703125
2024-10-10,403.6000061035156
2024-10-11,394.1000061035156
2024-10-14,384.5
2024-10-15,369.6000061035156
2024-10-16,361.5
2024-10-17,359.0
2024-10-18,366.70001220703125
2024-10-21,354.5
2024-10-22,359.70001220703125
2024-10-23,357.0
2024-10-24,354.6000061035156
2024-10-25,358.0
2024-10-28,357.29998779296875
2024-10-29,351.70001220703125
2024-10-30,350.0
2024-10-31,347.8999938964844
2024-11-01,350.0
2024-11-04,357.79998779296875
2024-11-05,351.79998779296875
2024-11-06,350.6000061035156
2024-11-07,347.6000061035156
2024-11-08,341.3999938964844
2024-11-11,343.5
2024-11-12,331.70001220703125
2024-11-13,327.20001220703125
2024-11-14,333.0
2024-11-15,320.20001220703125
2024-11-18,313.8999938964844
2024-11-19,316.5
2024-11-20,304.70001220703125
2024-11-21,306.70001220703125
2024-11-22,306.1000061035156
2024-11-25,329.29998779296875
2024-11-26,321.79998779296875
2024-11-27,325.0
2024-11-28,318.3999938964844
2024-11-29,315.6000061035156
2024-12-02,313.5
2024-12-03,307.6000061035156
2024-12-04,316.5
2024-12-05,313.79998779296875
2024-12-06,317.5
2024-12-09,316.0
2024-12-10,313.8999938964844
2024-12-11,311.79998779296875
2024-12-12,315.0
2024-12-13,311.8999938964844
2024-12-16,312.5
2024-12-17,305.29998779296875
2024-12-18,302.70001220703125
2024-12-19,296.20001220703125
2024-12-20,305.0
2024-12-23,310.3999938964844
2024-12-24,312.70001220703125
2024-12-27,303.70001220703125
2024-12-30,294.20001220703125
2024-12-31,302.29998779296875
2025-01-02,315.20001220703125
2025-01-03,323.6000061035156
2025-01-06,308.0
2025-01-07,297.6000061035156
2025-01-08,290.5
2025-01-09,279.0
2025-01-10,278.6000061035156
2025-01-13,270.0
2025-01-14,295.70001220703125
2025-01-15,316.29998779296875
2025-01-16,324.29998779296875
2025-01-17,325.0
2025-01-20,327.1000061035156
2025-01-21,330.6000061035156
2025-01-22,328.6000061035156
2025-01-23,313.1000061035156
2025-01-24,303.1000061035156
2025-01-27,304.20001220703125
2025-01-28,305.5
2025-01-29,300.3999938964844
2025-01-30,304.20001220703125
2025-01-31,302.29998779296875
2025-02-03,294.6000061035156
2025-02-04,302.0
2025-02-05,311.0
2025-02-06,325.0
2025-02-07,327.70001220703125
2025-02-10,332.3999938964844
2025-02-11,327.5
2025-02-12,312.5
2025-02-13,316.70001220703125
2025-02-14,315.20001220703125
2025-02-17,312.70001220703125
2025-02-18,304.8999938964844
2025-02-19,302.3999938964844
2025-02-20,302.5
2025-02-21,309.29998779296875
2025-02-24,312.0
2025-02-25,323.79998779296875
2025-02-26,333.20001220703125
2025-02-27,273.0
2025-02-28,259.79998779296875
2025-03-03,253.89999389648438
2025-03-04,226.10000610351562
2025-03-05,247.60000610351562
2025-03-06,248.5
2025-03-07,251.5
2025-03-10,248.5
2025-03-11,240.0
2025-03-12,230.3000030517578
2025-03-13,227.3000030517578
2025-03-14,238.8000030517578
2025-03-17,238.89999389648438
2025-03-18,258.70001220703125
2025-03-19,262.6000061035156
2025-03-20,265.0
2025-03-21,261.70001220703125
2025-03-24,260.0
2025-03-25,249.8000030517578
2025-03-26,290.5
2025-03-27,290.5
2025-03-28,294.29998779296875
2025-03-31,281.3999938964844
2025-04-01,279.6000061035156
2025-04-02,295.1000061035156
2025-04-03,298.0
2025-04-04,284.0
2025-04-07,269.3999938964844
2025-04-08,282.20001220703125
2025-04-09,272.3999938964844
2025-04-10,282.5
2025-04-11,287.70001220703125
2025-04-14,303.79998779296875
2025-04-15,314.20001220703125
2025-04-16,299.0
2025-04-17,298.0
2025-04-22,287.8999938964844
2025-04-23,285.3999938964844
2025-04-24,282.20001220703125
2025-04-25,275.3999938964844
2025-04-28,284.6000061035156
2025-04-29,283.5
2025-04-30,281.29998779296875
2025-05-01,282.1000061035156
2025-05-02,274.20001220703125
2025-05-06,263.5
2025-05-07,257.70001220703125
2025-05-08,261.0
2025-05-09,262.6000061035156
2025-05-12,263.79998779296875
2025-05-13,268.3999938964844
2025-05-14,268.29998779296875
2025-05-15,271.3999938964844
2025-05-16,271.29998779296875
2025-05-19,271.3999938964844
2025-05-20,280.0
2025-05-21,277.1000061035156
2025-05-22,268.3999938964844
2025-05-23,262.1000061035156
2025-05-27,264.1000061035156
2025-05-28,260.20001220703125
2025-05-29,261.29998779296875
2025-05-30,263.20001220703125
2025-06-02,253.10000610351562
2025-06-03,243.5
2025-06-04,251.89999389648438
2025-06-05,253.8000030517578
2025-06-06,256.6000061035156
2025-06-09,255.0
2025-06-10,266.29998779296875
2025-06-11,263.0
2025-06-12,263.5
2025-06-13,255.0
2025-06-16,253.10000610351562
2025-06-17,244.5
2025-06-18,239.1999969482422
2025-06-19,232.5
2025-06-20,232.8000030517578
2025-06-23,230.10000610351562
2025-06-24,239.8000030517578
2025-06-25,233.1999969482422
2025-06-26,229.3000030517578
2025-06-27,229.39999389648438
2025-06-30,226.89999389648438
2025-07-01,240.3000030517578
2025-07-02,240.8000030517578
2025-07-03,245.8000030517578
2025-07-04,242.6999969482422
2025-07-07,234.1999969482422
2025-07-08,233.39999389648438
2025-07-09,235.8000030517578
2025-07-10,242.3000030517578
2025-07-11,234.89999389648438
2025-07-14,232.6999969482422
2025-07-15,234.5
2025-07-16,235.5
2025-07-17,279.0
2025-07-18,311.0
2025-07-21,315.3999938964844
2025-07-22,328.20001220703125
2025-07-23,341.1000061035156
2025-07-24,343.20001220703125
2025-07-25,347.20001220703125
2025-07-28,320.70001220703125
2025-07-29,316.1000061035156
2025-07-30,312.79998779296875
2025-07-31,315.8999938964844
2025-08-01,330.70001220703125
2025-08-04,349.1000061035156
2025-08-05,340.0
2025-08-06,350.3999938964844
2025-08-07,380.0
2025-08-08,395.6000061035156
2025-08-11,373.3999938964844
2025-08-12,358.6000061035156
2025-08-13,353.79998779296875
2025-08-14,371.0
2025-08-15,359.8999938964844
2025-08-18,353.29998779296875
2025-08-19,355.5
2025-08-20,357.70001220703125
2025-08-21,360.1000061035156
2025-08-22,358.70001220703125
