Date,PZC.L
2023-01-30,216.78248596191406
2023-01-31,216.78248596191406
2023-02-01,216.28297424316406
2023-02-02,219.27996826171875
2023-02-03,219.7794647216797
2023-02-06,218.7804718017578
2023-02-07,213.7854766845703
2023-02-08,194.604736328125
2023-02-09,197.801513671875
2023-02-10,196.80252075195312
2023-02-13,197.801513671875
2023-02-14,193.2061004638672
2023-02-15,188.2111358642578
2023-02-16,187.0123291015625
2023-02-17,188.01133728027344
2023-02-20,189.8095245361328
2023-02-21,189.4099578857422
2023-02-22,187.41195678710938
2023-02-23,187.21214294433594
2023-02-24,186.6127471923828
2023-02-27,187.81155395507812
2023-02-28,182.017333984375
2023-03-01,183.81553649902344
2023-03-02,186.41294860839844
2023-03-03,185.41395568847656
2023-03-06,182.81654357910156
2023-03-07,182.017333984375
2023-03-08,182.81654357910156
2023-03-09,179.84579467773438
2023-03-10,180.8449249267578
2023-03-13,175.64939880371094
2023-03-14,178.64682006835938
2023-03-15,176.84835815429688
2023-03-16,180.24545288085938
2023-03-17,171.45298767089844
2023-03-20,170.2540283203125
2023-03-21,173.85093688964844
2023-03-22,178.24717712402344
2023-03-23,179.4461669921875
2023-03-24,179.24630737304688
2023-03-27,182.8432159423828
2023-03-28,184.84152221679688
2023-03-29,184.44186401367188
2023-03-30,184.84152221679688
2023-03-31,185.0413360595703
2023-04-03,184.84152221679688
2023-04-04,187.83895874023438
2023-04-05,186.63998413085938
2023-04-06,186.2403106689453
2023-04-11,187.43930053710938
2023-04-12,187.0396270751953
2023-04-13,194.0336456298828
2023-04-14,197.83038330078125
2023-04-17,200.8278045654297
2023-04-18,202.32652282714844
2023-04-19,202.32652282714844
2023-04-20,200.32823181152344
2023-04-21,202.32652282714844
2023-04-24,200.32823181152344
2023-04-25,202.8260955810547
2023-04-26,200.8278045654297
2023-04-27,200.8278045654297
2023-04-28,200.32823181152344
2023-05-02,204.8243865966797
2023-05-03,201.8269500732422
2023-05-04,199.4290008544922
2023-05-05,199.6288299560547
2023-05-09,198.03021240234375
2023-05-10,196.63140869140625
2023-05-11,197.0310821533203
2023-05-12,196.23175048828125
2023-05-15,195.03277587890625
2023-05-16,198.82952880859375
2023-05-17,197.23089599609375
2023-05-18,199.6288299560547
2023-05-19,197.0310821533203
2023-05-22,196.83123779296875
2023-05-23,196.63140869140625
2023-05-24,195.63226318359375
2023-05-25,191.6356964111328
2023-05-26,192.4350128173828
2023-05-30,187.83895874023438
2023-05-31,183.8423614501953
2023-06-01,184.84152221679688
2023-06-02,190.6365509033203
2023-06-05,190.03704833984375
2023-06-06,192.23516845703125
2023-06-07,187.63912963867188
2023-06-08,187.2394561767578
2023-06-09,187.83895874023438
2023-06-12,187.83895874023438
2023-06-13,187.43930053710938
2023-06-14,186.83981323242188
2023-06-15,180.44528198242188
2023-06-16,176.64854431152344
2023-06-19,176.84835815429688
2023-06-20,176.04905700683594
2023-06-21,174.85008239746094
2023-06-22,174.85008239746094
2023-06-23,175.64939880371094
2023-06-26,174.85008239746094
2023-06-27,163.06019592285156
2023-06-28,163.4598388671875
2023-06-29,161.66139221191406
2023-06-30,161.86123657226562
2023-07-03,160.66226196289062
2023-07-04,160.46243286132812
2023-07-05,158.46414184570312
2023-07-06,157.26515197753906
2023-07-07,155.46670532226562
2023-07-10,157.26515197753906
2023-07-11,155.26686096191406
2023-07-12,159.06361389160156
2023-07-13,161.86123657226562
2023-07-14,162.06105041503906
2023-07-17,161.66139221191406
2023-07-18,162.46070861816406
2023-07-19,167.4564208984375
2023-07-20,168.45556640625
2023-07-21,164.85865783691406
2023-07-24,164.2591552734375
2023-07-25,167.256591796875
2023-07-26,167.256591796875
2023-07-27,167.8560791015625
2023-07-28,168.055908203125
2023-07-31,165.657958984375
2023-08-01,164.85865783691406
2023-08-02,161.86123657226562
2023-08-03,161.86123657226562
2023-08-04,162.46070861816406
2023-08-07,162.8603515625
2023-08-08,161.86123657226562
2023-08-09,163.85951232910156
2023-08-10,165.8577880859375
2023-08-11,167.4564208984375
2023-08-14,164.458984375
2023-08-15,162.06105041503906
2023-08-16,160.66226196289062
2023-08-17,158.86380004882812
2023-08-18,158.06446838378906
2023-08-21,155.06703186035156
2023-08-22,153.6682586669922
2023-08-23,157.86465454101562
2023-08-24,158.66397094726562
2023-08-25,157.66482543945312
2023-08-29,162.46070861816406
2023-08-30,163.4598388671875
2023-08-31,158.46414184570312
2023-09-01,160.06275939941406
2023-09-04,156.86550903320312
2023-09-05,156.66567993164062
2023-09-06,157.26515197753906
2023-09-07,155.86634826660156
2023-09-08,156.06617736816406
2023-09-11,157.46499633789062
2023-09-12,159.06361389160156
2023-09-13,160.46243286132812
2023-09-14,164.6588134765625
2023-09-15,166.457275390625
2023-09-18,163.85951232910156
2023-09-19,161.86123657226562
2023-09-20,162.26084899902344
2023-09-21,160.86209106445312
2023-09-22,160.46243286132812
2023-09-25,159.86294555664062
2023-09-26,151.6699676513672
2023-09-27,150.8706512451172
2023-09-28,146.4744110107422
2023-09-29,141.47869873046875
2023-10-02,139.88006591796875
2023-10-03,139.6802520751953
2023-10-04,136.48297119140625
2023-10-05,136.48297119140625
2023-10-06,136.6828155517578
2023-10-09,135.0841827392578
2023-10-10,139.28057861328125
2023-10-11,138.68109130859375
2023-10-12,139.0807647705078
2023-10-13,141.27886962890625
2023-10-16,137.28228759765625
2023-10-17,139.88006591796875
2023-10-18,139.48040771484375
2023-10-19,136.0833282470703
2023-10-20,134.8843536376953
2023-10-23,134.8843536376953
2023-10-24,131.0876007080078
2023-10-25,130.68795776367188
2023-10-26,125.4924087524414
2023-10-27,126.2917251586914
2023-10-30,131.0876007080078
2023-10-31,133.6853790283203
2023-11-01,133.48556518554688
2023-11-02,132.9231719970703
2023-11-03,133.123046875
2023-11-06,132.32350158691406
2023-11-07,133.3229217529297
2023-11-08,134.52224731445312
2023-11-09,135.1219024658203
2023-11-10,135.7215576171875
2023-11-13,135.32177734375
2023-11-14,139.91912841796875
2023-11-15,136.92086791992188
2023-11-16,135.5216827392578
2023-11-17,138.5199432373047
2023-11-20,136.52110290527344
2023-11-21,136.92086791992188
2023-11-22,137.9202880859375
2023-11-23,143.11727905273438
2023-11-24,144.31658935546875
2023-11-27,144.11669921875
2023-11-28,146.1155548095703
2023-11-29,145.31600952148438
2023-11-30,145.91566467285156
2023-12-01,147.11497497558594
2023-12-04,148.91392517089844
2023-12-05,146.7152099609375
2023-12-06,144.5164794921875
2023-12-07,147.11497497558594
2023-12-08,148.11439514160156
2023-12-11,143.31716918945312
2023-12-12,140.91854858398438
2023-12-13,146.1155548095703
2023-12-14,149.91334533691406
2023-12-15,156.30966186523438
2023-12-18,153.1114959716797
2023-12-19,154.31080627441406
2023-12-20,154.91046142578125
2023-12-21,154.1109161376953
2023-12-22,152.3119659423828
2023-12-27,150.3131103515625
2023-12-28,152.3119659423828
2023-12-29,153.1114959716797
2024-01-02,148.91392517089844
2024-01-03,148.11439514160156
2024-01-04,150.3131103515625
2024-01-05,150.9127655029297
2024-01-08,152.91162109375
2024-01-09,146.9150848388672
2024-01-10,146.1155548095703
2024-01-11,142.71751403808594
2024-01-12,145.5159149169922
2024-01-15,145.91566467285156
2024-01-16,142.91738891601562
2024-01-17,139.91912841796875
2024-01-18,138.32005310058594
2024-01-19,135.5216827392578
2024-01-22,136.92086791992188
2024-01-23,138.5199432373047
2024-01-24,137.7204132080078
2024-01-25,136.32119750976562
2024-01-26,136.32119750976562
2024-01-29,136.52110290527344
2024-01-30,135.7215576171875
2024-01-31,133.72271728515625
2024-02-01,130.12478637695312
2024-02-02,129.1253662109375
2024-02-05,124.92779541015625
2024-02-06,127.92606353759766
2024-02-07,106.93819427490234
2024-02-08,100.5418930053711
2024-02-09,99.64241027832031
2024-02-12,101.74119567871094
2024-02-13,101.74119567871094
2024-02-14,99.9422378540039
2024-02-15,100.5418930053711
2024-02-16,100.34200286865234
2024-02-19,99.9422378540039
2024-02-20,100.14212036132812
2024-02-21,102.94049835205078
2024-02-22,100.34200286865234
2024-02-23,100.14212036132812
2024-02-26,100.34200286865234
2024-02-27,100.74177551269531
2024-02-28,98.94281005859375
2024-02-29,99.9422378540039
2024-03-01,101.74119567871094
2024-03-04,97.44367980957031
2024-03-05,96.04449462890625
2024-03-06,97.14384460449219
2024-03-07,96.15926361083984
2024-03-08,94.95977783203125
2024-03-11,94.95977783203125
2024-03-12,88.96231842041016
2024-03-13,90.36173248291016
2024-03-14,88.46253204345703
2024-03-15,86.16350555419922
2024-03-18,89.1622314453125
2024-03-19,86.96316528320312
2024-03-20,85.26388549804688
2024-03-21,87.46295166015625
2024-03-22,85.36384582519531
2024-03-25,88.3625717163086
2024-03-26,89.9618911743164
2024-03-27,90.86151885986328
2024-03-28,89.66201782226562
2024-04-02,89.56206512451172
2024-04-03,88.06269836425781
2024-04-04,88.26261901855469
2024-04-05,86.26345825195312
2024-04-08,87.06312561035156
2024-04-09,86.46337890625
2024-04-10,85.46379852294922
2024-04-11,85.96358489990234
2024-04-12,85.96358489990234
2024-04-15,85.36384582519531
2024-04-16,82.86489868164062
2024-04-17,84.86405181884766
2024-04-18,88.16265869140625
2024-04-19,90.26177215576172
2024-04-22,94.45999145507812
2024-04-23,94.55994415283203
2024-04-24,100.95723724365234
2024-04-25,101.75690460205078
2024-04-26,101.5569839477539
2024-04-29,103.95596313476562
2024-04-30,101.9568099975586
2024-05-01,102.75648498535156
2024-05-02,103.75605773925781
2024-05-03,105.15545654296875
2024-05-07,101.35707092285156
2024-05-08,102.15673065185547
2024-05-09,105.55529022216797
2024-05-10,105.35537719726562
2024-05-13,105.95511627197266
2024-05-14,108.35411071777344
2024-05-15,108.15418243408203
2024-05-16,111.15291595458984
2024-05-17,113.15206909179688
2024-05-20,113.95173645019531
2024-05-21,114.55148315429688
2024-05-22,111.7526626586914
2024-05-23,109.55359649658203
2024-05-24,110.9530029296875
2024-05-28,117.15037536621094
2024-05-29,114.3515625
2024-05-30,108.95384979248047
2024-05-31,110.35325622558594
2024-06-03,112.55233001708984
2024-06-04,112.95215606689453
2024-06-05,110.55317687988281
2024-06-06,109.95343017578125
2024-06-07,107.75436401367188
2024-06-10,106.155029296875
2024-06-11,104.35580444335938
2024-06-12,103.95596313476562
2024-06-13,100.95723724365234
2024-06-14,101.15715026855469
2024-06-17,100.75732421875
2024-06-18,101.75690460205078
2024-06-19,102.55655670166016
2024-06-20,103.75605773925781
2024-06-21,100.75732421875
2024-06-24,104.55570983886719
2024-06-25,100.55740356445312
2024-06-26,100.75732421875
2024-06-27,99.05804443359375
2024-06-28,98.75817108154297
2024-07-01,100.75732421875
2024-07-02,100.95723724365234
2024-07-03,102.95639038085938
2024-07-04,101.5569839477539
2024-07-05,103.35621643066406
2024-07-08,102.95639038085938
2024-07-09,102.15673065185547
2024-07-10,104.55570983886719
2024-07-11,106.155029296875
2024-07-12,104.1558837890625
2024-07-15,102.95639038085938
2024-07-16,103.15630340576172
2024-07-17,105.55529022216797
2024-07-18,107.35453033447266
2024-07-19,102.95639038085938
2024-07-22,102.95639038085938
2024-07-23,105.15545654296875
2024-07-24,104.75563049316406
2024-07-25,106.155029296875
2024-07-26,107.15460968017578
2024-07-29,106.95470428466797
2024-07-30,106.95470428466797
2024-07-31,105.75521087646484
2024-08-01,103.95596313476562
2024-08-02,100.95723724365234
2024-08-05,99.45787048339844
2024-08-06,99.2579574584961
2024-08-07,100.95723724365234
2024-08-08,100.75732421875
2024-08-09,103.15630340576172
2024-08-12,102.55655670166016
2024-08-13,102.75648498535156
2024-08-14,102.15673065185547
2024-08-15,103.75605773925781
2024-08-16,103.75605773925781
2024-08-19,104.55570983886719
2024-08-20,101.35707092285156
2024-08-21,102.35664367675781
2024-08-22,101.75690460205078
2024-08-23,102.95639038085938
2024-08-27,102.95639038085938
2024-08-28,102.95639038085938
2024-08-29,102.35664367675781
2024-08-30,102.35664367675781
2024-09-02,102.35664367675781
2024-09-03,101.75690460205078
2024-09-04,102.95639038085938
2024-09-05,103.35621643066406
2024-09-06,100.35749053955078
2024-09-09,103.75605773925781
2024-09-10,102.15673065185547
2024-09-11,101.5569839477539
2024-09-12,101.35707092285156
2024-09-13,102.75648498535156
2024-09-16,101.9568099975586
2024-09-17,103.15630340576172
2024-09-18,87.46295166015625
2024-09-19,91.96104431152344
2024-09-20,90.76155853271484
2024-09-23,90.06185150146484
2024-09-24,91.3613052368164
2024-09-25,89.9618911743164
2024-09-26,94.36003875732422
2024-09-27,97.4587173461914
2024-09-30,96.35918426513672
2024-10-01,93.56036376953125
2024-10-02,91.46125793457031
2024-10-03,91.0614242553711
2024-10-04,91.46125793457031
2024-10-07,92.16095733642578
2024-10-08,90.76155853271484
2024-10-09,90.46167755126953
2024-10-10,89.66201782226562
2024-10-11,89.9618911743164
2024-10-14,90.56163787841797
2024-10-15,89.9618911743164
2024-10-16,89.9618911743164
2024-10-17,89.56206512451172
2024-10-18,88.86235809326172
2024-10-21,88.06269836425781
2024-10-22,86.36341857910156
2024-10-23,85.6637191772461
2024-10-24,86.16350555419922
2024-10-25,87.06312561035156
2024-10-28,85.86363220214844
2024-10-29,86.26345825195312
2024-10-30,86.16350555419922
2024-10-31,80.98543548583984
2024-11-01,81.78529357910156
2024-11-04,82.48516082763672
2024-11-05,81.38536071777344
2024-11-06,78.88581085205078
2024-11-07,80.48552703857422
2024-11-08,78.28591918945312
2024-11-11,79.88563537597656
2024-11-12,79.58568572998047
2024-11-13,77.3860855102539
2024-11-14,78.48588562011719
2024-11-15,77.88599395751953
2024-11-18,79.38572692871094
2024-11-19,78.38590240478516
2024-11-20,76.88616943359375
2024-11-21,78.48588562011719
2024-11-22,80.78547668457031
2024-11-25,82.48516082763672
2024-11-26,81.9852523803711
2024-11-27,79.78565216064453
2024-11-28,79.78565216064453
2024-11-29,79.48570251464844
2024-12-02,80.28556060791016
2024-12-03,81.9852523803711
2024-12-04,84.08487701416016
2024-12-05,83.7849349975586
2024-12-06,85.58460235595703
2024-12-09,89.38392639160156
2024-12-10,88.18413543701172
2024-12-11,86.68440246582031
2024-12-12,86.78439331054688
2024-12-13,85.28466033935547
2024-12-16,83.98489379882812
2024-12-17,84.18485260009766
2024-12-18,84.08487701416016
2024-12-19,82.08523559570312
2024-12-20,79.98561096191406
2024-12-23,79.2857437133789
2024-12-24,79.2857437133789
2024-12-27,80.38554382324219
2024-12-30,81.38536071777344
2024-12-31,81.5853271484375
2025-01-02,84.38482666015625
2025-01-03,82.98507690429688
2025-01-06,79.98561096191406
2025-01-07,78.98579406738281
2025-01-08,79.78565216064453
2025-01-09,78.1859359741211
2025-01-10,75.48641967773438
2025-01-13,74.98651123046875
2025-01-14,76.28628540039062
2025-01-15,78.98579406738281
2025-01-16,78.48588562011719
2025-01-17,80.58550262451172
2025-01-20,80.78547668457031
2025-01-21,81.28538513183594
2025-01-22,79.2857437133789
2025-01-23,78.48588562011719
2025-01-24,78.38590240478516
2025-01-27,79.58568572998047
2025-01-28,80.48552703857422
2025-01-29,78.58586120605469
2025-01-30,78.68584442138672
2025-01-31,78.38590240478516
2025-02-03,80.28556060791016
2025-02-04,79.38572692871094
2025-02-05,78.1859359741211
2025-02-06,79.98561096191406
2025-02-07,77.98597717285156
2025-02-10,79.38572692871094
2025-02-11,83.68494415283203
2025-02-12,86.58442687988281
2025-02-13,86.48444366455078
2025-02-14,86.8843765258789
2025-02-17,86.68440246582031
2025-02-18,86.48444366455078
2025-02-19,83.1850357055664
2025-02-20,83.08505249023438
2025-02-21,83.8849105834961
2025-02-24,83.7849349975586
2025-02-25,81.78529357910156
2025-02-26,83.08505249023438
2025-02-27,81.9852523803711
2025-02-28,78.98579406738281
2025-03-03,82.18521881103516
2025-03-04,82.08523559570312
2025-03-05,83.38500213623047
2025-03-06,81.0999984741211
2025-03-07,82.5999984741211
2025-03-10,81.9000015258789
2025-03-11,80.0999984741211
2025-03-12,80.30000305175781
2025-03-13,78.19999694824219
2025-03-14,80.5
2025-03-17,78.19999694824219
2025-03-18,79.9000015258789
2025-03-19,81.0
2025-03-20,79.5999984741211
2025-03-21,78.19999694824219
2025-03-24,79.80000305175781
2025-03-25,79.9000015258789
2025-03-26,79.30000305175781
2025-03-27,80.5999984741211
2025-03-28,79.30000305175781
2025-03-31,77.80000305175781
2025-04-01,77.4000015258789
2025-04-02,77.5
2025-04-03,78.5
2025-04-04,74.4000015258789
2025-04-07,69.9000015258789
2025-04-08,72.80000305175781
2025-04-09,71.69999694824219
2025-04-10,72.19999694824219
2025-04-11,72.30000305175781
2025-04-14,75.19999694824219
2025-04-15,74.19999694824219
2025-04-16,74.69999694824219
2025-04-17,75.19999694824219
2025-04-22,73.5999984741211
2025-04-23,72.0
2025-04-24,74.0999984741211
2025-04-25,74.9000015258789
2025-04-28,77.5
2025-04-29,78.80000305175781
2025-04-30,77.69999694824219
2025-05-01,79.0999984741211
2025-05-02,80.0999984741211
2025-05-06,83.0
2025-05-07,82.0
2025-05-08,82.0999984741211
2025-05-09,85.0
2025-05-12,85.19999694824219
2025-05-13,83.0999984741211
2025-05-14,86.19999694824219
2025-05-15,83.30000305175781
2025-05-16,84.5
2025-05-19,86.4000015258789
2025-05-20,87.0
2025-05-21,87.80000305175781
2025-05-22,85.4000015258789
2025-05-23,85.0999984741211
2025-05-27,86.9000015258789
2025-05-28,88.19999694824219
2025-05-29,85.80000305175781
2025-05-30,87.4000015258789
2025-06-02,87.0
2025-06-03,87.30000305175781
2025-06-04,87.5
2025-06-05,87.19999694824219
2025-06-06,85.5
2025-06-09,87.0999984741211
2025-06-10,86.30000305175781
2025-06-11,84.80000305175781
2025-06-12,84.5999984741211
2025-06-13,79.5999984741211
2025-06-16,80.19999694824219
2025-06-17,78.5
2025-06-18,73.30000305175781
2025-06-19,72.30000305175781
2025-06-20,73.0
2025-06-23,74.0
2025-06-24,73.80000305175781
2025-06-25,76.30000305175781
2025-06-26,73.0
2025-06-27,74.4000015258789
2025-06-30,74.0
2025-07-01,71.30000305175781
2025-07-02,73.19999694824219
2025-07-03,74.19999694824219
2025-07-04,73.69999694824219
2025-07-07,73.30000305175781
2025-07-08,73.0999984741211
2025-07-09,74.19999694824219
2025-07-10,75.9000015258789
2025-07-11,73.9000015258789
2025-07-14,74.4000015258789
2025-07-15,73.19999694824219
2025-07-16,74.0
2025-07-17,73.4000015258789
2025-07-18,73.0999984741211
2025-07-21,70.9000015258789
2025-07-22,72.0
2025-07-23,71.5
2025-07-24,72.0
2025-07-25,72.0
2025-07-28,72.0
2025-07-29,71.4000015258789
2025-07-30,70.4000015258789
2025-07-31,70.19999694824219
2025-08-01,69.0
2025-08-04,69.0
2025-08-05,69.0
2025-08-06,68.9000015258789
2025-08-07,69.0
2025-08-08,69.0
2025-08-11,69.0
2025-08-12,69.0
2025-08-13,69.0
2025-08-14,68.4000015258789
2025-08-15,68.5
2025-08-18,68.4000015258789
2025-08-19,68.19999694824219
2025-08-20,67.9000015258789
2025-08-21,67.80000305175781
2025-08-22,72.0
