Date,DRX.L
2023-02-06,643.8087158203125
2023-02-07,635.8173217773438
2023-02-08,639.8129272460938
2023-02-09,635.3177490234375
2023-02-10,630.8225708007812
2023-02-13,626.327392578125
2023-02-14,635.8173217773438
2023-02-15,664.7861938476562
2023-02-16,680.7689819335938
2023-02-17,675.7744140625
2023-02-20,680.2695922851562
2023-02-21,669.2813720703125
2023-02-22,673.2770385742188
2023-02-23,648.3038940429688
2023-02-24,641.8108520507812
2023-02-27,633.3200073242188
2023-02-28,635.8173217773438
2023-03-01,629.3241577148438
2023-03-02,633.3200073242188
2023-03-03,627.3264770507812
2023-03-06,623.3306884765625
2023-03-07,629.3241577148438
2023-03-08,632.8204956054688
2023-03-09,632.3209838867188
2023-03-10,649.8023071289062
2023-03-13,635.8173217773438
2023-03-14,644.8076171875
2023-03-15,620.8333740234375
2023-03-16,613.8408813476562
2023-03-17,591.364990234375
2023-03-20,577.3800048828125
2023-03-21,591.8644409179688
2023-03-22,601.3543701171875
2023-03-23,592.8634033203125
2023-03-24,578.3789672851562
2023-03-27,589.3671875
2023-03-28,580.3768310546875
2023-03-29,573.8837890625
2023-03-30,605.3499755859375
2023-03-31,606.848388671875
2023-04-03,592.3639526367188
2023-04-04,604.750732421875
2023-04-05,609.7453002929688
2023-04-06,615.5390625
2023-04-11,635.517578125
2023-04-12,640.7120361328125
2023-04-13,635.9171142578125
2023-04-14,623.9300537109375
2023-04-17,639.3135986328125
2023-04-18,637.9150390625
2023-04-19,645.9064331054688
2023-04-20,624.651123046875
2023-04-21,625.450439453125
2023-04-24,619.2557983398438
2023-04-25,618.6564331054688
2023-04-26,629.0471801757812
2023-04-27,632.4442138671875
2023-04-28,629.0471801757812
2023-05-02,620.454833984375
2023-05-03,611.4627075195312
2023-05-04,609.4644165039062
2023-05-05,610.8633422851562
2023-05-09,603.6695556640625
2023-05-10,603.2698974609375
2023-05-11,599.4732666015625
2023-05-12,599.0735473632812
2023-05-15,605.667724609375
2023-05-16,601.2716674804688
2023-05-17,612.8614501953125
2023-05-18,618.056884765625
2023-05-19,621.8535766601562
2023-05-22,621.0542602539062
2023-05-23,634.4425048828125
2023-05-24,618.4564819335938
2023-05-25,601.8711547851562
2023-05-26,586.2847900390625
2023-05-30,589.2821655273438
2023-05-31,552.9141845703125
2023-06-01,553.3138427734375
2023-06-02,541.5241088867188
2023-06-05,543.1227416992188
2023-06-06,553.1139526367188
2023-06-07,543.922119140625
2023-06-08,544.7213745117188
2023-06-09,555.711669921875
2023-06-12,564.9036254882812
2023-06-13,566.1026000976562
2023-06-14,574.095458984375
2023-06-15,572.8966674804688
2023-06-16,574.695068359375
2023-06-19,576.89306640625
2023-06-20,575.89404296875
2023-06-21,568.7003173828125
2023-06-22,562.305908203125
2023-06-23,536.7283935546875
2023-06-26,544.521484375
2023-06-27,554.3128662109375
2023-06-28,556.3112182617188
2023-06-29,561.10693359375
2023-06-30,579.4907836914062
2023-07-03,583.6871337890625
2023-07-04,586.88427734375
2023-07-05,574.2953491210938
2023-07-06,576.493408203125
2023-07-07,578.49169921875
2023-07-10,578.8914184570312
2023-07-11,578.49169921875
2023-07-12,581.6888427734375
2023-07-13,585.8851928710938
2023-07-14,583.087646484375
2023-07-17,581.4890747070312
2023-07-18,584.0867309570312
2023-07-19,605.2681274414062
2023-07-20,609.4644165039062
2023-07-21,607.865966796875
2023-07-24,614.4600830078125
2023-07-25,613.061279296875
2023-07-26,619.2557983398438
2023-07-27,603.869384765625
2023-07-28,597.6748657226562
2023-07-31,604.26904296875
2023-08-01,606.2672729492188
2023-08-02,584.6862182617188
2023-08-03,571.2979736328125
2023-08-04,573.4960327148438
2023-08-07,571.2979736328125
2023-08-08,567.9010009765625
2023-08-09,572.8966674804688
2023-08-10,581.8887939453125
2023-08-11,578.8914184570312
2023-08-14,574.095458984375
2023-08-15,563.5048828125
2023-08-16,566.9019165039062
2023-08-17,558.908935546875
2023-08-18,558.50927734375
2023-08-21,557.1104736328125
2023-08-22,559.5083618164062
2023-08-23,565.7029418945312
2023-08-24,555.6021728515625
2023-08-25,559.1995239257812
2023-08-29,556.401611328125
2023-08-30,556.6014404296875
2023-08-31,551.60498046875
2023-09-01,546.8084716796875
2023-09-04,546.40869140625
2023-09-05,544.41015625
2023-09-06,542.0119018554688
2023-09-07,540.213134765625
2023-09-08,542.211669921875
2023-09-11,539.8134765625
2023-09-12,536.2160034179688
2023-09-13,537.4151611328125
2023-09-14,553.803466796875
2023-09-15,497.2439270019531
2023-09-18,516.0304565429688
2023-09-19,519.4280395507812
2023-09-20,504.8385314941406
2023-09-21,489.14971923828125
2023-09-22,471.9620056152344
2023-09-25,448.1790771484375
2023-09-26,439.7851257324219
2023-09-27,427.3939514160156
2023-09-28,429.3925476074219
2023-09-29,438.4859924316406
2023-10-02,430.2919006347656
2023-10-03,408.6073913574219
2023-10-04,401.21270751953125
2023-10-05,407.9079284667969
2023-10-06,413.7037658691406
2023-10-09,409.70660400390625
2023-10-10,438.0863037109375
2023-10-11,425.99493408203125
2023-10-12,419.1998291015625
2023-10-13,418.30047607421875
2023-10-16,422.9971008300781
2023-10-17,426.5945129394531
2023-10-18,427.2940368652344
2023-10-19,418.7001953125
2023-10-20,413.8037109375
2023-10-23,409.4068603515625
2023-10-24,442.9828186035156
2023-10-25,434.688720703125
2023-10-26,439.0855712890625
2023-10-27,428.89288330078125
2023-10-30,429.9920959472656
2023-10-31,422.2976379394531
2023-11-01,419.6994323730469
2023-11-02,431.49102783203125
2023-11-03,438.0863037109375
2023-11-06,432.98992919921875
2023-11-07,434.688720703125
2023-11-08,423.79656982421875
2023-11-09,420.1991271972656
2023-11-10,422.19769287109375
2023-11-13,418.9999694824219
2023-11-14,435.68798828125
2023-11-15,452.0762634277344
2023-11-16,443.2825927734375
2023-11-17,444.9813537597656
2023-11-20,449.87786865234375
2023-11-21,428.89288330078125
2023-11-22,430.5916442871094
2023-11-23,437.4867248535156
2023-11-24,434.688720703125
2023-11-27,437.9863586425781
2023-11-28,436.3875427246094
2023-11-29,437.7864990234375
2023-11-30,436.4874267578125
2023-12-01,441.6837158203125
2023-12-04,443.1826477050781
2023-12-05,454.1747741699219
2023-12-06,464.56732177734375
2023-12-07,465.36676025390625
2023-12-08,469.4638366699219
2023-12-11,468.564453125
2023-12-12,463.66796875
2023-12-13,464.6672668457031
2023-12-14,475.15972900390625
2023-12-15,472.761474609375
2023-12-18,478.4573974609375
2023-12-19,473.1611633300781
2023-12-20,475.059814453125
2023-12-21,483.45379638671875
2023-12-22,484.75286865234375
2023-12-27,491.4480895996094
2023-12-28,492.647216796875
2023-12-29,489.3495788574219
2024-01-02,490.5487365722656
2024-01-03,486.05194091796875
2024-01-04,490.049072265625
2024-01-05,489.3495788574219
2024-01-08,536.0162353515625
2024-01-09,534.0176391601562
2024-01-10,516.8299560546875
2024-01-11,518.6286010742188
2024-01-12,521.4266357421875
2024-01-15,532.6185913085938
2024-01-16,526.82275390625
2024-01-17,497.2439270019531
2024-01-18,464.06768798828125
2024-01-19,473.9606018066406
2024-01-22,484.9527282714844
2024-01-23,480.256103515625
2024-01-24,499.6422119140625
2024-01-25,508.4359130859375
2024-01-26,495.9448547363281
2024-01-29,501.8406677246094
2024-01-30,505.6379089355469
2024-01-31,508.83563232421875
2024-02-01,498.0433654785156
2024-02-02,492.2475280761719
2024-02-05,475.15972900390625
2024-02-06,466.7657470703125
2024-02-07,454.0748291015625
2024-02-08,450.07769775390625
2024-02-09,440.48455810546875
2024-02-12,443.2825927734375
2024-02-13,433.38970947265625
2024-02-14,437.68658447265625
2024-02-15,436.2875671386719
2024-02-16,431.6908874511719
2024-02-19,424.3960876464844
2024-02-20,430.5916442871094
2024-02-21,426.3946838378906
2024-02-22,424.595947265625
2024-02-23,421.59808349609375
2024-02-26,416.9014587402344
2024-02-27,419.09991455078125
2024-02-28,418.6002502441406
2024-02-29,465.36676025390625
2024-03-01,469.6636962890625
2024-03-04,471.7621765136719
2024-03-05,486.75146484375
2024-03-06,499.6422119140625
2024-03-07,492.8470764160156
2024-03-08,486.75146484375
2024-03-11,493.4466552734375
2024-03-12,480.9555969238281
2024-03-13,471.1626281738281
2024-03-14,463.06842041015625
2024-03-15,472.9613037109375
2024-03-18,473.9606018066406
2024-03-19,474.16046142578125
2024-03-20,475.15972900390625
2024-03-21,472.66156005859375
2024-03-22,486.15185546875
2024-03-25,486.2518005371094
2024-03-26,496.94415283203125
2024-03-27,502.440185546875
2024-03-28,501.04119873046875
2024-04-02,492.8470764160156
2024-04-03,482.854248046875
2024-04-04,494.64581298828125
2024-04-05,483.8535461425781
2024-04-08,488.2503967285156
2024-04-09,487.450927734375
2024-04-10,482.854248046875
2024-04-11,496.84423828125
2024-04-12,510.1346740722656
2024-04-15,504.638671875
2024-04-16,494.4459228515625
2024-04-17,485.05267333984375
2024-04-18,483.7922058105469
2024-04-19,489.98956298828125
2024-04-22,494.38763427734375
2024-04-23,507.7818908691406
2024-04-24,513.2794799804688
2024-04-25,524.7745971679688
2024-04-26,517.777587890625
2024-04-29,525.774169921875
2024-04-30,517.777587890625
2024-05-01,515.2786865234375
2024-05-02,527.2734985351562
2024-05-03,533.2709350585938
2024-05-07,543.7664184570312
2024-05-08,545.2657470703125
2024-05-09,549.7638549804688
2024-05-10,552.7625732421875
2024-05-13,543.2666625976562
2024-05-14,537.7689819335938
2024-05-15,550.763427734375
2024-05-16,564.7574462890625
2024-05-17,560.7591552734375
2024-05-20,562.75830078125
2024-05-21,569.7552490234375
2024-05-22,554.76171875
2024-05-23,507.2821044921875
2024-05-24,498.9856872558594
2024-05-28,517.27783203125
2024-05-29,504.7831726074219
2024-05-30,515.7784423828125
2024-05-31,518.2774047851562
2024-06-03,515.7784423828125
2024-06-04,502.7840576171875
2024-06-05,507.7818908691406
2024-06-06,492.3885192871094
2024-06-07,493.9878234863281
2024-06-10,492.5884094238281
2024-06-11,492.98828125
2024-06-12,503.7835998535156
2024-06-13,494.5875549316406
2024-06-14,488.5901184082031
2024-06-17,485.99127197265625
2024-06-18,505.282958984375
2024-06-19,513.779296875
2024-06-20,513.779296875
2024-06-21,515.2786865234375
2024-06-24,514.7788696289062
2024-06-25,511.2803649902344
2024-06-26,507.7818908691406
2024-06-27,499.78533935546875
2024-06-28,491.9886779785156
2024-07-01,493.78790283203125
2024-07-02,499.78533935546875
2024-07-03,522.275634765625
2024-07-04,535.7698974609375
2024-07-05,547.7647094726562
2024-07-08,540.2679443359375
2024-07-09,533.2709350585938
2024-07-10,559.259765625
2024-07-11,559.7595825195312
2024-07-12,559.7595825195312
2024-07-15,561.7586669921875
2024-07-16,560.2593383789062
2024-07-17,556.2610473632812
2024-07-18,568.2559204101562
2024-07-19,563.2581176757812
2024-07-22,567.25634765625
2024-07-23,553.7621459960938
2024-07-24,557.7604370117188
2024-07-25,566.2567749023438
2024-07-26,645.222900390625
2024-07-29,641.724365234375
2024-07-30,631.2288818359375
2024-07-31,648.2216186523438
2024-08-01,644.2232666015625
2024-08-02,641.724365234375
2024-08-05,622.7324829101562
2024-08-06,630.229248046875
2024-08-07,645.222900390625
2024-08-08,653.2194213867188
2024-08-09,640.2250366210938
2024-08-12,644.7230834960938
2024-08-13,660.7161865234375
2024-08-14,658.7171020507812
2024-08-15,665.7140502929688
2024-08-16,665.7140502929688
2024-08-19,666.713623046875
2024-08-20,656.2181396484375
2024-08-21,662.2155151367188
2024-08-22,659.7166137695312
2024-08-23,658.21728515625
2024-08-27,664.7144775390625
2024-08-28,655.2185668945312
2024-08-29,652.7196655273438
2024-08-30,638.225830078125
2024-09-02,640.2250366210938
2024-09-03,640.2250366210938
2024-09-04,648.2216186523438
2024-09-05,650.7205200195312
2024-09-06,652.2198486328125
2024-09-09,649.2211303710938
2024-09-10,650.220703125
2024-09-11,647.7218017578125
2024-09-12,645.7225952148438
2024-09-13,653.7191772460938
2024-09-16,651.2202758789062
2024-09-17,644.2232666015625
2024-09-18,640.7247924804688
2024-09-19,621.333984375
2024-09-20,620.334228515625
2024-09-23,629.3318481445312
2024-09-24,612.8362426757812
2024-09-25,624.8330078125
2024-09-26,632.8308715820312
2024-09-27,640.8287353515625
2024-09-30,644.3278198242188
2024-10-01,639.8290405273438
2024-10-02,628.8319702148438
2024-10-03,637.82958984375
2024-10-04,649.3264770507812
2024-10-07,641.8284912109375
2024-10-08,628.3320922851562
2024-10-09,635.830078125
2024-10-10,635.3302001953125
2024-10-11,636.3299560546875
2024-10-14,646.8271484375
2024-10-15,648.3267822265625
2024-10-16,661.3233032226562
2024-10-17,663.32275390625
2024-10-18,659.8236694335938
2024-10-21,659.8236694335938
2024-10-22,652.32568359375
2024-10-23,643.8279418945312
2024-10-24,643.8279418945312
2024-10-25,638.3294067382812
2024-10-28,627.3323364257812
2024-10-29,618.8346557617188
2024-10-30,626.83251953125
2024-10-31,622.8335571289062
2024-11-01,623.8333129882812
2024-11-04,624.8330078125
2024-11-05,631.331298828125
2024-11-06,626.83251953125
2024-11-07,633.8306274414062
2024-11-08,638.3294067382812
2024-11-11,641.8284912109375
2024-11-12,666.3219604492188
2024-11-13,662.322998046875
2024-11-14,675.8193969726562
2024-11-15,668.3214111328125
2024-11-18,654.8250122070312
2024-11-19,650.8261108398438
2024-11-20,646.8271484375
2024-11-21,653.325439453125
2024-11-22,654.8250122070312
2024-11-25,652.8255615234375
2024-11-26,651.325927734375
2024-11-27,656.824462890625
2024-11-28,670.3208618164062
2024-11-29,666.8218383789062
2024-12-02,656.3246459960938
2024-12-03,658.3240966796875
2024-12-04,657.82421875
2024-12-05,661.8231201171875
2024-12-06,655.8247680664062
2024-12-09,649.3264770507812
2024-12-10,646.3272705078125
2024-12-11,635.3302001953125
2024-12-12,645.3275756835938
2024-12-13,641.8284912109375
2024-12-16,629.8317260742188
2024-12-17,626.3326416015625
2024-12-18,629.3318481445312
2024-12-19,632.8308715820312
2024-12-20,629.8317260742188
2024-12-23,634.3305053710938
2024-12-24,632.3310546875
2024-12-27,629.8317260742188
2024-12-30,632.3310546875
2024-12-31,647.826904296875
2025-01-02,657.82421875
2025-01-03,668.8212890625
2025-01-06,664.322509765625
2025-01-07,667.821533203125
2025-01-08,639.8290405273438
2025-01-09,628.8319702148438
2025-01-10,611.8364868164062
2025-01-13,615.83544921875
2025-01-14,619.8343505859375
2025-01-15,627.8322143554688
2025-01-16,632.3310546875
2025-01-17,629.3318481445312
2025-01-20,613.8359985351562
2025-01-21,622.8335571289062
2025-01-22,613.3361206054688
2025-01-23,614.3358154296875
2025-01-24,606.3379516601562
2025-01-27,601.8391723632812
2025-01-28,608.8372802734375
2025-01-29,612.8362426757812
2025-01-30,617.3350219726562
2025-01-31,622.3336791992188
2025-02-03,621.8338623046875
2025-02-04,622.3336791992188
2025-02-05,620.8341064453125
2025-02-06,620.8341064453125
2025-02-07,634.8303833007812
2025-02-10,658.823974609375
2025-02-11,656.824462890625
2025-02-12,641.32861328125
2025-02-13,632.3310546875
2025-02-14,630.33154296875
2025-02-17,626.3326416015625
2025-02-18,617.8348999023438
2025-02-19,621.8338623046875
2025-02-20,625.3328857421875
2025-02-21,628.8319702148438
2025-02-24,647.3270263671875
2025-02-25,642.328369140625
2025-02-26,641.32861328125
2025-02-27,618.3347778320312
2025-02-28,609.8370361328125
2025-03-03,603.3388061523438
2025-03-04,596.3406372070312
2025-03-05,584.8436889648438
2025-03-06,579.8450317382812
2025-03-07,580.3449096679688
2025-03-10,570.3475952148438
2025-03-11,561.3499755859375
2025-03-12,566.3486328125
2025-03-13,564.8490600585938
2025-03-14,566.3486328125
2025-03-17,569.8477172851562
2025-03-18,577.345703125
2025-03-19,579.34521484375
2025-03-20,580.8447875976562
2025-03-21,587.8428955078125
2025-03-24,586.8432006835938
2025-03-25,583.3441162109375
2025-03-26,590.8421020507812
2025-03-27,593.3414306640625
2025-03-28,593.84130859375
2025-03-31,585.3435668945312
2025-04-01,585.8434448242188
2025-04-02,586.8432006835938
2025-04-03,591.3419799804688
2025-04-04,574.8463745117188
2025-04-07,549.3532104492188
2025-04-08,557.8509521484375
2025-04-09,536.356689453125
2025-04-10,545.8541259765625
2025-04-11,549.8530883789062
2025-04-14,555.8514404296875
2025-04-15,563.8493041992188
2025-04-16,572.846923828125
2025-04-17,577.345703125
2025-04-22,579.34521484375
2025-04-23,583.843994140625
2025-04-24,582.0
2025-04-25,597.5
2025-04-28,603.0
2025-04-29,601.5
2025-04-30,617.0
2025-05-01,617.0
2025-05-02,605.5
2025-05-06,621.5
2025-05-07,632.5
2025-05-08,620.5
2025-05-09,613.0
2025-05-12,610.5
2025-05-13,611.5
2025-05-14,608.5
2025-05-15,614.0
2025-05-16,616.0
2025-05-19,622.0
2025-05-20,632.5
2025-05-21,633.0
2025-05-22,633.0
2025-05-23,640.5
2025-05-27,642.5
2025-05-28,640.0
2025-05-29,642.0
2025-05-30,661.0
2025-06-02,663.0
2025-06-03,657.5
2025-06-04,662.5
2025-06-05,658.0
2025-06-06,657.0
2025-06-09,660.5
2025-06-10,664.5
2025-06-11,661.5
2025-06-12,669.0
2025-06-13,665.0
2025-06-16,670.5
2025-06-17,665.5
2025-06-18,659.0
2025-06-19,661.5
2025-06-20,667.0
2025-06-23,682.5
2025-06-24,670.5
2025-06-25,670.0
2025-06-26,674.0
2025-06-27,675.0
2025-06-30,693.0
2025-07-01,687.0
2025-07-02,676.5
2025-07-03,683.5
2025-07-04,689.5
2025-07-07,694.0
2025-07-08,694.0
2025-07-09,708.5
2025-07-10,690.0
2025-07-11,684.0
2025-07-14,687.5
2025-07-15,691.0
2025-07-16,685.0
2025-07-17,689.0
2025-07-18,686.5
2025-07-21,696.0
2025-07-22,698.5
2025-07-23,684.5
2025-07-24,680.5
2025-07-25,677.5
2025-07-28,688.0
2025-07-29,683.5
2025-07-30,678.0
2025-07-31,707.5
2025-08-01,682.5
2025-08-04,700.0
2025-08-05,701.0
2025-08-06,706.0
2025-08-07,690.5
2025-08-08,685.0
2025-08-11,681.0
2025-08-12,682.5
2025-08-13,680.0
2025-08-14,694.0
2025-08-15,696.0
2025-08-18,693.0
2025-08-19,689.0
2025-08-20,696.5
2025-08-21,701.0
2025-08-22,704.0
