Date,RTO.L
2023-02-06,504.4951171875
2023-02-07,493.80157470703125
2023-02-08,499.6979675292969
2023-02-09,501.89666748046875
2023-02-10,498.7985534667969
2023-02-13,502.8960876464844
2023-02-14,499.8978576660156
2023-02-15,503.69561767578125
2023-02-16,509.69195556640625
2023-02-17,511.09112548828125
2023-02-20,512.090576171875
2023-02-21,508.2928161621094
2023-02-22,517.8870849609375
2023-02-23,513.4896240234375
2023-02-24,514.0892944335938
2023-02-27,519.0863037109375
2023-02-28,512.090576171875
2023-03-01,508.8924560546875
2023-03-02,512.8900146484375
2023-03-03,517.0874633789062
2023-03-06,511.09112548828125
2023-03-07,519.6859130859375
2023-03-08,524.8828125
2023-03-09,531.6785888671875
2023-03-10,518.6865844726562
2023-03-13,504.6949768066406
2023-03-14,509.4920349121094
2023-03-15,502.6961669921875
2023-03-16,553.2655639648438
2023-03-17,546.4697265625
2023-03-20,544.6708374023438
2023-03-21,560.6611328125
2023-03-22,559.8616333007812
2023-03-23,563.6593627929688
2023-03-24,566.0579223632812
2023-03-27,573.6533203125
2023-03-28,566.0579223632812
2023-03-29,571.8543701171875
2023-03-30,581.048828125
2023-03-31,591.2425537109375
2023-04-03,591.2425537109375
2023-04-04,594.8405151367188
2023-04-05,593.4413452148438
2023-04-06,588.495361328125
2023-04-11,592.0935668945312
2023-04-12,598.8900146484375
2023-04-13,599.4896850585938
2023-04-14,594.2924194335938
2023-04-17,600.4892578125
2023-04-18,602.0884399414062
2023-04-19,600.289306640625
2023-04-20,611.083740234375
2023-04-21,614.6818237304688
2023-04-24,614.082275390625
2023-04-25,610.6838989257812
2023-04-26,607.8853759765625
2023-04-27,617.2804565429688
2023-04-28,632.0729370117188
2023-05-02,634.271728515625
2023-05-03,644.066650390625
2023-05-04,633.6719970703125
2023-05-05,630.0739135742188
2023-05-09,635.2711791992188
2023-05-10,636.0708618164062
2023-05-11,643.067138671875
2023-05-12,645.2659912109375
2023-05-15,645.2659912109375
2023-05-16,648.8641357421875
2023-05-17,647.065185546875
2023-05-18,643.6668701171875
2023-05-19,637.669921875
2023-05-22,639.6689453125
2023-05-23,634.271728515625
2023-05-24,628.0748901367188
2023-05-25,629.2742919921875
2023-05-26,632.4725341796875
2023-05-30,632.8724365234375
2023-05-31,638.2696533203125
2023-06-01,636.67041015625
2023-06-02,647.8646240234375
2023-06-05,647.065185546875
2023-06-06,653.861572265625
2023-06-07,654.8610229492188
2023-06-08,650.2633666992188
2023-06-09,643.067138671875
2023-06-12,648.6642456054688
2023-06-13,641.6678466796875
2023-06-14,641.6678466796875
2023-06-15,638.2696533203125
2023-06-16,638.8693237304688
2023-06-19,630.2737426757812
2023-06-20,634.271728515625
2023-06-21,625.6762084960938
2023-06-22,620.878662109375
2023-06-23,621.67822265625
2023-06-26,620.0790405273438
2023-06-27,621.67822265625
2023-06-28,630.2737426757812
2023-06-29,600.4892578125
2023-06-30,614.6818237304688
2023-07-03,609.2846069335938
2023-07-04,609.88427734375
2023-07-05,602.2882080078125
2023-07-06,599.4896850585938
2023-07-07,594.2924194335938
2023-07-10,600.0894165039062
2023-07-11,590.0946044921875
2023-07-12,602.0884399414062
2023-07-13,606.0862426757812
2023-07-14,613.282470703125
2023-07-17,622.8776245117188
2023-07-18,615.8812255859375
2023-07-19,634.07177734375
2023-07-20,630.2737426757812
2023-07-21,638.6694946289062
2023-07-24,639.8688354492188
2023-07-25,643.6668701171875
2023-07-26,638.469482421875
2023-07-27,640.2685546875
2023-07-28,630.8734741210938
2023-07-31,634.6715087890625
2023-08-01,628.87451171875
2023-08-02,619.6792602539062
2023-08-03,611.5105590820312
2023-08-04,607.3125610351562
2023-08-07,606.912841796875
2023-08-08,607.912353515625
2023-08-09,615.9085693359375
2023-08-10,621.1061401367188
2023-08-11,610.7109985351562
2023-08-14,608.9118041992188
2023-08-15,600.1160278320312
2023-08-16,596.5177001953125
2023-08-17,585.9227294921875
2023-08-18,588.1217651367188
2023-08-21,583.5238647460938
2023-08-22,578.3262939453125
2023-08-23,584.7232666015625
2023-08-24,586.1226806640625
2023-08-25,587.1222534179688
2023-08-29,596.5177001953125
2023-08-30,602.7147216796875
2023-08-31,601.515380859375
2023-09-01,595.5181884765625
2023-09-04,589.5210571289062
2023-09-05,585.5228881835938
2023-09-06,585.3229370117188
2023-09-07,587.9217529296875
2023-09-08,588.7213745117188
2023-09-11,583.9236450195312
2023-09-12,585.5228881835938
2023-09-13,587.322021484375
2023-09-14,599.7162475585938
2023-09-15,603.514404296875
2023-09-18,597.3173217773438
2023-09-19,595.91796875
2023-09-20,603.314453125
2023-09-21,601.3154296875
2023-09-22,601.1155395507812
2023-09-25,587.1222534179688
2023-09-26,587.7218627929688
2023-09-27,585.3229370117188
2023-09-28,599.7162475585938
2023-09-29,609.9113159179688
2023-10-02,592.3196411132812
2023-10-03,588.521484375
2023-10-04,596.7175903320312
2023-10-05,602.9146728515625
2023-10-06,587.1222534179688
2023-10-09,593.718994140625
2023-10-10,603.514404296875
2023-10-11,604.513916015625
2023-10-12,609.7114868164062
2023-10-13,608.5120239257812
2023-10-16,605.513427734375
2023-10-17,602.514892578125
2023-10-18,594.5185546875
2023-10-19,483.6711120605469
2023-10-20,463.9804382324219
2023-10-23,461.4816589355469
2023-10-24,460.58203125
2023-10-25,454.3849792480469
2023-10-26,406.207763671875
2023-10-27,420.80084228515625
2023-10-30,422.5999755859375
2023-10-31,416.60284423828125
2023-11-01,419.20159912109375
2023-11-02,426.39825439453125
2023-11-03,441.9908447265625
2023-11-06,439.69189453125
2023-11-07,443.7899475097656
2023-11-08,443.2901916503906
2023-11-09,445.9889221191406
2023-11-10,446.288818359375
2023-11-13,457.4835205078125
2023-11-14,467.3788146972656
2023-11-15,468.0784912109375
2023-11-16,462.6810302734375
2023-11-17,463.48065185546875
2023-11-20,468.97808837890625
2023-11-21,461.9814147949219
2023-11-22,455.7843322753906
2023-11-23,455.9842529296875
2023-11-24,454.7847900390625
2023-11-27,448.48779296875
2023-11-28,442.4906311035156
2023-11-29,434.3944396972656
2023-11-30,428.4972229003906
2023-12-01,427.49774169921875
2023-12-04,427.8974914550781
2023-12-05,425.19879150390625
2023-12-06,421.40057373046875
2023-12-07,414.4039001464844
2023-12-08,418.90179443359375
2023-12-11,417.8022766113281
2023-12-12,412.40484619140625
2023-12-13,419.50146484375
2023-12-14,422.3001708984375
2023-12-15,426.7980041503906
2023-12-18,428.59716796875
2023-12-19,435.7937927246094
2023-12-20,444.2897644042969
2023-12-21,439.7918701171875
2023-12-22,433.09503173828125
2023-12-27,444.38970947265625
2023-12-28,443.39019775390625
2023-12-29,440.59149169921875
2024-01-02,432.29541015625
2024-01-03,410.905517578125
2024-01-04,413.80419921875
2024-01-05,411.8050842285156
2024-01-08,414.50384521484375
2024-01-09,414.00408935546875
2024-01-10,413.7041931152344
2024-01-11,419.8013610839844
2024-01-12,420.80084228515625
2024-01-15,419.40155029296875
2024-01-16,411.8050842285156
2024-01-17,398.7113342285156
2024-01-18,394.3133850097656
2024-01-19,400.9103088378906
2024-01-22,405.5080871582031
2024-01-23,402.1097412109375
2024-01-24,392.9140930175781
2024-01-25,392.3143310546875
2024-01-26,403.8088684082031
2024-01-29,407.8070068359375
2024-01-30,413.90411376953125
2024-01-31,408.1069030761719
2024-02-01,405.7080078125
2024-02-02,405.6080322265625
2024-02-05,398.7113342285156
2024-02-06,404.8084411621094
2024-02-07,401.510009765625
2024-02-08,401.01025390625
2024-02-09,396.3124694824219
2024-02-12,399.61090087890625
2024-02-13,396.11248779296875
2024-02-14,407.3072509765625
2024-02-15,415.303466796875
2024-02-16,427.5976257324219
2024-02-19,420.80084228515625
2024-02-20,425.0988464355469
2024-02-21,421.90032958984375
2024-02-22,425.7984924316406
2024-02-23,428.59716796875
2024-02-26,434.79425048828125
2024-02-27,430.2963562011719
2024-02-28,425.4986572265625
2024-02-29,438.0926818847656
2024-03-01,438.7923583984375
2024-03-04,429.5966796875
2024-03-05,420.80084228515625
2024-03-06,428.2973327636719
2024-03-07,503.9615173339844
2024-03-08,491.76727294921875
2024-03-11,494.6659240722656
2024-03-12,494.5659484863281
2024-03-13,479.3731384277344
2024-03-14,478.4736022949219
2024-03-15,473.17608642578125
2024-03-18,471.7767333984375
2024-03-19,475.2750549316406
2024-03-20,471.2769775390625
2024-03-21,476.0746765136719
2024-03-22,469.6777648925781
2024-03-25,463.5805969238281
2024-03-26,465.8795471191406
2024-03-27,472.2765197753906
2024-03-28,471.4768981933594
2024-04-02,470.7772216796875
2024-04-03,467.2789001464844
2024-04-04,463.23956298828125
2024-04-05,453.64288330078125
2024-04-08,457.94140625
2024-04-09,451.5436096191406
2024-04-10,451.7435607910156
2024-04-11,452.1434020996094
2024-04-12,452.8431396484375
2024-04-15,448.9445495605469
2024-04-16,442.0469055175781
2024-04-17,446.74530029296875
2024-04-18,412.7570495605469
2024-04-19,422.5536804199219
2024-04-22,426.3523254394531
2024-04-23,424.8528747558594
2024-04-24,418.1551513671875
2024-04-25,410.35791015625
2024-04-26,412.0572814941406
2024-04-29,414.0566101074219
2024-04-30,406.95904541015625
2024-05-01,402.0607604980469
2024-05-02,400.8611755371094
2024-05-03,407.5588684082031
2024-05-07,419.4547424316406
2024-05-08,417.95526123046875
2024-05-09,420.4543762207031
2024-05-10,424.8528747558594
2024-05-13,418.8549499511719
2024-05-14,421.6539611816406
2024-05-15,428.8514709472656
2024-05-16,427.25201416015625
2024-05-17,421.8539123535156
2024-05-20,424.65289306640625
2024-05-21,418.0552673339844
2024-05-22,413.0569763183594
2024-05-23,408.1586608886719
2024-05-24,407.9587097167969
2024-05-28,406.6591491699219
2024-05-29,402.0607604980469
2024-05-30,409.4582214355469
2024-05-31,414.15655517578125
2024-06-03,419.4547424316406
2024-06-04,423.85321044921875
2024-06-05,434.8493957519531
2024-06-06,431.3506164550781
2024-06-07,421.2541198730469
2024-06-10,409.15826416015625
2024-06-11,415.0562438964844
2024-06-12,472.0365295410156
2024-06-13,461.440185546875
2024-06-14,446.9451904296875
2024-06-17,448.3447265625
2024-06-18,455.2423400878906
2024-06-19,450.1440734863281
2024-06-20,453.9427795410156
2024-06-21,453.3429870605469
2024-06-24,457.6415100097656
2024-06-25,458.2413024902344
2024-06-26,460.6404724121094
2024-06-27,466.3384704589844
2024-06-28,461.04034423828125
2024-07-01,460.2406005859375
2024-07-02,452.9431457519531
2024-07-03,464.53912353515625
2024-07-04,465.2388610839844
2024-07-05,467.13818359375
2024-07-08,465.43878173828125
2024-07-09,465.73870849609375
2024-07-10,467.0382995605469
2024-07-11,474.2357482910156
2024-07-12,463.83935546875
2024-07-15,456.4419250488281
2024-07-16,457.44158935546875
2024-07-17,455.94207763671875
2024-07-18,457.34161376953125
2024-07-19,447.9448547363281
2024-07-22,482.7328186035156
2024-07-23,478.5343017578125
2024-07-24,473.5360107421875
2024-07-25,466.83831787109375
2024-07-26,467.63800048828125
2024-07-29,465.43878173828125
2024-07-30,468.43780517578125
2024-07-31,474.5356750488281
2024-08-01,463.5394592285156
2024-08-02,461.04034423828125
2024-08-05,454.7425231933594
2024-08-06,452.44329833984375
2024-08-07,465.3388366699219
2024-08-08,458.5723571777344
2024-08-09,464.1707458496094
2024-08-12,468.8694763183594
2024-08-13,471.3687744140625
2024-08-14,471.06884765625
2024-08-15,479.16656494140625
2024-08-16,486.3645935058594
2024-08-19,482.8655700683594
2024-08-20,480.16632080078125
2024-08-21,483.16546630859375
2024-08-22,485.86474609375
2024-08-23,483.4654235839844
2024-08-27,480.8661193847656
2024-08-28,478.6667175292969
2024-08-29,482.565673828125
2024-08-30,482.8655700683594
2024-09-02,479.4665222167969
2024-09-03,475.86749267578125
2024-09-04,472.36846923828125
2024-09-05,471.1688232421875
2024-09-06,467.2698974609375
2024-09-09,471.9686279296875
2024-09-10,475.3676452636719
2024-09-11,379.99420166015625
2024-09-12,371.8964538574219
2024-09-13,377.894775390625
2024-09-16,375.69537353515625
2024-09-17,381.393798828125
2024-09-18,363.898681640625
2024-09-19,369.29718017578125
2024-09-20,364.6984558105469
2024-09-23,359.8998107910156
2024-09-24,360.4996337890625
2024-09-25,376.59515380859375
2024-09-26,375.595458984375
2024-09-27,377.09503173828125
2024-09-30,364.298583984375
2024-10-01,366.49798583984375
2024-10-02,360.599609375
2024-10-03,361.8992614746094
2024-10-04,364.0986633300781
2024-10-07,357.2005615234375
2024-10-08,355.0011901855469
2024-10-09,356.500732421875
2024-10-10,356.0008850097656
2024-10-11,352.2019348144531
2024-10-14,354.30133056640625
2024-10-15,349.9025573730469
2024-10-16,341.00506591796875
2024-10-17,370.8967590332031
2024-10-18,371.8964538574219
2024-10-21,368.8973083496094
2024-10-22,371.8964538574219
2024-10-23,378.294677734375
2024-10-24,374.0958557128906
2024-10-25,376.69512939453125
2024-10-28,380.49407958984375
2024-10-29,386.7923278808594
2024-10-30,383.29327392578125
2024-10-31,387.3921203613281
2024-11-01,391.09112548828125
2024-11-04,386.0924987792969
2024-11-05,397.4893493652344
2024-11-06,404.2874450683594
2024-11-07,406.1869201660156
2024-11-08,403.4876708984375
2024-11-11,406.3868408203125
2024-11-12,398.58905029296875
2024-11-13,398.3890686035156
2024-11-14,400.3885192871094
2024-11-15,400.6884460449219
2024-11-18,403.987548828125
2024-11-19,404.0875244140625
2024-11-20,399.1888427734375
2024-11-21,396.8894958496094
2024-11-22,406.5867919921875
2024-11-25,412.7850646972656
2024-11-26,402.5879211425781
2024-11-27,398.28912353515625
2024-11-28,396.8894958496094
2024-11-29,393.69036865234375
2024-12-02,401.9880676269531
2024-12-03,402.5879211425781
2024-12-04,403.187744140625
2024-12-05,401.5882263183594
2024-12-06,408.58624267578125
2024-12-09,412.5851135253906
2024-12-10,406.9866943359375
2024-12-11,415.2843933105469
2024-12-12,398.7889709472656
2024-12-13,412.7850646972656
2024-12-16,405.8869934082031
2024-12-17,405.0872497558594
2024-12-18,402.3879699707031
2024-12-19,391.49102783203125
2024-12-20,399.48876953125
2024-12-23,394.7900695800781
2024-12-24,395.6898193359375
2024-12-27,396.6895446777344
2024-12-30,392.1907958984375
2024-12-31,400.6884460449219
2025-01-02,401.78814697265625
2025-01-03,395.6898193359375
2025-01-06,391.2910461425781
2025-01-07,389.5915222167969
2025-01-08,384.69287109375
2025-01-09,387.3921203613281
2025-01-10,377.5948791503906
2025-01-13,382.4934997558594
2025-01-14,377.3949279785156
2025-01-15,380.7939758300781
2025-01-16,383.79315185546875
2025-01-17,386.1924743652344
2025-01-20,377.69482421875
2025-01-21,380.8939514160156
2025-01-22,379.89422607421875
2025-01-23,379.094482421875
2025-01-24,379.69427490234375
2025-01-27,386.7923278808594
2025-01-28,389.6914978027344
2025-01-29,394.19024658203125
2025-01-30,394.6900939941406
2025-01-31,398.6889953613281
2025-02-03,392.49072265625
2025-02-04,389.1916198730469
2025-02-05,391.2910461425781
2025-02-06,397.4893493652344
2025-02-07,394.39019775390625
2025-02-10,399.3888244628906
2025-02-11,401.5882263183594
2025-02-12,406.88671875
2025-02-13,415.18438720703125
2025-02-14,424.5818176269531
2025-02-17,423.7820129394531
2025-02-18,423.5820617675781
2025-02-19,415.98419189453125
2025-02-20,406.4868469238281
2025-02-21,401.48822021484375
2025-02-24,404.18743896484375
2025-02-25,401.5882263183594
2025-02-26,407.2865905761719
2025-02-27,398.1891174316406
2025-02-28,397.88922119140625
2025-03-03,394.8900451660156
2025-03-04,384.9927978515625
2025-03-05,387.89202880859375
2025-03-06,346.1036376953125
2025-03-07,341.10504150390625
2025-03-10,338.7056884765625
2025-03-11,323.3099670410156
2025-03-12,319.91094970703125
2025-03-13,326.3091735839844
2025-03-14,332.90728759765625
2025-03-17,336.1064453125
2025-03-18,333.20721435546875
2025-03-19,339.2055358886719
2025-03-20,343.5043640136719
2025-03-21,344.40411376953125
2025-03-24,347.1033935546875
2025-03-25,349.1028137207031
2025-03-26,353.7015075683594
2025-03-27,355.10113525390625
2025-03-28,349.9025573730469
2025-03-31,347.5032653808594
2025-04-01,356.10089111328125
2025-04-02,355.10113525390625
2025-04-03,342.6618347167969
2025-04-04,334.26275634765625
2025-04-07,309.46551513671875
2025-04-08,320.46429443359375
2025-04-09,310.8653564453125
2025-04-10,331.7630310058594
2025-04-11,334.8626708984375
2025-04-14,335.9625549316406
2025-04-15,334.16278076171875
2025-04-16,333.2628479003906
2025-04-17,349.96099853515625
2025-04-22,342.7618103027344
2025-04-23,341.8619079589844
2025-04-24,337.86236572265625
2025-04-25,343.0617980957031
2025-04-28,337.7623596191406
2025-04-29,340.362060546875
2025-04-30,342.56182861328125
2025-05-01,346.8613586425781
2025-05-02,359.3599548339844
2025-05-06,361.459716796875
2025-05-07,349.6610412597656
2025-05-08,350.1610107421875
2025-05-09,349.96099853515625
2025-05-12,348.461181640625
2025-05-13,349.7610168457031
2025-05-14,348.6611633300781
2025-05-15,351.86077880859375
2025-05-16,350.66094970703125
2025-05-19,352.8606872558594
2025-05-20,352.060791015625
2025-05-21,351.9607849121094
2025-05-22,346.7613525390625
2025-05-23,353.56060791015625
2025-05-27,354.1605529785156
2025-05-28,351.86077880859375
2025-05-29,350.2609558105469
2025-05-30,351.56085205078125
2025-06-02,363.1595458984375
2025-06-03,350.86090087890625
2025-06-04,351.0608825683594
2025-06-05,350.0610046386719
2025-06-06,350.5609436035156
2025-06-09,351.56085205078125
2025-06-10,357.4601745605469
2025-06-11,354.1605529785156
2025-06-12,350.5609436035156
2025-06-13,348.2611999511719
2025-06-16,353.6606140136719
2025-06-17,352.76068115234375
2025-06-18,348.7611389160156
2025-06-19,344.9615783691406
2025-06-20,349.96099853515625
2025-06-23,349.96099853515625
2025-06-24,350.4609680175781
2025-06-25,345.36151123046875
2025-06-26,351.86077880859375
2025-06-27,358.6600646972656
2025-06-30,352.060791015625
2025-07-01,353.1606750488281
2025-07-02,350.3609619140625
2025-07-03,353.56060791015625
2025-07-04,351.160888671875
2025-07-07,352.1607666015625
2025-07-08,342.9617919921875
2025-07-09,335.16265869140625
2025-07-10,342.46185302734375
2025-07-11,342.46185302734375
2025-07-14,343.961669921875
2025-07-15,344.0616760253906
2025-07-16,340.8620300292969
2025-07-17,346.9613342285156
2025-07-18,357.26019287109375
2025-07-21,355.5603942871094
2025-07-22,363.4595031738281
2025-07-23,367.15911865234375
2025-07-24,376.3580627441406
2025-07-25,370.8586730957031
2025-07-28,360.95977783203125
2025-07-29,348.06121826171875
2025-07-30,346.5614013671875
2025-07-31,379.4577331542969
2025-08-01,361.5597229003906
2025-08-04,354.2605285644531
2025-08-05,355.9603271484375
2025-08-06,361.2597351074219
2025-08-07,372.0585632324219
2025-08-08,378.45782470703125
2025-08-11,375.55816650390625
2025-08-12,373.5583801269531
2025-08-13,372.45849609375
2025-08-14,370.3999938964844
2025-08-15,364.6000061035156
2025-08-18,361.1000061035156
2025-08-19,363.29998779296875
2025-08-20,366.0
2025-08-21,360.5
2025-08-22,362.6000061035156
