Date,COPEC.SN
2024-04-04,6900.66650390625
2024-04-05,6799.67138671875
2024-04-08,7088.6572265625
2024-04-09,7199.65185546875
2024-04-10,7139.65478515625
2024-04-11,7213.451171875
2024-04-12,6999.66162109375
2024-04-15,7003.6611328125
2024-04-16,6916.36572265625
2024-04-17,6999.66162109375
2024-04-18,7009.6611328125
2024-04-19,6984.56201171875
2024-04-22,6986.4619140625
2024-04-23,7069.658203125
2024-04-24,6879.66748046875
2024-04-25,6669.67724609375
2024-04-26,6788.671875
2024-04-29,7099.65673828125
2024-04-30,6850.6689453125
2024-05-02,6799.67138671875
2024-05-03,6859.66845703125
2024-05-06,6749.673828125
2024-05-07,6944.66455078125
2024-05-08,7024.66015625
2024-05-09,7149.65478515625
2024-05-10,7199.65185546875
2024-05-13,7248.6494140625
2024-05-14,7294.6474609375
2024-05-15,7359.64404296875
2024-05-16,7269.6484375
2024-05-17,7448.64013671875
2024-05-20,7375.943359375
2024-05-22,7619.6318359375
2024-05-23,7669.62939453125
2024-05-24,7669.62939453125
2024-05-27,7810.6220703125
