Date,NAM-INDIA.NS
2025-06-17,752.4664916992188
2025-06-18,736.3200073242188
2025-06-19,725.6050415039062
2025-06-20,749.9976196289062
2025-06-23,764.90966796875
2025-06-24,772.5138549804688
2025-06-25,782.7349853515625
2025-06-26,785.4508056640625
2025-06-27,773.9951782226562
2025-06-30,790.09228515625
2025-07-01,797.5977172851562
2025-07-02,790.3885498046875
2025-07-03,793.4500122070312
2025-07-04,789.7000122070312
2025-07-07,779.2000122070312
2025-07-08,788.0999755859375
2025-07-09,801.0
2025-07-10,815.0999755859375
2025-07-11,804.8499755859375
2025-07-14,809.7000122070312
2025-07-15,845.5999755859375
2025-07-16,869.4000244140625
2025-07-17,850.4500122070312
2025-07-18,841.4500122070312
2025-07-21,863.2000122070312
2025-07-22,857.1500244140625
2025-07-23,845.9500122070312
2025-07-24,828.7000122070312
2025-07-25,809.7000122070312
2025-07-28,793.3499755859375
2025-07-29,807.5
2025-07-30,823.5499877929688
2025-07-31,812.3499755859375
2025-08-01,803.7999877929688
2025-08-04,813.0499877929688
2025-08-05,816.0499877929688
2025-08-06,812.9000244140625
2025-08-07,809.9500122070312
2025-08-08,800.5999755859375
2025-08-11,805.9500122070312
2025-08-12,799.0999755859375
2025-08-13,799.5999755859375
2025-08-14,804.5499877929688
2025-08-18,828.6500244140625
2025-08-19,861.7000122070312
2025-08-20,866.1500244140625
2025-08-21,862.4000244140625
