Date,HMSO.L
2023-01-16,268.5936279296875
2023-01-17,264.0987548828125
2023-01-18,263.4994812011719
2023-01-19,254.21006774902344
2023-01-20,257.7060852050781
2023-01-23,260.10333251953125
2023-01-24,269.6924133300781
2023-01-25,270.1918029785156
2023-01-26,279.48126220703125
2023-01-27,276.8841857910156
2023-01-30,273.0885314941406
2023-01-31,268.09423828125
2023-02-01,265.9966125488281
2023-02-02,291.7672119140625
2023-02-03,291.4675598144531
2023-02-06,294.5639953613281
2023-02-07,291.6673278808594
2023-02-08,300.9566955566406
2023-02-09,304.65252685546875
2023-02-10,296.0622863769531
2023-02-13,297.36083984375
2023-02-14,297.6604919433594
2023-02-15,288.9704284667969
2023-02-16,299.45843505859375
2023-02-17,304.65252685546875
2023-02-20,296.76153564453125
2023-02-21,290.4686584472656
2023-02-22,283.07708740234375
2023-02-23,286.1736145019531
2023-02-24,286.37335205078125
2023-02-27,298.8591613769531
2023-02-28,303.6536560058594
2023-03-01,298.0600280761719
2023-03-02,293.1656188964844
2023-03-03,294.3642578125
2023-03-06,296.3619689941406
2023-03-07,290.7683410644531
2023-03-08,292.66619873046875
2023-03-09,259.1044616699219
2023-03-10,250.31451416015625
2023-03-13,239.72657775878906
2023-03-14,250.7140350341797
2023-03-15,245.12042236328125
2023-03-16,236.43032836914062
2023-03-17,231.6357879638672
2023-03-20,236.63011169433594
2023-03-21,240.92520141601562
2023-03-22,230.13751220703125
2023-03-23,226.54161071777344
2023-03-24,216.3532257080078
2023-03-27,216.85267639160156
2023-03-28,213.85609436035156
2023-03-29,227.74024963378906
2023-03-30,243.22259521484375
2023-03-31,260.6027526855469
2023-04-03,253.51084899902344
2023-04-04,249.91494750976562
2023-04-05,254.30995178222656
2023-04-06,268.893310546875
2023-04-11,266.4960632324219
2023-04-12,267.2951354980469
2023-04-13,266.09649658203125
2023-04-14,266.89556884765625
2023-04-17,270.6912536621094
2023-04-18,269.49261474609375
2023-04-19,266.89556884765625
2023-04-20,266.89556884765625
2023-04-21,265.896728515625
2023-04-24,263.09991455078125
2023-04-25,271.6900939941406
2023-04-26,281.8785095214844
2023-04-27,275.6855773925781
2023-04-28,280.2803039550781
2023-05-02,275.08624267578125
2023-05-03,275.8853454589844
2023-05-04,268.893310546875
2023-05-05,267.2951354980469
2023-05-09,259.5039978027344
2023-05-10,254.11016845703125
2023-05-11,255.70834350585938
2023-05-12,253.3110809326172
2023-05-15,259.30426025390625
2023-05-16,256.70721435546875
2023-05-17,254.70950317382812
2023-05-18,252.1124267578125
2023-05-19,249.91494750976562
2023-05-22,254.11016845703125
2023-05-23,259.903564453125
2023-05-24,255.5085906982422
2023-05-25,250.7140350341797
2023-05-26,247.5177001953125
2023-05-30,252.71177673339844
2023-05-31,247.7174530029297
2023-06-01,252.71177673339844
2023-06-02,263.2997131347656
2023-06-05,264.498291015625
2023-06-06,266.2962951660156
2023-06-07,267.8944396972656
2023-06-08,260.10333251953125
2023-06-09,266.09649658203125
2023-06-12,265.4971618652344
2023-06-13,255.5085906982422
2023-06-14,263.89898681640625
2023-06-15,260.70263671875
2023-06-16,267.4949035644531
2023-06-19,266.2962951660156
2023-06-20,263.09991455078125
2023-06-21,257.10675048828125
2023-06-22,253.3110809326172
2023-06-23,238.7277069091797
2023-06-26,244.12155151367188
2023-06-27,244.12155151367188
2023-06-28,249.71517944335938
2023-06-29,245.9195098876953
2023-06-30,248.71630859375
2023-07-03,250.91380310058594
2023-07-04,253.3110809326172
2023-07-05,252.1124267578125
2023-07-06,241.12496948242188
2023-07-07,245.9195098876953
2023-07-10,239.5268096923828
2023-07-11,251.71290588378906
2023-07-12,251.9126739501953
2023-07-13,251.5131378173828
2023-07-14,249.71517944335938
2023-07-17,238.52796936035156
2023-07-18,235.73114013671875
2023-07-19,256.30767822265625
2023-07-20,254.70950317382812
2023-07-21,252.1124267578125
2023-07-24,249.91494750976562
2023-07-25,250.7140350341797
2023-07-26,253.7106170654297
2023-07-27,261.7015380859375
2023-07-28,260.70263671875
2023-07-31,265.69696044921875
2023-08-01,265.0976257324219
2023-08-02,263.2997131347656
2023-08-03,262.70037841796875
2023-08-04,266.4960632324219
2023-08-07,269.6924133300781
2023-08-08,266.09649658203125
2023-08-09,272.8887939453125
2023-08-10,271.8899230957031
2023-08-11,264.89788818359375
2023-08-14,260.9024353027344
2023-08-15,262.900146484375
2023-08-16,257.9058532714844
2023-08-17,254.70950317382812
2023-08-18,251.71290588378906
2023-08-21,240.12612915039062
2023-08-22,242.9229278564453
2023-08-23,252.91152954101562
2023-08-24,247.18844604492188
2023-08-25,243.59152221679688
2023-08-29,240.1944122314453
2023-08-30,240.39425659179688
2023-08-31,239.9945831298828
2023-09-01,239.19528198242188
2023-09-04,244.79049682617188
2023-09-05,243.39169311523438
2023-09-06,245.1901397705078
2023-09-07,248.1875762939453
2023-09-08,248.78707885742188
2023-09-11,252.38401794433594
2023-09-12,247.38827514648438
2023-09-13,248.78707885742188
2023-09-14,251.98434448242188
2023-09-15,245.38998413085938
2023-09-18,237.79647827148438
2023-09-19,238.39596557617188
2023-09-20,250.78536987304688
2023-09-21,248.9868927001953
2023-09-22,247.9877471923828
2023-09-25,246.1892852783203
2023-09-26,244.9903106689453
2023-09-27,238.39596557617188
2023-09-28,236.5974884033203
2023-09-29,251.58468627929688
2023-10-02,247.18844604492188
2023-10-03,241.3933868408203
2023-10-04,245.58981323242188
2023-10-05,245.38998413085938
2023-10-06,245.58981323242188
2023-10-09,238.59579467773438
2023-10-10,248.58724975585938
2023-10-11,249.58639526367188
2023-10-12,246.78878784179688
2023-10-13,244.9903106689453
2023-10-16,248.38742065429688
2023-10-17,250.78536987304688
2023-10-18,235.79818725585938
2023-10-19,231.8015899658203
2023-10-20,228.00485229492188
2023-10-23,227.20553588867188
2023-10-24,225.60690307617188
2023-10-25,217.21408081054688
2023-10-26,208.82127380371094
2023-10-27,216.21493530273438
2023-10-30,218.6129150390625
2023-10-31,220.21153259277344
2023-11-01,227.40538024902344
2023-11-02,246.78878784179688
2023-11-03,246.5889434814453
2023-11-06,239.7947540283203
2023-11-07,242.39256286621094
2023-11-08,244.1909942626953
2023-11-09,243.99118041992188
2023-11-10,244.79049682617188
2023-11-13,269.7691345214844
2023-11-14,278.96124267578125
2023-11-15,269.7691345214844
2023-11-16,266.77166748046875
2023-11-17,271.36773681640625
2023-11-20,272.9664001464844
2023-11-21,266.17218017578125
2023-11-22,267.9706726074219
2023-11-23,268.5700988769531
2023-11-24,264.1739196777344
2023-11-27,267.9706726074219
2023-11-28,266.9715270996094
2023-11-29,270.7682800292969
2023-11-30,270.7682800292969
2023-12-01,278.76141357421875
2023-12-04,276.9629821777344
2023-12-05,280.3600769042969
2023-12-06,282.35833740234375
2023-12-07,275.36431884765625
2023-12-08,269.36944580078125
2023-12-11,269.56927490234375
2023-12-12,265.77252197265625
2023-12-13,270.7682800292969
2023-12-14,282.95782470703125
2023-12-15,281.15936279296875
2023-12-18,279.9604187011719
2023-12-19,281.35919189453125
2023-12-20,284.5564270019531
2023-12-21,279.16107177734375
2023-12-22,281.35919189453125
2023-12-27,289.7520446777344
2023-12-28,287.7536926269531
2023-12-29,283.7571105957031
2024-01-02,279.16107177734375
2024-01-03,277.56243896484375
2024-01-04,279.56072998046875
2024-01-05,279.56072998046875
2024-01-08,284.5564270019531
2024-01-09,277.96209716796875
2024-01-10,276.56329345703125
2024-01-11,275.16448974609375
2024-01-12,273.7657165527344
2024-01-15,275.36431884765625
2024-01-16,271.9672546386719
2024-01-17,261.57611083984375
2024-01-18,256.18072509765625
2024-01-19,255.58126831054688
2024-01-22,260.57696533203125
2024-01-23,258.3788757324219
2024-01-24,262.97491455078125
2024-01-25,264.5735168457031
2024-01-26,263.77423095703125
2024-01-29,270.3686218261719
2024-01-30,268.5700988769531
2024-01-31,270.3686218261719
2024-02-01,262.77508544921875
2024-02-02,262.3754577636719
2024-02-05,257.5795593261719
2024-02-06,263.3746032714844
2024-02-07,258.57867431640625
2024-02-08,259.77764892578125
2024-02-09,256.38055419921875
2024-02-12,262.57525634765625
2024-02-13,256.18072509765625
2024-02-14,258.3788757324219
2024-02-15,258.77850341796875
2024-02-16,260.57696533203125
2024-02-19,260.7768249511719
2024-02-20,260.57696533203125
2024-02-21,263.3746032714844
2024-02-22,261.77593994140625
2024-02-23,256.7802429199219
2024-02-26,255.98092651367188
2024-02-27,251.1850128173828
2024-02-28,247.58810424804688
2024-02-29,253.7827911376953
2024-03-01,255.7810821533203
2024-03-04,254.38229370117188
2024-03-05,253.7827911376953
2024-03-06,254.78195190429688
2024-03-07,253.1833038330078
2024-03-08,252.5838165283203
2024-03-11,253.7827911376953
2024-03-12,260.7768249511719
2024-03-13,260.9766540527344
2024-03-14,263.3746032714844
2024-03-15,266.77166748046875
2024-03-18,263.9740905761719
2024-03-19,264.97320556640625
2024-03-20,265.57269287109375
2024-03-21,272.36688232421875
2024-03-22,271.9672546386719
2024-03-25,270.96807861328125
2024-03-26,271.16790771484375
2024-03-27,284.95611572265625
2024-03-28,297.5453186035156
2024-04-02,286.75457763671875
2024-04-03,285.15594482421875
2024-04-04,278.0380859375
2024-04-05,273.041015625
2024-04-08,274.2402648925781
2024-04-09,272.84112548828125
2024-04-10,267.843994140625
2024-04-11,264.4460144042969
2024-04-12,259.04913330078125
2024-04-15,263.04681396484375
2024-04-16,259.04913330078125
2024-04-17,262.846923828125
2024-04-18,266.8446044921875
2024-04-19,266.64471435546875
2024-04-22,272.241455078125
2024-04-23,278.0380859375
2024-04-24,267.04449462890625
2024-04-25,266.4448547363281
2024-04-26,269.6429748535156
2024-04-29,275.2397155761719
2024-04-30,272.241455078125
2024-05-01,278.6377258300781
2024-05-02,286.6330871582031
2024-05-03,278.4378662109375
2024-05-07,285.83355712890625
2024-05-08,288.63189697265625
2024-05-09,291.8300476074219
2024-05-10,286.8329772949219
2024-05-13,287.4326171875
2024-05-14,280.8364562988281
2024-05-15,284.8341064453125
2024-05-16,283.4349670410156
2024-05-17,289.83123779296875
2024-05-20,291.6301574707031
2024-05-21,287.6324768066406
2024-05-22,282.2356262207031
2024-05-23,272.84112548828125
2024-05-24,273.6406555175781
2024-05-28,274.8399353027344
2024-05-29,275.4396057128906
2024-05-30,274.8399353027344
2024-05-31,279.0375061035156
2024-06-03,287.6324768066406
2024-06-04,282.2356262207031
2024-06-05,282.6354064941406
2024-06-06,284.4343566894531
2024-06-07,279.0375061035156
2024-06-10,278.0380859375
2024-06-11,276.2391357421875
2024-06-12,284.4343566894531
2024-06-13,281.83587646484375
2024-06-14,280.0369567871094
2024-06-17,278.6377258300781
2024-06-18,280.43670654296875
2024-06-19,276.6388854980469
2024-06-20,279.2373962402344
2024-06-21,282.8352966308594
2024-06-24,284.4343566894531
2024-06-25,278.6377258300781
2024-06-26,275.4396057128906
2024-06-27,275.4396057128906
2024-06-28,276.83880615234375
2024-07-01,279.63714599609375
2024-07-02,277.2385559082031
2024-07-03,294.42852783203125
2024-07-04,295.8277282714844
2024-07-05,293.62896728515625
2024-07-08,289.43145751953125
2024-07-09,289.43145751953125
2024-07-10,292.4297180175781
2024-07-11,294.2286376953125
2024-07-12,292.0299377441406
2024-07-15,293.62896728515625
2024-07-16,290.83062744140625
2024-07-17,288.2321472167969
2024-07-18,291.8300476074219
2024-07-19,290.23095703125
2024-07-22,299.82537841796875
2024-07-23,304.6225891113281
2024-07-24,296.4273986816406
2024-07-25,285.0340270996094
2024-07-26,286.8329772949219
2024-07-29,282.0357666015625
2024-07-30,285.6336364746094
2024-07-31,288.0322570800781
2024-08-01,290.43084716796875
2024-08-02,285.23388671875
2024-08-05,269.0433349609375
2024-08-06,270.64239501953125
2024-08-07,272.84112548828125
2024-08-08,270.64239501953125
2024-08-09,270.4425354003906
2024-08-12,275.0398254394531
2024-08-13,276.0392761230469
2024-08-14,279.63714599609375
2024-08-15,286.033447265625
2024-08-16,281.43609619140625
2024-08-19,286.4331970214844
2024-08-20,284.0345764160156
2024-08-21,282.6354064941406
2024-08-22,280.11181640625
2024-08-23,289.7087707519531
2024-08-27,290.1086730957031
2024-08-28,284.31048583984375
2024-08-29,280.3117370605469
2024-08-30,283.7106628417969
2024-09-02,282.9109191894531
2024-09-03,284.7103271484375
2024-09-04,285.5101013183594
2024-09-05,287.70941162109375
2024-09-06,291.9080810546875
2024-09-09,292.5079040527344
2024-09-10,300.9052429199219
2024-09-11,297.1064758300781
2024-09-12,296.30670166015625
2024-09-13,300.50537109375
2024-09-16,299.90557861328125
2024-09-17,297.70623779296875
2024-09-18,303.30450439453125
2024-09-19,307.30322265625
2024-09-20,312.3016662597656
2024-09-23,312.10174560546875
2024-09-24,308.30291748046875
2024-09-25,317.3000793457031
2024-09-26,318.4997253417969
2024-09-27,318.69964599609375
2024-09-30,317.8499450683594
2024-10-01,322.3485107421875
2024-10-02,309.1026916503906
2024-10-03,310.10235595703125
2024-10-04,309.7024841308594
2024-10-07,305.9036865234375
2024-10-08,308.30291748046875
2024-10-09,314.5009765625
2024-10-10,311.70184326171875
2024-10-11,314.9008483886719
2024-10-14,310.5022277832031
2024-10-15,308.50286865234375
2024-10-16,318.4997253417969
2024-10-17,317.5000305175781
2024-10-18,313.9011535644531
2024-10-21,312.7015380859375
2024-10-22,310.10235595703125
2024-10-23,308.30291748046875
2024-10-24,308.50286865234375
2024-10-25,306.70343017578125
2024-10-28,308.9027404785156
2024-10-29,303.1045837402344
2024-10-30,303.50445556640625
2024-10-31,287.3095397949219
2024-11-01,291.7081298828125
2024-11-04,293.10772705078125
2024-11-05,290.1086730957031
2024-11-06,288.5091552734375
2024-11-07,290.90838623046875
2024-11-08,288.7090759277344
2024-11-11,288.5091552734375
2024-11-12,282.1111755371094
2024-11-13,274.7135009765625
2024-11-14,277.1127624511719
2024-11-15,280.5116882324219
2024-11-18,281.7112731933594
2024-11-19,282.7109680175781
2024-11-20,280.71160888671875
2024-11-21,282.31109619140625
2024-11-22,288.3092041015625
2024-11-25,288.7090759277344
2024-11-26,282.7109680175781
2024-11-27,288.1092834472656
2024-11-28,288.5091552734375
2024-11-29,292.5079040527344
2024-12-02,291.7081298828125
2024-12-03,293.907470703125
2024-12-04,294.7071838378906
2024-12-05,292.1080322265625
2024-12-06,294.50726318359375
2024-12-09,291.10833740234375
2024-12-10,286.10992431640625
2024-12-11,281.7112731933594
2024-12-12,283.7106628417969
2024-12-13,287.9093322753906
2024-12-16,281.5113525390625
2024-12-17,281.5113525390625
2024-12-18,286.5097961425781
2024-12-19,278.1124572753906
2024-12-20,278.71221923828125
2024-12-23,275.1133728027344
2024-12-24,278.1124572753906
2024-12-27,278.5122985839844
2024-12-30,275.31329345703125
2024-12-31,279.5119934082031
2025-01-02,277.1127624511719
2025-01-03,277.9125061035156
2025-01-06,275.51324462890625
2025-01-07,269.315185546875
2025-01-08,262.9172058105469
2025-01-09,266.3161315917969
2025-01-10,268.3155212402344
2025-01-13,267.11590576171875
2025-01-14,274.9134521484375
2025-01-15,282.7109680175781
2025-01-16,283.310791015625
2025-01-17,283.5107421875
2025-01-20,284.7103271484375
2025-01-21,284.7103271484375
2025-01-22,283.310791015625
2025-01-23,282.9109191894531
2025-01-24,274.7135009765625
2025-01-27,277.1127624511719
2025-01-28,284.1105651855469
2025-01-29,278.71221923828125
2025-01-30,281.9112243652344
2025-01-31,285.1102294921875
2025-02-03,280.71160888671875
2025-02-04,280.5116882324219
2025-02-05,289.9087219238281
2025-02-06,292.1080322265625
2025-02-07,286.10992431640625
2025-02-10,291.5082092285156
2025-02-11,289.30889892578125
2025-02-12,290.7084655761719
2025-02-13,290.508544921875
2025-02-14,292.70782470703125
2025-02-17,290.1086730957031
2025-02-18,291.10833740234375
2025-02-19,288.7090759277344
2025-02-20,289.1089782714844
2025-02-21,288.1092834472656
2025-02-24,288.5091552734375
2025-02-25,289.30889892578125
2025-02-26,272.3142395019531
2025-02-27,273.91375732421875
2025-02-28,272.3142395019531
2025-03-03,269.9150085449219
2025-03-04,264.7166442871094
2025-03-05,260.11810302734375
2025-03-06,257.7188415527344
2025-03-07,257.7188415527344
2025-03-10,255.31959533691406
2025-03-11,251.7207489013672
2025-03-12,249.72137451171875
2025-03-13,244.32305908203125
2025-03-14,249.3214874267578
2025-03-17,250.72105407714844
2025-03-18,251.92068481445312
2025-03-19,250.5211181640625
2025-03-20,254.7198028564453
2025-03-21,255.719482421875
2025-03-24,252.32054138183594
2025-03-25,251.52081298828125
2025-03-26,254.31991577148438
2025-03-27,250.12124633789062
2025-03-28,252.9203643798828
2025-03-31,246.72232055664062
2025-04-01,247.92193603515625
2025-04-02,245.9225616455078
2025-04-03,248.52175903320312
2025-04-04,233.72640991210938
2025-04-07,220.3306121826172
2025-04-08,234.926025390625
2025-04-09,223.9294891357422
2025-04-10,231.3271484375
2025-04-11,234.12628173828125
2025-04-14,242.32369995117188
2025-04-15,249.5214385986328
2025-04-16,252.32054138183594
2025-04-17,254.31991577148438
2025-04-22,256.1193542480469
2025-04-23,256.31927490234375
2025-04-24,248.0
2025-04-25,250.39999389648438
2025-04-28,250.60000610351562
2025-04-29,249.39999389648438
2025-04-30,252.60000610351562
2025-05-01,255.8000030517578
2025-05-02,257.6000061035156
2025-05-06,258.20001220703125
2025-05-07,256.20001220703125
2025-05-08,254.0
2025-05-09,255.0
2025-05-12,259.6000061035156
2025-05-13,263.0
2025-05-14,262.0
2025-05-15,270.0
2025-05-16,271.6000061035156
2025-05-19,268.0
2025-05-20,268.79998779296875
2025-05-21,270.79998779296875
2025-05-22,269.3999938964844
2025-05-23,267.3999938964844
2025-05-27,274.3999938964844
2025-05-28,282.0
2025-05-29,284.0
2025-05-30,283.0
2025-06-02,284.20001220703125
2025-06-03,282.20001220703125
2025-06-04,277.3999938964844
2025-06-05,290.0
2025-06-06,296.3999938964844
2025-06-09,292.79998779296875
2025-06-10,291.3999938964844
2025-06-11,295.20001220703125
2025-06-12,296.6000061035156
2025-06-13,292.0
2025-06-16,293.6000061035156
2025-06-17,293.3999938964844
2025-06-18,294.3999938964844
2025-06-19,292.79998779296875
2025-06-20,295.0
2025-06-23,293.20001220703125
2025-06-24,294.0
2025-06-25,291.20001220703125
2025-06-26,298.3999938964844
2025-06-27,303.6000061035156
2025-06-30,299.0
2025-07-01,303.79998779296875
2025-07-02,290.20001220703125
2025-07-03,295.3999938964844
2025-07-04,293.79998779296875
2025-07-07,293.6000061035156
2025-07-08,293.79998779296875
2025-07-09,292.79998779296875
2025-07-10,289.6000061035156
2025-07-11,288.6000061035156
2025-07-14,291.6000061035156
2025-07-15,290.0
2025-07-16,286.0
2025-07-17,288.0
2025-07-18,290.3999938964844
2025-07-21,298.0
2025-07-22,299.6000061035156
2025-07-23,301.20001220703125
2025-07-24,300.0
2025-07-25,298.6000061035156
2025-07-28,299.3999938964844
2025-07-29,298.20001220703125
2025-07-30,294.3999938964844
2025-07-31,297.0
2025-08-01,294.3999938964844
2025-08-04,301.20001220703125
2025-08-05,299.20001220703125
2025-08-06,300.0
2025-08-07,300.0
2025-08-08,300.79998779296875
2025-08-11,297.79998779296875
2025-08-12,296.0
2025-08-13,296.6000061035156
2025-08-14,295.79998779296875
2025-08-15,293.20001220703125
2025-08-18,291.3999938964844
2025-08-19,292.0
2025-08-20,292.79998779296875
2025-08-21,289.20001220703125
2025-08-22,292.3999938964844
