Date,IPO.L
2023-01-23,61.53668212890625
2023-01-24,61.386714935302734
2023-01-25,59.98701477050781
2023-01-26,60.486907958984375
2023-01-27,63.636226654052734
2023-01-30,62.986366271972656
2023-01-31,60.98680114746094
2023-02-01,61.486690521240234
2023-02-02,63.88616943359375
2023-02-03,66.73555755615234
2023-02-06,66.73555755615234
2023-02-07,65.28587341308594
2023-02-08,66.9854965209961
2023-02-09,66.23566436767578
2023-02-10,66.28565216064453
2023-02-13,67.0854721069336
2023-02-14,65.28587341308594
2023-02-15,64.88595581054688
2023-02-16,64.6360092163086
2023-02-17,63.7362060546875
2023-02-20,64.03614044189453
2023-02-21,62.736419677734375
2023-02-22,63.28630065917969
2023-02-23,65.43582916259766
2023-02-24,64.48603820800781
2023-02-27,65.8857421875
2023-02-28,65.33586120605469
2023-03-01,65.83574676513672
2023-03-02,64.68599700927734
2023-03-03,64.33607482910156
2023-03-06,62.986366271972656
2023-03-07,61.586666107177734
2023-03-08,58.63731002807617
2023-03-09,56.987667083740234
2023-03-10,55.58796691894531
2023-03-13,53.638389587402344
2023-03-14,55.48799133300781
2023-03-15,54.138282775878906
2023-03-16,54.53819274902344
2023-03-17,55.08807373046875
2023-03-20,55.63795852661133
2023-03-21,56.43778610229492
2023-03-22,57.28759765625
2023-03-23,56.93767547607422
2023-03-24,55.58796691894531
2023-03-27,55.73793411254883
2023-03-28,54.63817596435547
2023-03-29,54.53819274902344
2023-03-30,55.58796691894531
2023-03-31,55.33802032470703
2023-04-03,55.88790512084961
2023-04-04,55.78792190551758
2023-04-05,54.888118743896484
2023-04-06,55.78792190551758
2023-04-11,58.68729782104492
2023-04-12,58.68729782104492
2023-04-13,60.186973571777344
2023-04-14,60.98680114746094
2023-04-17,59.68708038330078
2023-04-18,58.087425231933594
2023-04-19,59.08720779418945
2023-04-20,59.78705596923828
2023-04-21,59.68708038330078
2023-04-24,57.58753204345703
2023-04-25,57.38758087158203
2023-04-26,55.48799133300781
2023-04-27,55.288028717041016
2023-04-28,56.28781509399414
2023-05-02,54.38822555541992
2023-05-03,53.78835678100586
2023-05-04,52.988529205322266
2023-05-05,54.98809814453125
2023-05-09,52.4886360168457
2023-05-10,53.2884635925293
2023-05-11,53.68838119506836
2023-05-12,53.2884635925293
2023-05-15,54.78813934326172
2023-05-16,54.28824996948242
2023-05-17,54.48820495605469
2023-05-18,55.78792190551758
2023-05-19,56.387794494628906
2023-05-22,57.38758087158203
2023-05-23,57.887474060058594
2023-05-24,57.68751525878906
2023-05-25,55.1953239440918
2023-05-26,57.19515609741211
2023-05-30,57.89509582519531
2023-05-31,56.5952033996582
2023-06-01,55.29531478881836
2023-06-02,55.99525833129883
2023-06-05,55.79527282714844
2023-06-06,55.99525833129883
2023-06-07,57.09516143798828
2023-06-08,55.99525833129883
2023-06-09,54.595375061035156
2023-06-12,54.79535675048828
2023-06-13,53.995426177978516
2023-06-14,53.29548645019531
2023-06-15,52.8955192565918
2023-06-16,54.39539337158203
2023-06-19,52.395565032958984
2023-06-20,53.69545364379883
2023-06-21,53.29548645019531
2023-06-22,53.595458984375
2023-06-23,53.795440673828125
2023-06-26,53.19549560546875
2023-06-27,54.595375061035156
2023-06-28,57.59511947631836
2023-06-29,55.49530029296875
2023-06-30,56.495216369628906
2023-07-03,56.295230865478516
2023-07-04,55.49530029296875
2023-07-05,53.69545364379883
2023-07-06,52.295570373535156
2023-07-07,51.9955940246582
2023-07-10,53.69545364379883
2023-07-11,54.195411682128906
2023-07-12,55.895267486572266
2023-07-13,57.4951286315918
2023-07-14,57.19515609741211
2023-07-17,57.69511413574219
2023-07-18,59.39496994018555
2023-07-19,61.39480209350586
2023-07-20,59.99491882324219
2023-07-21,58.89501190185547
2023-07-24,59.29497528076172
2023-07-25,60.79484939575195
2023-07-26,60.994834899902344
2023-07-27,61.39480209350586
2023-07-28,60.494876861572266
2023-07-31,59.7949333190918
2023-08-01,59.99491882324219
2023-08-02,57.3951416015625
2023-08-03,56.99517059326172
2023-08-04,57.995086669921875
2023-08-07,57.69511413574219
2023-08-08,58.695030212402344
2023-08-09,60.19490051269531
2023-08-10,60.900001525878906
2023-08-11,59.79999923706055
2023-08-14,59.0
2023-08-15,58.599998474121094
2023-08-16,58.79999923706055
2023-08-17,58.400001525878906
2023-08-18,58.0
2023-08-21,57.400001525878906
2023-08-22,57.79999923706055
2023-08-23,58.20000076293945
2023-08-24,58.29999923706055
2023-08-25,58.20000076293945
2023-08-29,59.20000076293945
2023-08-30,58.900001525878906
2023-08-31,58.70000076293945
2023-09-01,58.099998474121094
2023-09-04,56.599998474121094
2023-09-05,57.599998474121094
2023-09-06,58.20000076293945
2023-09-07,58.20000076293945
2023-09-08,57.79999923706055
2023-09-11,58.29999923706055
2023-09-12,57.599998474121094
2023-09-13,57.400001525878906
2023-09-14,59.099998474121094
2023-09-15,59.099998474121094
2023-09-18,59.79999923706055
2023-09-19,58.70000076293945
2023-09-20,60.29999923706055
2023-09-21,60.5
2023-09-22,58.5
2023-09-25,55.5
2023-09-26,56.0
2023-09-27,54.29999923706055
2023-09-28,52.29999923706055
2023-09-29,53.0
2023-10-02,51.29999923706055
2023-10-03,49.95000076293945
2023-10-04,49.650001525878906
2023-10-05,50.099998474121094
2023-10-06,50.20000076293945
2023-10-09,50.20000076293945
2023-10-10,51.400001525878906
2023-10-11,51.29999923706055
2023-10-12,52.0
2023-10-13,49.099998474121094
2023-10-16,48.650001525878906
2023-10-17,49.70000076293945
2023-10-18,47.25
2023-10-19,47.75
2023-10-20,49.45000076293945
2023-10-23,48.849998474121094
2023-10-24,46.79999923706055
2023-10-25,46.0
2023-10-26,43.70000076293945
2023-10-27,43.599998474121094
2023-10-30,43.54999923706055
2023-10-31,43.849998474121094
2023-11-01,44.0
2023-11-02,46.54999923706055
2023-11-03,49.099998474121094
2023-11-06,46.20000076293945
2023-11-07,45.75
2023-11-08,46.150001525878906
2023-11-09,46.400001525878906
2023-11-10,45.95000076293945
2023-11-13,45.70000076293945
2023-11-14,50.900001525878906
2023-11-15,50.5
2023-11-16,51.099998474121094
2023-11-17,51.70000076293945
2023-11-20,51.900001525878906
2023-11-21,50.099998474121094
2023-11-22,50.900001525878906
2023-11-23,51.5
2023-11-24,53.099998474121094
2023-11-27,52.599998474121094
2023-11-28,51.400001525878906
2023-11-29,51.20000076293945
2023-11-30,50.5
2023-12-01,50.5
2023-12-04,49.900001525878906
2023-12-05,50.5
2023-12-06,49.75
2023-12-07,46.650001525878906
2023-12-08,48.400001525878906
2023-12-11,49.20000076293945
2023-12-12,48.650001525878906
2023-12-13,48.599998474121094
2023-12-14,51.900001525878906
2023-12-15,52.29999923706055
2023-12-18,55.400001525878906
2023-12-19,56.900001525878906
2023-12-20,58.20000076293945
2023-12-21,58.0
2023-12-22,58.5
2023-12-27,57.70000076293945
2023-12-28,57.70000076293945
2023-12-29,58.099998474121094
2024-01-02,56.29999923706055
2024-01-03,54.900001525878906
2024-01-04,55.20000076293945
2024-01-05,54.79999923706055
2024-01-08,55.400001525878906
2024-01-09,54.20000076293945
2024-01-10,54.20000076293945
2024-01-11,53.70000076293945
2024-01-12,54.5
2024-01-15,54.20000076293945
2024-01-16,54.29999923706055
2024-01-17,54.20000076293945
2024-01-18,55.400001525878906
2024-01-19,54.599998474121094
2024-01-22,55.29999923706055
2024-01-23,56.20000076293945
2024-01-24,56.0
2024-01-25,56.5
2024-01-26,55.900001525878906
2024-01-29,54.599998474121094
2024-01-30,54.0
2024-01-31,52.400001525878906
2024-02-01,52.599998474121094
2024-02-02,51.900001525878906
2024-02-05,52.099998474121094
2024-02-06,50.599998474121094
2024-02-07,50.29999923706055
2024-02-08,50.599998474121094
2024-02-09,50.20000076293945
2024-02-12,51.0
2024-02-13,50.099998474121094
2024-02-14,50.099998474121094
2024-02-15,51.900001525878906
2024-02-16,51.599998474121094
2024-02-19,51.099998474121094
2024-02-20,50.5
2024-02-21,50.099998474121094
2024-02-22,49.0
2024-02-23,47.599998474121094
2024-02-26,48.45000076293945
2024-02-27,48.45000076293945
2024-02-28,48.25
2024-02-29,47.849998474121094
2024-03-01,48.95000076293945
2024-03-04,48.349998474121094
2024-03-05,48.900001525878906
2024-03-06,49.5
2024-03-07,50.0
2024-03-08,51.0
2024-03-11,51.0
2024-03-12,51.599998474121094
2024-03-13,48.20000076293945
2024-03-14,48.0
2024-03-15,47.95000076293945
2024-03-18,46.75
2024-03-19,46.20000076293945
2024-03-20,45.349998474121094
2024-03-21,45.75
2024-03-22,46.45000076293945
2024-03-25,46.599998474121094
2024-03-26,47.099998474121094
2024-03-27,47.099998474121094
2024-03-28,47.599998474121094
2024-04-02,46.25
2024-04-03,45.900001525878906
2024-04-04,45.900001525878906
2024-04-05,44.599998474121094
2024-04-08,46.150001525878906
2024-04-09,47.400001525878906
2024-04-10,46.95000076293945
2024-04-11,47.25
2024-04-12,47.54999923706055
2024-04-15,47.150001525878906
2024-04-16,45.599998474121094
2024-04-17,45.900001525878906
2024-04-18,47.5
2024-04-19,46.400001525878906
2024-04-22,47.5
2024-04-23,48.29999923706055
2024-04-24,47.650001525878906
2024-04-25,47.25
2024-04-26,48.849998474121094
2024-04-29,49.04999923706055
2024-04-30,47.95000076293945
2024-05-01,46.900001525878906
2024-05-02,48.599998474121094
2024-05-03,50.20000076293945
2024-05-07,50.099998474121094
2024-05-08,49.54999923706055
2024-05-09,49.04999923706055
2024-05-10,50.5
2024-05-13,49.70000076293945
2024-05-14,50.70000076293945
2024-05-15,52.599998474121094
2024-05-16,52.70000076293945
2024-05-17,51.400001525878906
2024-05-20,51.20000076293945
2024-05-21,52.0
2024-05-22,51.79999923706055
2024-05-23,51.5
2024-05-24,52.0
2024-05-28,54.400001525878906
2024-05-29,53.20000076293945
2024-05-30,54.400001525878906
2024-05-31,54.20000076293945
2024-06-03,54.0
2024-06-04,52.70000076293945
2024-06-05,52.400001525878906
2024-06-06,52.20000076293945
2024-06-07,49.849998474121094
2024-06-10,49.099998474121094
2024-06-11,47.75
2024-06-12,46.849998474121094
2024-06-13,45.849998474121094
2024-06-14,45.25
2024-06-17,45.400001525878906
2024-06-18,45.400001525878906
2024-06-19,44.650001525878906
2024-06-20,44.900001525878906
2024-06-21,44.20000076293945
2024-06-24,44.75
2024-06-25,43.20000076293945
2024-06-26,42.650001525878906
2024-06-27,41.849998474121094
2024-06-28,41.599998474121094
2024-07-01,42.900001525878906
2024-07-02,42.54999923706055
2024-07-03,43.150001525878906
2024-07-04,43.04999923706055
2024-07-05,43.5
2024-07-08,42.95000076293945
2024-07-09,41.95000076293945
2024-07-10,41.95000076293945
2024-07-11,42.45000076293945
2024-07-12,42.650001525878906
2024-07-15,42.5
2024-07-16,42.20000076293945
2024-07-17,42.349998474121094
2024-07-18,42.5
2024-07-19,41.5
2024-07-22,41.75
2024-07-23,40.54999923706055
2024-07-24,39.849998474121094
2024-07-25,39.95000076293945
2024-07-26,40.75
2024-07-29,40.29999923706055
2024-07-30,40.95000076293945
2024-07-31,41.70000076293945
2024-08-01,42.5
2024-08-02,39.79999923706055
2024-08-05,35.95000076293945
2024-08-06,36.29999923706055
2024-08-07,36.150001525878906
2024-08-08,36.0
2024-08-09,36.849998474121094
2024-08-12,37.5
2024-08-13,39.29999923706055
2024-08-14,39.79999923706055
2024-08-15,40.5
2024-08-16,40.150001525878906
2024-08-19,39.95000076293945
2024-08-20,40.099998474121094
2024-08-21,41.0
2024-08-22,41.29999923706055
2024-08-23,41.75
2024-08-27,42.150001525878906
2024-08-28,41.5
2024-08-29,41.25
2024-08-30,41.79999923706055
2024-09-02,42.150001525878906
2024-09-03,42.20000076293945
2024-09-04,44.04999923706055
2024-09-05,44.099998474121094
2024-09-06,44.099998474121094
2024-09-09,44.04999923706055
2024-09-10,44.5
2024-09-11,44.95000076293945
2024-09-12,46.0
2024-09-13,47.45000076293945
2024-09-16,47.45000076293945
2024-09-17,48.150001525878906
2024-09-18,46.5
2024-09-19,47.75
2024-09-20,48.5
2024-09-23,47.45000076293945
2024-09-24,47.150001525878906
2024-09-25,47.0
2024-09-26,49.29999923706055
2024-09-27,49.599998474121094
2024-09-30,49.70000076293945
2024-10-01,49.849998474121094
2024-10-02,48.79999923706055
2024-10-03,48.70000076293945
2024-10-04,48.75
2024-10-07,49.400001525878906
2024-10-08,48.70000076293945
2024-10-09,50.79999923706055
2024-10-10,50.0
2024-10-11,49.650001525878906
2024-10-14,49.20000076293945
2024-10-15,48.599998474121094
2024-10-16,48.5
2024-10-17,47.400001525878906
2024-10-18,47.5
2024-10-21,46.099998474121094
2024-10-22,46.25
2024-10-23,45.599998474121094
2024-10-24,45.650001525878906
2024-10-25,46.70000076293945
2024-10-28,47.0
2024-10-29,46.70000076293945
2024-10-30,47.70000076293945
2024-10-31,45.849998474121094
2024-11-01,45.599998474121094
2024-11-04,45.599998474121094
2024-11-05,45.099998474121094
2024-11-06,44.349998474121094
2024-11-07,44.70000076293945
2024-11-08,44.900001525878906
2024-11-11,45.75
2024-11-12,44.400001525878906
2024-11-13,44.599998474121094
2024-11-14,45.400001525878906
2024-11-15,45.45000076293945
2024-11-18,41.5
2024-11-19,42.54999923706055
2024-11-20,39.599998474121094
2024-11-21,42.04999923706055
2024-11-22,42.849998474121094
2024-11-25,43.099998474121094
2024-11-26,43.20000076293945
2024-11-27,43.79999923706055
2024-11-28,43.900001525878906
2024-11-29,44.0
2024-12-02,45.599998474121094
2024-12-03,47.150001525878906
2024-12-04,48.5
2024-12-05,48.150001525878906
2024-12-06,48.20000076293945
2024-12-09,49.95000076293945
2024-12-10,51.0
2024-12-11,51.400001525878906
2024-12-12,52.099998474121094
2024-12-13,52.70000076293945
2024-12-16,52.29999923706055
2024-12-17,51.5
2024-12-18,51.79999923706055
2024-12-19,51.29999923706055
2024-12-20,52.79999923706055
2024-12-23,52.5
2024-12-24,53.599998474121094
2024-12-27,53.29999923706055
2024-12-30,52.599998474121094
2024-12-31,53.900001525878906
2025-01-02,53.70000076293945
2025-01-03,53.70000076293945
2025-01-06,53.400001525878906
2025-01-07,52.400001525878906
2025-01-08,49.349998474121094
2025-01-09,50.599998474121094
2025-01-10,49.099998474121094
2025-01-13,50.900001525878906
2025-01-14,50.900001525878906
2025-01-15,53.599998474121094
2025-01-16,53.0
2025-01-17,51.5
2025-01-20,51.20000076293945
2025-01-21,51.0
2025-01-22,51.900001525878906
2025-01-23,51.70000076293945
2025-01-24,51.099998474121094
2025-01-27,50.400001525878906
2025-01-28,51.29999923706055
2025-01-29,51.20000076293945
2025-01-30,52.0
2025-01-31,52.20000076293945
2025-02-03,51.900001525878906
2025-02-04,50.70000076293945
2025-02-05,52.099998474121094
2025-02-06,52.29999923706055
2025-02-07,50.79999923706055
2025-02-10,49.95000076293945
2025-02-11,48.5
2025-02-12,48.79999923706055
2025-02-13,49.25
2025-02-14,48.79999923706055
2025-02-17,46.599998474121094
2025-02-18,46.70000076293945
2025-02-19,46.400001525878906
2025-02-20,45.5
2025-02-21,45.599998474121094
2025-02-24,45.04999923706055
2025-02-25,44.099998474121094
2025-02-26,43.5
2025-02-27,43.150001525878906
2025-02-28,43.04999923706055
2025-03-03,42.04999923706055
2025-03-04,38.5
2025-03-05,38.400001525878906
2025-03-06,37.900001525878906
2025-03-07,38.54999923706055
2025-03-10,38.849998474121094
2025-03-11,39.79999923706055
2025-03-12,39.79999923706055
2025-03-13,40.54999923706055
2025-03-14,42.150001525878906
2025-03-17,42.75
2025-03-18,43.70000076293945
2025-03-19,44.04999923706055
2025-03-20,44.150001525878906
2025-03-21,44.29999923706055
2025-03-24,44.25
2025-03-25,41.75
2025-03-26,42.599998474121094
2025-03-27,42.75
2025-03-28,42.900001525878906
2025-03-31,40.599998474121094
2025-04-01,41.54999923706055
2025-04-02,41.25
2025-04-03,39.95000076293945
2025-04-04,36.900001525878906
2025-04-07,34.79999923706055
2025-04-08,36.099998474121094
2025-04-09,35.5
2025-04-10,37.0
2025-04-11,37.099998474121094
2025-04-14,38.5
2025-04-15,39.900001525878906
2025-04-16,40.150001525878906
2025-04-17,40.400001525878906
2025-04-22,41.75
2025-04-23,42.25
2025-04-24,43.099998474121094
2025-04-25,43.0
2025-04-28,43.5
2025-04-29,43.79999923706055
2025-04-30,42.20000076293945
2025-05-01,43.04999923706055
2025-05-02,43.45000076293945
2025-05-06,44.25
2025-05-07,42.79999923706055
2025-05-08,43.849998474121094
2025-05-09,43.599998474121094
2025-05-12,43.95000076293945
2025-05-13,44.45000076293945
2025-05-14,44.150001525878906
2025-05-15,44.599998474121094
2025-05-16,44.54999923706055
2025-05-19,44.20000076293945
2025-05-20,43.75
2025-05-21,43.650001525878906
2025-05-22,43.150001525878906
2025-05-23,43.5
2025-05-27,44.79999923706055
2025-05-28,44.70000076293945
2025-05-29,44.79999923706055
2025-05-30,44.650001525878906
2025-06-02,45.099998474121094
2025-06-03,45.099998474121094
2025-06-04,45.599998474121094
2025-06-05,45.849998474121094
2025-06-06,46.150001525878906
2025-06-09,47.849998474121094
2025-06-10,48.0
2025-06-11,48.95000076293945
2025-06-12,48.150001525878906
2025-06-13,47.5
2025-06-16,48.099998474121094
2025-06-17,47.29999923706055
2025-06-18,47.900001525878906
2025-06-19,47.349998474121094
2025-06-20,47.70000076293945
2025-06-23,46.75
2025-06-24,47.70000076293945
2025-06-25,49.0
2025-06-26,50.70000076293945
2025-06-27,52.20000076293945
2025-06-30,52.0
2025-07-01,52.5
2025-07-02,52.400001525878906
2025-07-03,54.20000076293945
2025-07-04,54.20000076293945
2025-07-07,53.900001525878906
2025-07-08,55.29999923706055
2025-07-09,55.099998474121094
2025-07-10,55.79999923706055
2025-07-11,57.20000076293945
2025-07-14,57.099998474121094
2025-07-15,56.0
2025-07-16,55.79999923706055
2025-07-17,57.0
2025-07-18,57.099998474121094
2025-07-21,58.599998474121094
2025-07-22,57.400001525878906
2025-07-23,56.900001525878906
2025-07-24,56.900001525878906
2025-07-25,56.29999923706055
2025-07-28,54.5
2025-07-29,56.0
2025-07-30,56.29999923706055
2025-07-31,55.900001525878906
2025-08-01,55.20000076293945
2025-08-04,55.70000076293945
2025-08-05,56.599998474121094
2025-08-06,57.0
2025-08-07,57.20000076293945
2025-08-08,58.0
2025-08-11,60.29999923706055
2025-08-12,59.29999923706055
2025-08-13,58.400001525878906
2025-08-14,59.5
2025-08-15,58.400001525878906
2025-08-18,58.70000076293945
2025-08-19,58.29999923706055
2025-08-20,58.70000076293945
2025-08-21,59.79999923706055
2025-08-22,61.20000076293945
