Date,AHT.L
2023-01-06,5015.51025390625
2023-01-09,5107.46484375
2023-01-10,5061.4873046875
2023-01-11,5099.46875
2023-01-12,5067.6044921875
2023-01-13,4994.63916015625
2023-01-16,5067.6044921875
2023-01-17,5051.6123046875
2023-01-18,5117.5810546875
2023-01-19,4927.6708984375
2023-01-20,4992.64013671875
2023-01-23,5043.6162109375
2023-01-24,5051.6123046875
2023-01-25,5049.61376953125
2023-01-26,5265.51123046875
2023-01-27,5361.46630859375
2023-01-30,5341.4755859375
2023-01-31,5311.48974609375
2023-02-01,5357.4677734375
2023-02-02,5729.29248046875
2023-02-03,5719.29638671875
2023-02-06,5671.3193359375
2023-02-07,5599.35302734375
2023-02-08,5577.3642578125
2023-02-09,5637.3359375
2023-02-10,5551.3759765625
2023-02-13,5629.33935546875
2023-02-14,5585.35986328125
2023-02-15,5707.30224609375
2023-02-16,5729.29248046875
2023-02-17,5627.33984375
2023-02-20,5623.341796875
2023-02-21,5487.40625
2023-02-22,5431.4326171875
2023-02-23,5497.4013671875
2023-02-24,5481.4091796875
2023-02-27,5521.38916015625
2023-02-28,5507.396484375
2023-03-01,5557.37353515625
2023-03-02,5585.35986328125
2023-03-03,5719.29638671875
2023-03-06,5743.28515625
2023-03-07,5871.2255859375
2023-03-08,5827.24560546875
2023-03-09,5733.2900390625
2023-03-10,5529.38671875
2023-03-13,5189.546875
2023-03-14,5313.48779296875
2023-03-15,4968.6513671875
2023-03-16,4936.6669921875
2023-03-17,4863.70068359375
2023-03-20,4863.70068359375
2023-03-21,5115.58203125
2023-03-22,5101.58837890625
2023-03-23,4997.6376953125
2023-03-24,4734.76220703125
2023-03-27,4779.740234375
2023-03-28,4772.744140625
2023-03-29,4829.716796875
2023-03-30,4909.6796875
2023-03-31,4955.6572265625
2023-04-03,4908.6796875
2023-04-04,4627.8125
2023-04-05,4465.888671875
2023-04-06,4441.900390625
2023-04-11,4519.86376953125
2023-04-12,4631.810546875
2023-04-13,4630.81103515625
2023-04-14,4677.78955078125
2023-04-17,4788.736328125
2023-04-18,4740.7587890625
2023-04-19,4707.7744140625
2023-04-20,4637.8076171875
2023-04-21,4682.7861328125
2023-04-24,4666.7939453125
2023-04-25,4646.80322265625
2023-04-26,4707.7744140625
2023-04-27,4540.853515625
2023-04-28,4574.83740234375
2023-05-02,4657.79833984375
2023-05-03,4690.783203125
2023-05-04,4563.84228515625
2023-05-05,4634.80908203125
2023-05-09,4624.8134765625
2023-05-10,4664.794921875
2023-05-11,4667.7939453125
2023-05-12,4714.771484375
2023-05-15,4757.7509765625
2023-05-16,4725.76611328125
2023-05-17,4796.73291015625
2023-05-18,4957.65673828125
2023-05-19,4975.6474609375
2023-05-22,4993.6396484375
2023-05-23,4916.67578125
2023-05-24,4777.7421875
2023-05-25,4833.71533203125
2023-05-26,4918.67529296875
2023-05-30,4935.6669921875
2023-05-31,4897.6845703125
2023-06-01,4946.66162109375
2023-06-02,5109.5849609375
2023-06-05,5121.57861328125
2023-06-06,5153.564453125
2023-06-07,5283.50244140625
2023-06-08,5327.48193359375
2023-06-09,5365.4638671875
2023-06-12,5411.44189453125
2023-06-13,5409.44287109375
2023-06-14,5475.412109375
2023-06-15,5483.40771484375
2023-06-16,5401.44677734375
2023-06-19,5371.46044921875
2023-06-20,5369.46240234375
2023-06-21,5375.458984375
2023-06-22,5439.4287109375
2023-06-23,5379.45751953125
2023-06-26,5319.48583984375
2023-06-27,5337.4775390625
2023-06-28,5481.4091796875
2023-06-29,5385.4541015625
2023-06-30,5441.4287109375
2023-07-03,5401.44677734375
2023-07-04,5361.46630859375
2023-07-05,5225.5302734375
2023-07-06,5087.5947265625
2023-07-07,5091.5927734375
2023-07-10,5199.54248046875
2023-07-11,5229.52734375
2023-07-12,5415.43994140625
2023-07-13,5393.45068359375
2023-07-14,5429.43359375
2023-07-17,5365.4638671875
2023-07-18,5453.42236328125
2023-07-19,5469.41455078125
2023-07-20,5497.4013671875
2023-07-21,5571.3662109375
2023-07-24,5585.35986328125
2023-07-25,5565.369140625
2023-07-26,5575.3642578125
2023-07-27,5687.31201171875
2023-07-28,5701.3046875
2023-07-31,5759.27734375
2023-08-01,5709.30126953125
2023-08-02,5705.302734375
2023-08-03,5697.306640625
2023-08-04,5739.28662109375
2023-08-07,5737.2880859375
2023-08-08,5689.310546875
2023-08-09,5745.2841796875
2023-08-10,5705.970703125
2023-08-11,5620.0009765625
2023-08-14,5622.0009765625
2023-08-15,5524.03515625
2023-08-16,5538.03076171875
2023-08-17,5434.0673828125
2023-08-18,5326.10595703125
2023-08-21,5342.1005859375
2023-08-22,5358.0947265625
2023-08-23,5384.08544921875
2023-08-24,5370.09033203125
2023-08-25,5386.08447265625
2023-08-29,5546.02783203125
2023-08-30,5552.025390625
2023-08-31,5522.03564453125
2023-09-01,5544.0283203125
2023-09-04,5466.0556640625
2023-09-05,5308.1123046875
2023-09-06,5232.13916015625
2023-09-07,5164.16357421875
2023-09-08,5188.15478515625
2023-09-11,5148.16943359375
2023-09-12,5110.18310546875
2023-09-13,5082.1923828125
2023-09-14,5174.15966796875
2023-09-15,5204.1494140625
2023-09-18,5230.1396484375
2023-09-19,5158.16552734375
2023-09-20,5206.14892578125
2023-09-21,5182.1572265625
2023-09-22,5094.18798828125
2023-09-25,5036.208984375
2023-09-26,5094.18798828125
2023-09-27,5008.21923828125
2023-09-28,5060.2001953125
2023-09-29,5000.2216796875
2023-10-02,4924.24853515625
2023-10-03,4837.2802734375
2023-10-04,4730.3173828125
2023-10-05,4777.30126953125
2023-10-06,4895.259765625
2023-10-09,4818.2861328125
2023-10-10,5030.2109375
2023-10-11,5036.208984375
2023-10-12,5016.2158203125
2023-10-13,4945.24169921875
2023-10-16,4966.23388671875
2023-10-17,4940.2431640625
2023-10-18,4799.29296875
2023-10-19,4775.3017578125
2023-10-20,4712.32421875
2023-10-23,4705.32666015625
2023-10-24,4665.34033203125
2023-10-25,4711.32470703125
2023-10-26,4685.33349609375
2023-10-27,4710.3251953125
2023-10-30,4685.33349609375
2023-10-31,4702.32763671875
2023-11-01,4722.3203125
2023-11-02,4873.26708984375
2023-11-03,4956.2373046875
2023-11-06,4897.2578125
2023-11-07,4920.25048828125
2023-11-08,4917.2509765625
2023-11-09,4981.228515625
2023-11-10,4924.24853515625
2023-11-13,4977.22998046875
2023-11-14,5176.1591796875
2023-11-15,5254.1318359375
2023-11-16,5160.1650390625
2023-11-17,5242.1357421875
2023-11-20,4692.3310546875
2023-11-21,4706.326171875
2023-11-22,4723.31982421875
2023-11-23,4798.29345703125
2023-11-24,4777.30126953125
2023-11-27,4750.310546875
2023-11-28,4720.3212890625
2023-11-29,4732.3173828125
2023-11-30,4761.306640625
2023-12-01,4899.2578125
2023-12-04,4918.2509765625
2023-12-05,4733.31640625
2023-12-06,4845.27734375
2023-12-07,4883.26318359375
2023-12-08,5030.2109375
2023-12-11,5090.18994140625
2023-12-12,5024.21337890625
2023-12-13,4978.22998046875
2023-12-14,5484.04931640625
2023-12-15,5430.0693359375
2023-12-18,5386.08447265625
2023-12-19,5426.0703125
2023-12-20,5482.05078125
2023-12-21,5438.06640625
2023-12-22,5372.08935546875
2023-12-27,5474.05322265625
2023-12-28,5448.0625
2023-12-29,5460.05859375
2024-01-02,5336.1025390625
2024-01-03,5282.12158203125
2024-01-04,5244.13525390625
2024-01-05,5096.18798828125
2024-01-08,5054.20263671875
2024-01-09,4980.228515625
2024-01-10,4967.23388671875
2024-01-11,4898.38037109375
2024-01-12,4907.37744140625
2024-01-15,4906.3779296875
2024-01-16,4866.390625
2024-01-17,4765.42431640625
2024-01-18,4847.39697265625
2024-01-19,4807.41064453125
2024-01-22,4850.396484375
2024-01-23,4832.40185546875
2024-01-24,4862.39208984375
2024-01-25,5194.28271484375
2024-01-26,5242.2666015625
2024-01-29,5212.27685546875
2024-01-30,5284.2529296875
2024-01-31,5200.2802734375
2024-02-01,5246.265625
2024-02-02,5342.23388671875
2024-02-05,5110.310546875
2024-02-06,5238.26806640625
2024-02-07,5242.2666015625
2024-02-08,5262.26025390625
2024-02-09,5248.2646484375
2024-02-12,5276.25537109375
2024-02-13,5114.30908203125
2024-02-14,5168.29150390625
2024-02-15,5248.2646484375
2024-02-16,5398.21484375
2024-02-19,5374.22265625
2024-02-20,5348.2314453125
2024-02-21,5380.2216796875
2024-02-22,5522.173828125
2024-02-23,5464.193359375
2024-02-26,5510.177734375
2024-02-27,5508.1787109375
2024-02-28,5520.17529296875
2024-02-29,5678.12255859375
2024-03-01,5720.10888671875
2024-03-04,5726.1064453125
2024-03-05,5190.28369140625
2024-03-06,5180.28662109375
2024-03-07,5124.3056640625
2024-03-08,5026.337890625
2024-03-11,5044.33203125
2024-03-12,5088.3173828125
2024-03-13,5080.3203125
2024-03-14,5156.294921875
2024-03-15,5186.28515625
2024-03-18,5198.28125
2024-03-19,5310.244140625
2024-03-20,5488.185546875
2024-03-21,5558.162109375
2024-03-22,5592.15087890625
2024-03-25,5564.16015625
2024-03-26,5606.14599609375
2024-03-27,5562.1611328125
2024-03-28,5638.13623046875
2024-04-02,5604.1474609375
2024-04-03,5598.14892578125
2024-04-04,5740.10205078125
2024-04-05,5700.115234375
2024-04-08,5734.10400390625
2024-04-09,5740.10205078125
2024-04-10,5766.09326171875
2024-04-11,5770.09228515625
2024-04-12,5794.083984375
2024-04-15,5698.11572265625
2024-04-16,5654.13037109375
2024-04-17,5602.1474609375
2024-04-18,5586.15283203125
2024-04-19,5556.16259765625
2024-04-22,5560.16162109375
2024-04-23,5722.10791015625
2024-04-24,5732.1044921875
2024-04-25,5758.09619140625
2024-04-26,6101.982421875
2024-04-29,5972.025390625
2024-04-30,5840.06884765625
2024-05-01,5672.125
2024-05-02,5634.13720703125
2024-05-03,5702.11474609375
2024-05-07,5770.09228515625
2024-05-08,5786.0869140625
2024-05-09,5870.05908203125
2024-05-10,5924.041015625
2024-05-13,5922.04248046875
2024-05-14,5960.029296875
2024-05-15,6083.98828125
2024-05-16,6034.0048828125
2024-05-17,5762.09521484375
2024-05-20,5874.0576171875
2024-05-21,5790.0849609375
2024-05-22,5768.0927734375
2024-05-23,5714.111328125
2024-05-24,5712.111328125
2024-05-28,5768.0927734375
2024-05-29,5646.13330078125
2024-05-30,5698.11572265625
2024-05-31,5686.1201171875
2024-06-03,5522.173828125
2024-06-04,5458.1953125
2024-06-05,5558.162109375
2024-06-06,5554.1640625
2024-06-07,5556.16259765625
2024-06-10,5640.134765625
2024-06-11,5594.150390625
2024-06-12,5758.09619140625
2024-06-13,5494.18359375
2024-06-14,5420.2080078125
2024-06-17,5508.1787109375
2024-06-18,5398.21484375
2024-06-19,5418.20849609375
2024-06-20,5432.20361328125
2024-06-21,5392.21728515625
2024-06-24,5492.18408203125
2024-06-25,5352.23046875
2024-06-26,5328.23828125
2024-06-27,5252.26318359375
2024-06-28,5280.25390625
2024-07-01,5216.275390625
2024-07-02,5130.3037109375
2024-07-03,5176.28857421875
2024-07-04,5218.2744140625
2024-07-05,5110.310546875
2024-07-08,5088.3173828125
2024-07-09,5028.337890625
2024-07-10,5038.333984375
2024-07-11,5168.29150390625
2024-07-12,5220.27392578125
2024-07-15,5348.2314453125
2024-07-16,5436.20263671875
2024-07-17,5414.2099609375
2024-07-18,5424.20654296875
2024-07-19,5282.25341796875
2024-07-22,5296.2490234375
2024-07-23,5296.2490234375
2024-07-24,5240.267578125
2024-07-25,5314.24267578125
2024-07-26,5452.197265625
2024-07-29,5412.21044921875
2024-07-30,5418.20849609375
2024-07-31,5600.1484375
2024-08-01,5456.19580078125
2024-08-02,5160.2939453125
2024-08-05,5112.3095703125
2024-08-06,5100.31396484375
2024-08-07,5260.2607421875
2024-08-08,5178.95556640625
2024-08-09,5172.9560546875
2024-08-12,5150.9609375
2024-08-13,5170.95703125
2024-08-14,5226.94580078125
2024-08-15,5306.92919921875
2024-08-16,5208.94921875
2024-08-19,5296.931640625
2024-08-20,5164.9580078125
2024-08-21,5198.951171875
2024-08-22,5180.95458984375
2024-08-23,5306.92919921875
2024-08-27,5226.94580078125
2024-08-28,5250.9404296875
2024-08-29,5330.92431640625
2024-08-30,5396.91162109375
2024-09-02,5356.9189453125
2024-09-03,5408.90869140625
2024-09-04,5224.94580078125
2024-09-05,5264.9375
2024-09-06,5188.953125
2024-09-09,5250.9404296875
2024-09-10,5250.9404296875
2024-09-11,5160.958984375
2024-09-12,5228.9453125
2024-09-13,5298.9306640625
2024-09-16,5344.921875
2024-09-17,5520.88623046875
2024-09-18,5538.8828125
2024-09-19,5778.83447265625
2024-09-20,5624.865234375
2024-09-23,5568.87646484375
2024-09-24,5560.87841796875
2024-09-25,5658.8583984375
2024-09-26,5796.83056640625
2024-09-27,5870.81591796875
2024-09-30,5784.8330078125
2024-10-01,5778.83447265625
2024-10-02,5752.83935546875
2024-10-03,5626.86474609375
2024-10-04,5610.8681640625
2024-10-07,5646.86083984375
2024-10-08,5722.845703125
2024-10-09,5848.81982421875
2024-10-10,5732.84326171875
2024-10-11,5714.84716796875
2024-10-14,5730.84423828125
2024-10-15,5754.83935546875
2024-10-16,5934.802734375
2024-10-17,5896.810546875
2024-10-18,5900.8095703125
2024-10-21,5838.822265625
2024-10-22,5810.82763671875
2024-10-23,5898.8095703125
2024-10-24,5876.814453125
2024-10-25,5856.818359375
2024-10-28,5946.80029296875
2024-10-29,5856.818359375
2024-10-30,5800.82958984375
2024-10-31,5786.83251953125
2024-11-01,5840.8212890625
2024-11-04,5818.826171875
2024-11-05,5966.7958984375
2024-11-06,6298.7294921875
2024-11-07,6330.72314453125
2024-11-08,6284.73193359375
2024-11-11,6282.732421875
2024-11-12,6180.75341796875
2024-11-13,6266.7353515625
2024-11-14,6238.74169921875
2024-11-15,6182.75244140625
2024-11-18,6210.7470703125
2024-11-19,6144.76025390625
2024-11-20,6154.75830078125
2024-11-21,6180.75341796875
2024-11-22,6330.72314453125
2024-11-25,6364.71630859375
2024-11-26,6324.7236328125
2024-11-27,6288.7314453125
2024-11-28,6310.72705078125
2024-11-29,6288.7314453125
2024-12-02,6274.73388671875
2024-12-03,6354.71826171875
2024-12-04,6380.712890625
2024-12-05,6382.71240234375
2024-12-06,6398.70947265625
2024-12-09,6270.73486328125
2024-12-10,5390.912109375
2024-12-11,5298.9306640625
2024-12-12,5246.94189453125
2024-12-13,5194.9521484375
2024-12-16,5132.96435546875
2024-12-17,5084.97412109375
2024-12-18,5164.9580078125
2024-12-19,4988.9931640625
2024-12-20,5028.98583984375
2024-12-23,4976.99609375
2024-12-24,4947.001953125
2024-12-27,4941.0029296875
2024-12-30,4930.005859375
2024-12-31,4963.99853515625
2025-01-02,4960.99951171875
2025-01-03,4954.0009765625
2025-01-06,5038.9833984375
2025-01-07,5030.98486328125
2025-01-08,4952.0009765625
2025-01-09,4963.2890625
2025-01-10,4899.29833984375
2025-01-13,4865.30322265625
2025-01-14,5023.2802734375
2025-01-15,5159.2607421875
2025-01-16,5183.25732421875
2025-01-17,5323.2373046875
2025-01-20,5329.23681640625
2025-01-21,5465.21728515625
2025-01-22,5433.2216796875
2025-01-23,5451.21923828125
2025-01-24,5401.22607421875
2025-01-27,5263.24609375
2025-01-28,5203.25439453125
2025-01-29,5237.25
2025-01-30,5319.23779296875
2025-01-31,5305.240234375
2025-02-03,5153.26171875
2025-02-04,5041.27783203125
2025-02-05,4971.2880859375
2025-02-06,5085.271484375
2025-02-07,4978.28662109375
2025-02-10,5073.2734375
2025-02-11,5081.27197265625
2025-02-12,4998.2841796875
2025-02-13,5035.27880859375
2025-02-14,5061.27490234375
2025-02-17,5111.267578125
2025-02-18,5107.2685546875
2025-02-19,4946.29150390625
2025-02-20,4933.29345703125
2025-02-21,4891.29931640625
2025-02-24,4835.30712890625
2025-02-25,4688.32861328125
2025-02-26,4827.30859375
2025-02-27,4812.310546875
2025-02-28,4804.31201171875
2025-03-03,4798.3125
2025-03-04,4403.369140625
2025-03-05,4525.3515625
2025-03-06,4574.3447265625
2025-03-07,4515.35302734375
2025-03-10,4354.37646484375
2025-03-11,4319.38134765625
2025-03-12,4318.38134765625
2025-03-13,4255.390625
2025-03-14,4344.37744140625
2025-03-17,4342.3779296875
2025-03-18,4373.37353515625
2025-03-19,4339.37841796875
2025-03-20,4390.37109375
2025-03-21,4357.3759765625
2025-03-24,4427.36572265625
2025-03-25,4427.36572265625
2025-03-26,4391.37109375
2025-03-27,4337.37890625
2025-03-28,4245.3916015625
2025-03-31,4145.40625
2025-04-01,4158.404296875
2025-04-02,4169.40283203125
2025-04-03,3924.437744140625
2025-04-04,3788.457275390625
2025-04-07,3658.475830078125
2025-04-08,3836.450439453125
2025-04-09,3779.45849609375
2025-04-10,3868.44580078125
2025-04-11,3818.453125
2025-04-14,3938.435791015625
2025-04-15,3942.435302734375
2025-04-16,3938.435791015625
2025-04-17,3940.435546875
2025-04-22,3893.4423828125
2025-04-23,3976.430419921875
2025-04-24,4038.24658203125
2025-04-25,4103.412109375
2025-04-28,4089.414306640625
2025-04-29,3992.427978515625
2025-04-30,3989.428466796875
2025-05-01,4030.422607421875
2025-05-02,4078.415771484375
2025-05-06,4029.4228515625
2025-05-07,4018.42431640625
2025-05-08,4095.413330078125
2025-05-09,4107.41162109375
2025-05-12,4310.38232421875
2025-05-13,4451.3623046875
2025-05-14,4394.37060546875
2025-05-15,4373.37353515625
2025-05-16,4370.3740234375
2025-05-19,4344.37744140625
2025-05-20,4388.37158203125
2025-05-21,4304.38330078125
2025-05-22,4262.3896484375
2025-05-23,4216.39599609375
2025-05-27,4347.37744140625
2025-05-28,4311.38232421875
2025-05-29,4299.38427734375
2025-05-30,4334.37890625
2025-06-02,4157.404296875
2025-06-03,4264.38916015625
2025-06-04,4281.38671875
2025-06-05,4302.3837890625
2025-06-06,4280.38671875
2025-06-09,4311.38232421875
2025-06-10,4341.3779296875
2025-06-11,4336.37890625
2025-06-12,4303.38330078125
2025-06-13,4266.388671875
2025-06-16,4381.37255859375
2025-06-17,4563.34619140625
2025-06-18,4475.35888671875
2025-06-19,4429.36572265625
2025-06-20,4417.3671875
2025-06-23,4329.3798828125
2025-06-24,4418.3671875
2025-06-25,4422.36669921875
2025-06-26,4482.35791015625
2025-06-27,4731.322265625
2025-06-30,4668.3310546875
2025-07-01,4646.33447265625
2025-07-02,4787.314453125
2025-07-03,4798.3125
2025-07-04,4741.32080078125
2025-07-07,4738.3212890625
2025-07-08,4709.3251953125
2025-07-09,4739.3212890625
2025-07-10,4919.29541015625
2025-07-11,4829.30810546875
2025-07-14,4782.31494140625
2025-07-15,4802.31201171875
2025-07-16,4678.32958984375
2025-07-17,4824.30908203125
2025-07-18,4817.31005859375
2025-07-21,4808.31103515625
2025-07-22,4734.32177734375
2025-07-23,4856.30419921875
2025-07-24,5031.279296875
2025-07-25,5133.2646484375
2025-07-28,5095.27001953125
2025-07-29,5077.2724609375
2025-07-30,5069.27392578125
2025-07-31,5077.2724609375
2025-08-01,4996.2841796875
2025-08-04,4969.2880859375
2025-08-05,4989.28515625
2025-08-06,5025.2802734375
2025-08-07,5014.0
2025-08-08,5062.0
2025-08-11,4996.0
2025-08-12,5194.0
2025-08-13,5250.0
2025-08-14,5302.0
2025-08-15,5328.0
2025-08-18,5306.0
2025-08-19,5376.0
2025-08-20,5332.0
2025-08-21,5354.0
2025-08-22,5462.0
