Date,GD
2023-01-06,233.96875
2023-01-09,231.10362243652344
2023-01-10,233.29957580566406
2023-01-11,234.3834228515625
2023-01-12,233.45037841796875
2023-01-13,226.46669006347656
2023-01-17,227.2677459716797
2023-01-18,223.36590576171875
2023-01-19,219.39584350585938
2023-01-20,220.57078552246094
2023-01-23,220.24862670898438
2023-01-24,223.0911407470703
2023-01-25,214.97097778320312
2023-01-26,216.13641357421875
2023-01-27,215.5489501953125
2023-01-30,216.0985565185547
2023-01-31,220.8265838623047
2023-02-01,218.3535919189453
2023-02-02,219.26319885253906
2023-02-03,219.38638305664062
2023-02-06,220.15386962890625
2023-02-07,219.78433227539062
2023-02-08,217.09339904785156
2023-02-09,216.65756225585938
2023-02-10,220.97817993164062
2023-02-13,220.65606689453125
2023-02-14,219.8885498046875
2023-02-15,220.26754760742188
2023-02-16,219.15899658203125
2023-02-17,222.9111328125
2023-02-21,221.262451171875
2023-02-22,221.38560485839844
2023-02-23,219.2252960205078
2023-02-24,219.7748565673828
2023-02-27,218.51467895507812
2023-02-28,215.9468994140625
2023-03-01,215.73846435546875
2023-03-02,218.16409301757812
2023-03-03,218.91261291503906
2023-03-06,220.3907470703125
2023-03-07,217.91773986816406
2023-03-08,215.1415252685547
2023-03-09,211.17147827148438
2023-03-10,209.33328247070312
2023-03-13,207.3056182861328
2023-03-14,208.29103088378906
2023-03-15,205.37269592285156
2023-03-16,208.49948120117188
2023-03-17,206.69923400878906
2023-03-20,208.3668670654297
2023-03-21,210.69773864746094
2023-03-22,207.7225341796875
2023-03-23,208.5563507080078
2023-03-24,211.76840209960938
2023-03-27,213.21810913085938
2023-03-28,213.66342163085938
2023-03-29,214.8952178955078
2023-03-30,214.60147094726562
2023-03-31,216.23118591308594
2023-04-03,220.16334533691406
2023-04-04,217.28292846679688
2023-04-05,216.96075439453125
2023-04-06,215.75743103027344
2023-04-10,217.02708435058594
2023-04-11,216.28802490234375
2023-04-12,217.2071075439453
2023-04-13,218.0171356201172
2023-04-14,216.98788452148438
2023-04-17,218.6747283935547
2023-04-18,219.1512451171875
2023-04-19,218.04574584960938
2023-04-20,216.825927734375
2023-04-21,214.4434356689453
2023-04-24,213.94786071777344
2023-04-25,212.27056884765625
2023-04-26,204.7323760986328
2023-04-27,205.55197143554688
2023-04-28,208.077392578125
2023-05-01,207.8772735595703
2023-05-02,202.9979248046875
2023-05-03,200.138916015625
2023-05-04,199.03347778320312
2023-05-05,201.9591522216797
2023-05-08,200.80604553222656
2023-05-09,201.27301025390625
2023-05-10,201.58749389648438
2023-05-11,198.2710418701172
2023-05-12,200.09129333496094
2023-05-15,200.3295440673828
2023-05-16,197.8326873779297
2023-05-17,201.3873748779297
2023-05-18,201.01568603515625
2023-05-19,200.7488555908203
2023-05-22,202.5309600830078
2023-05-23,197.2227325439453
2023-05-24,196.822509765625
2023-05-25,194.7449951171875
2023-05-26,195.6026611328125
2023-05-30,195.59312438964844
2023-05-31,194.5829315185547
2023-06-01,195.6789093017578
2023-06-02,199.26217651367188
2023-06-05,199.41465759277344
2023-06-06,200.9013214111328
2023-06-07,204.11293029785156
2023-06-08,203.5030059814453
2023-06-09,202.29270935058594
2023-06-12,203.05511474609375
2023-06-13,203.76031494140625
2023-06-14,202.16880798339844
2023-06-15,204.8562774658203
2023-06-16,207.12440490722656
2023-06-20,205.3613739013672
2023-06-21,207.3054656982422
2023-06-22,204.37022399902344
2023-06-23,202.4070587158203
2023-06-26,202.12115478515625
2023-06-27,202.09255981445312
2023-06-28,201.0823974609375
2023-06-29,204.23681640625
2023-06-30,205.03733825683594
2023-07-03,205.6377410888672
2023-07-05,205.07545471191406
2023-07-06,205.46859741210938
2023-07-07,205.34393310546875
2023-07-10,205.85214233398438
2023-07-11,208.2493438720703
2023-07-12,208.66165161132812
2023-07-13,208.03839111328125
2023-07-14,206.46585083007812
2023-07-17,207.47267150878906
2023-07-18,204.7398681640625
2023-07-19,204.76858520507812
2023-07-20,207.19456481933594
2023-07-21,206.60968017578125
2023-07-24,208.6904296875
2023-07-25,209.03562927246094
2023-07-26,213.61907958984375
2023-07-27,210.7808074951172
2023-07-28,213.48480224609375
2023-07-31,214.38616943359375
2023-08-01,216.07379150390625
2023-08-02,216.9463653564453
2023-08-03,216.35186767578125
2023-08-04,214.79847717285156
2023-08-07,217.84774780273438
2023-08-08,215.2395782470703
2023-08-09,216.8408966064453
2023-08-10,216.38064575195312
2023-08-11,217.6559295654297
2023-08-14,217.06143188476562
2023-08-15,213.95469665527344
2023-08-16,214.39576721191406
2023-08-17,213.16836547851562
2023-08-18,215.19161987304688
2023-08-21,215.05738830566406
2023-08-22,215.05738830566406
2023-08-23,215.61351013183594
2023-08-24,214.67384338378906
2023-08-25,214.39576721191406
2023-08-28,216.0833740234375
2023-08-29,216.8505096435547
2023-08-30,217.89566040039062
2023-08-31,217.32034301757812
2023-09-01,217.06143188476562
2023-09-05,214.14646911621094
2023-09-06,209.08355712890625
2023-09-07,209.69725036621094
2023-09-08,208.91094970703125
2023-09-11,207.3767547607422
2023-09-12,208.44113159179688
2023-09-13,210.65614318847656
2023-09-14,212.35336303710938
2023-09-15,214.8368377685547
2023-09-18,215.10533142089844
2023-09-19,213.68617248535156
2023-09-20,216.275146484375
2023-09-21,212.75608825683594
2023-09-22,209.3616485595703
2023-09-25,210.31092834472656
2023-09-26,209.2082061767578
2023-09-27,211.91226196289062
2023-09-28,213.24510192871094
2023-09-29,211.8834991455078
2023-10-02,213.7628631591797
2023-10-03,211.6629638671875
2023-10-04,210.31092834472656
2023-10-05,209.09542846679688
2023-10-06,212.17279052734375
2023-10-09,230.0580291748047
2023-10-10,228.31195068359375
2023-10-11,229.38275146484375
2023-10-12,229.0161895751953
2023-10-13,234.45700073242188
2023-10-16,234.29298400878906
2023-10-17,232.74952697753906
2023-10-18,231.341064453125
2023-10-19,229.54676818847656
2023-10-20,226.64305114746094
2023-10-23,224.97415161132812
2023-10-24,224.77157592773438
2023-10-25,233.83956909179688
2023-10-26,232.05491638183594
2023-10-27,229.8361358642578
2023-10-30,230.5403594970703
2023-10-31,232.7880859375
2023-11-01,234.12899780273438
2023-11-02,235.3927459716797
2023-11-03,234.62098693847656
2023-11-06,235.3155517578125
2023-11-07,234.15794372558594
2023-11-08,233.47303771972656
2023-11-09,231.62081909179688
2023-11-10,234.94898986816406
2023-11-13,237.93948364257812
2023-11-14,239.1067657470703
2023-11-15,237.0809326171875
2023-11-16,236.59860229492188
2023-11-17,236.04873657226562
2023-11-20,237.1002197265625
2023-11-21,237.70797729492188
2023-11-22,238.5955047607422
2023-11-24,239.07785034179688
2023-11-27,237.65972900390625
2023-11-28,236.55999755859375
2023-11-29,236.18377685546875
2023-11-30,238.2482147216797
2023-12-01,240.8721466064453
2023-12-04,243.30316162109375
2023-12-05,242.02976989746094
2023-12-06,243.0523223876953
2023-12-07,242.6085968017578
2023-12-08,243.3803253173828
2023-12-11,243.5057373046875
2023-12-12,244.25819396972656
2023-12-13,246.81460571289062
2023-12-14,242.28057861328125
2023-12-15,243.6311492919922
2023-12-18,243.93983459472656
2023-12-19,244.92384338378906
2023-12-20,240.74673461914062
2023-12-21,243.51536560058594
2023-12-22,245.1264190673828
2023-12-26,247.16189575195312
2023-12-27,248.3387908935547
2023-12-28,249.02374267578125
2023-12-29,250.4997100830078
2024-01-02,249.46749877929688
2024-01-03,247.48025512695312
2024-01-04,247.13294982910156
2024-01-05,244.93345642089844
2024-01-08,244.8563232421875
2024-01-09,242.36741638183594
2024-01-10,242.37705993652344
2024-01-11,241.1133270263672
2024-01-12,245.81134033203125
2024-01-16,241.79823303222656
2024-01-17,241.1422576904297
2024-01-18,243.37283325195312
2024-01-19,241.8114013671875
2024-01-22,242.21875
2024-01-23,241.84051513671875
2024-01-24,253.2938995361328
2024-01-25,257.8326110839844
2024-01-26,257.0664978027344
2024-01-29,256.78521728515625
2024-01-30,260.55780029296875
2024-01-31,256.9888610839844
2024-02-01,258.8121032714844
2024-02-02,257.2604064941406
2024-02-05,257.50286865234375
2024-02-06,259.60736083984375
2024-02-07,260.965087890625
2024-02-08,260.8778076171875
2024-02-09,261.9833984375
2024-02-12,261.30450439453125
2024-02-13,259.1515808105469
2024-02-14,260.9747619628906
2024-02-15,261.84759521484375
2024-02-16,261.30450439453125
2024-02-20,260.8099060058594
2024-02-21,263.6902770996094
2024-02-22,264.1072692871094
2024-02-23,265.484375
2024-02-26,264.7763977050781
2024-02-27,265.4359130859375
2024-02-28,266.0274963378906
2024-02-29,264.99951171875
2024-03-01,263.7387390136719
2024-03-04,266.4154052734375
2024-03-05,265.3388977050781
2024-03-06,265.4359130859375
2024-03-07,264.7861633300781
2024-03-08,264.0878601074219
2024-03-11,265.01885986328125
2024-03-12,266.35723876953125
2024-03-13,267.0457458496094
2024-03-14,267.08453369140625
2024-03-15,266.90032958984375
2024-03-18,269.2181396484375
2024-03-19,271.2547302246094
2024-03-20,274.0186767578125
2024-03-21,272.84521484375
2024-03-22,272.670654296875
2024-03-25,270.5564880371094
2024-03-26,269.9454650878906
2024-03-27,273.3883056640625
2024-03-28,273.96044921875
2024-04-01,282.7469177246094
2024-04-02,281.76739501953125
2024-04-03,282.8826904296875
2024-04-04,284.36651611328125
2024-04-05,286.2673034667969
2024-04-08,284.2792053222656
2024-04-09,280.1187744140625
2024-04-10,281.2825012207031
2024-04-11,280.1910095214844
2024-04-12,280.5516052246094
2024-04-15,277.51092529296875
2024-04-16,278.04693603515625
2024-04-17,277.2282409667969
2024-04-18,278.0177001953125
2024-04-19,281.28253173828125
2024-04-22,283.9041748046875
2024-04-23,285.2782897949219
2024-04-24,273.9634094238281
2024-04-25,277.6571044921875
2024-04-26,277.1795654296875
2024-04-29,280.4736328125
2024-04-30,279.7914123535156
2024-05-01,279.24566650390625
2024-05-02,280.0545349121094
2024-05-03,280.8147888183594
2024-05-06,283.9723815917969
2024-05-07,285.9117431640625
2024-05-08,285.29779052734375
2024-05-09,288.4456481933594
2024-05-10,288.90374755859375
2024-05-13,286.0676574707031
2024-05-14,286.584228515625
2024-05-15,287.1007385253906
2024-05-16,288.2312316894531
2024-05-17,291.4180908203125
2024-05-20,292.5973815917969
2024-05-21,289.5079345703125
2024-05-22,290.4338073730469
2024-05-23,288.98162841796875
2024-05-24,292.00286865234375
2024-05-28,289.78082275390625
2024-05-29,286.01898193359375
2024-05-30,288.5528564453125
2024-05-31,292.1490783691406
2024-06-03,290.6774597167969
2024-06-04,289.7613830566406
2024-06-05,291.8371887207031
2024-06-06,290.68719482421875
2024-06-07,291.53509521484375
2024-06-10,287.18841552734375
2024-06-11,285.2100830078125
2024-06-12,286.85711669921875
2024-06-13,285.0833435058594
2024-06-14,284.3621826171875
2024-06-17,286.36004638671875
2024-06-18,290.424072265625
2024-06-20,292.0125732421875
2024-06-21,290.6676940917969
2024-06-24,290.9405517578125
2024-06-25,287.773193359375
2024-06-26,287.0422668457031
2024-06-27,285.0638732910156
2024-06-28,282.763916015625
2024-07-01,280.5516052246094
2024-07-02,278.5439453125
2024-07-03,277.6376037597656
2024-07-05,275.8941345214844
2024-07-08,274.7090148925781
2024-07-09,273.7687683105469
2024-07-10,276.11944580078125
2024-07-11,278.31341552734375
2024-07-12,278.05877685546875
2024-07-15,279.557373046875
2024-07-16,285.6005859375
2024-07-17,285.9924011230469
2024-07-18,287.24609375
2024-07-19,282.2998352050781
2024-07-22,285.2283935546875
2024-07-23,288.4116516113281
2024-07-24,278.82275390625
2024-07-25,285.0031433105469
2024-07-26,284.4350280761719
2024-07-29,283.5437316894531
2024-07-30,286.9914245605469
2024-07-31,292.5743408203125
2024-08-01,287.42242431640625
2024-08-02,286.38421630859375
2024-08-05,280.0274658203125
2024-08-06,279.5181579589844
2024-08-07,281.27142333984375
2024-08-08,284.8268127441406
2024-08-09,286.9718322753906
2024-08-12,285.2186584472656
2024-08-13,286.1980895996094
2024-08-14,287.6966552734375
2024-08-15,289.87109375
2024-08-16,290.4978942871094
2024-08-19,289.5282287597656
2024-08-20,289.72412109375
2024-08-21,288.0296630859375
2024-08-22,287.42242431640625
2024-08-23,285.4635009765625
2024-08-26,285.0227355957031
2024-08-27,284.2391662597656
2024-08-28,290.546875
2024-08-29,291.71240234375
2024-08-30,293.2109680175781
2024-09-03,288.8622131347656
2024-09-04,288.3039245605469
2024-09-05,291.18353271484375
2024-09-06,286.76617431640625
2024-09-09,295.3658447265625
2024-09-10,296.1885681152344
2024-09-11,293.4363098144531
2024-09-12,294.4941101074219
2024-09-13,298.5392761230469
2024-09-16,301.2327880859375
2024-09-17,297.6087951660156
2024-09-18,296.1689758300781
2024-09-19,298.470703125
2024-09-20,300.5667419433594
2024-09-23,301.76171875
2024-09-24,298.41192626953125
2024-09-25,295.4931640625
2024-09-26,294.31781005859375
2024-09-27,293.9652099609375
2024-09-30,295.9927062988281
2024-10-01,299.058349609375
2024-10-02,297.6773376464844
2024-10-03,293.45587158203125
2024-10-04,294.48431396484375
2024-10-07,291.18353271484375
2024-10-08,290.8015441894531
2024-10-09,292.5548095703125
2024-10-10,289.9689636230469
2024-10-11,294.7029113769531
2024-10-14,297.0845947265625
2024-10-15,295.4607238769531
2024-10-16,300.0470275878906
2024-10-17,303.3538513183594
2024-10-18,303.59991455078125
2024-10-21,303.2062072753906
2024-10-22,301.1492919921875
2024-10-23,299.58447265625
2024-10-24,296.50396728515625
2024-10-25,297.7341613769531
2024-10-28,299.112060546875
2024-10-29,296.97637939453125
2024-10-30,296.60235595703125
2024-10-31,286.99676513671875
2024-11-01,288.3549499511719
2024-11-04,288.9552917480469
2024-11-05,291.9570617675781
2024-11-06,303.5802001953125
2024-11-07,301.15911865234375
2024-11-08,304.57421875
2024-11-11,308.9440002441406
2024-11-12,307.1134033203125
2024-11-13,309.06207275390625
2024-11-14,287.79400634765625
2024-11-15,283.43402099609375
2024-11-18,281.47552490234375
2024-11-19,276.5152282714844
2024-11-20,275.6196594238281
2024-11-21,275.5015563964844
2024-11-22,277.351806640625
2024-11-25,276.89910888671875
2024-11-26,277.5584716796875
2024-11-27,277.8439025878906
2024-11-29,279.51702880859375
2024-12-02,272.0667419433594
2024-12-03,273.0312805175781
2024-12-04,273.2674560546875
2024-12-05,270.7971496582031
2024-12-06,267.5001525878906
2024-12-09,265.3054504394531
2024-12-10,266.1518249511719
2024-12-11,261.2309265136719
2024-12-12,258.8787536621094
2024-12-13,258.9476623535156
2024-12-16,261.86083984375
2024-12-17,261.0242614746094
2024-12-18,258.12091064453125
2024-12-19,256.16241455078125
2024-12-20,259.46929931640625
2024-12-23,260.9947509765625
2024-12-24,261.6934814453125
2024-12-26,262.5596008300781
2024-12-27,261.9297180175781
2024-12-30,259.2133483886719
2024-12-31,259.3216247558594
2025-01-02,256.880859375
2025-01-03,259.2035217285156
2025-01-06,253.9086456298828
2025-01-07,255.54238891601562
2025-01-08,257.3335876464844
2025-01-10,255.27664184570312
2025-01-13,259.498779296875
2025-01-14,260.92584228515625
2025-01-15,261.8804931640625
2025-01-16,264.5771484375
2025-01-17,263.8450012207031
2025-01-21,268.7524719238281
2025-01-22,265.99200439453125
2025-01-23,265.7149658203125
2025-01-24,263.6075134277344
2025-01-27,266.9814147949219
2025-01-28,259.7884521484375
2025-01-29,248.78623962402344
2025-01-30,254.2081756591797
2025-01-31,254.25765991210938
2025-02-03,253.8717803955078
2025-02-04,254.70286560058594
2025-02-05,255.84068298339844
2025-02-06,252.82301330566406
2025-02-07,252.1304168701172
2025-02-10,253.62442016601562
2025-02-11,254.2675323486328
2025-02-12,248.66751098632812
2025-02-13,243.55227661132812
2025-02-14,239.37696838378906
2025-02-18,240.02999877929688
2025-02-19,241.59323120117188
2025-02-20,243.59185791015625
2025-02-21,240.485107421875
2025-02-24,243.66110229492188
2025-02-25,247.26255798339844
2025-02-26,246.5996551513672
2025-02-27,248.9544219970703
2025-02-28,249.92405700683594
2025-03-03,251.3488006591797
2025-03-04,248.1431121826172
2025-03-05,260.17431640625
2025-03-06,261.7474670410156
2025-03-07,268.68316650390625
2025-03-10,269.0591735839844
2025-03-11,261.322021484375
2025-03-12,257.25555419921875
2025-03-13,258.39337158203125
2025-03-14,259.254150390625
2025-03-17,262.3707580566406
2025-03-18,264.68597412109375
2025-03-19,265.1312255859375
2025-03-20,262.8852844238281
2025-03-21,260.6195373535156
2025-03-24,263.0633544921875
2025-03-25,264.705810546875
2025-03-26,266.72418212890625
2025-03-27,266.6351318359375
2025-03-28,266.2294616699219
2025-03-31,269.6923828125
2025-04-01,271.2358703613281
2025-04-02,273.11572265625
2025-04-03,266.76373291015625
2025-04-04,247.36148071289062
2025-04-07,245.05616760253906
2025-04-08,251.70497131347656
2025-04-09,268.64361572265625
2025-04-10,268.9404602050781
2025-04-11,275.2381286621094
2025-04-14,277.3572692871094
2025-04-15,275.72564697265625
2025-04-16,275.21826171875
2025-04-17,274.6710510253906
2025-04-21,271.7858581542969
2025-04-22,273.3975830078125
2025-04-23,264.3738708496094
2025-04-24,270.3233337402344
2025-04-25,270.58203125
2025-04-28,270.55218505859375
2025-04-29,270.6914367675781
2025-04-30,270.73126220703125
2025-05-01,270.1243896484375
2025-05-02,271.6366271972656
2025-05-05,270.75115966796875
2025-05-06,269.22894287109375
2025-05-07,268.07489013671875
2025-05-08,270.59197998046875
2025-05-09,270.1741027832031
2025-05-12,274.8302307128906
2025-05-13,271.62664794921875
2025-05-14,269.3085632324219
2025-05-15,277.0886535644531
2025-05-16,279.27740478515625
2025-05-19,279.9340515136719
2025-05-20,280.1330261230469
2025-05-21,276.2828063964844
2025-05-22,275.6162109375
2025-05-23,273.34783935546875
2025-05-27,277.80499267578125
2025-05-28,272.2435302734375
2025-05-29,273.7955627441406
2025-05-30,277.0687561035156
2025-06-02,274.30291748046875
2025-06-03,274.6312561035156
2025-06-04,273.62640380859375
2025-06-05,273.01953125
2025-06-06,275.06903076171875
2025-06-09,275.894775390625
2025-06-10,275.9544677734375
2025-06-11,274.42230224609375
2025-06-12,278.50140380859375
2025-06-13,281.55572509765625
2025-06-16,277.86468505859375
2025-06-17,279.8644104003906
2025-06-18,277.1085510253906
2025-06-20,277.3572692871094
2025-06-23,280.87921142578125
2025-06-24,279.61566162109375
2025-06-25,284.4508972167969
2025-06-26,289.9029235839844
2025-06-27,289.2562255859375
2025-06-30,290.1715393066406
2025-07-01,292.8776550292969
2025-07-02,292.4200134277344
2025-07-03,294.760009765625
2025-07-07,294.6499938964844
2025-07-08,296.6499938964844
2025-07-09,299.9599914550781
2025-07-10,303.3800048828125
2025-07-11,302.20001220703125
2025-07-14,304.8500061035156
2025-07-15,300.8500061035156
2025-07-16,300.0
2025-07-17,300.0899963378906
2025-07-18,298.9800109863281
2025-07-21,297.04998779296875
2025-07-22,297.6000061035156
2025-07-23,316.94000244140625
2025-07-24,314.239990234375
2025-07-25,314.0199890136719
2025-07-28,313.1000061035156
2025-07-29,314.70001220703125
2025-07-30,312.17999267578125
2025-07-31,311.6099853515625
2025-08-01,310.739990234375
