Date,IHG.L
2023-02-24,5539.02783203125
2023-02-27,5618.98583984375
2023-02-28,5602.994140625
2023-03-01,5577.0078125
2023-03-02,5608.9912109375
2023-03-03,5642.97314453125
2023-03-06,5674.955078125
2023-03-07,5680.95263671875
2023-03-08,5704.939453125
2023-03-09,5664.9609375
2023-03-10,5507.0458984375
2023-03-13,5319.14599609375
2023-03-14,5453.07470703125
2023-03-15,5213.20361328125
2023-03-16,5349.13037109375
2023-03-17,5241.18798828125
2023-03-20,5285.16455078125
2023-03-21,5381.1123046875
2023-03-22,5329.140625
2023-03-23,5265.17578125
2023-03-24,5109.2587890625
2023-03-27,5143.2412109375
2023-03-28,5133.24609375
2023-03-29,5201.20947265625
2023-03-30,5207.9677734375
2023-03-31,5309.92822265625
2023-04-03,5325.921875
2023-04-04,5285.9375
2023-04-05,5221.96240234375
2023-04-06,5333.91845703125
2023-04-11,5395.89404296875
2023-04-12,5401.892578125
2023-04-13,5427.88232421875
2023-04-14,5485.8583984375
2023-04-17,5557.8310546875
2023-04-18,5633.8017578125
2023-04-19,5621.8056640625
2023-04-20,5531.8408203125
2023-04-21,5575.82421875
2023-04-24,5553.83251953125
2023-04-25,5553.83251953125
2023-04-26,5533.84033203125
2023-04-27,5417.88623046875
2023-04-28,5457.8701171875
2023-05-02,5519.84619140625
2023-05-03,5557.8310546875
2023-05-04,5515.84765625
2023-05-05,5409.88916015625
2023-05-09,5489.85791015625
2023-05-10,5315.92529296875
2023-05-11,5323.92236328125
2023-05-12,5263.94580078125
2023-05-15,5297.9326171875
2023-05-16,5345.9140625
2023-05-17,5375.90234375
2023-05-18,5421.884765625
2023-05-19,5359.908203125
2023-05-22,5381.8994140625
2023-05-23,5317.92529296875
2023-05-24,5251.9501953125
2023-05-25,5283.9384765625
2023-05-26,5349.91259765625
2023-05-30,5311.92724609375
2023-05-31,5265.9453125
2023-06-01,5335.91796875
2023-06-02,5399.892578125
2023-06-05,5389.89697265625
2023-06-06,5443.87548828125
2023-06-07,5437.8779296875
2023-06-08,5423.88330078125
2023-06-09,5439.8779296875
2023-06-12,5529.8427734375
2023-06-13,5545.83642578125
2023-06-14,5537.83935546875
2023-06-15,5533.84033203125
2023-06-16,5497.85498046875
2023-06-19,5451.87255859375
2023-06-20,5397.8935546875
2023-06-21,5355.91064453125
2023-06-22,5357.9091796875
2023-06-23,5259.947265625
2023-06-26,5229.958984375
2023-06-27,5281.9384765625
2023-06-28,5375.90234375
2023-06-29,5377.9013671875
2023-06-30,5431.880859375
2023-07-03,5419.884765625
2023-07-04,5419.884765625
2023-07-05,5345.9140625
2023-07-06,5207.9677734375
2023-07-07,5251.9501953125
2023-07-10,5315.92529296875
2023-07-11,5327.9208984375
2023-07-12,5427.88232421875
2023-07-13,5385.8984375
2023-07-14,5363.9072265625
2023-07-17,5367.9052734375
2023-07-18,5411.88818359375
2023-07-19,5521.845703125
2023-07-20,5553.83251953125
2023-07-21,5613.8095703125
2023-07-24,5609.81103515625
2023-07-25,5581.822265625
2023-07-26,5583.8212890625
2023-07-27,5713.7705078125
2023-07-28,5733.76318359375
2023-07-31,5753.75439453125
2023-08-01,5767.74853515625
2023-08-02,5715.76904296875
2023-08-03,5609.81103515625
2023-08-04,5611.810546875
2023-08-07,5655.79345703125
2023-08-08,5787.74169921875
2023-08-09,5931.685546875
2023-08-10,6041.642578125
2023-08-11,5947.6787109375
2023-08-14,5971.669921875
2023-08-15,5917.69091796875
2023-08-16,5933.6845703125
2023-08-17,5859.71337890625
2023-08-18,5825.72705078125
2023-08-21,5891.701171875
2023-08-22,5883.7041015625
2023-08-23,5943.68115234375
2023-08-24,5871.70849609375
2023-08-25,5875.70751953125
2023-08-29,6003.6572265625
2023-08-30,5991.662109375
2023-08-31,5952.06201171875
2023-09-01,5968.05615234375
2023-09-04,5980.052734375
2023-09-05,6066.0244140625
2023-09-06,6064.025390625
2023-09-07,6072.02294921875
2023-09-08,6132.0029296875
2023-09-11,6120.00732421875
2023-09-12,6165.9921875
2023-09-13,6213.9765625
2023-09-14,6239.96826171875
2023-09-15,6293.95068359375
2023-09-18,6221.9736328125
2023-09-19,6235.96875
2023-09-20,6295.9501953125
2023-09-21,6165.9921875
2023-09-22,6108.01123046875
2023-09-25,6014.04150390625
2023-09-26,6034.03564453125
2023-09-27,6008.0439453125
2023-09-28,6112.009765625
2023-09-29,6072.02294921875
2023-10-02,6153.99609375
2023-10-03,6044.0322265625
2023-10-04,6044.0322265625
2023-10-05,6080.02001953125
2023-10-06,6080.02001953125
2023-10-09,5906.07666015625
2023-10-10,6072.02294921875
2023-10-11,6068.0244140625
2023-10-12,6080.02001953125
2023-10-13,6008.0439453125
2023-10-16,6024.03857421875
2023-10-17,6134.0029296875
2023-10-18,6145.998046875
2023-10-19,6151.9970703125
2023-10-20,5876.0869140625
2023-10-23,5760.1240234375
2023-10-24,5862.09130859375
2023-10-25,5918.0732421875
2023-10-26,5914.07421875
2023-10-27,5926.0703125
2023-10-30,5990.04931640625
2023-10-31,5808.10888671875
2023-11-01,5858.091796875
2023-11-02,5868.0888671875
2023-11-03,5744.12939453125
2023-11-06,5776.119140625
2023-11-07,5828.1025390625
2023-11-08,5854.09375
2023-11-09,5876.0869140625
2023-11-10,5856.09326171875
2023-11-13,5954.06103515625
2023-11-14,5946.0634765625
2023-11-15,6012.04248046875
2023-11-16,5974.0546875
2023-11-17,6094.01513671875
2023-11-20,6094.01513671875
2023-11-21,6159.994140625
2023-11-22,6251.96435546875
2023-11-23,6163.9921875
2023-11-24,6147.998046875
2023-11-27,6145.998046875
2023-11-28,6122.00634765625
2023-11-29,6114.00927734375
2023-11-30,6114.00927734375
2023-12-01,6301.94775390625
2023-12-04,6329.93896484375
2023-12-05,6345.93359375
2023-12-06,6437.9033203125
2023-12-07,6587.85498046875
2023-12-08,6827.77685546875
2023-12-11,6909.74951171875
2023-12-12,7025.71240234375
2023-12-13,6895.75390625
2023-12-14,7073.69677734375
2023-12-15,7071.697265625
2023-12-18,7069.6982421875
2023-12-19,7093.68994140625
2023-12-20,7115.68310546875
2023-12-21,7097.68896484375
2023-12-22,7103.6865234375
2023-12-27,7069.6982421875
2023-12-28,7089.69140625
2023-12-29,7087.6923828125
2024-01-02,7115.68310546875
2024-01-03,7013.7158203125
2024-01-04,7125.6796875
2024-01-05,7085.6923828125
2024-01-08,7087.6923828125
2024-01-09,7061.7001953125
2024-01-10,7183.66064453125
2024-01-11,7147.671875
2024-01-12,7225.64697265625
2024-01-15,7217.64990234375
2024-01-16,7173.6640625
2024-01-17,7175.66357421875
2024-01-18,7341.609375
2024-01-19,7419.583984375
2024-01-22,7487.56201171875
2024-01-23,7419.583984375
2024-01-24,7443.57666015625
2024-01-25,7485.5625
2024-01-26,7479.56494140625
2024-01-29,7453.57275390625
2024-01-30,7577.5322265625
2024-01-31,7497.55859375
2024-02-01,7471.5673828125
2024-02-02,7491.56005859375
2024-02-05,7513.55322265625
2024-02-06,7567.5361328125
2024-02-07,7639.5126953125
2024-02-08,7631.5146484375
2024-02-09,7671.501953125
2024-02-12,7731.482421875
2024-02-13,7551.541015625
2024-02-14,7637.5126953125
2024-02-15,7679.49951171875
2024-02-16,7757.47412109375
2024-02-19,7907.4248046875
2024-02-20,8331.287109375
2024-02-21,8527.22265625
2024-02-22,8597.201171875
2024-02-23,8749.1513671875
2024-02-26,8649.18359375
2024-02-27,8677.1748046875
2024-02-28,8551.2158203125
2024-02-29,8377.271484375
2024-03-01,8353.2802734375
2024-03-04,8303.2958984375
2024-03-05,8363.2763671875
2024-03-06,8321.2900390625
2024-03-07,8151.34521484375
2024-03-08,8177.33740234375
2024-03-11,8165.3408203125
2024-03-12,8403.263671875
2024-03-13,8215.32421875
2024-03-14,8151.34521484375
2024-03-15,8061.37451171875
2024-03-18,8025.38671875
2024-03-19,8071.37158203125
2024-03-20,8053.37744140625
2024-03-21,8089.365234375
2024-03-22,8155.34423828125
2024-03-25,8175.337890625
2024-03-26,8333.287109375
2024-03-27,8305.2958984375
2024-03-28,8239.3173828125
2024-04-02,8129.35302734375
2024-04-03,8105.3603515625
2024-04-04,7952.2333984375
2024-04-05,7872.25146484375
2024-04-08,7966.23046875
2024-04-09,7860.25390625
2024-04-10,7898.2451171875
2024-04-11,7888.24755859375
2024-04-12,7802.2666015625
2024-04-15,7874.2509765625
2024-04-16,7764.27490234375
2024-04-17,7792.26953125
2024-04-18,7836.25927734375
2024-04-19,7814.2646484375
2024-04-22,7876.25048828125
2024-04-23,7996.22412109375
2024-04-24,8118.19677734375
2024-04-25,8000.22314453125
2024-04-26,8032.2158203125
2024-04-29,7910.2431640625
2024-04-30,7850.25634765625
2024-05-01,7870.25146484375
2024-05-02,7886.24853515625
2024-05-03,7724.28466796875
2024-05-07,7900.2451171875
2024-05-08,7886.24853515625
2024-05-09,7790.26953125
2024-05-10,7888.24755859375
2024-05-13,7938.23681640625
2024-05-14,7852.255859375
2024-05-15,7818.26318359375
2024-05-16,7802.2666015625
2024-05-17,7820.26318359375
2024-05-20,7898.2451171875
2024-05-21,7800.267578125
2024-05-22,7868.25244140625
2024-05-23,7900.2451171875
2024-05-24,7934.2373046875
2024-05-28,7832.26025390625
2024-05-29,7686.29296875
2024-05-30,7752.2783203125
2024-05-31,7898.2451171875
2024-06-03,7950.23388671875
2024-06-04,7952.2333984375
2024-06-05,8016.21923828125
2024-06-06,7986.22607421875
2024-06-07,7936.23681640625
2024-06-10,7980.22705078125
2024-06-11,7998.22314453125
2024-06-12,8192.1796875
2024-06-13,8224.173828125
2024-06-14,8178.18359375
2024-06-17,8134.193359375
2024-06-18,8262.1650390625
2024-06-19,8250.1669921875
2024-06-20,8298.1572265625
2024-06-21,8264.1640625
2024-06-24,8336.1474609375
2024-06-25,8348.1455078125
2024-06-26,8308.154296875
2024-06-27,8294.158203125
2024-06-28,8324.1513671875
2024-07-01,8188.18115234375
2024-07-02,8166.18603515625
2024-07-03,8218.1748046875
2024-07-04,8244.1689453125
2024-07-05,8060.20947265625
2024-07-08,8100.20068359375
2024-07-09,8152.18896484375
2024-07-10,8260.1650390625
2024-07-11,8290.158203125
2024-07-12,8314.154296875
2024-07-15,8382.138671875
2024-07-16,8524.1064453125
2024-07-17,8390.13671875
2024-07-18,8174.1845703125
2024-07-19,8214.1748046875
2024-07-22,8178.18359375
2024-07-23,8226.173828125
2024-07-24,8074.20654296875
2024-07-25,7994.22412109375
2024-07-26,7986.22607421875
2024-07-29,8004.22216796875
2024-07-30,8076.2060546875
2024-07-31,7838.2587890625
2024-08-01,7618.3076171875
2024-08-02,7364.3642578125
2024-08-05,7352.3671875
2024-08-06,7408.3544921875
2024-08-07,7272.384765625
2024-08-08,7210.3984375
2024-08-09,7270.38525390625
2024-08-12,7226.39501953125
2024-08-13,7300.37890625
2024-08-14,7316.375
2024-08-15,7484.33740234375
2024-08-16,7464.341796875
2024-08-19,7486.33740234375
2024-08-20,7450.34521484375
2024-08-21,7472.3408203125
2024-08-22,7476.33935546875
2024-08-23,7518.330078125
2024-08-27,7510.33203125
2024-08-28,7546.32373046875
2024-08-29,7632.71728515625
2024-08-30,7582.7255859375
2024-09-02,7660.71240234375
2024-09-03,7614.720703125
2024-09-04,7498.73974609375
2024-09-05,7504.73876953125
2024-09-06,7530.734375
2024-09-09,7646.71484375
2024-09-10,7642.7158203125
2024-09-11,7692.70703125
2024-09-12,7744.6982421875
2024-09-13,7846.68115234375
2024-09-16,7848.68115234375
2024-09-17,7862.6787109375
2024-09-18,7912.669921875
2024-09-19,8056.64599609375
2024-09-20,8018.65234375
2024-09-23,8016.65283203125
2024-09-24,8200.6220703125
2024-09-25,8208.62109375
2024-09-26,8228.6171875
2024-09-27,8342.5986328125
2024-09-30,8134.63330078125
2024-10-01,8096.6396484375
2024-10-02,8102.638671875
2024-10-03,8178.6259765625
2024-10-04,8284.6083984375
2024-10-07,8356.595703125
2024-10-08,8330.6005859375
2024-10-09,8452.5791015625
2024-10-10,8424.583984375
2024-10-11,8450.5791015625
2024-10-14,8478.5751953125
2024-10-15,8422.583984375
2024-10-16,8560.5615234375
2024-10-17,8596.5556640625
2024-10-18,8616.5517578125
2024-10-21,8564.560546875
2024-10-22,8712.5361328125
2024-10-23,8576.55859375
2024-10-24,8456.5791015625
2024-10-25,8504.5712890625
2024-10-28,8574.55859375
2024-10-29,8586.556640625
2024-10-30,8574.55859375
2024-10-31,8560.5615234375
2024-11-01,8590.556640625
2024-11-04,8472.576171875
2024-11-05,8552.5634765625
2024-11-06,9000.4873046875
2024-11-07,9006.486328125
2024-11-08,9256.4443359375
2024-11-11,9372.4248046875
2024-11-12,9348.4287109375
2024-11-13,9434.4140625
2024-11-14,9490.404296875
2024-11-15,9498.404296875
2024-11-18,9512.4013671875
2024-11-19,9480.4072265625
2024-11-20,9518.4013671875
2024-11-21,9642.3798828125
2024-11-22,9668.375
2024-11-25,9798.353515625
2024-11-26,9866.341796875
2024-11-27,9820.349609375
2024-11-28,9790.3544921875
2024-11-29,9798.353515625
2024-12-02,9854.34375
2024-12-03,10003.3193359375
2024-12-04,10023.3154296875
2024-12-05,10178.2890625
2024-12-06,10143.294921875
2024-12-09,9898.3369140625
2024-12-10,9756.3603515625
2024-12-11,9916.333984375
2024-12-12,9982.322265625
2024-12-13,9944.3291015625
2024-12-16,9966.3251953125
2024-12-17,9940.3291015625
2024-12-18,10048.3115234375
2024-12-19,9866.341796875
2024-12-20,9954.3271484375
2024-12-23,9940.3291015625
2024-12-24,10003.3193359375
2024-12-27,9958.3271484375
2024-12-30,9952.3271484375
2024-12-31,9952.3271484375
2025-01-02,10028.314453125
2025-01-03,9834.3466796875
2025-01-06,9802.3525390625
2025-01-07,9816.349609375
2025-01-08,9778.3564453125
2025-01-09,9886.3388671875
2025-01-10,10023.3154296875
2025-01-13,10023.3154296875
2025-01-14,10068.3076171875
2025-01-15,10038.3125
2025-01-16,10228.28125
2025-01-17,10363.2587890625
2025-01-20,10373.2568359375
2025-01-21,10388.25390625
2025-01-22,10578.22265625
2025-01-23,10623.21484375
2025-01-24,10468.2412109375
2025-01-27,10428.2470703125
2025-01-28,10583.2216796875
2025-01-29,10678.205078125
2025-01-30,10788.1875
2025-01-31,10818.181640625
2025-02-03,10698.2021484375
2025-02-04,10623.21484375
2025-02-05,10608.216796875
2025-02-06,10808.1845703125
2025-02-07,10878.171875
2025-02-10,10868.173828125
2025-02-11,10663.2080078125
2025-02-12,10783.1875
2025-02-13,10623.21484375
2025-02-14,10513.232421875
2025-02-17,10693.203125
2025-02-18,10188.287109375
2025-02-19,10098.302734375
2025-02-20,9918.333984375
2025-02-21,9898.3369140625
2025-02-24,9694.37109375
2025-02-25,9604.38671875
2025-02-26,9826.3486328125
2025-02-27,9906.3349609375
2025-02-28,9926.33203125
2025-03-03,9930.3310546875
2025-03-04,9656.376953125
2025-03-05,9574.3916015625
2025-03-06,9306.4365234375
2025-03-07,9110.46875
2025-03-10,9098.4716796875
2025-03-11,8752.529296875
2025-03-12,8684.541015625
2025-03-13,8516.568359375
2025-03-14,8632.548828125
2025-03-17,8624.55078125
2025-03-18,8526.56640625
2025-03-19,8554.5615234375
2025-03-20,8572.5595703125
2025-03-21,8362.5947265625
2025-03-24,8440.5810546875
2025-03-25,8466.5771484375
2025-03-26,8520.568359375
2025-03-27,8500.5712890625
2025-03-28,8354.595703125
2025-03-31,8250.61328125
2025-04-01,8326.6005859375
2025-04-02,8410.5869140625
2025-04-03,7903.47998046875
2025-04-04,7637.49755859375
2025-04-07,7427.51123046875
2025-04-08,7541.50390625
2025-04-09,7423.51171875
2025-04-10,7781.48779296875
2025-04-11,7709.49267578125
2025-04-14,7743.490234375
2025-04-15,7767.48876953125
2025-04-16,7643.4970703125
2025-04-17,7591.50048828125
2025-04-22,7567.501953125
2025-04-23,7803.486328125
2025-04-24,7779.48828125
2025-04-25,7845.48388671875
2025-04-28,7851.4833984375
2025-04-29,7863.482421875
2025-04-30,7941.4775390625
2025-05-01,8261.4560546875
2025-05-02,8415.4462890625
2025-05-06,8429.4453125
2025-05-07,8607.43359375
2025-05-08,8769.4228515625
2025-05-09,8609.43359375
2025-05-12,9017.40625
2025-05-13,9179.3955078125
2025-05-14,9249.3916015625
2025-05-15,9079.40234375
2025-05-16,9073.4033203125
2025-05-19,8975.4091796875
2025-05-20,8937.412109375
2025-05-21,8735.4248046875
2025-05-22,8663.4296875
2025-05-23,8593.4345703125
2025-05-27,8737.4248046875
2025-05-28,8609.43359375
2025-05-29,8593.4345703125
2025-05-30,8493.44140625
2025-06-02,8399.447265625
2025-06-03,8519.439453125
2025-06-04,8483.44140625
2025-06-05,8471.4423828125
2025-06-06,8509.4404296875
2025-06-09,8525.4384765625
2025-06-10,8611.43359375
2025-06-11,8599.4345703125
2025-06-12,8395.447265625
2025-06-13,8247.45703125
2025-06-16,8357.4501953125
2025-06-17,8255.45703125
2025-06-18,8319.4521484375
2025-06-19,8087.4677734375
2025-06-20,8163.462890625
2025-06-23,8177.4619140625
2025-06-24,8381.4482421875
2025-06-25,8289.4541015625
2025-06-26,8275.455078125
2025-06-27,8377.4482421875
2025-06-30,8303.453125
2025-07-01,8469.4423828125
2025-07-02,8581.435546875
2025-07-03,8673.4296875
2025-07-04,8659.4296875
2025-07-07,8641.431640625
2025-07-08,8757.423828125
2025-07-09,8763.4228515625
2025-07-10,8937.412109375
2025-07-11,8831.4189453125
2025-07-14,8841.41796875
2025-07-15,8725.42578125
2025-07-16,8603.43359375
2025-07-17,8551.4375
2025-07-18,8609.43359375
2025-07-21,8583.435546875
2025-07-22,8659.4296875
2025-07-23,8629.431640625
2025-07-24,8631.431640625
2025-07-25,8669.4296875
2025-07-28,8691.427734375
2025-07-29,8675.4287109375
2025-07-30,8847.41796875
2025-07-31,8763.4228515625
2025-08-01,8547.4375
2025-08-04,8603.43359375
2025-08-05,8569.4365234375
2025-08-06,8679.4287109375
2025-08-07,9181.3955078125
2025-08-08,8823.4189453125
2025-08-11,8601.43359375
2025-08-12,8809.419921875
2025-08-13,8837.41796875
2025-08-14,8771.4228515625
2025-08-15,8845.41796875
2025-08-18,8843.41796875
2025-08-19,8989.408203125
2025-08-20,8903.4140625
2025-08-21,8808.0
2025-08-22,8940.0
