Date,EG
2023-01-11,337.6444396972656
2023-01-12,334.6199645996094
2023-01-13,337.7784423828125
2023-01-17,331.8060607910156
2023-01-18,330.6670227050781
2023-01-19,329.719482421875
2023-01-20,323.81402587890625
2023-01-23,324.37872314453125
2023-01-24,328.7718811035156
2023-01-25,335.7972106933594
2023-01-26,341.740966796875
2023-01-27,335.9407958984375
2023-01-30,332.0453186035156
2023-01-31,334.696533203125
2023-02-01,341.0517883300781
2023-02-02,326.79071044921875
2023-02-03,327.7095031738281
2023-02-06,330.9637451171875
2023-02-07,339.90325927734375
2023-02-08,341.77923583984375
2023-02-09,362.23291015625
2023-02-10,363.2092590332031
2023-02-13,365.6212158203125
2023-02-14,363.38153076171875
2023-02-15,367.98529052734375
2023-02-16,364.0514831542969
2023-02-17,370.16748046875
2023-02-21,365.3627624511719
2023-02-22,363.49639892578125
2023-02-23,364.43438720703125
2023-02-24,369.6123962402344
2023-02-27,364.7789611816406
2023-02-28,367.5067138671875
2023-03-01,374.0821838378906
2023-03-02,366.9419860839844
2023-03-03,366.3581848144531
2023-03-06,364.97991943359375
2023-03-07,366.7889099121094
2023-03-08,365.7264404296875
2023-03-09,352.37457275390625
2023-03-10,341.597412109375
2023-03-13,331.2987060546875
2023-03-14,343.29150390625
2023-03-15,325.3682556152344
2023-03-16,340.6280212402344
2023-03-17,321.3201599121094
2023-03-20,334.4933166503906
2023-03-21,340.1471862792969
2023-03-22,332.57025146484375
2023-03-23,328.64715576171875
2023-03-24,331.57025146484375
2023-03-27,336.2818603515625
2023-03-28,340.272216796875
2023-03-29,345.21453857421875
2023-03-30,342.41644287109375
2023-03-31,344.2530212402344
2023-04-03,348.03192138671875
2023-04-04,344.7723083496094
2023-04-05,349.04156494140625
2023-04-06,348.1761779785156
2023-04-10,350.7242126464844
2023-04-11,349.310791015625
2023-04-12,351.54156494140625
2023-04-13,348.77227783203125
2023-04-14,345.39727783203125
2023-04-17,349.8107604980469
2023-04-18,355.43585205078125
2023-04-19,359.9455261230469
2023-04-20,361.15704345703125
2023-04-21,356.3685302734375
2023-04-24,357.0127868652344
2023-04-25,355.7723388671875
2023-04-26,354.7531433105469
2023-04-27,359.4935607910156
2023-04-28,363.4647216796875
2023-05-01,365.7147521972656
2023-05-02,367.3109130859375
2023-05-03,361.580078125
2023-05-04,357.26275634765625
2023-05-05,360.9647216796875
2023-05-08,368.4840087890625
2023-05-09,368.1474304199219
2023-05-10,371.137939453125
2023-05-11,372.2148132324219
2023-05-12,371.041748046875
2023-05-15,368.51287841796875
2023-05-16,363.849365234375
2023-05-17,354.8108215332031
2023-05-18,362.9839782714844
2023-05-19,361.9936218261719
2023-05-22,347.58966064453125
2023-05-23,350.9742431640625
2023-05-24,347.53192138671875
2023-05-25,346.10882568359375
2023-05-26,336.5991516113281
2023-05-30,339.4974670410156
2023-05-31,328.4935302734375
2023-06-01,327.92352294921875
2023-06-02,331.4981384277344
2023-06-05,330.91845703125
2023-06-06,337.6618957519531
2023-06-07,337.120849609375
2023-06-08,330.0682678222656
2023-06-09,332.9086608886719
2023-06-12,327.198974609375
2023-06-13,334.6862487792969
2023-06-14,329.546630859375
2023-06-15,332.5801696777344
2023-06-16,340.405517578125
2023-06-20,340.7823181152344
2023-06-21,339.92254638671875
2023-06-22,341.4489440917969
2023-06-23,333.9423522949219
2023-06-26,328.4452819824219
2023-06-27,326.44537353515625
2023-06-28,321.5859069824219
2023-06-29,328.1457214355469
2023-06-30,330.2711181640625
2023-07-03,330.2808532714844
2023-07-05,328.11676025390625
2023-07-06,329.7108154296875
2023-07-07,339.371826171875
2023-07-10,335.2948913574219
2023-07-11,339.8935546875
2023-07-12,340.6857604980469
2023-07-13,341.7484436035156
2023-07-14,340.705078125
2023-07-17,346.84942626953125
2023-07-18,345.9027099609375
2023-07-19,345.1201171875
2023-07-20,352.6847229003906
2023-07-21,354.52032470703125
2023-07-24,357.5635070800781
2023-07-25,354.1435241699219
2023-07-26,352.3851623535156
2023-07-27,345.70947265625
2023-07-28,346.97509765625
2023-07-31,348.2889709472656
2023-08-01,347.0523681640625
2023-08-02,347.3614501953125
2023-08-03,350.01824951171875
2023-08-04,343.25555419921875
2023-08-07,346.51129150390625
2023-08-08,334.3287658691406
2023-08-09,346.83013916015625
2023-08-10,346.4436950683594
2023-08-11,343.9511413574219
2023-08-14,343.6999816894531
2023-08-15,342.8498229980469
2023-08-16,342.8788146972656
2023-08-17,335.4205322265625
2023-08-18,336.5894470214844
2023-08-21,336.7826843261719
2023-08-22,335.04364013671875
2023-08-23,340.65673828125
2023-08-24,345.9413146972656
2023-08-25,340.9175720214844
2023-08-28,339.8259582519531
2023-08-29,347.6513366699219
2023-08-30,350.40472412109375
2023-08-31,348.45318603515625
2023-09-01,352.4335021972656
2023-09-05,349.3999938964844
2023-09-06,353.8923645019531
2023-09-07,354.7715148925781
2023-09-08,358.1335144042969
2023-09-11,365.04119873046875
2023-09-12,363.5340270996094
2023-09-13,362.4422912597656
2023-09-14,367.2825012207031
2023-09-15,366.3550109863281
2023-09-18,373.0616760253906
2023-09-19,377.1964111328125
2023-09-20,380.45751953125
2023-09-21,380.92340087890625
2023-09-22,380.2731628417969
2023-09-25,377.2546691894531
2023-09-26,374.7117004394531
2023-09-27,370.4897155761719
2023-09-28,370.2664794921875
2023-09-29,360.7353820800781
2023-10-02,364.5691833496094
2023-10-03,361.24005126953125
2023-10-04,373.9546813964844
2023-10-05,375.6919860839844
2023-10-06,380.2536926269531
2023-10-09,378.6037292480469
2023-10-10,373.9740905761719
2023-10-11,380.9524841308594
2023-10-12,382.29193115234375
2023-10-13,386.6595764160156
2023-10-16,393.35650634765625
2023-10-17,396.035400390625
2023-10-18,394.2980041503906
2023-10-19,390.0274658203125
2023-10-20,384.3689880371094
2023-10-23,377.5846252441406
2023-10-24,385.4172058105469
2023-10-25,385.019287109375
2023-10-26,371.9455261230469
2023-10-27,374.2361145019531
2023-10-30,381.08843994140625
2023-10-31,383.980712890625
2023-11-01,390.55157470703125
2023-11-02,370.80029296875
2023-11-03,374.07110595703125
2023-11-06,371.5087585449219
2023-11-07,372.69287109375
2023-11-08,370.0528869628906
2023-11-09,368.9853515625
2023-11-10,373.3626403808594
2023-11-13,374.4981994628906
2023-11-14,381.59307861328125
2023-11-15,378.5455017089844
2023-11-16,387.56219482421875
2023-11-17,384.6407470703125
2023-11-20,387.9407653808594
2023-11-21,395.0162353515625
2023-11-22,396.0062561035156
2023-11-24,402.0626220703125
2023-11-27,402.39263916015625
2023-11-28,395.9693908691406
2023-11-29,392.1583557128906
2023-11-30,400.16058349609375
2023-12-01,397.3144836425781
2023-12-04,388.9613342285156
2023-12-05,387.138671875
2023-12-06,380.49127197265625
2023-12-07,373.65863037109375
2023-12-08,375.042724609375
2023-12-11,380.8421630859375
2023-12-12,386.1054992675781
2023-12-13,377.0408020019531
2023-12-14,351.6500549316406
2023-12-15,347.0689697265625
2023-12-18,354.5935974121094
2023-12-19,355.7535400390625
2023-12-20,347.7610778808594
2023-12-21,348.5798034667969
2023-12-22,344.69073486328125
2023-12-26,342.3904724121094
2023-12-27,341.8153991699219
2023-12-28,343.6867980957031
2023-12-29,344.6322326660156
2024-01-02,352.498046875
2024-01-03,354.7398681640625
2024-01-04,358.38519287109375
2024-01-05,362.0110778808594
2024-01-08,363.073486328125
2024-01-09,359.1844482421875
2024-01-10,361.12408447265625
2024-01-11,364.89617919921875
2024-01-12,361.05584716796875
2024-01-16,359.88623046875
2024-01-17,355.958251953125
2024-01-18,359.5840759277344
2024-01-19,364.3795471191406
2024-01-22,365.21783447265625
2024-01-23,365.50042724609375
2024-01-24,365.5199890136719
2024-01-25,367.03076171875
2024-01-26,370.1400146484375
2024-01-29,367.95672607421875
2024-01-30,370.12054443359375
2024-01-31,375.2279357910156
2024-02-01,368.83392333984375
2024-02-02,371.6897888183594
2024-02-05,372.14788818359375
2024-02-06,370.99774169921875
2024-02-07,374.2239685058594
2024-02-08,345.5874938964844
2024-02-09,344.8077087402344
2024-02-12,351.7962646484375
2024-02-13,358.84332275390625
2024-02-14,361.6504211425781
2024-02-15,364.9059143066406
2024-02-16,358.5606384277344
2024-02-20,358.7945861816406
2024-02-21,352.74176025390625
2024-02-22,361.07537841796875
2024-02-23,361.4944763183594
2024-02-26,357.712646484375
2024-02-27,358.4046936035156
2024-02-28,360.9779052734375
2024-02-29,359.54510498046875
2024-03-01,360.5588073730469
2024-03-04,358.20001220703125
2024-03-05,357.64447021484375
2024-03-06,360.8121643066406
2024-03-07,358.20001220703125
2024-03-08,358.39495849609375
2024-03-11,370.0620422363281
2024-03-12,373.86334228515625
2024-03-13,376.2708435058594
2024-03-14,378.4833984375
2024-03-15,382.927978515625
2024-03-18,379.98101806640625
2024-03-19,379.2859191894531
2024-03-20,382.5363464355469
2024-03-21,376.37811279296875
2024-03-22,376.1235656738281
2024-03-25,383.691650390625
2024-03-26,380.1768798828125
2024-03-27,387.50018310546875
2024-03-28,389.17437744140625
2024-04-01,389.70306396484375
2024-04-02,383.66229248046875
2024-04-03,379.50128173828125
2024-04-04,371.51220703125
2024-04-05,371.9038391113281
2024-04-08,373.1276550292969
2024-04-09,363.71893310546875
2024-04-10,363.8559875488281
2024-04-11,358.4809875488281
2024-04-12,354.23187255859375
2024-04-15,351.9996643066406
2024-04-16,352.3814697265625
2024-04-17,349.65972900390625
2024-04-18,352.6654052734375
2024-04-19,362.5048828125
2024-04-22,365.0308837890625
2024-04-23,360.9482116699219
2024-04-24,358.07958984375
2024-04-25,358.09918212890625
2024-04-26,357.0613708496094
2024-04-29,361.37896728515625
2024-04-30,358.7355651855469
2024-05-01,362.1524353027344
2024-05-02,364.2770080566406
2024-05-03,361.9076843261719
2024-05-06,371.06182861328125
2024-05-07,370.70941162109375
2024-05-08,372.9906005859375
2024-05-09,372.5597839355469
2024-05-10,374.9095458984375
2024-05-13,373.1961669921875
2024-05-14,370.8268737792969
2024-05-15,367.2532958984375
2024-05-16,380.1376647949219
2024-05-17,384.6902770996094
2024-05-20,381.6356201171875
2024-05-21,385.9043273925781
2024-05-22,391.161865234375
2024-05-23,379.2663269042969
2024-05-24,383.57415771484375
2024-05-28,380.3236999511719
2024-05-29,376.61358642578125
2024-05-30,382.36083984375
2024-05-31,384.72271728515625
2024-06-03,380.61895751953125
2024-06-04,378.6014709472656
2024-06-05,374.5272216796875
2024-06-06,373.6316833496094
2024-06-07,376.731689453125
2024-06-10,375.5506896972656
2024-06-11,373.08056640625
2024-06-12,367.7761535644531
2024-06-13,368.4847106933594
2024-06-14,361.72381591796875
2024-06-17,370.41363525390625
2024-06-18,371.25994873046875
2024-06-20,374.2418518066406
2024-06-21,371.2008972167969
2024-06-24,375.9443664550781
2024-06-25,375.59991455078125
2024-06-26,370.2167663574219
2024-06-27,374.4583435058594
2024-06-28,374.9700622558594
2024-07-01,372.6081848144531
2024-07-02,363.80029296875
2024-07-03,358.97808837890625
2024-07-05,357.0885925292969
2024-07-08,367.1167907714844
2024-07-09,366.88055419921875
2024-07-10,372.1456298828125
2024-07-11,373.779296875
2024-07-12,375.5802307128906
2024-07-15,389.9681091308594
2024-07-16,388.33447265625
2024-07-17,391.7591857910156
2024-07-18,393.6487121582031
2024-07-19,379.2018127441406
2024-07-22,382.5478210449219
2024-07-23,378.74908447265625
2024-07-24,375.4818420410156
2024-07-25,367.8155212402344
2024-07-26,376.8497619628906
2024-07-29,377.90277099609375
2024-07-30,383.2563781738281
2024-07-31,386.6319274902344
2024-08-01,362.4914245605469
2024-08-02,358.3482666015625
2024-08-05,350.642578125
2024-08-06,352.9454345703125
2024-08-07,354.90380859375
2024-08-08,358.4171447753906
2024-08-09,358.71240234375
2024-08-12,355.17938232421875
2024-08-13,357.344482421875
2024-08-14,363.6723937988281
2024-08-15,367.53009033203125
2024-08-16,368.5929870605469
2024-08-19,372.7262878417969
2024-08-20,371.2500915527344
2024-08-21,372.6377258300781
2024-08-22,376.1018371582031
2024-08-23,382.4592590332031
2024-08-26,383.27606201171875
2024-08-27,381.96722412109375
2024-08-28,383.4236755371094
2024-08-29,384.2208251953125
2024-08-30,386.0119323730469
2024-09-03,387.0255432128906
2024-09-04,386.2677917480469
2024-09-05,383.3154296875
2024-09-06,377.3024597167969
2024-09-09,380.8747863769531
2024-09-10,375.1078796386719
2024-09-11,370.5809020996094
2024-09-12,373.0313415527344
2024-09-13,376.6726379394531
2024-09-16,385.2596740722656
2024-09-17,383.3899230957031
2024-09-18,384.4978942871094
2024-09-19,384.1417541503906
2024-09-20,383.350341796875
2024-09-23,382.55889892578125
2024-09-24,379.03704833984375
2024-09-25,378.7501525878906
2024-09-26,383.3899230957031
2024-09-27,390.9085388183594
2024-09-30,387.6339416503906
2024-10-01,391.9769592285156
2024-10-02,392.155029296875
2024-10-03,389.40478515625
2024-10-04,402.68109130859375
2024-10-07,368.5604248046875
2024-10-08,369.727783203125
2024-10-09,384.7254638671875
2024-10-10,389.6422119140625
2024-10-11,389.74114990234375
2024-10-14,394.3908386230469
2024-10-15,384.0823974609375
2024-10-16,381.9356689453125
2024-10-17,381.83673095703125
2024-10-18,380.1153564453125
2024-10-21,382.5094299316406
2024-10-22,381.2233581542969
2024-10-23,381.530029296875
2024-10-24,382.9546203613281
2024-10-25,375.5447998046875
2024-10-28,377.3552551269531
2024-10-29,372.7253723144531
2024-10-30,375.9306640625
2024-10-31,351.80181884765625
2024-11-01,347.2115173339844
2024-11-04,344.0260314941406
2024-11-05,350.8125305175781
2024-11-06,362.6741638183594
2024-11-07,358.1728820800781
2024-11-08,364.3460388183594
2024-11-11,365.4639587402344
2024-11-12,364.7615661621094
2024-11-13,366.71044921875
2024-11-14,362.5751953125
2024-11-15,367.3534851074219
2024-11-18,369.3320617675781
2024-11-19,366.4730224609375
2024-11-20,372.83416748046875
2024-11-21,381.0255126953125
2024-11-22,384.8342590332031
2024-11-25,385.9224853515625
2024-11-26,383.350341796875
2024-11-27,386.830810546875
2024-11-29,385.3988342285156
2024-12-02,381.5902099609375
2024-12-03,383.06195068359375
2024-12-04,376.6578369140625
2024-12-05,372.6204833984375
2024-12-06,369.3289489746094
2024-12-09,366.1169738769531
2024-12-10,360.4288635253906
2024-12-11,360.3294372558594
2024-12-12,360.597900390625
2024-12-13,360.786865234375
2024-12-16,355.77496337890625
2024-12-17,353.080078125
2024-12-18,346.3876037597656
2024-12-19,347.4118347167969
2024-12-20,354.6512756347656
2024-12-23,357.3461608886719
2024-12-24,360.3592529296875
2024-12-26,360.11065673828125
2024-12-27,357.94281005859375
2024-12-30,357.67431640625
2024-12-31,360.4388122558594
2025-01-02,361.303955078125
2025-01-03,363.1038818359375
2025-01-06,359.6532287597656
2025-01-07,368.9510803222656
2025-01-08,366.3755187988281
2025-01-10,351.54864501953125
2025-01-13,349.7288818359375
2025-01-14,356.3417663574219
2025-01-15,355.8943176269531
2025-01-16,358.2311706542969
2025-01-17,360.15045166015625
2025-01-21,362.2983703613281
2025-01-22,361.68182373046875
2025-01-23,361.2243957519531
2025-01-24,363.1038818359375
2025-01-27,370.9200439453125
2025-01-28,365.4208679199219
2025-01-29,349.54986572265625
2025-01-30,350.1266174316406
2025-01-31,345.5721740722656
2025-02-03,343.34466552734375
2025-02-04,339.814453125
2025-02-05,337.9250793457031
2025-02-06,334.4246826171875
2025-02-07,336.1450500488281
2025-02-10,331.6104736328125
2025-02-11,333.7584228515625
2025-02-12,329.7309875488281
2025-02-13,333.5396423339844
2025-02-14,330.8348083496094
2025-02-18,336.294189453125
2025-02-19,334.4147644042969
2025-02-20,336.32403564453125
2025-02-21,335.260009765625
2025-02-24,339.0189514160156
2025-02-25,341.2862243652344
2025-02-26,341.6640625
2025-02-27,345.4727478027344
2025-02-28,351.2503356933594
2025-03-03,354.1142883300781
2025-03-04,353.3883361816406
2025-03-05,356.64013671875
2025-03-06,361.5127868652344
2025-03-07,361.7315673828125
2025-03-10,355.2081604003906
2025-03-11,352.2149353027344
2025-03-12,345.81085205078125
2025-03-13,347.64056396484375
2025-03-14,356.6600036621094
2025-03-17,365.05999755859375
2025-03-18,359.6199951171875
2025-03-19,356.2200012207031
2025-03-20,354.79998779296875
2025-03-21,352.4200134277344
2025-03-24,359.1300048828125
2025-03-25,362.25
2025-03-26,366.1600036621094
2025-03-27,367.510009765625
2025-03-28,361.989990234375
2025-03-31,363.3299865722656
2025-04-01,365.4100036621094
2025-04-02,365.3399963378906
2025-04-03,361.760009765625
2025-04-04,337.0199890136719
2025-04-07,326.44000244140625
2025-04-08,332.0400085449219
2025-04-09,348.3800048828125
2025-04-10,341.3999938964844
2025-04-11,349.5400085449219
2025-04-14,353.0199890136719
2025-04-15,349.8500061035156
2025-04-16,347.6000061035156
2025-04-17,349.92999267578125
2025-04-21,342.8699951171875
2025-04-22,357.20001220703125
2025-04-23,356.20001220703125
2025-04-24,355.19000244140625
2025-04-25,353.1499938964844
2025-04-28,355.0299987792969
2025-04-29,359.2900085449219
2025-04-30,358.8299865722656
2025-05-01,337.3800048828125
2025-05-02,348.3900146484375
2025-05-05,347.3599853515625
2025-05-06,344.6099853515625
2025-05-07,342.04998779296875
2025-05-08,347.2099914550781
2025-05-09,348.0400085449219
2025-05-12,347.79998779296875
2025-05-13,346.1499938964844
2025-05-14,341.0
2025-05-15,343.8900146484375
2025-05-16,348.0799865722656
2025-05-19,347.57000732421875
2025-05-20,347.510009765625
2025-05-21,340.5299987792969
2025-05-22,336.29998779296875
2025-05-23,335.94000244140625
2025-05-27,343.760009765625
2025-05-28,335.5899963378906
2025-05-29,346.3500061035156
2025-05-30,347.19000244140625
2025-06-02,351.739990234375
2025-06-03,351.2200012207031
2025-06-04,344.7799987792969
2025-06-05,343.82000732421875
2025-06-06,346.17999267578125
2025-06-09,340.6199951171875
2025-06-10,336.2900085449219
2025-06-11,335.29998779296875
2025-06-12,339.82000732421875
2025-06-13,334.6099853515625
2025-06-16,339.1300048828125
2025-06-17,333.0199890136719
2025-06-18,332.8999938964844
2025-06-20,337.29998779296875
2025-06-23,341.82000732421875
2025-06-24,340.8299865722656
2025-06-25,336.44000244140625
2025-06-26,339.4100036621094
2025-06-27,336.7799987792969
2025-06-30,339.8500061035156
2025-07-01,340.8699951171875
2025-07-02,334.0299987792969
2025-07-03,337.4800109863281
2025-07-07,334.05999755859375
2025-07-08,341.4200134277344
2025-07-09,340.19000244140625
2025-07-10,340.45001220703125
2025-07-11,339.3500061035156
2025-07-14,341.04998779296875
2025-07-15,330.2699890136719
2025-07-16,331.9100036621094
2025-07-17,334.0
2025-07-18,333.07000732421875
2025-07-21,329.9700012207031
2025-07-22,337.0199890136719
2025-07-23,335.8699951171875
2025-07-24,331.8900146484375
2025-07-25,336.8599853515625
2025-07-28,331.3500061035156
2025-07-29,332.2799987792969
2025-07-30,332.55999755859375
2025-07-31,335.79998779296875
2025-08-01,331.3399963378906
