Date,M&MFIN.NS
2023-03-21,215.46824645996094
2023-03-22,216.31304931640625
2023-03-23,213.7317352294922
2023-03-24,206.97341918945312
2023-03-27,204.76756286621094
2023-03-28,207.8181915283203
2023-03-29,212.79307556152344
2023-03-31,217.43942260742188
2023-04-03,223.39988708496094
2023-04-05,224.807861328125
2023-04-06,236.6818389892578
2023-04-10,235.50852966308594
2023-04-11,235.9778594970703
2023-04-12,239.497802734375
2023-04-13,243.48709106445312
2023-04-17,244.660400390625
2023-04-18,243.76870727539062
2023-04-19,244.9889373779297
2023-04-20,244.9420166015625
2023-04-21,241.5628662109375
2023-04-24,239.497802734375
2023-04-25,235.64932250976562
2023-04-26,235.74317932128906
2023-04-27,241.09352111816406
2023-04-28,243.11163330078125
2023-05-02,249.96380615234375
2023-05-03,254.8448028564453
2023-05-04,270.6611633300781
2023-05-05,268.8307800292969
2023-05-08,276.1053466796875
2023-05-09,270.98968505859375
2023-05-10,268.31451416015625
2023-05-11,268.0329284667969
2023-05-12,264.512939453125
2023-05-15,266.2025451660156
2023-05-16,266.4841613769531
2023-05-17,267.5635681152344
2023-05-18,267.61053466796875
2023-05-19,264.512939453125
2023-05-22,265.7801513671875
2023-05-23,268.12677001953125
2023-05-24,266.2025451660156
2023-05-25,265.7801513671875
2023-05-26,262.87030029296875
2023-05-29,268.9715576171875
2023-05-30,268.5960998535156
2023-05-31,266.859619140625
2023-06-01,276.011474609375
2023-06-02,279.8130798339844
2023-06-05,282.5351257324219
2023-06-06,276.15228271484375
2023-06-07,273.7586975097656
2023-06-08,267.4697570800781
2023-06-09,266.0148010253906
2023-06-12,272.3038024902344
2023-06-13,278.9682312011719
2023-06-14,276.9031982421875
2023-06-15,276.0584411621094
2023-06-16,286.28973388671875
2023-06-19,296.8496398925781
2023-06-20,300.6511535644531
2023-06-21,305.8607177734375
2023-06-22,293.658203125
2023-06-23,286.94683837890625
2023-06-26,289.8097229003906
2023-06-27,297.88214111328125
2023-06-28,306.4239196777344
2023-06-30,315.8104553222656
2023-07-03,322.6626281738281
2023-07-04,321.9586486816406
2023-07-05,322.1463928222656
2023-07-06,320.034423828125
2023-07-07,308.6297607421875
2023-07-10,308.34814453125
2023-07-11,305.9076232910156
2023-07-12,304.4057922363281
2023-07-13,300.74505615234375
2023-07-14,296.9434814453125
2023-07-17,300.1348876953125
2023-07-18,297.36590576171875
2023-07-19,300.2287902832031
2023-07-20,301.63677978515625
2023-07-21,298.8049621582031
2023-07-24,307.12237548828125
2023-07-25,301.8642578125
2023-07-26,305.9751281738281
2023-07-27,298.23138427734375
2023-07-28,286.4244689941406
2023-07-31,284.3690490722656
2023-08-01,282.8393859863281
2023-08-02,280.49713134765625
2023-08-03,273.18359375
2023-08-04,277.39007568359375
2023-08-07,282.5525817871094
2023-08-08,278.6329040527344
2023-08-09,276.09942626953125
2023-08-10,272.70556640625
2023-08-11,270.602294921875
2023-08-14,268.5468444824219
2023-08-16,265.2007751464844
2023-08-17,267.20843505859375
2023-08-18,262.9541320800781
2023-08-21,265.2485656738281
2023-08-22,275.9560241699219
2023-08-23,284.9426574707031
2023-08-24,290.67877197265625
2023-08-25,281.30975341796875
2023-08-28,279.82794189453125
2023-08-29,280.2581481933594
2023-08-30,284.4646301269531
2023-08-31,284.5602111816406
2023-09-01,285.9942626953125
2023-09-04,282.7438049316406
2023-09-05,279.7801208496094
2023-09-06,281.4053955078125
2023-09-07,286.7112731933594
2023-09-08,288.3843078613281
2023-09-11,289.53155517578125
2023-09-12,280.2581481933594
2023-09-13,284.70361328125
2023-09-14,286.9503173828125
2023-09-15,287.7151184082031
2023-09-18,288.1931457519531
2023-09-20,295.8891296386719
2023-09-21,287.7629089355469
2023-09-22,289.2447204589844
2023-09-25,286.9024963378906
2023-09-26,283.9866027832031
2023-09-27,284.9426574707031
2023-09-28,279.0631103515625
2023-09-29,288.0975036621094
2023-10-03,287.7629089355469
2023-10-04,275.43023681640625
2023-10-05,273.5181884765625
2023-10-06,276.1950378417969
2023-10-09,273.08795166015625
2023-10-10,277.39007568359375
2023-10-11,277.7724609375
2023-10-12,274.2351989746094
2023-10-13,274.5220031738281
2023-10-16,272.75335693359375
2023-10-17,272.3231506347656
2023-10-18,268.97705078125
2023-10-19,269.9808654785156
2023-10-20,265.6310119628906
2023-10-23,260.8030700683594
2023-10-25,261.56787109375
2023-10-26,257.93499755859375
2023-10-27,265.10516357421875
2023-10-30,234.70364379882812
2023-10-31,234.5602569580078
2023-11-01,236.0420684814453
2023-11-02,239.91395568847656
2023-11-03,246.8929443359375
2023-11-06,251.14724731445312
2023-11-07,252.34226989746094
2023-11-08,255.30592346191406
2023-11-09,259.9426574707031
2023-11-10,259.6080322265625
2023-11-13,260.1338806152344
2023-11-15,264.2447509765625
2023-11-16,263.3365478515625
2023-11-17,261.7590637207031
2023-11-20,263.3365478515625
2023-11-21,263.0497131347656
2023-11-22,262.4761047363281
2023-11-23,260.181640625
2023-11-24,252.29446411132812
2023-11-28,258.5564270019531
2023-11-29,262.52392578125
2023-11-30,262.2370910644531
2023-12-01,261.6156921386719
2023-12-04,265.48760986328125
2023-12-05,258.2218017578125
2023-12-06,260.61187744140625
2023-12-07,262.09368896484375
2023-12-08,261.2332763671875
2023-12-11,258.8432312011719
2023-12-12,258.8909912109375
2023-12-13,259.7514343261719
2023-12-14,276.625244140625
2023-12-15,274.091796875
2023-12-18,269.694091796875
2023-12-19,267.5908203125
2023-12-20,256.9789733886719
2023-12-21,258.03057861328125
2023-12-22,255.64053344726562
2023-12-26,258.6998291015625
2023-12-27,264.6271667480469
2023-12-28,261.2332763671875
2023-12-29,264.5315856933594
2024-01-01,263.0975341796875
2024-01-02,262.6195373535156
2024-01-03,263.5277404785156
2024-01-04,265.7743835449219
2024-01-05,264.86614990234375
2024-01-08,263.4799499511719
2024-01-09,261.9503173828125
2024-01-10,257.36138916015625
2024-01-11,265.43975830078125
2024-01-12,267.7342224121094
2024-01-15,269.6462707519531
2024-01-16,269.74188232421875
2024-01-17,267.0650329589844
2024-01-18,265.5831604003906
2024-01-19,269.9330749511719
2024-01-23,258.6520080566406
2024-01-24,260.5640563964844
2024-01-25,258.2696228027344
2024-01-29,266.3480224609375
2024-01-30,267.2561950683594
2024-01-31,276.4818420410156
2024-02-01,272.0363464355469
2024-02-02,274.8088073730469
2024-02-05,274.091796875
2024-02-06,278.9197082519531
2024-02-07,283.74761962890625
2024-02-08,279.0152893066406
2024-02-09,276.1472473144531
2024-02-12,268.2122497558594
2024-02-13,273.9483642578125
2024-02-14,276.2906494140625
2024-02-15,273.8528137207031
2024-02-16,276.7686462402344
2024-02-19,275.9560241699219
2024-02-20,277.39007568359375
2024-02-21,276.2906494140625
2024-02-22,277.8680725097656
2024-02-23,280.06695556640625
2024-02-26,277.96368408203125
2024-02-27,276.2906494140625
2024-02-28,269.07269287109375
2024-02-29,270.9368896484375
2024-03-01,275.0956115722656
2024-03-04,274.85662841796875
2024-03-05,278.011474609375
2024-03-06,271.7017517089844
2024-03-07,274.3307800292969
2024-03-11,273.4703674316406
2024-03-12,269.07269287109375
2024-03-13,252.77247619628906
2024-03-14,255.1625213623047
2024-03-15,250.14340209960938
2024-03-18,249.28298950195312
2024-03-19,247.22755432128906
2024-03-20,249.76100158691406
2024-03-21,256.4053955078125
2024-03-22,261.56787109375
2024-03-26,261.8069152832031
2024-03-27,262.3805236816406
2024-03-28,266.5391845703125
2024-04-01,274.3307800292969
2024-04-02,283.03057861328125
2024-04-03,282.4092102050781
2024-04-04,281.1663513183594
2024-04-05,285.37286376953125
2024-04-08,285.7552795410156
2024-04-09,286.3766784667969
2024-04-10,288.8145446777344
2024-04-12,290.10516357421875
2024-04-15,278.011474609375
2024-04-16,275.3345947265625
2024-04-18,278.2983093261719
2024-04-19,270.6979064941406
2024-04-22,266.5870056152344
2024-04-23,251.8642578125
2024-04-24,246.60614013671875
2024-04-25,246.4149169921875
2024-04-26,247.27532958984375
2024-04-29,250.00001525878906
2024-04-30,249.6654052734375
2024-05-02,253.05931091308594
2024-05-03,255.35372924804688
2024-05-06,248.47035217285156
2024-05-07,245.602294921875
2024-05-08,243.64247131347656
2024-05-09,241.8260040283203
2024-05-10,239.53155517578125
2024-05-13,252.15106201171875
2024-05-14,252.15106201171875
2024-05-15,255.1625213623047
2024-05-16,254.9235382080078
2024-05-17,252.19883728027344
2024-05-21,251.81643676757812
2024-05-22,254.3498992919922
2024-05-23,257.21795654296875
2024-05-24,259.4646301269531
2024-05-27,257.4092102050781
2024-05-28,257.8871765136719
2024-05-29,256.6443786621094
2024-05-30,251.57745361328125
2024-05-31,255.83175659179688
2024-06-03,261.28106689453125
2024-06-04,248.0879669189453
2024-06-05,262.2370910644531
2024-06-06,265.91778564453125
2024-06-07,270.0287170410156
2024-06-10,271.5583190917969
2024-06-11,277.9158935546875
2024-06-12,277.39007568359375
2024-06-13,280.40155029296875
2024-06-14,285.8031005859375
2024-06-18,294.1683044433594
2024-06-19,292.9732666015625
2024-06-20,293.6424560546875
2024-06-21,292.5908203125
2024-06-24,291.9216003417969
2024-06-25,292.5908203125
2024-06-26,294.5506896972656
2024-06-27,287.42828369140625
2024-06-28,287.3804931640625
2024-07-01,293.11663818359375
2024-07-02,289.149169921875
2024-07-03,290.057373046875
2024-07-04,285.0860595703125
2024-07-05,287.284912109375
2024-07-08,289.4837646484375
2024-07-09,288.95794677734375
2024-07-10,285.9465026855469
2024-07-11,287.90631103515625
2024-07-12,285.0860595703125
2024-07-15,289.7227478027344
2024-07-16,290.0933837890625
2024-07-18,288.0443115234375
2024-07-19,283.21429443359375
2024-07-22,285.3121643066406
2024-07-23,288.6785583496094
2024-07-24,291.45947265625
2024-07-25,282.8240051269531
2024-07-26,286.5318908691406
2024-07-29,295.8016052246094
2024-07-30,296.6310119628906
2024-07-31,295.899169921875
2024-08-01,299.0216369628906
2024-08-02,298.0458679199219
2024-08-05,285.5073547363281
2024-08-06,286.04400634765625
2024-08-07,296.4358215332031
2024-08-08,288.7273254394531
2024-08-09,292.8255310058594
2024-08-12,291.5082702636719
2024-08-13,282.9703674316406
2024-08-14,280.9212646484375
2024-08-16,288.6785583496094
2024-08-19,289.2152099609375
2024-08-20,296.28948974609375
2024-08-21,300.29010009765625
2024-08-22,306.09588623046875
2024-08-23,297.60675048828125
2024-08-26,307.70587158203125
2024-08-27,312.5846862792969
2024-08-28,307.6083068847656
2024-08-29,305.8031311035156
2024-08-30,306.7301330566406
2024-09-02,314.38983154296875
2024-09-03,317.21954345703125
2024-09-04,316.5852966308594
2024-09-05,321.1225891113281
2024-09-06,319.2686462402344
2024-09-09,316.6340637207031
2024-09-10,317.7561950683594
2024-09-11,314.5849609375
2024-09-12,323.4156188964844
2024-09-13,324.8792724609375
2024-09-16,322.97650146484375
2024-09-17,319.658935546875
2024-09-18,319.56134033203125
2024-09-19,315.8046875
2024-09-20,312.9749755859375
2024-09-23,323.9522705078125
2024-09-24,320.63470458984375
2024-09-25,324.0986328125
2024-09-26,332.2462463378906
2024-09-27,325.4159240722656
2024-09-30,330.1483459472656
2024-10-01,322.09832763671875
2024-10-03,314.4386291503906
2024-10-04,293.16705322265625
2024-10-07,284.87310791015625
2024-10-08,281.89703369140625
2024-10-09,278.8233947753906
2024-10-10,277.5549011230469
2024-10-11,277.1645812988281
2024-10-14,276.38397216796875
2024-10-15,279.4576110839844
2024-10-16,282.9703674316406
2024-10-17,275.3106384277344
2024-10-18,283.94610595703125
2024-10-21,282.1409606933594
2024-10-22,274.82275390625
2024-10-23,261.0645446777344
2024-10-24,262.3818359375
2024-10-25,261.7475891113281
2024-10-28,266.4800109863281
2024-10-29,272.1394348144531
2024-10-30,267.5045471191406
2024-10-31,264.0406188964844
2024-11-01,266.7727355957031
2024-11-04,267.06549072265625
2024-11-05,270.1878967285156
2024-11-06,270.5294189453125
2024-11-07,265.9433288574219
2024-11-08,269.4560852050781
2024-11-11,263.06488037109375
2024-11-12,258.9666748046875
2024-11-13,251.989990234375
2024-11-14,250.62393188476562
2024-11-18,251.9412078857422
2024-11-19,253.5023956298828
2024-11-21,250.03846740722656
2024-11-22,257.4054260253906
2024-11-25,266.0409240722656
2024-11-26,263.7478942871094
2024-11-27,265.7481994628906
2024-11-28,265.40667724609375
2024-11-29,266.7727355957031
2024-12-02,270.67578125
2024-12-03,278.38427734375
2024-12-04,278.4330749511719
2024-12-05,279.3112487792969
2024-12-06,271.26123046875
2024-12-09,272.38336181640625
2024-12-10,277.6524658203125
2024-12-11,276.1888122558594
2024-12-12,273.11517333984375
2024-12-13,268.09002685546875
2024-12-16,270.0415344238281
2024-12-17,262.96728515625
2024-12-18,262.7721252441406
2024-12-19,265.4554443359375
2024-12-20,259.60089111328125
2024-12-23,258.72271728515625
2024-12-24,257.6493835449219
2024-12-26,259.1618347167969
2024-12-27,260.52789306640625
2024-12-30,257.69818115234375
2024-12-31,258.527587890625
2025-01-01,259.1130065917969
2025-01-02,269.0169982910156
2025-01-03,269.74884033203125
2025-01-06,264.430908203125
2025-01-07,270.4318542480469
2025-01-08,271.9930725097656
2025-01-09,272.96881103515625
2025-01-10,268.87060546875
2025-01-13,256.82000732421875
2025-01-14,260.3327331542969
2025-01-15,261.3572998046875
2025-01-16,263.3088073730469
2025-01-17,262.0403137207031
2025-01-20,261.162109375
2025-01-21,258.8203125
2025-01-22,259.40576171875
2025-01-23,268.7730712890625
2025-01-24,261.55242919921875
2025-01-27,253.45362854003906
2025-01-28,265.40667724609375
2025-01-29,263.4551696777344
2025-01-30,269.9439697265625
2025-01-31,278.04278564453125
2025-02-01,276.38397216796875
2025-02-03,284.7755126953125
2025-02-04,290.5812683105469
2025-02-05,291.2155456542969
2025-02-06,289.8494567871094
2025-02-07,290.4837341308594
2025-02-10,289.16644287109375
2025-02-11,274.7251892089844
2025-02-12,269.3584899902344
2025-02-13,275.749755859375
2025-02-14,264.67486572265625
2025-02-17,270.1391296386719
2025-02-18,266.1872863769531
2025-02-19,271.65155029296875
2025-02-20,273.7006530761719
2025-02-21,263.8942565917969
2025-02-24,264.7724304199219
2025-02-25,264.430908203125
2025-02-27,275.06671142578125
2025-02-28,264.0406188964844
2025-03-03,263.845458984375
2025-03-04,260.0887756347656
2025-03-05,269.3097229003906
2025-03-06,272.3345947265625
2025-03-07,267.992431640625
2025-03-10,265.55303955078125
2025-03-11,262.089111328125
2025-03-12,263.6990966796875
2025-03-13,264.7724304199219
2025-03-17,268.5779113769531
2025-03-18,268.5779113769531
2025-03-19,280.189453125
2025-03-20,280.67730712890625
2025-03-21,284.2876281738281
2025-03-24,285.9952087402344
2025-03-25,282.18975830078125
2025-03-26,280.2382507324219
2025-03-27,283.06793212890625
2025-03-28,276.1400451660156
2025-04-01,269.6512451171875
2025-04-02,262.13787841796875
2025-04-03,258.7715148925781
2025-04-04,255.94180297851562
2025-04-07,246.5745086669922
2025-04-08,252.52664184570312
2025-04-09,251.35574340820312
2025-04-11,256.722412109375
2025-04-15,261.55242919921875
2025-04-16,266.0409240722656
2025-04-17,268.82183837890625
2025-04-21,269.11456298828125
2025-04-22,270.4318542480469
2025-04-23,263.3575744628906
2025-04-24,262.089111328125
2025-04-25,258.1860656738281
2025-04-28,255.2587890625
2025-04-29,254.96603393554688
2025-04-30,255.69786071777344
2025-05-02,254.81968688964844
2025-05-05,251.1179656982422
2025-05-06,245.37405395507812
2025-05-07,247.79502868652344
2025-05-08,241.9561767578125
2025-05-09,231.89248657226562
2025-05-12,243.85499572753906
2025-05-13,243.33282470703125
2025-05-14,253.35604858398438
2025-05-15,258.9178771972656
2025-05-16,260.4790954589844
2025-05-19,258.4787902832031
2025-05-20,251.4533233642578
2025-05-21,253.94149780273438
2025-05-22,249.89210510253906
2025-05-23,249.89210510253906
2025-05-26,250.28240966796875
2025-05-27,251.9412078857422
2025-05-28,256.4296875
2025-05-29,256.722412109375
2025-05-30,254.77090454101562
2025-06-02,253.55120849609375
2025-06-03,257.6006164550781
2025-06-04,255.9906005859375
2025-06-05,256.2833251953125
2025-06-06,268.87060546875
2025-06-09,276.7742919921875
2025-06-10,274.3348693847656
2025-06-11,274.1885070800781
2025-06-12,267.6021423339844
2025-06-13,263.94305419921875
2025-06-16,266.7727355957031
2025-06-17,262.7721252441406
2025-06-18,259.8936462402344
2025-06-19,254.67332458496094
2025-06-20,256.23455810546875
2025-06-23,254.81968688964844
2025-06-24,262.4794006347656
2025-06-25,259.9424133300781
2025-06-26,262.4794006347656
2025-06-27,266.13848876953125
2025-06-30,263.4063720703125
2025-07-01,260.67425537109375
2025-07-02,255.4051513671875
2025-07-03,260.0400085449219
2025-07-04,259.9912414550781
2025-07-07,261.6012268066406
2025-07-08,263.3088073730469
2025-07-09,263.7478942871094
2025-07-10,261.11334228515625
2025-07-11,259.3569641113281
2025-07-14,261.6499938964844
2025-07-15,265.8500061035156
2025-07-16,264.1499938964844
2025-07-17,261.6499938964844
2025-07-18,259.8500061035156
2025-07-21,262.8500061035156
2025-07-22,265.54998779296875
2025-07-23,259.20001220703125
2025-07-24,259.1499938964844
2025-07-25,253.39999389648438
2025-07-28,249.0500030517578
2025-07-29,251.9499969482422
2025-07-30,257.6499938964844
2025-07-31,257.5
2025-08-01,258.5
2025-08-04,258.45001220703125
2025-08-05,256.45001220703125
2025-08-06,253.35000610351562
2025-08-07,253.60000610351562
2025-08-08,252.5
2025-08-11,254.9499969482422
2025-08-12,256.95001220703125
2025-08-13,258.8500061035156
2025-08-14,255.10000610351562
2025-08-18,266.3999938964844
2025-08-19,263.0
2025-08-20,267.25
2025-08-21,260.75
