Date,CDSL.NS
2025-01-30,1260.5224609375
2025-01-31,1299.1077880859375
2025-02-01,1296.33056640625
2025-02-03,1236.964599609375
2025-02-04,1280.0631103515625
2025-02-05,1337.941162109375
2025-02-06,1317.3094482421875
2025-02-07,1325.3934326171875
2025-02-10,1287.105712890625
2025-02-11,1229.8724365234375
2025-02-12,1225.706298828125
2025-02-13,1217.07666015625
2025-02-14,1195.55224609375
2025-02-17,1197.1888427734375
2025-02-18,1174.9700927734375
2025-02-19,1198.478271484375
2025-02-20,1239.146728515625
2025-02-21,1245.4949951171875
2025-02-24,1204.1322021484375
2025-02-25,1191.534912109375
2025-02-27,1144.4190673828125
2025-02-28,1098.93994140625
2025-03-03,1095.269775390625
2025-03-04,1107.222412109375
2025-03-05,1129.788330078125
2025-03-06,1166.3900146484375
2025-03-07,1143.5760498046875
2025-03-10,1098.3448486328125
2025-03-11,1095.5177001953125
2025-03-12,1081.035888671875
2025-03-13,1062.33837890625
2025-03-17,1049.641845703125
2025-03-18,1049.641845703125
2025-03-19,1163.7613525390625
2025-03-20,1160.8353271484375
2025-03-21,1206.4632568359375
2025-03-24,1225.5576171875
2025-03-25,1200.6109619140625
2025-03-26,1171.6470947265625
2025-03-27,1178.094482421875
2025-03-28,1210.1829833984375
2025-04-01,1188.1129150390625
2025-04-02,1211.571533203125
2025-04-03,1228.285400390625
2025-04-04,1190.146240234375
2025-04-07,1134.549560546875
2025-04-08,1162.4718017578125
2025-04-09,1137.3765869140625
2025-04-11,1158.5538330078125
2025-04-15,1217.4735107421875
2025-04-16,1222.234619140625
2025-04-17,1231.856201171875
2025-04-21,1296.2313232421875
2025-04-22,1301.984375
2025-04-23,1349.893798828125
2025-04-24,1356.3411865234375
2025-04-25,1320.136474609375
2025-04-28,1328.27001953125
2025-04-29,1335.3126220703125
2025-04-30,1309.3245849609375
2025-05-02,1310.5147705078125
2025-05-05,1302.8770751953125
2025-05-06,1250.0081787109375
2025-05-07,1256.3564453125
2025-05-08,1230.169921875
2025-05-09,1208.74462890625
2025-05-12,1268.6561279296875
2025-05-13,1312.597900390625
2025-05-14,1325.5919189453125
2025-05-15,1326.3853759765625
2025-05-16,1397.406494140625
2025-05-19,1439.0667724609375
2025-05-20,1436.884521484375
2025-05-21,1438.57080078125
2025-05-22,1443.728759765625
2025-05-23,1450.4737548828125
2025-05-26,1457.0203857421875
2025-05-27,1453.9454345703125
2025-05-28,1507.0128173828125
2025-05-29,1500.763671875
2025-05-30,1517.32861328125
2025-06-02,1669.2896728515625
2025-06-03,1695.079345703125
2025-06-04,1687.5408935546875
2025-06-05,1764.4140625
2025-06-06,1761.63671875
2025-06-09,1778.9951171875
2025-06-10,1772.74609375
2025-06-11,1725.332763671875
2025-06-12,1630.902587890625
2025-06-13,1646.2772216796875
2025-06-16,1668.9920654296875
2025-06-17,1673.1580810546875
2025-06-18,1666.710693359375
2025-06-19,1624.554443359375
2025-06-20,1672.166259765625
2025-06-23,1709.3629150390625
2025-06-24,1734.359130859375
2025-06-25,1730.193115234375
2025-06-26,1732.6728515625
2025-06-27,1746.2620849609375
2025-06-30,1779.4910888671875
2025-07-01,1782.9627685546875
2025-07-02,1764.6124267578125
2025-07-03,1790.302978515625
2025-07-04,1748.245849609375
2025-07-07,1764.116455078125
2025-07-08,1739.913818359375
2025-07-09,1747.25390625
2025-07-10,1733.069580078125
2025-07-11,1675.042724609375
2025-07-14,1663.8341064453125
2025-07-15,1687.6400146484375
2025-07-16,1707.577392578125
2025-07-17,1700.2373046875
2025-07-18,1684.763427734375
2025-07-21,1717.49658203125
2025-07-22,1700.8323974609375
2025-07-23,1683.5732421875
2025-07-24,1665.71875
2025-07-25,1601.64111328125
2025-07-28,1510.4844970703125
2025-07-29,1527.2476806640625
2025-07-30,1500.5653076171875
2025-07-31,1468.8240966796875
2025-08-01,1466.84033203125
2025-08-04,1559.683349609375
2025-08-05,1553.5333251953125
2025-08-06,1533.0999755859375
2025-08-07,1564.5
2025-08-08,1567.0999755859375
2025-08-11,1564.800048828125
2025-08-12,1541.699951171875
2025-08-13,1564.5
2025-08-14,1559.800048828125
2025-08-18,1575.0999755859375
2025-08-19,1581.699951171875
2025-08-20,1583.5999755859375
2025-08-21,1569.5
