Date,SHARIABEES.NS
2023-10-10,444.989990234375
2023-10-11,445.3900146484375
2023-10-12,441.9700012207031
2023-10-13,442.29998779296875
2023-10-16,440.1099853515625
2023-10-17,442.3299865722656
2023-10-18,440.9200134277344
2023-10-19,440.8599853515625
2023-10-20,438.7200012207031
2023-10-23,434.1000061035156
2023-10-25,429.1700134277344
2023-10-26,423.79998779296875
2023-10-27,426.4200134277344
2023-10-30,448.42999267578125
2023-10-31,429.0199890136719
2023-11-01,424.2300109863281
2023-11-02,427.7799987792969
2023-11-03,430.3800048828125
2023-11-06,433.6300048828125
2023-11-07,435.1499938964844
2023-11-08,435.5799865722656
2023-11-09,432.8699951171875
2023-11-10,432.0
2023-11-13,432.8299865722656
2023-11-15,439.0199890136719
2023-11-16,445.8999938964844
2023-11-17,447.8800048828125
2023-11-20,446.0799865722656
2023-11-21,448.67999267578125
2023-11-22,449.1499938964844
2023-11-23,448.260009765625
2023-11-24,446.0799865722656
2023-11-28,448.32000732421875
2023-11-29,451.6300048828125
2023-11-30,453.8599853515625
2023-12-01,453.9700012207031
2023-12-04,458.8299865722656
2023-12-05,459.95001220703125
2023-12-06,464.3900146484375
2023-12-07,462.20001220703125
2023-12-08,464.04998779296875
2023-12-11,464.45001220703125
2023-12-12,465.25
2023-12-13,462.2900085449219
2023-12-14,468.95001220703125
2023-12-15,482.8800048828125
2023-12-18,481.94000244140625
2023-12-19,481.3900146484375
2023-12-20,469.2300109863281
2023-12-21,474.54998779296875
2023-12-22,482.9100036621094
2023-12-26,483.6600036621094
2023-12-27,487.5899963378906
2023-12-28,489.54998779296875
2023-12-29,490.05999755859375
2024-01-01,491.9200134277344
2024-01-02,487.42999267578125
2024-01-03,481.5799865722656
2024-01-04,482.95001220703125
2024-01-05,484.6499938964844
2024-01-08,480.55999755859375
2024-01-09,481.92999267578125
2024-01-10,483.69000244140625
2024-01-11,481.82000732421875
2024-01-12,494.5199890136719
2024-01-15,502.0299987792969
2024-01-16,499.55999755859375
2024-01-17,498.6300048828125
2024-01-18,496.7900085449219
2024-01-19,501.9200134277344
2024-01-23,490.8599853515625
2024-01-24,496.3800048828125
2024-01-25,492.75
2024-01-29,498.4599914550781
2024-01-30,495.9800109863281
2024-01-31,499.20001220703125
2024-02-01,498.04998779296875
2024-02-02,505.57000732421875
2024-02-05,506.07000732421875
2024-02-06,514.6500244140625
2024-02-07,513.2100219726562
2024-02-08,512.0599975585938
2024-02-09,510.260009765625
2024-02-12,509.8599853515625
2024-02-13,512.6599731445312
2024-02-14,511.0799865722656
2024-02-15,513.6199951171875
2024-02-16,517.8099975585938
2024-02-19,518.3300170898438
2024-02-20,514.27001953125
2024-02-21,510.9700012207031
2024-02-22,517.260009765625
2024-02-23,514.6199951171875
2024-02-26,511.3599853515625
2024-02-27,512.219970703125
2024-02-28,510.7300109863281
2024-02-29,511.29998779296875
2024-03-01,512.219970703125
2024-03-04,511.1600036621094
2024-03-05,507.7200012207031
2024-03-06,508.7300109863281
2024-03-07,510.17999267578125
2024-03-11,510.17999267578125
2024-03-12,508.8900146484375
2024-03-13,498.8900146484375
2024-03-14,510.20001220703125
2024-03-15,506.9800109863281
2024-03-18,504.0899963378906
2024-03-19,492.6400146484375
2024-03-20,491.1400146484375
2024-03-21,494.1199951171875
2024-03-22,491.6000061035156
2024-03-26,486.55999755859375
2024-03-27,485.05999755859375
2024-03-28,491.29998779296875
2024-04-01,494.739990234375
2024-04-02,494.05999755859375
2024-04-03,492.5400085449219
2024-04-04,495.67999267578125
2024-04-05,490.4599914550781
2024-04-08,493.9700012207031
2024-04-09,493.7900085449219
2024-04-10,495.010009765625
2024-04-12,492.1700134277344
2024-04-15,486.5199890136719
2024-04-16,480.6499938964844
2024-04-18,476.29998779296875
2024-04-19,475.29998779296875
2024-04-22,481.2799987792969
2024-04-23,482.3999938964844
2024-04-24,481.5799865722656
2024-04-25,484.6300048828125
2024-04-26,483.3800048828125
2024-04-29,484.5
2024-04-30,481.70001220703125
2024-05-02,482.8399963378906
2024-05-03,482.8900146484375
2024-05-06,483.3500061035156
2024-05-07,486.19000244140625
2024-05-08,485.04998779296875
2024-05-09,479.8699951171875
2024-05-10,479.7200012207031
2024-05-13,483.04998779296875
2024-05-14,482.1099853515625
2024-05-15,482.510009765625
2024-05-16,487.42999267578125
2024-05-17,485.6600036621094
2024-05-21,487.1400146484375
2024-05-22,490.7099914550781
2024-05-23,497.2099914550781
2024-05-24,495.7200012207031
2024-05-27,495.8999938964844
2024-05-28,495.7799987792969
2024-05-29,492.5899963378906
2024-05-30,486.80999755859375
2024-05-31,482.80999755859375
2024-06-03,487.3500061035156
2024-06-04,488.69000244140625
2024-06-05,496.29998779296875
2024-06-06,497.6300048828125
2024-06-07,508.92999267578125
2024-06-10,507.2900085449219
2024-06-11,507.8500061035156
2024-06-12,509.44000244140625
2024-06-13,511.2799987792969
2024-06-14,509.30999755859375
2024-06-18,509.010009765625
2024-06-19,508.3299865722656
2024-06-20,508.510009765625
2024-06-21,507.44000244140625
2024-06-24,508.7099914550781
2024-06-25,508.25
2024-06-26,510.4599914550781
2024-06-27,516.2100219726562
2024-06-28,518.5399780273438
2024-07-01,524.6799926757812
2024-07-02,527.989990234375
2024-07-03,527.7000122070312
2024-07-04,532.9000244140625
2024-07-05,533.8099975585938
2024-07-08,536.5
2024-07-09,536.7100219726562
2024-07-10,535.5399780273438
2024-07-11,535.97998046875
2024-07-12,548.0700073242188
2024-07-15,551.1599731445312
2024-07-16,554.3099975585938
2024-07-18,561.510009765625
2024-07-19,560.0399780273438
2024-07-22,560.4000244140625
2024-07-23,561.9199829101562
2024-07-24,564.0399780273438
2024-07-25,563.9000244140625
2024-07-26,574.52001953125
2024-07-29,575.0700073242188
2024-07-30,574.3900146484375
2024-07-31,577.5999755859375
2024-08-01,580.719970703125
2024-08-02,571.6400146484375
2024-08-05,571.8900146484375
2024-08-06,563.02001953125
2024-08-07,569.72998046875
2024-08-08,564.260009765625
2024-08-09,569.3400268554688
2024-08-12,568.52001953125
2024-08-13,567.8800048828125
2024-08-14,567.4600219726562
2024-08-16,576.2899780273438
2024-08-19,580.6799926757812
2024-08-20,584.75
2024-08-21,586.7000122070312
2024-08-22,587.4099731445312
2024-08-23,586.3200073242188
2024-08-26,590.1400146484375
2024-08-27,589.4600219726562
2024-08-28,588.6799926757812
2024-08-29,590.8599853515625
2024-08-30,595.52001953125
2024-09-02,595.8200073242188
2024-09-03,595.0700073242188
2024-09-04,594.8599853515625
2024-09-05,593.1199951171875
2024-09-06,590.5999755859375
2024-09-09,590.5700073242188
2024-09-10,594.6599731445312
2024-09-11,592.989990234375
2024-09-12,599.6599731445312
2024-09-13,598.6900024414062
2024-09-16,599.3400268554688
2024-09-17,598.4500122070312
2024-09-18,590.1099853515625
2024-09-19,588.5700073242188
2024-09-20,591.4000244140625
2024-09-23,596.6300048828125
2024-09-24,596.489990234375
2024-09-25,595.5499877929688
2024-09-26,597.72998046875
2024-09-27,602.530029296875
2024-09-30,597.0
2024-10-01,596.3499755859375
2024-10-03,589.8099975585938
2024-10-04,584.0499877929688
2024-10-07,582.3499755859375
2024-10-08,585.77001953125
2024-10-09,584.0399780273438
2024-10-10,580.4600219726562
2024-10-11,582.1300048828125
2024-10-14,582.4099731445312
2024-10-15,581.3800048828125
2024-10-16,578.9299926757812
2024-10-17,583.8300170898438
2024-10-18,579.030029296875
2024-10-21,567.0999755859375
2024-10-22,560.8499755859375
2024-10-23,559.9199829101562
2024-10-24,557.1900024414062
2024-10-25,554.47998046875
2024-10-28,556.4099731445312
2024-10-29,555.010009765625
2024-10-30,553.8099975585938
2024-10-31,546.4099731445312
2024-11-01,546.4099731445312
2024-11-04,544.6599731445312
2024-11-05,546.77001953125
2024-11-06,554.9600219726562
2024-11-07,549.0700073242188
2024-11-08,548.4400024414062
2024-11-11,545.52001953125
2024-11-12,541.25
2024-11-13,536.0999755859375
2024-11-14,531.989990234375
2024-11-18,525.969970703125
2024-11-19,528.6400146484375
2024-11-21,527.5
2024-11-22,540.8599853515625
2024-11-25,546.739990234375
2024-11-26,538.8699951171875
2024-11-27,544.7999877929688
2024-11-28,537.1699829101562
2024-11-29,542.989990234375
2024-12-02,546.27001953125
2024-12-03,549.1199951171875
2024-12-04,548.4500122070312
2024-12-05,554.0599975585938
2024-12-06,554.239990234375
2024-12-09,549.0499877929688
2024-12-10,548.489990234375
2024-12-11,549.6699829101562
2024-12-12,546.0399780273438
2024-12-13,551.0800170898438
2024-12-16,548.5499877929688
2024-12-17,542.0999755859375
2024-12-18,546.6900024414062
2024-12-19,541.3800048828125
2024-12-20,530.030029296875
2024-12-23,532.5499877929688
2024-12-24,533.7000122070312
2024-12-26,535.1099853515625
2024-12-27,536.030029296875
2024-12-30,535.4600219726562
2024-12-31,534.7000122070312
2025-01-01,536.4199829101562
2025-01-02,543.1400146484375
2025-01-03,542.5999755859375
2025-01-06,536.989990234375
2025-01-07,535.5499877929688
2025-01-08,536.989990234375
2025-01-09,533.469970703125
2025-01-10,538.1699829101562
2025-01-13,529.9000244140625
2025-01-14,522.8099975585938
2025-01-15,525.4099731445312
2025-01-16,522.6099853515625
2025-01-17,525.3099975585938
2025-01-20,523.9400024414062
2025-01-21,521.219970703125
2025-01-22,523.739990234375
2025-01-23,526.9500122070312
2025-01-24,523.489990234375
2025-01-27,515.4000244140625
2025-01-28,510.8999938964844
2025-01-29,515.6400146484375
2025-01-30,518.8800048828125
2025-01-31,526.8200073242188
2025-02-01,529.3200073242188
2025-02-03,523.6900024414062
2025-02-04,523.9299926757812
2025-02-05,522.8099975585938
2025-02-06,519.7000122070312
2025-02-07,519.280029296875
2025-02-10,515.72998046875
2025-02-11,507.5199890136719
2025-02-12,507.510009765625
2025-02-13,508.1300048828125
2025-02-14,502.8399963378906
2025-02-17,505.8399963378906
2025-02-18,504.3299865722656
2025-02-19,499.7200012207031
2025-02-20,499.5400085449219
2025-02-21,497.8699951171875
2025-02-24,490.29998779296875
2025-02-25,487.7900085449219
2025-02-27,484.54998779296875
2025-02-28,485.3699951171875
2025-03-03,472.32000732421875
2025-03-04,470.1400146484375
2025-03-05,476.6600036621094
2025-03-06,482.70001220703125
2025-03-07,482.4599914550781
2025-03-10,479.4200134277344
2025-03-11,481.67999267578125
2025-03-12,477.510009765625
2025-03-13,475.3999938964844
2025-03-17,477.1499938964844
2025-03-18,477.1499938964844
2025-03-19,483.8999938964844
2025-03-20,489.7799987792969
2025-03-21,493.5
2025-03-24,497.1300048828125
2025-03-25,497.9100036621094
2025-03-26,495.2900085449219
2025-03-27,497.4599914550781
2025-03-28,492.8599853515625
2025-04-01,491.239990234375
2025-04-02,493.8599853515625
2025-04-03,491.0199890136719
2025-04-04,480.760009765625
2025-04-07,466.6600036621094
2025-04-08,473.3299865722656
2025-04-09,471.6600036621094
2025-04-11,477.07000732421875
2025-04-15,483.1499938964844
2025-04-16,485.6499938964844
2025-04-17,492.0299987792969
2025-04-21,496.67999267578125
2025-04-22,496.8599853515625
2025-04-23,505.70001220703125
2025-04-24,505.29998779296875
2025-04-25,503.1199951171875
2025-04-28,505.6199951171875
2025-04-29,504.75
2025-04-30,501.55999755859375
2025-05-02,498.5400085449219
2025-05-05,503.7699890136719
2025-05-06,502.5299987792969
2025-05-07,497.6700134277344
2025-05-08,495.8900146484375
2025-05-09,492.42999267578125
2025-05-12,509.5899963378906
2025-05-13,504.1300048828125
2025-05-14,506.5299987792969
2025-05-15,514.02001953125
2025-05-16,515.3599853515625
2025-05-19,511.6499938964844
2025-05-20,506.0899963378906
2025-05-21,509.57000732421875
2025-05-22,503.7699890136719
2025-05-23,507.70001220703125
2025-05-26,511.3800048828125
2025-05-27,508.5199890136719
2025-05-28,505.1400146484375
2025-05-29,507.54998779296875
2025-05-30,504.0
2025-06-02,502.6099853515625
2025-06-03,498.6099853515625
2025-06-04,498.8599853515625
2025-06-05,501.80999755859375
2025-06-06,505.07000732421875
2025-06-09,506.6400146484375
2025-06-10,510.2099914550781
2025-06-11,511.9599914550781
2025-06-12,507.8500061035156
2025-06-13,507.1600036621094
2025-06-16,511.2200012207031
2025-06-17,510.8500061035156
2025-06-18,507.9700012207031
2025-06-19,507.6499938964844
2025-06-20,510.07000732421875
2025-06-23,509.2200012207031
2025-06-24,508.5
2025-06-25,511.8599853515625
2025-06-26,512.9099731445312
2025-06-27,514.9600219726562
2025-06-30,515.8800048828125
2025-07-01,514.47998046875
2025-07-02,515.3200073242188
2025-07-03,516.1199951171875
2025-07-04,514.510009765625
2025-07-07,515.1199951171875
2025-07-08,514.2100219726562
2025-07-09,513.239990234375
2025-07-10,510.42999267578125
2025-07-11,507.6199951171875
2025-07-14,505.6600036621094
2025-07-15,508.0799865722656
2025-07-16,507.57000732421875
2025-07-17,506.5400085449219
2025-07-18,505.1199951171875
2025-07-21,502.82000732421875
2025-07-22,501.260009765625
2025-07-23,501.55999755859375
2025-07-24,496.9700012207031
2025-07-25,493.80999755859375
2025-07-28,491.6099853515625
2025-07-29,494.9200134277344
2025-07-30,494.239990234375
2025-07-31,493.4200134277344
2025-08-01,486.79998779296875
