Date,BP.L
2023-02-07,515.6430053710938
2023-02-08,532.41845703125
2023-02-09,544.9000244140625
2023-02-10,559.1790771484375
2023-02-13,556.5829467773438
2023-02-14,559.2788696289062
2023-02-15,558.8795166015625
2023-02-16,566.82421875
2023-02-17,559.134765625
2023-02-20,557.4370727539062
2023-02-21,549.5477294921875
2023-02-22,538.6627807617188
2023-02-23,546.25244140625
2023-02-24,549.4480590820312
2023-02-27,557.4370727539062
2023-02-28,549.74755859375
2023-03-01,549.5477294921875
2023-03-02,560.4329833984375
2023-03-03,554.5409545898438
2023-03-06,558.6353759765625
2023-03-07,557.7365112304688
2023-03-08,557.6368408203125
2023-03-09,556.2385864257812
2023-03-10,548.4494018554688
2023-03-13,521.7858276367188
2023-03-14,530.0745239257812
2023-03-15,486.1346740722656
2023-03-16,481.7905578613281
2023-03-17,479.29400634765625
2023-03-20,486.3343200683594
2023-03-21,502.7119140625
2023-03-22,503.7105407714844
2023-03-23,498.0183410644531
2023-03-24,485.63531494140625
2023-03-27,495.7214660644531
2023-03-28,507.10589599609375
2023-03-29,509.8021545410156
2023-03-30,512.49853515625
2023-03-31,510.10174560546875
2023-04-03,531.971923828125
2023-04-04,526.4794921875
2023-04-05,532.9705810546875
2023-04-06,531.1728515625
2023-04-11,536.265869140625
2023-04-12,538.8624267578125
2023-04-13,537.9636840820312
2023-04-14,540.2606201171875
2023-04-17,543.0567016601562
2023-04-18,543.7557983398438
2023-04-19,534.668212890625
2023-04-20,529.9746704101562
2023-04-21,529.2755737304688
2023-04-24,533.1702270507812
2023-04-25,528.5764770507812
2023-04-26,532.3712768554688
2023-04-27,522.8843994140625
2023-04-28,533.6696166992188
2023-05-02,487.6824951171875
2023-05-03,486.4342346191406
2023-05-04,475.8486633300781
2023-05-05,491.6271057128906
2023-05-09,487.8822021484375
2023-05-10,486.4342346191406
2023-05-11,477.09906005859375
2023-05-12,482.3924560546875
2023-05-15,481.0940856933594
2023-05-16,475.35125732421875
2023-05-17,477.748291015625
2023-05-18,479.9454345703125
2023-05-19,480.79443359375
2023-05-22,481.0440673828125
2023-05-23,487.6857604980469
2023-05-24,485.88800048828125
2023-05-25,474.3525390625
2023-05-26,476.300048828125
2023-05-30,466.0130615234375
2023-05-31,452.729736328125
2023-06-01,460.9194641113281
2023-06-02,473.7532653808594
2023-06-05,472.35504150390625
2023-06-06,470.6572265625
2023-06-07,473.1540222167969
2023-06-08,472.0554504394531
2023-06-09,468.3101501464844
2023-06-12,462.0180969238281
2023-06-13,464.2652587890625
2023-06-14,460.5698547363281
2023-06-15,459.1217041015625
2023-06-16,459.0218811035156
2023-06-19,460.8195495605469
2023-06-20,453.3789367675781
2023-06-21,463.41632080078125
2023-06-22,459.4213562011719
2023-06-23,454.0780029296875
2023-06-26,458.42254638671875
2023-06-27,452.13055419921875
2023-06-28,454.6273498535156
2023-06-29,454.2279052734375
2023-06-30,457.7734069824219
2023-07-03,470.207763671875
2023-07-04,469.658447265625
2023-07-05,459.2215881347656
2023-07-06,449.38397216796875
2023-07-07,452.97943115234375
2023-07-10,453.9782409667969
2023-07-11,459.6710205078125
2023-07-12,466.1628723144531
2023-07-13,465.0641784667969
2023-07-14,455.87579345703125
2023-07-17,451.83087158203125
2023-07-18,457.9731140136719
2023-07-19,468.9593505859375
2023-07-20,471.6558837890625
2023-07-21,475.2014465332031
2023-07-24,483.0915222167969
2023-07-25,480.3948974609375
2023-07-26,477.99798583984375
2023-07-27,479.09661865234375
2023-07-28,474.80194091796875
2023-07-31,482.3924560546875
2023-08-01,481.1439514160156
2023-08-02,473.00421142578125
2023-08-03,477.2489013671875
2023-08-04,485.8380432128906
2023-08-07,482.49224853515625
2023-08-08,479.39617919921875
2023-08-09,492.0302429199219
2023-08-10,490.33953857421875
2023-08-11,485.8446350097656
2023-08-14,481.1999206542969
2023-08-15,473.40887451171875
2023-08-16,472.4100036621094
2023-08-17,473.9582214355469
2023-08-18,472.9094543457031
2023-08-21,477.75390625
2023-08-22,477.3543395996094
2023-08-23,470.6120300292969
2023-08-24,473.05926513671875
2023-08-25,475.0569763183594
2023-08-29,485.1454772949219
2023-08-30,488.6414794921875
2023-08-31,486.9433898925781
2023-09-01,500.2281799316406
2023-09-04,501.1271667480469
2023-09-05,510.91595458984375
2023-09-06,515.3109130859375
2023-09-07,514.2122192382812
2023-09-08,516.7092895507812
2023-09-11,516.7092895507812
2023-09-12,522.2030639648438
2023-09-13,507.6197509765625
2023-09-14,523.5015869140625
2023-09-15,522.6026611328125
2023-09-18,518.607177734375
2023-09-19,524.2007446289062
2023-09-20,522.8023681640625
2023-09-21,519.805908203125
2023-09-22,525.0997924804688
2023-09-25,526.697998046875
2023-09-26,530.2938232421875
2023-09-27,537.8851318359375
2023-09-28,540.4821166992188
2023-09-29,530.7932739257812
2023-10-02,518.5072631835938
2023-10-03,515.2110595703125
2023-10-04,498.8797912597656
2023-10-05,498.4801940917969
2023-10-06,505.02276611328125
2023-10-09,519.7059326171875
2023-10-10,524.5004272460938
2023-10-11,519.7059326171875
2023-10-12,535.4878540039062
2023-10-13,547.0745849609375
2023-10-16,548.3731689453125
2023-10-17,554.3663940429688
2023-10-18,557.3629150390625
2023-10-19,552.2686767578125
2023-10-20,544.7772827148438
2023-10-23,531.5924072265625
2023-10-24,533.7898559570312
2023-10-25,534.089599609375
2023-10-26,533.1904907226562
2023-10-27,529.894287109375
2023-10-30,526.0986938476562
2023-10-31,502.0261535644531
2023-11-01,493.83551025390625
2023-11-02,498.0307312011719
2023-11-03,489.2907409667969
2023-11-06,490.93878173828125
2023-11-07,480.5007019042969
2023-11-08,476.6051940917969
2023-11-09,474.8644104003906
2023-11-10,477.3617858886719
2023-11-13,484.2048645019531
2023-11-14,480.4586486816406
2023-11-15,481.60748291015625
2023-11-16,467.9214782714844
2023-11-17,477.2119445800781
2023-11-20,479.9591064453125
2023-11-21,476.0631103515625
2023-11-22,465.6737365722656
2023-11-23,473.0162658691406
2023-11-24,476.01318359375
2023-11-27,474.56463623046875
2023-11-28,474.5147399902344
2023-11-29,471.46783447265625
2023-11-30,478.61053466796875
2023-12-01,477.91119384765625
2023-12-04,471.46783447265625
2023-12-05,471.41790771484375
2023-12-06,465.4739990234375
2023-12-07,459.7797546386719
2023-12-08,467.7716369628906
2023-12-11,466.77264404296875
2023-12-12,460.47906494140625
2023-12-13,459.38018798828125
2023-12-14,465.42401123046875
2023-12-15,457.38226318359375
2023-12-18,464.7247619628906
2023-12-19,463.1763000488281
2023-12-20,466.52288818359375
2023-12-21,465.7736511230469
2023-12-22,466.7226867675781
2023-12-27,466.7226867675781
2023-12-28,464.7247619628906
2023-12-29,465.6737365722656
2024-01-02,470.5188293457031
2024-01-03,471.46783447265625
2024-01-04,472.9663391113281
2024-01-05,473.3658752441406
2024-01-08,460.9785461425781
2024-01-09,458.8807678222656
2024-01-10,455.98370361328125
2024-01-11,453.7359924316406
2024-01-12,453.6860046386719
2024-01-15,452.53717041015625
2024-01-16,451.837890625
2024-01-17,448.0417785644531
2024-01-18,443.796142578125
2024-01-19,445.34454345703125
2024-01-22,445.5942687988281
2024-01-23,450.7390441894531
2024-01-24,452.48724365234375
2024-01-25,455.1844787597656
2024-01-26,461.2283020019531
2024-01-29,465.3240661621094
2024-01-30,468.22113037109375
2024-01-31,461.9775390625
2024-02-01,465.17425537109375
2024-02-02,458.2313537597656
2024-02-05,453.6860046386719
2024-02-06,478.460693359375
2024-02-07,474.1151123046875
2024-02-08,475.7634582519531
2024-02-09,477.961181640625
2024-02-12,478.9601745605469
2024-02-13,479.25982666015625
2024-02-14,476.01318359375
2024-02-15,468.3270568847656
2024-02-16,471.5740966796875
2024-02-19,474.3716125488281
2024-02-20,466.1290283203125
2024-02-21,469.97552490234375
2024-02-22,467.77752685546875
2024-02-23,465.679443359375
2024-02-26,465.8792419433594
2024-02-27,465.82928466796875
2024-02-28,461.8828430175781
2024-02-29,460.2843017578125
2024-03-01,471.22442626953125
2024-03-04,469.3261413574219
2024-03-05,470.4750671386719
2024-03-06,478.4678649902344
2024-03-07,475.6204528808594
2024-03-08,471.6740417480469
2024-03-11,471.2743835449219
2024-03-12,477.01922607421875
2024-03-13,484.5623779296875
2024-03-14,489.557861328125
2024-03-15,490.55694580078125
2024-03-18,492.8548889160156
2024-03-19,497.850341796875
2024-03-20,493.2045593261719
2024-03-21,496.201904296875
2024-03-22,498.39990234375
2024-03-25,505.44354248046875
2024-03-26,499.3489990234375
2024-03-27,492.35528564453125
2024-03-28,495.25274658203125
2024-04-02,508.14105224609375
2024-04-03,511.13836669921875
2024-04-04,508.4408264160156
2024-04-05,505.643310546875
2024-04-08,509.4399108886719
2024-04-09,516.1338500976562
2024-04-10,519.6306762695312
2024-04-11,519.53076171875
2024-04-12,538.613525390625
2024-04-15,526.82421875
2024-04-16,515.134765625
2024-04-17,516.3336791992188
2024-04-18,511.9376220703125
2024-04-19,514.4354248046875
2024-04-22,522.0284423828125
2024-04-23,522.6279907226562
2024-04-24,525.1256713867188
2024-04-25,525.8251342773438
2024-04-26,524.3264770507812
2024-04-29,522.8277587890625
2024-04-30,519.930419921875
2024-05-01,508.94036865234375
2024-05-02,515.3345336914062
2024-05-03,509.939453125
2024-05-07,503.2455139160156
2024-05-08,500.0483703613281
2024-05-09,503.6451416015625
2024-05-10,505.7432556152344
2024-05-13,504.5443115234375
2024-05-14,501.8467712402344
2024-05-15,496.5015869140625
2024-05-16,488.9143981933594
2024-05-17,490.91278076171875
2024-05-20,490.8628845214844
2024-05-21,490.4132080078125
2024-05-22,481.3204040527344
2024-05-23,482.169677734375
2024-05-24,482.6193542480469
2024-05-28,486.6161804199219
2024-05-29,488.71453857421875
2024-05-30,484.8675842285156
2024-05-31,487.76531982421875
2024-06-03,480.8207702636719
2024-06-04,462.5351867675781
2024-06-05,460.03717041015625
2024-06-06,462.7850036621094
2024-06-07,462.33538818359375
2024-06-10,470.47894287109375
2024-06-11,467.9809265136719
2024-06-12,464.5335693359375
2024-06-13,459.6374816894531
2024-06-14,459.6374816894531
2024-06-17,460.2869567871094
2024-06-18,466.48211669921875
2024-06-19,465.9825134277344
2024-06-20,470.1292419433594
2024-06-21,470.6288146972656
2024-06-24,473.7763366699219
2024-06-25,473.5265197753906
2024-06-26,470.17913818359375
2024-06-27,472.4273681640625
2024-06-28,474.8254699707031
2024-07-01,478.1229553222656
2024-07-02,484.3180236816406
2024-07-03,482.2696533203125
2024-07-04,489.9136047363281
2024-07-05,481.8200378417969
2024-07-08,474.27593994140625
2024-07-09,453.8919982910156
2024-07-10,454.29168701171875
2024-07-11,451.4439392089844
2024-07-12,453.1426086425781
2024-07-15,449.0458068847656
2024-07-16,446.248046875
2024-07-17,452.3432312011719
2024-07-18,458.6382751464844
2024-07-19,456.9396057128906
2024-07-22,457.4391784667969
2024-07-23,450.2948303222656
2024-07-24,452.6929626464844
2024-07-25,453.1426086425781
2024-07-26,454.1418151855469
2024-07-29,452.64300537109375
2024-07-30,451.2940673828125
2024-07-31,458.4884338378906
2024-08-01,453.5422668457031
2024-08-02,444.4494323730469
2024-08-05,430.6603088378906
2024-08-06,430.360595703125
2024-08-07,436.9053955078125
2024-08-08,430.9697570800781
2024-08-09,433.4681396484375
2024-08-12,439.3143310546875
2024-08-13,436.7160339355469
2024-08-14,436.7160339355469
2024-08-15,443.161865234375
2024-08-16,440.9632568359375
2024-08-19,441.7627258300781
2024-08-20,429.5706787109375
2024-08-21,430.1203308105469
2024-08-22,425.92303466796875
2024-08-23,429.0210266113281
2024-08-27,431.869140625
2024-08-28,431.26953125
2024-08-29,434.46746826171875
2024-08-30,429.1209411621094
2024-09-02,429.97039794921875
2024-09-03,416.0794372558594
2024-09-04,413.5810546875
2024-09-05,411.4324951171875
2024-09-06,405.4363708496094
2024-09-09,406.3857421875
2024-09-10,397.19171142578125
2024-09-11,397.9911804199219
2024-09-12,402.7381286621094
2024-09-13,403.93731689453125
2024-09-16,405.8860778808594
2024-09-17,410.18328857421875
2024-09-18,410.0833435058594
2024-09-19,417.1787414550781
2024-09-20,409.28387451171875
2024-09-23,411.482421875
2024-09-24,409.88348388671875
2024-09-25,399.98992919921875
2024-09-26,383.6005554199219
2024-09-27,387.8977355957031
2024-09-30,391.4454650878906
2024-10-01,400.7394104003906
2024-10-02,406.3358154296875
2024-10-03,408.7342224121094
2024-10-04,416.5791320800781
2024-10-07,421.8257141113281
2024-10-08,406.1858825683594
2024-10-09,406.13592529296875
2024-10-10,410.5830078125
2024-10-11,409.18389892578125
2024-10-14,408.1346130371094
2024-10-15,392.24493408203125
2024-10-16,395.1930236816406
2024-10-17,399.7400817871094
2024-10-18,399.3403015136719
2024-10-21,404.5869140625
2024-10-22,406.1858825683594
2024-10-23,402.4383239746094
2024-10-24,401.53887939453125
2024-10-25,404.6368713378906
2024-10-28,398.8406982421875
2024-10-29,379.0035705566406
2024-10-30,373.8069152832031
2024-10-31,376.4052429199219
2024-11-01,377.9542541503906
2024-11-04,381.75177001953125
2024-11-05,384.8497619628906
2024-11-06,386.2488708496094
2024-11-07,381.314208984375
2024-11-08,373.1181640625
2024-11-11,372.8183288574219
2024-11-12,367.12109375
2024-11-13,369.8697509765625
2024-11-14,379.0653076171875
2024-11-15,382.5136413574219
2024-11-18,386.9114685058594
2024-11-19,382.613525390625
2024-11-20,381.36419677734375
2024-11-21,388.4107666015625
2024-11-22,392.5087585449219
2024-11-25,387.6611022949219
2024-11-26,383.2632751464844
2024-11-27,383.9629211425781
2024-11-28,385.2622985839844
2024-11-29,384.462646484375
2024-12-02,380.4146423339844
2024-12-03,387.4112548828125
2024-12-04,384.1628112792969
2024-12-05,379.01531982421875
2024-12-06,377.5660400390625
2024-12-09,393.6581726074219
2024-12-10,395.3074035644531
2024-12-11,393.8580627441406
2024-12-12,396.85662841796875
2024-12-13,395.7572021484375
2024-12-16,384.9124450683594
2024-12-17,379.9148864746094
2024-12-18,383.2132568359375
2024-12-19,378.8653869628906
2024-12-20,378.8653869628906
2024-12-23,380.5146179199219
2024-12-24,381.0643310546875
2024-12-27,385.2622985839844
2024-12-30,386.5616455078125
2024-12-31,392.80859375
2025-01-02,402.95367431640625
2025-01-03,407.7513732910156
2025-01-06,413.8483581542969
2025-01-07,421.7944641113281
2025-01-08,420.19525146484375
2025-01-09,422.494140625
2025-01-10,424.89300537109375
2025-01-13,430.9900207519531
2025-01-14,420.0453186035156
2025-01-15,422.7939758300781
2025-01-16,428.5911865234375
2025-01-17,434.0884704589844
2025-01-20,429.4907531738281
2025-01-21,426.6421203613281
2025-01-22,426.04241943359375
2025-01-23,423.5436706542969
2025-01-24,419.6455383300781
2025-01-27,416.7469482421875
2025-01-28,418.1462707519531
2025-01-29,416.19720458984375
2025-01-30,421.2947082519531
2025-01-31,422.29425048828125
2025-02-03,419.79547119140625
2025-02-04,421.994384765625
2025-02-05,423.7435302734375
2025-02-06,428.79107666015625
2025-02-07,433.03900146484375
2025-02-10,464.9234924316406
2025-02-11,462.0248718261719
2025-02-12,468.5216979980469
2025-02-13,463.674072265625
2025-02-14,467.5721435546875
2025-02-17,462.5246276855469
2025-02-18,462.1748046875
2025-02-19,463.0743713378906
2025-02-20,451.8401184082031
2025-02-21,447.3417053222656
2025-02-24,446.3420715332031
2025-02-25,436.7454528808594
2025-02-26,430.7475891113281
2025-02-28,437.1953125
2025-03-03,432.5969543457031
2025-03-04,407.8556823730469
2025-03-05,408.0556335449219
2025-03-06,408.955322265625
2025-03-07,413.3037414550781
2025-03-10,418.302001953125
2025-03-11,411.55438232421875
2025-03-12,416.8025207519531
2025-03-13,417.70220947265625
2025-03-14,428.8482666015625
2025-03-17,431.6972351074219
2025-03-18,437.6451416015625
2025-03-19,442.19354248046875
2025-03-20,448.34136962890625
2025-03-21,449.8408203125
2025-03-24,440.6440734863281
2025-03-25,441.7436828613281
2025-03-26,446.8418884277344
2025-03-27,445.84222412109375
2025-03-28,435.3459777832031
2025-03-31,435.9457702636719
2025-04-01,432.8468322753906
2025-04-02,432.9468078613281
2025-04-03,400.308349609375
2025-04-04,370.5688781738281
2025-04-07,348.82659912109375
2025-04-08,354.12469482421875
2025-04-09,332.8322448730469
2025-04-10,341.47918701171875
2025-04-11,331.5826721191406
2025-04-14,341.0793151855469
2025-04-15,346.6273498535156
2025-04-16,354.12469482421875
2025-04-17,359.27288818359375
2025-04-22,358.82305908203125
2025-04-23,357.6234436035156
2025-04-24,362.0718688964844
2025-04-25,364.32110595703125
2025-04-28,361.8719482421875
2025-04-29,353.0750732421875
2025-04-30,350.17608642578125
2025-05-01,349.8761901855469
2025-05-02,350.17608642578125
2025-05-06,355.02435302734375
2025-05-07,350.72589111328125
2025-05-08,355.3742370605469
2025-05-09,372.1683044433594
2025-05-12,380.4653625488281
2025-05-13,382.6145935058594
2025-05-14,380.865234375
2025-05-15,368.1767578125
2025-05-16,372.725830078125
2025-05-19,365.42730712890625
2025-05-20,365.6272888183594
2025-05-21,362.1779479980469
2025-05-22,356.7290344238281
2025-05-23,356.129150390625
2025-05-27,359.9783630371094
2025-05-28,358.1787414550781
2025-05-29,357.9288024902344
2025-05-30,359.6784362792969
2025-06-02,363.02777099609375
2025-06-03,365.3273010253906
2025-06-04,358.4786682128906
2025-06-05,357.82879638671875
2025-06-06,361.37811279296875
2025-06-09,362.1279602050781
2025-06-10,373.72564697265625
2025-06-11,373.52569580078125
2025-06-12,380.6242980957031
2025-06-13,386.2731628417969
2025-06-16,382.6239013671875
2025-06-17,388.97259521484375
2025-06-18,386.4231262207031
2025-06-19,392.8718566894531
2025-06-20,384.6235046386719
2025-06-23,386.3231506347656
2025-06-24,367.8768310546875
2025-06-25,364.3275146484375
2025-06-26,369.0765686035156
2025-06-27,370.3263244628906
2025-06-30,365.6272888183594
2025-07-01,368.1767578125
2025-07-02,379.32452392578125
2025-07-03,378.6746520996094
2025-07-04,379.174560546875
2025-07-07,371.6760559082031
2025-07-08,383.6236877441406
2025-07-09,384.42352294921875
2025-07-10,388.67266845703125
2025-07-11,401.97003173828125
2025-07-14,397.1210021972656
2025-07-15,397.7208557128906
2025-07-16,395.9212341308594
2025-07-17,397.1709899902344
2025-07-18,399.8204650878906
2025-07-21,400.8702697753906
2025-07-22,402.6199035644531
2025-07-23,404.4695129394531
2025-07-24,397.6708984375
2025-07-25,397.7208557128906
2025-07-28,406.5191345214844
2025-07-29,405.5693054199219
2025-07-30,405.2193603515625
2025-07-31,404.66949462890625
2025-08-01,398.6206970214844
2025-08-04,405.96923828125
2025-08-05,417.3669738769531
2025-08-06,430.264404296875
2025-08-07,425.6653137207031
2025-08-08,423.1158447265625
2025-08-11,423.415771484375
2025-08-12,423.96563720703125
2025-08-13,418.26678466796875
2025-08-14,414.04998779296875
2025-08-15,421.3999938964844
2025-08-18,419.45001220703125
2025-08-19,420.5
2025-08-20,418.8999938964844
2025-08-21,419.5
2025-08-22,423.45001220703125
