Date,CNA.L
2023-01-18,97.78496551513672
2023-01-19,97.48519897460938
2023-01-20,98.60433959960938
2023-01-23,98.6443099975586
2023-01-24,98.36453247070312
2023-01-25,98.9240951538086
2023-01-26,98.52439880371094
2023-01-27,99.64353942871094
2023-01-30,100.37298583984375
2023-01-31,100.6727523803711
2023-02-01,101.27229309082031
2023-02-02,98.10472106933594
2023-02-03,95.18696594238281
2023-02-06,96.88565826416016
2023-02-07,96.20618438720703
2023-02-08,96.58589172363281
2023-02-09,97.34530639648438
2023-02-10,98.06475830078125
2023-02-13,97.86491394042969
2023-02-14,97.64508819580078
2023-02-15,98.48443603515625
2023-02-16,104.12010192871094
2023-02-17,104.96947479248047
2023-02-20,103.77037048339844
2023-02-21,103.42064666748047
2023-02-22,102.7711410522461
2023-02-23,102.4214096069336
2023-02-24,103.77037048339844
2023-02-27,104.22003173828125
2023-02-28,105.06938171386719
2023-03-01,103.5705337524414
2023-03-02,104.12010192871094
2023-03-03,104.26998901367188
2023-03-06,104.56975555419922
2023-03-07,105.0194091796875
2023-03-08,105.06938171386719
2023-03-09,106.11856842041016
2023-03-10,106.41834259033203
2023-03-13,103.87030029296875
2023-03-14,107.41757202148438
2023-03-15,102.87106323242188
2023-03-16,103.62049102783203
2023-03-17,101.12240600585938
2023-03-20,99.72348022460938
2023-03-21,101.72195434570312
2023-03-22,103.12088012695312
2023-03-23,104.66969299316406
2023-03-24,102.97099304199219
2023-03-27,103.270751953125
2023-03-28,101.87183380126953
2023-03-29,103.92025756835938
2023-03-30,106.26847076416016
2023-03-31,105.96869659423828
2023-04-03,108.16699981689453
2023-04-04,107.51750183105469
2023-04-05,109.31613159179688
2023-04-06,111.2646255493164
2023-04-11,112.81343841552734
2023-04-12,113.3630142211914
2023-04-13,113.66278839111328
2023-04-14,113.51290893554688
2023-04-17,114.41220092773438
2023-04-18,113.01329040527344
2023-04-19,113.16316986083984
2023-04-20,112.6635513305664
2023-04-21,112.71350860595703
2023-04-24,113.76270294189453
2023-04-25,110.71504974365234
2023-04-26,111.56439971923828
2023-04-27,112.513671875
2023-04-28,114.41220092773438
2023-05-02,112.41374969482422
2023-05-03,113.41297912597656
2023-05-04,114.11244201660156
2023-05-05,114.11244201660156
2023-05-09,114.46217346191406
2023-05-10,113.51290893554688
2023-05-11,113.41297912597656
2023-05-12,114.66201782226562
2023-05-15,117.45988464355469
2023-05-16,119.55826568603516
2023-05-17,119.65818786621094
2023-05-18,116.71044921875
2023-05-19,117.11013793945312
2023-05-22,117.65972137451172
2023-05-23,115.91106414794922
2023-05-24,113.51290893554688
2023-05-25,116.16088104248047
2023-05-26,118.3092269897461
2023-05-30,119.80807495117188
2023-05-31,117.55979919433594
2023-06-01,119.80807495117188
2023-06-02,120.3576431274414
2023-06-05,120.4076156616211
2023-06-06,119.15857696533203
2023-06-07,117.7596435546875
2023-06-08,117.08004760742188
2023-06-09,116.8302001953125
2023-06-12,117.82959747314453
2023-06-13,117.57975769042969
2023-06-14,117.08004760742188
2023-06-15,115.53096771240234
2023-06-16,118.77903747558594
2023-06-19,118.57916259765625
2023-06-20,119.9283447265625
2023-06-21,120.32810974121094
2023-06-22,118.62911987304688
2023-06-23,118.47920989990234
2023-06-26,118.72906494140625
2023-06-27,119.52857971191406
2023-06-28,120.77783966064453
2023-06-29,119.97831726074219
2023-06-30,123.87598419189453
2023-07-03,124.62553405761719
2023-07-04,125.27515411376953
2023-07-05,122.97653198242188
2023-07-06,121.82721710205078
2023-07-07,121.77723693847656
2023-07-10,121.17760467529297
2023-07-11,121.22758483886719
2023-07-12,123.42625427246094
2023-07-13,123.77603912353516
2023-07-14,123.67610931396484
2023-07-17,123.62613677978516
2023-07-18,123.2763442993164
2023-07-19,122.7766342163086
2023-07-20,125.5749740600586
2023-07-21,126.82422637939453
2023-07-24,125.87479400634766
2023-07-25,124.57556915283203
2023-07-26,123.92596435546875
2023-07-27,133.27037048339844
2023-07-28,134.11985778808594
2023-07-31,137.9675750732422
2023-08-01,139.86642456054688
2023-08-02,138.96697998046875
2023-08-03,138.86703491210938
2023-08-04,139.6165771484375
2023-08-07,138.96697998046875
2023-08-08,138.66714477539062
2023-08-09,138.86703491210938
2023-08-10,141.31556701660156
2023-08-11,141.26560974121094
2023-08-14,141.96517944335938
2023-08-15,141.91522216796875
2023-08-16,143.21444702148438
2023-08-17,144.26380920410156
2023-08-18,143.0644989013672
2023-08-21,144.06393432617188
2023-08-22,146.362548828125
2023-08-23,144.41371154785156
2023-08-24,144.7135467529297
2023-08-25,146.61239624023438
2023-08-29,148.86105346679688
2023-08-30,149.91043090820312
2023-08-31,151.65939331054688
2023-09-01,153.4583282470703
2023-09-04,152.9086456298828
2023-09-05,155.90684509277344
2023-09-06,155.9568328857422
2023-09-07,159.2048797607422
2023-09-08,161.80331420898438
2023-09-11,162.35299682617188
2023-09-12,163.4523468017578
2023-09-13,166.10076904296875
2023-09-14,168.59925842285156
2023-09-15,169.5986785888672
2023-09-18,169.8984832763672
2023-09-19,172.39700317382812
2023-09-20,169.44874572753906
2023-09-21,172.34703063964844
2023-09-22,167.5498809814453
2023-09-25,167.9496612548828
2023-09-26,166.05078125
2023-09-27,157.65579223632812
2023-09-28,154.55764770507812
2023-09-29,154.3577880859375
2023-10-02,149.2108612060547
2023-10-03,149.91043090820312
2023-10-04,147.06211853027344
2023-10-05,150.2738037109375
2023-10-06,150.673583984375
2023-10-09,152.3727264404297
2023-10-10,156.5706024169922
2023-10-11,156.2207794189453
2023-10-12,156.92042541503906
2023-10-13,156.87045288085938
2023-10-16,155.9209442138672
2023-10-17,157.9699249267578
2023-10-18,160.26873779296875
2023-10-19,157.0203857421875
2023-10-20,157.1702880859375
2023-10-23,154.6715850830078
2023-10-24,157.81996154785156
2023-10-25,157.3202362060547
2023-10-26,157.8699493408203
2023-10-27,155.0214080810547
2023-10-30,155.9209442138672
2023-10-31,157.2202911376953
2023-11-01,162.21775817871094
2023-11-02,157.52012634277344
2023-11-03,153.22232055664062
2023-11-06,154.32174682617188
2023-11-07,150.7735595703125
2023-11-08,148.72459411621094
2023-11-09,151.37326049804688
2023-11-10,152.02293395996094
2023-11-13,151.673095703125
2023-11-14,149.72409057617188
2023-11-15,147.52520751953125
2023-11-16,149.22434997558594
2023-11-17,151.673095703125
2023-11-20,150.82351684570312
2023-11-21,147.97496032714844
2023-11-22,146.3757781982422
2023-11-23,147.4252471923828
2023-11-24,148.1248779296875
2023-11-27,148.9244842529297
2023-11-28,149.07440185546875
2023-11-29,147.32528686523438
2023-11-30,148.97447204589844
2023-12-01,152.47268676757812
2023-12-04,151.37326049804688
2023-12-05,149.22434997558594
2023-12-06,150.57363891601562
2023-12-07,149.32427978515625
2023-12-08,149.37425231933594
2023-12-11,143.67715454101562
2023-12-12,144.32681274414062
2023-12-13,146.22586059570312
2023-12-14,143.87704467773438
2023-12-15,141.72813415527344
2023-12-18,141.97801208496094
2023-12-19,141.27838134765625
2023-12-20,142.1279296875
2023-12-21,142.42776489257812
2023-12-22,141.82809448242188
2023-12-27,142.0779571533203
2023-12-28,141.27838134765625
2023-12-29,140.57870483398438
2024-01-02,141.2283935546875
2024-01-03,145.6761474609375
2024-01-04,147.27532958984375
2024-01-05,151.6231231689453
2024-01-08,155.4211883544922
2024-01-09,157.0703582763672
2024-01-10,154.32174682617188
2024-01-11,152.27281188964844
2024-01-12,149.92398071289062
2024-01-15,149.72409057617188
2024-01-16,146.3258056640625
2024-01-17,142.82757568359375
2024-01-18,139.6291961669922
2024-01-19,141.3782958984375
2024-01-22,143.02748107910156
2024-01-23,141.07846069335938
2024-01-24,144.32681274414062
2024-01-25,144.17689514160156
2024-01-26,137.5802459716797
2024-01-29,138.03001403808594
2024-01-30,137.73016357421875
2024-01-31,138.3798370361328
2024-02-01,136.7306671142578
2024-02-02,134.4818115234375
2024-02-05,133.7821807861328
2024-02-06,133.1324920654297
2024-02-07,135.1314697265625
2024-02-08,133.2824249267578
2024-02-09,133.3323974609375
2024-02-12,134.38185119628906
2024-02-13,135.48130798339844
2024-02-14,134.33187866210938
2024-02-15,136.1309814453125
2024-02-16,139.02951049804688
2024-02-19,130.7337188720703
2024-02-20,133.3323974609375
2024-02-21,129.23448181152344
2024-02-22,128.53482055664062
2024-02-23,127.58531188964844
2024-02-26,124.63680267333984
2024-02-27,125.38642120361328
2024-02-28,126.13603210449219
2024-02-29,125.78621673583984
2024-03-01,126.38591003417969
2024-03-04,125.2864761352539
2024-03-05,127.68525695800781
2024-03-06,130.38388061523438
2024-03-07,132.8826141357422
2024-03-08,132.68272399902344
2024-03-11,130.13400268554688
2024-03-12,127.8351821899414
2024-03-13,128.03509521484375
2024-03-14,129.6842498779297
2024-03-15,132.2329559326172
2024-03-18,129.5842742919922
2024-03-19,128.18499755859375
2024-03-20,126.83568572998047
2024-03-21,125.13654327392578
2024-03-22,126.88566589355469
2024-03-25,126.88566589355469
2024-03-26,126.73573303222656
2024-03-27,128.9346160888672
2024-03-28,127.58531188964844
2024-04-02,126.83568572998047
2024-04-03,125.63629150390625
2024-04-04,126.78570556640625
2024-04-05,123.98713684082031
2024-04-08,126.13603210449219
2024-04-09,126.38591003417969
2024-04-10,125.93614196777344
2024-04-11,130.2339630126953
2024-04-12,133.23243713378906
2024-04-15,130.43386840820312
2024-04-16,130.8836212158203
2024-04-17,131.28343200683594
2024-04-18,130.68374633789062
2024-04-19,131.6332550048828
2024-04-22,131.6832275390625
2024-04-23,133.23243713378906
2024-04-24,131.58326721191406
2024-04-25,131.33340454101562
2024-04-26,133.6322479248047
2024-04-29,130.9835968017578
2024-04-30,127.8851547241211
2024-05-01,127.38540649414062
2024-05-02,126.9356460571289
2024-05-03,128.48486328125
2024-05-07,131.0835418701172
2024-05-08,133.9820556640625
2024-05-09,135.98106384277344
2024-05-10,137.43031311035156
2024-05-13,137.3803253173828
2024-05-14,139.32936096191406
2024-05-15,144.07693481445312
2024-05-16,146.3258056640625
2024-05-17,144.47674560546875
2024-05-20,146.1259002685547
2024-05-21,148.0249481201172
2024-05-22,147.22535705566406
2024-05-23,143.8270721435547
2024-05-24,141.07846069335938
2024-05-28,140.57870483398438
2024-05-29,140.3788299560547
2024-05-30,139.10592651367188
2024-05-31,141.50515747070312
2024-06-03,141.15525817871094
2024-06-04,142.20494079589844
2024-06-05,135.3571014404297
2024-06-06,134.85726928710938
2024-06-07,133.40773010253906
2024-06-10,133.7576141357422
2024-06-11,132.30807495117188
2024-06-12,132.0581512451172
2024-06-13,130.1087646484375
2024-06-14,131.9581756591797
2024-06-17,131.35836791992188
2024-06-18,132.7579345703125
2024-06-19,134.3074493408203
2024-06-20,135.9069366455078
2024-06-21,136.60670471191406
2024-06-24,137.1565399169922
2024-06-25,135.9069366455078
2024-06-26,137.70635986328125
2024-06-27,136.35678100585938
2024-06-28,134.85726928710938
2024-07-01,136.70668029785156
2024-07-02,136.056884765625
2024-07-03,138.40614318847656
2024-07-04,140.405517578125
2024-07-05,141.85504150390625
2024-07-08,139.05593872070312
2024-07-09,136.1568603515625
2024-07-10,139.65574645996094
2024-07-11,140.20556640625
2024-07-12,137.70635986328125
2024-07-15,136.35678100585938
2024-07-16,137.75634765625
2024-07-17,137.9062957763672
2024-07-18,138.80601501464844
2024-07-19,138.6060791015625
2024-07-22,139.65574645996094
2024-07-23,141.6551055908203
2024-07-24,143.00469970703125
2024-07-25,128.80918884277344
2024-07-26,130.90850830078125
2024-07-29,130.90850830078125
2024-07-30,132.0581512451172
2024-07-31,132.50802612304688
2024-08-01,130.40866088867188
2024-08-02,127.20968627929688
2024-08-05,121.21159362792969
2024-08-06,123.31092071533203
2024-08-07,125.16033935546875
2024-08-08,124.96040344238281
2024-08-09,123.2109603881836
2024-08-12,127.25967407226562
2024-08-13,127.05973815917969
2024-08-14,126.90978240966797
2024-08-15,127.90946197509766
2024-08-16,127.60956573486328
2024-08-19,129.75888061523438
2024-08-20,127.759521484375
2024-08-21,126.3599624633789
2024-08-22,127.55957794189453
2024-08-23,127.65953826904297
2024-08-27,127.50959777832031
2024-08-28,126.25999450683594
2024-08-29,128.10940551757812
2024-08-30,128.70921325683594
2024-09-02,128.30934143066406
2024-09-03,125.91009521484375
2024-09-04,123.41089630126953
2024-09-05,123.26094055175781
2024-09-06,120.61177825927734
2024-09-09,122.46119689941406
2024-09-10,119.46215057373047
2024-09-11,117.36280822753906
2024-09-12,117.31282806396484
2024-09-13,117.86265563964844
2024-09-16,117.11288452148438
2024-09-17,116.91294860839844
2024-09-18,118.11257934570312
2024-09-19,118.31250762939453
2024-09-20,117.81266784667969
2024-09-23,118.8123550415039
2024-09-24,119.5621109008789
2024-09-25,117.51277160644531
2024-09-26,117.01292419433594
2024-09-27,117.16287231445312
2024-09-30,116.61305236816406
2024-10-01,116.56306457519531
2024-10-02,115.81330108642578
2024-10-03,115.978271484375
2024-10-04,118.1778564453125
2024-10-07,117.07806396484375
2024-10-08,116.27821350097656
2024-10-09,120.12749481201172
2024-10-10,120.17748260498047
2024-10-11,122.72700500488281
2024-10-14,124.37669372558594
2024-10-15,122.62702178955078
2024-10-16,124.6766357421875
2024-10-17,125.57646942138672
2024-10-18,127.02619934082031
2024-10-21,127.12618255615234
2024-10-22,125.52648162841797
2024-10-23,123.27690124511719
2024-10-24,122.22709655761719
2024-10-25,123.22691345214844
2024-10-28,122.92696380615234
2024-10-29,121.37725830078125
2024-10-30,119.42761993408203
2024-10-31,117.27803039550781
2024-11-01,117.97789764404297
2024-11-04,115.6783218383789
2024-11-05,115.62833404541016
2024-11-06,115.22840881347656
2024-11-07,115.62833404541016
2024-11-08,114.87847900390625
2024-11-11,116.67813110351562
2024-11-12,117.92790222167969
2024-11-13,118.47779846191406
2024-11-14,121.72718811035156
2024-11-15,121.22728729248047
2024-11-18,121.72718811035156
2024-11-19,120.97733306884766
2024-11-20,120.37744903564453
2024-11-21,122.97695922851562
2024-11-22,123.0269546508789
2024-11-25,125.87641906738281
2024-11-26,126.47630310058594
2024-11-27,126.07637786865234
2024-11-28,128.47592163085938
2024-11-29,127.37613677978516
2024-12-02,126.17635345458984
2024-12-03,129.97564697265625
2024-12-04,128.42593383789062
2024-12-05,130.52554321289062
2024-12-06,130.0756378173828
2024-12-09,131.37538146972656
2024-12-10,130.9754638671875
2024-12-11,130.1256103515625
2024-12-12,131.57534790039062
2024-12-13,131.12542724609375
2024-12-16,126.32633209228516
2024-12-17,126.47630310058594
2024-12-18,126.22634887695312
2024-12-19,125.87641906738281
2024-12-20,124.92658996582031
2024-12-23,127.47611236572266
2024-12-24,128.975830078125
2024-12-27,131.82530212402344
2024-12-30,132.4751739501953
2024-12-31,133.57498168945312
2025-01-02,137.17430114746094
2025-01-03,137.97415161132812
2025-01-06,136.7743682861328
2025-01-07,138.12411499023438
2025-01-08,136.22447204589844
2025-01-09,132.62513732910156
2025-01-10,133.72494506835938
2025-01-13,135.82455444335938
2025-01-14,132.77513122558594
2025-01-15,133.4250030517578
2025-01-16,134.6747589111328
2025-01-17,135.92453002929688
2025-01-20,137.6741943359375
2025-01-21,138.42405700683594
2025-01-22,134.87472534179688
2025-01-23,137.57423400878906
2025-01-24,134.6747589111328
2025-01-27,132.17523193359375
2025-01-28,136.3744354248047
2025-01-29,139.3238983154297
2025-01-30,139.4238739013672
2025-01-31,142.47329711914062
2025-02-03,141.67344665527344
2025-02-04,140.87359619140625
2025-02-05,141.8734130859375
2025-02-06,137.82418823242188
2025-02-07,136.47442626953125
2025-02-10,139.5738525390625
2025-02-11,139.97377014160156
2025-02-12,137.02432250976562
2025-02-13,135.32464599609375
2025-02-14,136.0745086669922
2025-02-17,136.324462890625
2025-02-18,135.87454223632812
2025-02-19,135.87454223632812
2025-02-20,143.5231170654297
2025-02-21,145.0728302001953
2025-02-24,151.02171325683594
2025-02-25,149.1720428466797
2025-02-26,147.57235717773438
2025-02-27,147.222412109375
2025-02-28,149.4720001220703
2025-03-03,147.62232971191406
2025-03-04,147.222412109375
2025-03-05,146.82249450683594
2025-03-06,148.3721923828125
2025-03-07,146.47254943847656
2025-03-10,143.9730224609375
2025-03-11,144.8728485107422
2025-03-12,143.7230682373047
2025-03-13,143.7730712890625
2025-03-14,144.47293090820312
2025-03-17,144.37294006347656
2025-03-18,144.32296752929688
2025-03-19,144.07301330566406
2025-03-20,144.92283630371094
2025-03-21,144.47293090820312
2025-03-24,147.62232971191406
2025-03-25,146.92247009277344
2025-03-26,148.272216796875
2025-03-27,148.72213745117188
2025-03-28,149.62196350097656
2025-03-31,149.322021484375
2025-04-01,151.92152404785156
2025-04-02,150.62176513671875
2025-04-03,151.6715850830078
2025-04-04,147.4723663330078
2025-04-07,138.17410278320312
2025-04-08,141.7734375
2025-04-09,138.6240234375
2025-04-10,141.47349548339844
2025-04-11,142.5732879638672
2025-04-14,144.42294311523438
2025-04-15,147.72232055664062
2025-04-16,149.77194213867188
2025-04-17,150.2718505859375
2025-04-22,152.62139892578125
2025-04-23,153.4712371826172
2025-04-24,153.57122802734375
2025-04-25,157.32052612304688
2025-04-28,158.67027282714844
2025-04-29,159.47012329101562
2025-04-30,160.1199951171875
2025-05-01,157.5500030517578
2025-05-02,157.89999389648438
2025-05-06,159.14999389648438
2025-05-07,159.10000610351562
2025-05-08,147.0500030517578
2025-05-09,147.6999969482422
2025-05-12,148.0500030517578
2025-05-13,145.85000610351562
2025-05-14,146.5500030517578
2025-05-15,149.25
2025-05-16,149.35000610351562
2025-05-19,152.0
2025-05-20,156.89999389648438
2025-05-21,158.8000030517578
2025-05-22,159.0
2025-05-23,158.60000610351562
2025-05-27,156.14999389648438
2025-05-28,155.9499969482422
2025-05-29,156.5500030517578
2025-05-30,158.35000610351562
2025-06-02,157.14999389648438
2025-06-03,164.0
2025-06-04,161.6999969482422
2025-06-05,161.0
2025-06-06,160.6999969482422
2025-06-09,160.6999969482422
2025-06-10,163.35000610351562
2025-06-11,163.75
2025-06-12,165.25
2025-06-13,166.0
2025-06-16,168.10000610351562
2025-06-17,167.0
2025-06-18,166.35000610351562
2025-06-19,166.8000030517578
2025-06-20,166.4499969482422
2025-06-23,168.10000610351562
2025-06-24,165.85000610351562
2025-06-25,165.0500030517578
2025-06-26,163.1999969482422
2025-06-27,163.5
2025-06-30,161.5500030517578
2025-07-01,160.6999969482422
2025-07-02,158.35000610351562
2025-07-03,158.3000030517578
2025-07-04,159.6999969482422
2025-07-07,157.85000610351562
2025-07-08,156.39999389648438
2025-07-09,157.14999389648438
2025-07-10,154.64999389648438
2025-07-11,154.85000610351562
2025-07-14,156.10000610351562
2025-07-15,155.0500030517578
2025-07-16,153.1999969482422
2025-07-17,154.10000610351562
2025-07-18,153.3000030517578
2025-07-21,156.64999389648438
2025-07-22,164.10000610351562
2025-07-23,158.75
2025-07-24,160.5500030517578
2025-07-25,162.75
2025-07-28,160.64999389648438
2025-07-29,163.25
2025-07-30,161.5500030517578
2025-07-31,164.60000610351562
2025-08-01,165.5
2025-08-04,166.0
2025-08-05,164.60000610351562
2025-08-06,168.35000610351562
2025-08-07,166.85000610351562
2025-08-08,165.39999389648438
2025-08-11,163.60000610351562
2025-08-12,162.64999389648438
2025-08-13,162.10000610351562
2025-08-14,168.10000610351562
2025-08-15,166.8000030517578
2025-08-18,162.85000610351562
2025-08-19,162.6999969482422
2025-08-20,164.64999389648438
2025-08-21,165.5
2025-08-22,165.10000610351562
