Date,LMP.L
2023-01-23,187.43264770507812
2023-01-24,188.2314910888672
2023-01-25,188.7307891845703
2023-01-26,189.03038024902344
2023-01-27,192.62522888183594
2023-01-30,192.22579956054688
2023-01-31,188.0317840576172
2023-02-01,189.4298095703125
2023-02-02,206.7051544189453
2023-02-03,201.5125732421875
2023-02-06,199.9148712158203
2023-02-07,194.3228302001953
2023-02-08,195.12164306640625
2023-02-09,193.3242645263672
2023-02-10,192.32568359375
2023-02-13,193.72369384765625
2023-02-14,192.32568359375
2023-02-15,191.0275421142578
2023-02-16,192.1259307861328
2023-02-17,192.32568359375
2023-02-20,192.1259307861328
2023-02-21,188.53109741210938
2023-02-22,186.93336486816406
2023-02-23,188.0317840576172
2023-02-24,186.63377380371094
2023-02-27,189.13023376464844
2023-02-28,188.4312286376953
2023-03-01,185.13589477539062
2023-03-02,185.23577880859375
2023-03-03,185.5353546142578
2023-03-06,190.22865295410156
2023-03-07,188.2314910888672
2023-03-08,185.73507690429688
2023-03-09,178.96688842773438
2023-03-10,176.37026977539062
2023-03-13,173.6737823486328
2023-03-14,176.27040100097656
2023-03-15,176.07066345214844
2023-03-16,173.97337341308594
2023-03-17,171.0771942138672
2023-03-20,172.07586669921875
2023-03-21,170.47793579101562
2023-03-22,168.1809539794922
2023-03-23,169.97857666015625
2023-03-24,165.3845977783203
2023-03-27,166.2834014892578
2023-03-28,163.8865509033203
2023-03-29,168.0811004638672
2023-03-30,174.9720916748047
2023-03-31,175.37156677246094
2023-04-03,176.47012329101562
2023-04-04,175.7710723876953
2023-04-05,173.4740447998047
2023-04-06,179.965576171875
2023-04-11,182.4623260498047
2023-04-12,183.96035766601562
2023-04-13,183.26129150390625
2023-04-14,183.76063537597656
2023-04-17,184.75933837890625
2023-04-18,184.5596160888672
2023-04-19,181.96299743652344
2023-04-20,184.0602569580078
2023-04-21,184.85919189453125
2023-04-24,184.35989379882812
2023-04-25,184.35989379882812
2023-04-26,185.75807189941406
2023-04-27,187.256103515625
2023-04-28,192.34942626953125
2023-05-02,189.75282287597656
2023-05-03,189.75282287597656
2023-05-04,190.25218200683594
2023-05-05,191.750244140625
2023-05-09,185.65818786621094
2023-05-10,187.35597229003906
2023-05-11,188.85400390625
2023-05-12,186.35726928710938
2023-05-15,189.55313110351562
2023-05-16,189.35337829589844
2023-05-17,187.6555633544922
2023-05-18,183.6607666015625
2023-05-19,185.25868225097656
2023-05-22,185.75807189941406
2023-05-23,187.7554473876953
2023-05-24,178.267822265625
2023-05-25,173.7736358642578
2023-05-26,172.37550354003906
2023-05-30,174.37289428710938
2023-05-31,179.76583862304688
2023-06-01,179.69190979003906
2023-06-02,185.58511352539062
2023-06-05,188.08221435546875
2023-06-06,190.3795623779297
2023-06-07,188.08221435546875
2023-06-08,186.3842010498047
2023-06-09,186.08453369140625
2023-06-12,183.3876495361328
2023-06-13,178.2935333251953
2023-06-14,177.79412841796875
2023-06-15,175.49679565429688
2023-06-16,177.49444580078125
2023-06-19,174.09840393066406
2023-06-20,173.199462890625
2023-06-21,170.40269470214844
2023-06-22,166.80685424804688
2023-06-23,161.61285400390625
2023-06-26,161.61285400390625
2023-06-27,162.51181030273438
2023-06-28,167.40615844726562
2023-06-29,163.31089782714844
2023-06-30,165.20867919921875
2023-07-03,167.60592651367188
2023-07-04,169.80337524414062
2023-07-05,169.90325927734375
2023-07-06,164.20985412597656
2023-07-07,163.91021728515625
2023-07-10,164.90904235839844
2023-07-11,167.00662231445312
2023-07-12,173.199462890625
2023-07-13,173.7987518310547
2023-07-14,173.69886779785156
2023-07-17,169.7034912109375
2023-07-18,171.60130310058594
2023-07-19,183.48751831054688
2023-07-20,184.7860107421875
2023-07-21,183.3876495361328
2023-07-24,182.8882598876953
2023-07-25,184.58624267578125
2023-07-26,185.78488159179688
2023-07-27,185.38536071777344
2023-07-28,182.8882598876953
2023-07-31,184.58624267578125
2023-08-01,181.58973693847656
2023-08-02,180.7906494140625
2023-08-03,184.1867218017578
2023-08-04,186.1844024658203
2023-08-07,183.7871856689453
2023-08-08,184.38650512695312
2023-08-09,184.88589477539062
2023-08-10,186.08453369140625
2023-08-11,180.7906494140625
2023-08-14,179.89170837402344
2023-08-15,177.993896484375
2023-08-16,178.79298400878906
2023-08-17,177.19479370117188
2023-08-18,174.5978240966797
2023-08-21,169.80337524414062
2023-08-22,174.29815673828125
2023-08-23,178.59320068359375
2023-08-24,178.2935333251953
2023-08-25,178.89288330078125
2023-08-29,182.5885772705078
2023-08-30,182.98812866210938
2023-08-31,181.01414489746094
2023-09-01,176.61868286132812
2023-09-04,174.82049560546875
2023-09-05,173.02235412597656
2023-09-06,175.519775390625
2023-09-07,172.82257080078125
2023-09-08,173.02235412597656
2023-09-11,173.821533203125
2023-09-12,173.821533203125
2023-09-13,175.0203094482422
2023-09-14,178.61660766601562
2023-09-15,174.62069702148438
2023-09-18,169.8256378173828
2023-09-19,169.925537109375
2023-09-20,176.8184356689453
2023-09-21,176.3189697265625
2023-09-22,176.3189697265625
2023-09-25,174.92041015625
2023-09-26,174.92041015625
2023-09-27,170.7246856689453
2023-09-28,167.727783203125
2023-09-29,171.82359313964844
2023-10-02,168.72674560546875
2023-10-03,165.23033142089844
2023-10-04,164.53106689453125
2023-10-05,168.82664489746094
2023-10-06,169.5259246826172
2023-10-09,169.925537109375
2023-10-10,173.52183532714844
2023-10-11,176.51876831054688
2023-10-12,174.2211151123047
2023-10-13,171.42401123046875
2023-10-16,172.72267150878906
2023-10-17,173.9214324951172
2023-10-18,168.72674560546875
2023-10-19,163.03262329101562
2023-10-20,162.13352966308594
2023-10-23,160.93478393554688
2023-10-24,160.8348846435547
2023-10-25,156.23956298828125
2023-10-26,159.23648071289062
2023-10-27,161.83384704589844
2023-10-30,161.83384704589844
2023-10-31,165.23033142089844
2023-11-01,166.5290069580078
2023-11-02,176.8184356689453
2023-11-03,179.61558532714844
2023-11-06,173.12225341796875
2023-11-07,172.72267150878906
2023-11-08,172.92247009277344
2023-11-09,176.3189697265625
2023-11-10,175.519775390625
2023-11-13,174.4208984375
2023-11-14,187.3076934814453
2023-11-15,183.61148071289062
2023-11-16,179.5156707763672
2023-11-17,181.01414489746094
2023-11-20,183.9111785888672
2023-11-21,177.51771545410156
2023-11-22,180.41477966308594
2023-11-23,182.81231689453125
2023-11-24,184.11097717285156
2023-11-27,184.81024169921875
2023-11-28,181.41372680664062
2023-11-29,185.80921936035156
2023-11-30,179.8385772705078
2023-12-01,182.83587646484375
2023-12-04,182.935791015625
2023-12-05,188.03121948242188
2023-12-06,192.7269744873047
2023-12-07,191.4281768798828
2023-12-08,188.63070678710938
2023-12-11,190.8287353515625
2023-12-12,189.2301483154297
2023-12-13,191.82781982421875
2023-12-14,200.6199493408203
2023-12-15,197.22299194335938
2023-12-18,195.82423400878906
2023-12-19,188.03121948242188
2023-12-20,193.72610473632812
2023-12-21,192.42727661132812
2023-12-22,194.12576293945312
2023-12-27,194.6253204345703
2023-12-28,193.52630615234375
2023-12-29,191.32826232910156
2024-01-02,189.8296356201172
2024-01-03,187.23194885253906
2024-01-04,185.23370361328125
2024-01-05,183.63519287109375
2024-01-08,184.93402099609375
2024-01-09,184.1347198486328
2024-01-10,183.93490600585938
2024-01-11,186.13294982910156
2024-01-12,190.229248046875
2024-01-15,193.22657775878906
2024-01-16,192.1275634765625
2024-01-17,183.83499145507812
2024-01-18,182.3363494873047
2024-01-19,182.83587646484375
2024-01-22,184.43446350097656
2024-01-23,182.1365203857422
2024-01-24,185.93312072753906
2024-01-25,186.53256225585938
2024-01-26,188.63070678710938
2024-01-29,192.1275634765625
2024-01-30,192.1275634765625
2024-01-31,193.52630615234375
2024-02-01,188.53077697753906
2024-02-02,187.83140563964844
2024-02-05,185.8332061767578
2024-02-06,188.2310333251953
2024-02-07,188.03121948242188
2024-02-08,187.5316619873047
2024-02-09,186.03302001953125
2024-02-12,188.33096313476562
2024-02-13,185.23370361328125
2024-02-14,185.73329162597656
2024-02-15,188.63070678710938
2024-02-16,187.9313201904297
2024-02-19,188.33096313476562
2024-02-20,189.52987670898438
2024-02-21,187.631591796875
2024-02-22,186.13294982910156
2024-02-23,188.2310333251953
2024-02-26,188.53077697753906
2024-02-27,185.3336181640625
2024-02-28,181.63694763183594
2024-02-29,180.2620086669922
2024-03-01,182.66018676757812
2024-03-04,183.2597198486328
2024-03-05,185.6579132080078
2024-03-06,190.95384216308594
2024-03-07,192.35275268554688
2024-03-08,194.1514129638672
2024-03-11,195.85006713867188
2024-03-12,192.25282287597656
2024-03-13,192.55259704589844
2024-03-14,191.55337524414062
2024-03-15,190.55413818359375
2024-03-18,192.05299377441406
2024-03-19,191.35353088378906
2024-03-20,193.1521759033203
2024-03-21,197.54879760742188
2024-03-22,197.74864196777344
2024-03-25,196.549560546875
2024-03-26,198.84779357910156
2024-03-27,199.6471710205078
2024-03-28,203.04457092285156
2024-04-02,201.04611206054688
2024-04-03,199.84701538085938
2024-04-04,199.84701538085938
2024-04-05,197.94850158691406
2024-04-08,198.94772338867188
2024-04-09,197.94850158691406
2024-04-10,195.25054931640625
2024-04-11,198.5480194091797
2024-04-12,196.1498565673828
2024-04-15,195.85006713867188
2024-04-16,194.1514129638672
2024-04-17,192.35275268554688
2024-04-18,193.9515380859375
2024-04-19,194.35125732421875
2024-04-22,196.6494903564453
2024-04-23,197.6487274169922
2024-04-24,193.5518341064453
2024-04-25,194.55108642578125
2024-04-26,196.1498565673828
2024-04-29,196.94924926757812
2024-04-30,196.44964599609375
2024-05-01,196.74940490722656
2024-05-02,198.64794921875
2024-05-03,202.6448974609375
2024-05-07,203.24440002441406
2024-05-08,203.84397888183594
2024-05-09,203.84397888183594
2024-05-10,202.6448974609375
2024-05-13,202.24517822265625
2024-05-14,202.6448974609375
2024-05-15,209.23983764648438
2024-05-16,210.0392303466797
2024-05-17,209.0399932861328
2024-05-20,207.84091186523438
2024-05-21,207.84091186523438
2024-05-22,205.24290466308594
2024-05-23,200.8462677001953
2024-05-24,201.24595642089844
2024-05-28,203.04457092285156
2024-05-29,198.44810485839844
2024-05-30,204.24366760253906
2024-05-31,204.04383850097656
2024-06-03,207.84091186523438
2024-06-04,206.44198608398438
2024-06-05,205.24290466308594
2024-06-06,205.04306030273438
2024-06-07,198.94772338867188
2024-06-10,200.24671936035156
2024-06-11,196.6494903564453
2024-06-12,202.0453338623047
2024-06-13,194.77981567382812
2024-06-14,194.38006591796875
2024-06-17,193.28074645996094
2024-06-18,196.27890014648438
2024-06-19,194.57994079589844
2024-06-20,196.47879028320312
2024-06-21,194.77981567382812
2024-06-24,196.0790252685547
2024-06-25,193.7804412841797
2024-06-26,192.78106689453125
2024-06-27,192.08148193359375
2024-06-28,193.28074645996094
2024-07-01,191.98155212402344
2024-07-02,192.1814422607422
2024-07-03,193.0808563232422
2024-07-04,193.3806915283203
2024-07-05,193.4806365966797
2024-07-08,191.281982421875
2024-07-09,191.38192749023438
2024-07-10,196.27890014648438
2024-07-11,199.4769287109375
2024-07-12,201.67556762695312
2024-07-15,202.27520751953125
2024-07-16,203.2745819091797
2024-07-17,202.27520751953125
2024-07-18,202.07533264160156
2024-07-19,200.67617797851562
2024-07-22,201.27581787109375
2024-07-23,196.87852478027344
2024-07-24,193.7804412841797
2024-07-25,194.38006591796875
2024-07-26,195.879150390625
2024-07-29,196.27890014648438
2024-07-30,199.17710876464844
2024-07-31,201.27581787109375
2024-08-01,203.67434692382812
2024-08-02,204.07408142089844
2024-08-05,197.67803955078125
2024-08-06,196.77857971191406
2024-08-07,199.27703857421875
2024-08-08,196.57872009277344
2024-08-09,198.47755432128906
2024-08-12,196.87852478027344
2024-08-13,199.37698364257812
2024-08-14,202.27520751953125
2024-08-15,204.47384643554688
2024-08-16,203.87420654296875
2024-08-19,204.27395629882812
2024-08-20,201.87545776367188
2024-08-21,202.27520751953125
2024-08-22,205.47323608398438
2024-08-23,208.0716094970703
2024-08-27,207.4720001220703
2024-08-28,205.87298583984375
2024-08-29,198.8048553466797
2024-08-30,203.9024200439453
2024-09-02,203.70252990722656
2024-09-03,200.70396423339844
2024-09-04,200.30413818359375
2024-09-05,201.30364990234375
2024-09-06,200.70396423339844
2024-09-09,202.10328674316406
2024-09-10,206.9010009765625
2024-09-11,205.90145874023438
2024-09-12,206.30126953125
2024-09-13,208.9000244140625
2024-09-16,208.9000244140625
2024-09-17,207.7006072998047
2024-09-18,205.70156860351562
2024-09-19,206.7010955810547
2024-09-20,204.5021514892578
2024-09-23,206.7010955810547
2024-09-24,205.5016632080078
2024-09-25,205.90145874023438
2024-09-26,206.9010009765625
2024-09-27,207.10089111328125
2024-09-30,204.70204162597656
2024-10-01,207.9005126953125
2024-10-02,205.10183715820312
2024-10-03,203.30271911621094
2024-10-04,201.90338134765625
2024-10-07,199.2046661376953
2024-10-08,199.50454711914062
2024-10-09,200.90386962890625
2024-10-10,199.4045867919922
2024-10-11,200.30413818359375
2024-10-14,201.30364990234375
2024-10-15,203.10281372070312
2024-10-16,208.30030822753906
2024-10-17,208.50022888183594
2024-10-18,204.70204162597656
2024-10-21,201.70347595214844
2024-10-22,200.10423278808594
2024-10-23,199.6044921875
2024-10-24,197.80532836914062
2024-10-25,197.90528869628906
2024-10-28,199.10470581054688
2024-10-29,196.20611572265625
2024-10-30,198.2051544189453
2024-10-31,193.90721130371094
2024-11-01,194.3070068359375
2024-11-04,193.7073211669922
2024-11-05,192.6078338623047
2024-11-06,189.709228515625
2024-11-07,190.3089141845703
2024-11-08,191.10855102539062
2024-11-11,191.9081573486328
2024-11-12,188.8096466064453
2024-11-13,186.31085205078125
2024-11-14,188.6097412109375
2024-11-15,187.91006469726562
2024-11-18,185.71112060546875
2024-11-19,187.51028442382812
2024-11-20,184.81155395507812
2024-11-21,185.2113800048828
2024-11-22,189.3094024658203
2024-11-25,190.40887451171875
2024-11-26,189.9091339111328
2024-11-27,194.20706176757812
2024-11-28,193.40745544433594
2024-11-29,193.90721130371094
2024-12-02,190.80868530273438
2024-12-03,190.80868530273438
2024-12-04,192.40792846679688
2024-12-05,188.23780822753906
2024-12-06,188.23780822753906
2024-12-09,185.438720703125
2024-12-10,184.53903198242188
2024-12-11,182.43972778320312
2024-12-12,182.43972778320312
2024-12-13,183.03952026367188
2024-12-16,180.84024047851562
2024-12-17,180.94021606445312
2024-12-18,181.24012756347656
2024-12-19,175.54200744628906
2024-12-20,178.341064453125
2024-12-23,178.84091186523438
2024-12-24,179.44070434570312
2024-12-27,178.9408721923828
2024-12-30,178.84091186523438
2024-12-31,180.04052734375
2025-01-02,179.74061584472656
2025-01-03,178.84091186523438
2025-01-06,177.9412078857422
2025-01-07,177.54135131835938
2025-01-08,172.44302368164062
2025-01-09,174.54232788085938
2025-01-10,172.74293518066406
2025-01-13,173.44268798828125
2025-01-14,172.94285583496094
2025-01-15,179.54067993164062
2025-01-16,180.84024047851562
2025-01-17,183.43939208984375
2025-01-20,180.94021606445312
2025-01-21,181.83990478515625
2025-01-22,180.7402801513672
2025-01-23,182.2397918701172
2025-01-24,180.84024047851562
2025-01-27,183.43939208984375
2025-01-28,185.63865661621094
2025-01-29,183.03952026367188
2025-01-30,184.33908081054688
2025-01-31,186.3384246826172
2025-02-03,184.7389678955078
2025-02-04,183.1394805908203
2025-02-05,187.63800048828125
2025-02-06,189.43740844726562
2025-02-07,186.2384796142578
2025-02-10,188.3377685546875
2025-02-11,188.03787231445312
2025-02-12,188.93756103515625
2025-02-13,192.2364959716797
2025-02-14,192.1365203857422
2025-02-17,190.83694458007812
2025-02-18,191.33676147460938
2025-02-19,190.33709716796875
2025-02-20,191.03689575195312
2025-02-21,190.93692016601562
2025-02-24,190.33709716796875
2025-02-25,190.53704833984375
2025-02-26,188.8376007080078
2025-02-27,187.83792114257812
2025-02-28,186.3384246826172
2025-03-03,184.93890380859375
2025-03-04,185.5386962890625
2025-03-05,181.63998413085938
2025-03-06,173.47132873535156
2025-03-07,177.17071533203125
2025-03-10,180.2702178955078
2025-03-11,178.17054748535156
2025-03-12,177.47067260742188
2025-03-13,177.3706817626953
2025-03-14,179.07041931152344
2025-03-17,180.3701934814453
2025-03-18,179.37034606933594
2025-03-19,179.07041931152344
2025-03-20,179.57032775878906
2025-03-21,181.07008361816406
2025-03-24,179.67030334472656
2025-03-25,180.57015991210938
2025-03-26,181.07008361816406
2025-03-27,179.57032775878906
2025-03-28,183.0697479248047
2025-03-31,183.36968994140625
2025-04-01,182.26988220214844
2025-04-02,181.4700164794922
2025-04-03,187.1690673828125
2025-04-04,179.4703369140625
2025-04-07,170.47183227539062
2025-04-08,175.5709991455078
2025-04-09,170.8717498779297
2025-04-10,178.97042846679688
2025-04-11,182.06991577148438
2025-04-14,184.76947021484375
2025-04-15,188.36886596679688
2025-04-16,188.36886596679688
2025-04-17,190.7684783935547
2025-04-22,190.96844482421875
2025-04-23,189.96861267089844
2025-04-24,191.1684112548828
2025-04-25,191.8682861328125
2025-04-28,191.8682861328125
2025-04-29,191.26840209960938
2025-04-30,192.2682342529297
2025-05-01,194.3678741455078
2025-05-02,193.86795043945312
2025-05-06,196.26756286621094
2025-05-07,193.66799926757812
2025-05-08,191.46835327148438
2025-05-09,192.8681182861328
2025-05-12,190.068603515625
2025-05-13,187.96893310546875
2025-05-14,188.96876525878906
2025-05-15,192.96810913085938
2025-05-16,194.3678741455078
2025-05-19,193.9679412841797
2025-05-20,196.66749572753906
2025-05-21,196.467529296875
2025-05-22,196.06761169433594
2025-05-23,197.2674102783203
2025-05-27,199.16708374023438
2025-05-28,199.66700744628906
2025-05-29,199.5
2025-05-30,201.1999969482422
2025-06-02,201.0
2025-06-03,199.8000030517578
2025-06-04,200.0
2025-06-05,197.89999389648438
2025-06-06,197.5
2025-06-09,199.39999389648438
2025-06-10,202.0
2025-06-11,201.60000610351562
2025-06-12,201.8000030517578
2025-06-13,199.60000610351562
2025-06-16,199.10000610351562
2025-06-17,201.0
2025-06-18,202.39999389648438
2025-06-19,201.8000030517578
2025-06-20,202.1999969482422
2025-06-23,202.1999969482422
2025-06-24,204.0
2025-06-25,201.8000030517578
2025-06-26,203.39999389648438
2025-06-27,204.60000610351562
2025-06-30,203.0
2025-07-01,204.39999389648438
2025-07-02,198.1999969482422
2025-07-03,197.89999389648438
2025-07-04,197.6999969482422
2025-07-07,197.8000030517578
2025-07-08,194.60000610351562
2025-07-09,194.5
2025-07-10,193.1999969482422
2025-07-11,193.10000610351562
2025-07-14,194.89999389648438
2025-07-15,193.3000030517578
2025-07-16,192.0
2025-07-17,192.1999969482422
2025-07-18,192.3000030517578
2025-07-21,194.6999969482422
2025-07-22,194.89999389648438
2025-07-23,192.6999969482422
2025-07-24,193.1999969482422
2025-07-25,193.89999389648438
2025-07-28,194.0
2025-07-29,191.10000610351562
2025-07-30,190.0
2025-07-31,191.0
2025-08-01,188.6999969482422
2025-08-04,190.0
2025-08-05,191.89999389648438
2025-08-06,194.8000030517578
2025-08-07,191.8000030517578
2025-08-08,191.89999389648438
2025-08-11,191.0
2025-08-12,188.8000030517578
2025-08-13,189.3000030517578
2025-08-14,190.3000030517578
2025-08-15,189.39999389648438
2025-08-18,188.0
2025-08-19,189.10000610351562
2025-08-20,191.5
2025-08-21,190.1999969482422
2025-08-22,192.0
