Date,UU.L
2023-02-01,1050.21826171875
2023-02-02,1086.174560546875
2023-02-03,1073.6895751953125
2023-02-06,1070.6932373046875
2023-02-07,1074.6884765625
2023-02-08,1072.19140625
2023-02-09,1064.201171875
2023-02-10,1056.7103271484375
2023-02-13,1074.1890869140625
2023-02-14,1052.2158203125
2023-02-15,1050.21826171875
2023-02-16,1034.2379150390625
2023-02-17,1049.219482421875
2023-02-20,1054.21337890625
2023-02-21,1049.7188720703125
2023-02-22,1037.7335205078125
2023-02-23,1022.7518920898438
2023-02-24,1019.7554321289062
2023-02-27,1032.73974609375
2023-02-28,1016.7590942382812
2023-03-01,989.9918823242188
2023-03-02,992.1891479492188
2023-03-03,1015.2609252929688
2023-03-06,1019.7554321289062
2023-03-07,1016.259765625
2023-03-08,1026.24755859375
2023-03-09,1035.236572265625
2023-03-10,1030.24267578125
2023-03-13,1043.226806640625
2023-03-14,1042.22802734375
2023-03-15,1052.2158203125
2023-03-16,1063.701904296875
2023-03-17,1042.7275390625
2023-03-20,1055.212158203125
2023-03-21,1041.728515625
2023-03-22,1039.7310791015625
2023-03-23,1051.2169189453125
2023-03-24,1038.7322998046875
2023-03-27,1034.2379150390625
2023-03-28,1030.24267578125
2023-03-29,1045.723876953125
2023-03-30,1056.7103271484375
2023-03-31,1058.7080078125
2023-04-03,1034.2379150390625
2023-04-04,1040.23046875
2023-04-05,1075.187744140625
2023-04-06,1089.170654296875
2023-04-11,1089.170654296875
2023-04-12,1101.1561279296875
2023-04-13,1089.170654296875
2023-04-14,1073.1903076171875
2023-04-17,1076.1865234375
2023-04-18,1073.1903076171875
2023-04-19,1069.6944580078125
2023-04-20,1073.6895751953125
2023-04-21,1081.1805419921875
2023-04-24,1080.181640625
2023-04-25,1090.1695556640625
2023-04-26,1081.1805419921875
2023-04-27,1078.68359375
2023-04-28,1080.68115234375
2023-05-02,1073.1903076171875
2023-05-03,1078.1842041015625
2023-05-04,1088.6715087890625
2023-05-05,1093.1658935546875
2023-05-09,1087.1732177734375
2023-05-10,1085.175537109375
2023-05-11,1075.187744140625
2023-05-12,1075.687255859375
2023-05-15,1074.6884765625
2023-05-16,1077.6845703125
2023-05-17,1061.7042236328125
2023-05-18,1043.226806640625
2023-05-19,1039.7310791015625
2023-05-22,1039.2315673828125
2023-05-23,1039.7310791015625
2023-05-24,1013.7627563476562
2023-05-25,1000.2791748046875
2023-05-26,1003.275634765625
2023-05-30,1009.268310546875
2023-05-31,1011.265869140625
2023-06-01,1030.7420654296875
2023-06-02,1035.236572265625
2023-06-05,1050.7177734375
2023-06-06,1067.1976318359375
2023-06-07,1060.7054443359375
2023-06-08,1054.21337890625
2023-06-09,1054.21337890625
2023-06-12,1054.21337890625
2023-06-13,1037.2340087890625
2023-06-14,1037.7335205078125
2023-06-15,1035.736083984375
2023-06-16,1038.7322998046875
2023-06-19,1040.23046875
2023-06-20,1041.728515625
2023-06-21,1035.236572265625
2023-06-22,1000.0725708007812
2023-06-23,997.4750366210938
2023-06-26,992.4796752929688
2023-06-27,1002.0706787109375
2023-06-28,1003.5693969726562
2023-06-29,975.2955932617188
2023-06-30,960.7090454101562
2023-07-03,965.1050415039062
2023-07-04,960.9088745117188
2023-07-05,931.935791015625
2023-07-06,946.3223876953125
2023-07-07,930.73681640625
2023-07-10,940.128173828125
2023-07-11,934.3335571289062
2023-07-12,950.7183227539062
2023-07-13,953.1160888671875
2023-07-14,950.1189575195312
2023-07-17,950.7183227539062
2023-07-18,953.715576171875
2023-07-19,989.082763671875
2023-07-20,993.678466796875
2023-07-21,998.6738891601562
2023-07-24,1005.0679931640625
2023-07-25,999.0735473632812
2023-07-26,1004.0687866210938
2023-07-27,1007.0661010742188
2023-07-28,996.6757202148438
2023-07-31,998.074462890625
2023-08-01,994.477783203125
2023-08-02,974.8959350585938
2023-08-03,963.10693359375
2023-08-04,974.6961669921875
2023-08-07,972.4981079101562
2023-08-08,973.8969116210938
2023-08-09,955.9135131835938
2023-08-10,970.8995971679688
2023-08-11,956.7127075195312
2023-08-14,952.7164306640625
2023-08-15,934.733154296875
2023-08-16,925.3419799804688
2023-08-17,918.3483276367188
2023-08-18,912.5537719726562
2023-08-21,899.9653930664062
2023-08-22,903.5621337890625
2023-08-23,914.3521118164062
2023-08-24,920.3464965820312
2023-08-25,919.3475341796875
2023-08-29,939.1290893554688
2023-08-30,939.1290893554688
2023-08-31,946.1226806640625
2023-09-01,931.136474609375
2023-09-04,931.136474609375
2023-09-05,926.9404296875
2023-09-06,926.1411743164062
2023-09-07,943.5250854492188
2023-09-08,951.31787109375
2023-09-11,967.5028076171875
2023-09-12,954.5148315429688
2023-09-13,946.3223876953125
2023-09-14,981.4898681640625
2023-09-15,984.6868286132812
2023-09-18,974.2965698242188
2023-09-19,975.89501953125
2023-09-20,994.477783203125
2023-09-21,986.8848266601562
2023-09-22,979.6914672851562
2023-09-25,969.1013793945312
2023-09-26,968.3021240234375
2023-09-27,944.524169921875
2023-09-28,910.1559448242188
2023-09-29,947.321533203125
2023-10-02,949.7192993164062
2023-10-03,912.1541748046875
2023-10-04,919.1476440429688
2023-10-05,932.33544921875
2023-10-06,933.7340698242188
2023-10-09,937.3307495117188
2023-10-10,959.3103637695312
2023-10-11,973.29736328125
2023-10-12,979.6914672851562
2023-10-13,998.8736572265625
2023-10-16,1018.055908203125
2023-10-17,1028.5462646484375
2023-10-18,1032.04296875
2023-10-19,1015.0586547851562
2023-10-20,1024.0504150390625
2023-10-23,1011.0624389648438
2023-10-24,1037.038330078125
2023-10-25,1044.5313720703125
2023-10-26,1053.0235595703125
2023-10-27,1052.52392578125
2023-10-30,1055.5211181640625
2023-10-31,1062.01513671875
2023-11-01,1086.991943359375
2023-11-02,1080.4979248046875
2023-11-03,1079.4990234375
2023-11-06,1066.0113525390625
2023-11-07,1067.5101318359375
2023-11-08,1062.01513671875
2023-11-09,1067.5101318359375
2023-11-10,1067.5101318359375
2023-11-13,1075.5025634765625
2023-11-14,1090.9881591796875
2023-11-15,1081.99658203125
2023-11-16,1077.0013427734375
2023-11-17,1082.99560546875
2023-11-20,1076.002197265625
2023-11-21,1075.5025634765625
2023-11-22,1088.490478515625
2023-11-23,1097.98193359375
2023-11-24,1107.4730224609375
2023-11-27,1106.473876953125
2023-11-28,1116.464599609375
2023-11-29,1123.957763671875
2023-11-30,1089.9891357421875
2023-12-01,1090.9881591796875
2023-12-04,1072.0059814453125
2023-12-05,1083.9947509765625
2023-12-06,1095.484130859375
2023-12-07,1104.4757080078125
2023-12-08,1108.4720458984375
2023-12-11,1106.473876953125
2023-12-12,1098.4813232421875
2023-12-13,1108.9715576171875
2023-12-14,1110.9698486328125
2023-12-15,1090.9881591796875
2023-12-18,1077.0013427734375
2023-12-19,1090.9881591796875
2023-12-20,1099.48046875
2023-12-21,1067.17138671875
2023-12-22,1069.66943359375
2023-12-27,1062.17529296875
2023-12-28,1058.1783447265625
2023-12-29,1058.677978515625
2024-01-02,1043.1900634765625
2024-01-03,1053.1822509765625
2024-01-04,1062.6749267578125
2024-01-05,1056.679443359375
2024-01-08,1044.6888427734375
2024-01-09,1053.681884765625
2024-01-10,1053.1822509765625
2024-01-11,1032.1986083984375
2024-01-12,1048.685791015625
2024-01-15,1050.1845703125
2024-01-16,1056.679443359375
2024-01-17,1028.7012939453125
2024-01-18,1019.708251953125
2024-01-19,1016.2109375
2024-01-22,1035.69580078125
2024-01-23,1034.197021484375
2024-01-24,1030.6995849609375
2024-01-25,1025.203857421875
2024-01-26,1056.679443359375
2024-01-29,1049.185302734375
2024-01-30,1056.679443359375
2024-01-31,1065.672607421875
2024-02-01,1061.6756591796875
2024-02-02,1056.1800537109375
2024-02-05,1048.685791015625
2024-02-06,1048.1861572265625
2024-02-07,1043.6895751953125
2024-02-08,1024.704345703125
2024-02-09,1015.7113037109375
2024-02-12,1031.1993408203125
2024-02-13,1025.70361328125
2024-02-14,1022.2062377929688
2024-02-15,1039.692626953125
2024-02-16,1042.190673828125
2024-02-19,1040.69189453125
2024-02-20,1053.1822509765625
2024-02-21,1051.183837890625
2024-02-22,1041.1915283203125
2024-02-23,1033.6973876953125
2024-02-26,1022.7059326171875
2024-02-27,1031.1993408203125
2024-02-28,1026.203125
2024-02-29,1024.204833984375
2024-03-01,1016.7105712890625
2024-03-04,1016.2109375
2024-03-05,1022.2062377929688
2024-03-06,1032.1986083984375
2024-03-07,1053.1822509765625
2024-03-08,1056.1800537109375
2024-03-11,1053.681884765625
2024-03-12,1040.1923828125
2024-03-13,1056.679443359375
2024-03-14,1054.181396484375
2024-03-15,1057.6788330078125
2024-03-18,1025.70361328125
2024-03-19,1025.70361328125
2024-03-20,1048.1861572265625
2024-03-21,1048.685791015625
2024-03-22,1052.1829833984375
2024-03-25,1051.183837890625
2024-03-26,1040.69189453125
2024-03-27,1044.6888427734375
2024-03-28,1028.20166015625
2024-04-02,1040.1923828125
2024-04-03,1034.197021484375
2024-04-04,1043.1900634765625
2024-04-05,1022.7059326171875
2024-04-08,1010.7152099609375
2024-04-09,1011.2149047851562
2024-04-10,997.0258178710938
2024-04-11,993.6284790039062
2024-04-12,1013.712890625
2024-04-15,1005.7190551757812
2024-04-16,1000.223388671875
2024-04-17,1001.7222290039062
2024-04-18,1017.7097778320312
2024-04-19,1033.19775390625
2024-04-22,1045.6881103515625
2024-04-23,1041.6912841796875
2024-04-24,1036.695068359375
2024-04-25,1029.2008056640625
2024-04-26,1037.6942138671875
2024-04-29,1044.1893310546875
2024-04-30,1043.6895751953125
2024-05-01,1053.1822509765625
2024-05-02,1048.1861572265625
2024-05-03,1072.1676025390625
2024-05-07,1086.1566162109375
2024-05-08,1085.157470703125
2024-05-09,1101.1451416015625
2024-05-10,1093.65087890625
2024-05-13,1089.6539306640625
2024-05-14,1106.14111328125
2024-05-15,1111.1373291015625
2024-05-16,1096.14892578125
2024-05-17,1107.1402587890625
2024-05-20,1092.6514892578125
2024-05-21,1085.157470703125
2024-05-22,1076.1644287109375
2024-05-23,1023.20556640625
2024-05-24,1006.7183227539062
2024-05-28,981.0382690429688
2024-05-29,990.03125
2024-05-30,1002.721435546875
2024-05-31,1015.2117309570312
2024-06-03,1005.219482421875
2024-06-04,1021.2070922851562
2024-06-05,1015.2117309570312
2024-06-06,1010.215576171875
2024-06-07,1009.7160034179688
2024-06-10,1009.7160034179688
2024-06-11,996.825927734375
2024-06-12,1018.708984375
2024-06-13,1049.6849365234375
2024-06-14,1035.69580078125
2024-06-17,1010.7152099609375
2024-06-18,1013.712890625
2024-06-19,1009.21630859375
2024-06-20,992.95556640625
2024-06-21,1009.04833984375
2024-06-24,1014.0460815429688
2024-06-25,1005.5499267578125
2024-06-26,995.5543823242188
2024-06-27,982.9600219726562
2024-06-28,982.1603393554688
2024-07-01,986.3585205078125
2024-07-02,958.3709716796875
2024-07-03,984.359375
2024-07-04,990.3567504882812
2024-07-05,1024.5413818359375
2024-07-08,1030.538818359375
2024-07-09,1041.5338134765625
2024-07-10,1065.5230712890625
2024-07-11,1093.510498046875
2024-07-12,1056.527099609375
2024-07-15,1034.5369873046875
2024-07-16,996.553955078125
2024-07-17,1013.0465698242188
2024-07-18,1028.0399169921875
2024-07-19,1013.5463256835938
2024-07-22,1016.5449829101562
2024-07-23,1006.5494384765625
2024-07-24,1005.5499267578125
2024-07-25,1008.548583984375
2024-07-26,1011.5472412109375
2024-07-29,1023.0420532226562
2024-07-30,1023.5418701171875
2024-07-31,1032.537841796875
2024-08-01,1032.537841796875
2024-08-02,1058.5262451171875
2024-08-05,1002.55126953125
2024-08-06,1011.0474243164062
2024-08-07,1011.5472412109375
2024-08-08,967.3670043945312
2024-08-09,989.5570678710938
2024-08-12,988.3576049804688
2024-08-13,1004.5503540039062
2024-08-14,1014.0460815429688
2024-08-15,1002.0514526367188
2024-08-16,997.3535766601562
2024-08-19,1003.051025390625
2024-08-20,983.7597045898438
2024-08-21,972.7645874023438
2024-08-22,981.96044921875
2024-08-23,997.1536865234375
2024-08-27,997.1536865234375
2024-08-28,1015.045654296875
2024-08-29,1013.0465698242188
2024-08-30,1019.0438842773438
2024-09-02,1023.0420532226562
2024-09-03,1024.5413818359375
2024-09-04,1028.53955078125
2024-09-05,1055.5274658203125
2024-09-06,1067.522216796875
2024-09-09,1074.0191650390625
2024-09-10,1068.02197265625
2024-09-11,1059.0260009765625
2024-09-12,1053.0286865234375
2024-09-13,1057.526611328125
2024-09-16,1055.5274658203125
2024-09-17,1070.5208740234375
2024-09-18,1057.526611328125
2024-09-19,1055.0277099609375
2024-09-20,1049.030517578125
2024-09-23,1054.0281982421875
2024-09-24,1047.531005859375
2024-09-25,1046.5316162109375
2024-09-26,1047.0313720703125
2024-09-27,1052.52880859375
2024-09-30,1045.0323486328125
2024-10-01,1063.5240478515625
2024-10-02,1036.5360107421875
2024-10-03,1033.537353515625
2024-10-04,1021.04296875
2024-10-07,1009.5481567382812
2024-10-08,1005.5499267578125
2024-10-09,1020.0433959960938
2024-10-10,1024.0416259765625
2024-10-11,1030.0389404296875
2024-10-14,1050.52978515625
2024-10-15,1071.5203857421875
2024-10-16,1105.505126953125
2024-10-17,1085.014404296875
2024-10-18,1086.513671875
2024-10-21,1078.5172119140625
2024-10-22,1071.5203857421875
2024-10-23,1070.5208740234375
2024-10-24,1050.52978515625
2024-10-25,1049.5302734375
2024-10-28,1050.52978515625
2024-10-29,1047.531005859375
2024-10-30,1042.0335693359375
2024-10-31,1022.04248046875
2024-11-01,1033.537353515625
2024-11-04,1026.54052734375
2024-11-05,1059.0260009765625
2024-11-06,1037.53564453125
2024-11-07,1040.0345458984375
2024-11-08,1045.531982421875
2024-11-11,1069.021484375
2024-11-12,1046.03173828125
2024-11-13,1048.0308837890625
2024-11-14,1083.5150146484375
2024-11-15,1084.5145263671875
2024-11-18,1091.511474609375
2024-11-19,1096.0093994140625
2024-11-20,1102.5064697265625
2024-11-21,1111.002685546875
2024-11-22,1130.9937744140625
2024-11-25,1132.992919921875
2024-11-26,1120.998291015625
2024-11-27,1134.4921875
2024-11-28,1129.16650390625
2024-11-29,1119.1695556640625
2024-12-02,1116.17041015625
2024-12-03,1113.671142578125
2024-12-04,1120.169189453125
2024-12-05,1128.666748046875
2024-12-06,1090.1781005859375
2024-12-09,1094.1768798828125
2024-12-10,1077.6817626953125
2024-12-11,1070.1839599609375
2024-12-12,1081.6805419921875
2024-12-13,1081.6805419921875
2024-12-16,1079.68115234375
2024-12-17,1069.68408203125
2024-12-18,1063.18603515625
2024-12-19,1063.6859130859375
2024-12-20,1045.19140625
2024-12-23,1043.6917724609375
2024-12-24,1043.19189453125
2024-12-27,1050.689697265625
2024-12-30,1045.19140625
2024-12-31,1051.1895751953125
2025-01-02,1053.18896484375
2025-01-03,1040.692626953125
2025-01-06,1034.6944580078125
2025-01-07,1024.197509765625
2025-01-08,973.9124145507812
2025-01-09,972.5128173828125
2025-01-10,956.11767578125
2025-01-13,949.9194946289062
2025-01-14,937.3231811523438
2025-01-15,979.710693359375
2025-01-16,989.7077026367188
2025-01-17,997.9053344726562
2025-01-20,991.7071533203125
2025-01-21,999.3048706054688
2025-01-22,972.7127685546875
2025-01-23,982.3098754882812
2025-01-24,968.3140258789062
2025-01-27,974.912109375
2025-01-28,979.91064453125
2025-01-29,999.10498046875
2025-01-30,1024.6973876953125
2025-01-31,1022.697998046875
2025-02-03,1008.7021484375
2025-02-04,1003.2037353515625
2025-02-05,1013.2008056640625
2025-02-06,996.3057861328125
2025-02-07,996.1058349609375
2025-02-10,1004.2034301757812
2025-02-11,999.7047729492188
2025-02-12,982.9097290039062
2025-02-13,989.7077026367188
2025-02-14,994.3063354492188
2025-02-17,990.107666015625
2025-02-18,978.1112060546875
2025-02-19,974.51220703125
2025-02-20,964.9150390625
2025-02-21,961.1162109375
2025-02-24,980.9103393554688
2025-02-25,973.5125122070312
2025-02-26,971.7130737304688
2025-02-27,962.9156494140625
2025-02-28,979.91064453125
2025-03-03,963.3154907226562
2025-03-04,975.9118041992188
2025-03-05,944.1212158203125
2025-03-06,948.7198486328125
2025-03-07,957.9171142578125
2025-03-10,981.3101806640625
2025-03-11,990.9074096679688
2025-03-12,979.5107421875
2025-03-13,980.7103881835938
2025-03-14,991.9071044921875
2025-03-17,988.30810546875
2025-03-18,979.91064453125
2025-03-19,973.7124633789062
2025-03-20,991.1073608398438
2025-03-21,978.9109497070312
2025-03-24,971.7130737304688
2025-03-25,974.912109375
2025-03-26,988.1082153320312
2025-03-27,976.7115478515625
2025-03-28,1004.2034301757812
2025-03-31,1008.2022705078125
2025-04-01,1017.699462890625
2025-04-02,1023.6976928710938
2025-04-03,1070.683837890625
2025-04-04,1053.18896484375
2025-04-07,1006.7026977539062
2025-04-08,1027.1966552734375
2025-04-09,1012.700927734375
2025-04-10,1044.6915283203125
2025-04-11,1066.68505859375
2025-04-14,1075.682373046875
2025-04-15,1101.6746826171875
2025-04-16,1107.6728515625
2025-04-17,1111.6717529296875
2025-04-22,1115.6705322265625
2025-04-23,1097.6759033203125
2025-04-24,1105.173583984375
2025-04-25,1104.1739501953125
2025-04-28,1108.1727294921875
2025-04-29,1115.170654296875
2025-04-30,1127.1671142578125
2025-05-01,1131.665771484375
2025-05-02,1114.6707763671875
2025-05-06,1136.1644287109375
2025-05-07,1131.665771484375
2025-05-08,1105.173583984375
2025-05-09,1110.6719970703125
2025-05-12,1082.6802978515625
2025-05-13,1060.1868896484375
2025-05-14,1070.1839599609375
2025-05-15,1096.6761474609375
2025-05-16,1113.671142578125
2025-05-19,1121.668701171875
2025-05-20,1131.665771484375
2025-05-21,1145.161865234375
2025-05-22,1144.162109375
2025-05-23,1147.6611328125
2025-05-27,1155.65869140625
2025-05-28,1150.160400390625
2025-05-29,1149.16064453125
2025-05-30,1170.654296875
2025-06-02,1180.6513671875
2025-06-03,1157.1583251953125
2025-06-04,1152.1597900390625
2025-06-05,1152.1597900390625
2025-06-06,1143.6622314453125
2025-06-09,1144.6619873046875
2025-06-10,1161.656982421875
2025-06-11,1167.6551513671875
2025-06-12,1171.1541748046875
2025-06-13,1165.1558837890625
2025-06-16,1159.6575927734375
2025-06-17,1156.658447265625
2025-06-18,1170.654296875
2025-06-19,1143.5
2025-06-20,1124.0
2025-06-23,1141.5
2025-06-24,1146.5
2025-06-25,1141.5
2025-06-26,1152.0
2025-06-27,1141.5
2025-06-30,1141.5
2025-07-01,1160.5
2025-07-02,1120.0
2025-07-03,1121.0
2025-07-04,1117.5
2025-07-07,1104.5
2025-07-08,1092.5
2025-07-09,1098.5
2025-07-10,1094.0
2025-07-11,1092.0
2025-07-14,1110.0
2025-07-15,1108.0
2025-07-16,1108.5
2025-07-17,1098.5
2025-07-18,1118.0
2025-07-21,1139.5
2025-07-22,1167.0
2025-07-23,1138.5
2025-07-24,1124.0
2025-07-25,1120.0
2025-07-28,1110.0
2025-07-29,1109.0
2025-07-30,1119.5
2025-07-31,1127.5
2025-08-01,1140.0
2025-08-04,1150.0
2025-08-05,1156.0
2025-08-06,1158.5
2025-08-07,1140.5
2025-08-08,1135.0
2025-08-11,1136.5
2025-08-12,1112.5
2025-08-13,1120.0
2025-08-14,1137.5
2025-08-15,1136.0
2025-08-18,1132.0
2025-08-19,1120.5
2025-08-20,1159.5
2025-08-21,1170.5
2025-08-22,1166.5
