Date,BATS.L
2023-02-09,3011.57373046875
2023-02-10,3038.515869140625
2023-02-13,3094.89599609375
2023-02-14,3104.37548828125
2023-02-15,3142.7939453125
2023-02-16,3121.339111328125
2023-02-17,3155.26708984375
2023-02-20,3159.2587890625
2023-02-21,3148.28173828125
2023-02-22,3162.7509765625
2023-02-23,3177.220458984375
2023-02-24,3209.650634765625
2023-02-27,3206.15869140625
2023-02-28,3136.80615234375
2023-03-01,3122.83642578125
2023-03-02,3148.28173828125
2023-03-03,3137.30517578125
2023-03-06,3127.326904296875
2023-03-07,3129.8212890625
2023-03-08,3148.78076171875
2023-03-09,3125.829833984375
2023-03-10,3106.869873046875
2023-03-13,3007.0830078125
2023-03-14,2993.612060546875
2023-03-15,2953.697021484375
2023-03-16,2962.17919921875
2023-03-17,2942.2216796875
2023-03-20,2959.6845703125
2023-03-21,2990.119140625
2023-03-22,2982.635498046875
2023-03-23,2818.0322265625
2023-03-24,2866.438232421875
2023-03-27,2879.911865234375
2023-03-28,2875.420654296875
2023-03-29,2869.43212890625
2023-03-30,2842.9833984375
2023-03-31,2834.9990234375
2023-04-03,2866.936767578125
2023-04-04,2806.05517578125
2023-04-05,2799.56787109375
2023-04-06,2832.504150390625
2023-04-11,2853.46337890625
2023-04-12,2853.46337890625
2023-04-13,2808.550048828125
2023-04-14,2829.509765625
2023-04-17,2842.484619140625
2023-04-18,2829.509765625
2023-04-19,2924.824462890625
2023-04-20,2908.85595703125
2023-04-21,2915.343505859375
2023-04-24,2916.34130859375
2023-04-25,2966.243896484375
2023-04-26,3001.176513671875
2023-04-27,2957.26171875
2023-04-28,2921.331787109375
2023-05-02,2877.915771484375
2023-05-03,2879.412841796875
2023-05-04,2799.069091796875
2023-05-05,2798.5693359375
2023-05-09,2795.07666015625
2023-05-10,2748.666259765625
2023-05-11,2722.21826171875
2023-05-12,2703.75390625
2023-05-15,2709.7421875
2023-05-16,2714.732421875
2023-05-17,2669.320556640625
2023-05-18,2650.8564453125
2023-05-19,2661.3359375
2023-05-22,2673.3125
2023-05-23,2733.196533203125
2023-05-24,2731.200439453125
2023-05-25,2657.843017578125
2023-05-26,2664.82958984375
2023-05-30,2592.469482421875
2023-05-31,2549.55322265625
2023-06-01,2552.547119140625
2023-06-02,2565.521728515625
2023-06-05,2565.521728515625
2023-06-06,2603.947265625
2023-06-07,2581.989990234375
2023-06-08,2576.500732421875
2023-06-09,2585.4833984375
2023-06-12,2574.005859375
2023-06-13,2572.50830078125
2023-06-14,2565.023193359375
2023-06-15,2573.50634765625
2023-06-16,2575.5029296875
2023-06-19,2565.521728515625
2023-06-20,2565.023193359375
2023-06-21,2591.471435546875
2023-06-22,2584.48486328125
2023-06-23,2619.916259765625
2023-06-26,2608.9375
2023-06-27,2597.958984375
2023-06-28,2594.465576171875
2023-06-29,2596.96044921875
2023-06-30,2602.948974609375
2023-07-03,2640.376708984375
2023-07-04,2643.869873046875
2023-07-05,2616.42333984375
2023-07-06,2582.988037109375
2023-07-07,2569.015380859375
2023-07-10,2555.541015625
2023-07-11,2545.560791015625
2023-07-12,2585.982177734375
2023-07-13,2518.6748046875
2023-07-14,2519.673095703125
2023-07-17,2518.17578125
2023-07-18,2546.1279296875
2023-07-19,2607.522216796875
2023-07-20,2659.432861328125
2023-07-21,2645.45751953125
2023-07-24,2650.448974609375
2023-07-25,2629.48486328125
2023-07-26,2627.987060546875
2023-07-27,2636.47265625
2023-07-28,2641.96337890625
2023-07-31,2611.016357421875
2023-08-01,2608.021484375
2023-08-02,2588.554443359375
2023-08-03,2572.58251953125
2023-08-04,2557.608154296875
2023-08-07,2552.117431640625
2023-08-08,2539.638916015625
2023-08-09,2568.5888671875
2023-08-10,2590.052001953125
2023-08-11,2537.143310546875
2023-08-14,2549.122802734375
2023-08-15,2495.7138671875
2023-08-16,2480.240966796875
2023-08-17,2482.736328125
2023-08-18,2520.67138671875
2023-08-21,2514.681640625
2023-08-22,2529.65625
2023-08-23,2545.628173828125
2023-08-24,2572.58251953125
2023-08-25,2584.561767578125
2023-08-29,2606.524169921875
2023-08-30,2621.997314453125
2023-08-31,2618.004150390625
2023-09-01,2603.529541015625
2023-09-04,2577.074462890625
2023-09-05,2582.06591796875
2023-09-06,2579.0712890625
2023-09-07,2577.074462890625
2023-09-08,2587.556396484375
2023-09-11,2633.97705078125
2023-09-12,2665.422607421875
2023-09-13,2668.9169921875
2023-09-14,2702.8583984375
2023-09-15,2697.367919921875
2023-09-18,2693.374755859375
2023-09-19,2715.33740234375
2023-09-20,2730.311279296875
2023-09-21,2720.827880859375
2023-09-22,2705.3544921875
2023-09-25,2617.50537109375
2023-09-26,2641.96337890625
2023-09-27,2620.0009765625
2023-09-28,2566.658203125
2023-09-29,2573.148193359375
2023-10-02,2527.21728515625
2023-10-03,2503.252685546875
2023-10-04,2459.81787109375
2023-10-05,2504.750244140625
2023-10-06,2479.28857421875
2023-10-09,2502.254150390625
2023-10-10,2536.70263671875
2023-10-11,2538.699951171875
2023-10-12,2533.208251953125
2023-10-13,2443.342529296875
2023-10-16,2482.2841796875
2023-10-17,2487.776123046875
2023-10-18,2502.753662109375
2023-10-19,2484.28125
2023-10-20,2451.330810546875
2023-10-23,2445.33984375
2023-10-24,2438.849365234375
2023-10-25,2459.318603515625
2023-10-26,2454.326416015625
2023-10-27,2399.408447265625
2023-10-30,2445.8388671875
2023-10-31,2450.332275390625
2023-11-01,2471.30078125
2023-11-02,2507.246826171875
2023-11-03,2522.7236328125
2023-11-06,2509.742919921875
2023-11-07,2518.230712890625
2023-11-08,2522.7236328125
2023-11-09,2529.71337890625
2023-11-10,2473.297607421875
2023-11-13,2538.699951171875
2023-11-14,2516.2333984375
2023-11-15,2514.23681640625
2023-11-16,2495.264892578125
2023-11-17,2517.73095703125
2023-11-20,2521.22607421875
2023-11-21,2522.7236328125
2023-11-22,2551.18115234375
2023-11-23,2552.678955078125
2023-11-24,2551.18115234375
2023-11-27,2545.190185546875
2023-11-28,2546.1884765625
2023-11-29,2510.74169921875
2023-11-30,2508.24560546875
2023-12-01,2504.251708984375
2023-12-04,2519.72802734375
2023-12-05,2483.7822265625
2023-12-06,2276.09326171875
2023-12-07,2303.05322265625
2023-12-08,2313.03759765625
2023-12-11,2289.07373046875
2023-12-12,2290.5712890625
2023-12-13,2285.57861328125
2023-12-14,2357.47119140625
2023-12-15,2308.044921875
2023-12-18,2320.5263671875
2023-12-19,2318.030029296875
2023-12-20,2332.508544921875
2023-12-21,2281.649169921875
2023-12-22,2287.142578125
2023-12-27,2283.1474609375
2023-12-28,2279.651611328125
2023-12-29,2292.635498046875
2024-01-02,2328.59033203125
2024-01-03,2330.088623046875
2024-01-04,2363.546875
2024-01-05,2357.054931640625
2024-01-08,2368.04150390625
2024-01-09,2370.03857421875
2024-01-10,2349.564453125
2024-01-11,2346.568115234375
2024-01-12,2345.070068359375
2024-01-15,2347.0673828125
2024-01-16,2346.06884765625
2024-01-17,2316.605712890625
2024-01-18,2286.143798828125
2024-01-19,2304.62060546875
2024-01-22,2331.5869140625
2024-01-23,2292.13623046875
2024-01-24,2310.613037109375
2024-01-25,2289.63916015625
2024-01-26,2330.088623046875
2024-01-29,2352.06103515625
2024-01-30,2349.064697265625
2024-01-31,2335.58154296875
2024-02-01,2336.580810546875
2024-02-02,2362.048828125
2024-02-05,2375.032470703125
2024-02-06,2359.052734375
2024-02-07,2316.10595703125
2024-02-08,2480.900146484375
2024-02-09,2417.97900390625
2024-02-12,2431.961669921875
2024-02-13,2405.494140625
2024-02-14,2396.00634765625
2024-02-15,2418.977783203125
2024-02-16,2410.488037109375
2024-02-19,2366.54345703125
2024-02-20,2380.525634765625
2024-02-21,2367.5419921875
2024-02-22,2379.02783203125
2024-02-23,2385.02001953125
2024-02-26,2368.54052734375
2024-02-27,2361.050048828125
2024-02-28,2330.588134765625
2024-02-29,2342.07373046875
2024-03-01,2331.5869140625
2024-03-04,2291.137451171875
2024-03-05,2300.62548828125
2024-03-06,2298.628173828125
2024-03-07,2286.143798828125
2024-03-08,2283.64697265625
2024-03-11,2316.10595703125
2024-03-12,2363.546875
2024-03-13,2392.510498046875
2024-03-14,2377.529296875
2024-03-15,2337.579345703125
2024-03-18,2396.00634765625
2024-03-19,2408.990234375
2024-03-20,2391.511962890625
2024-03-21,2359.6328125
2024-03-22,2373.618896484375
2024-03-25,2373.118896484375
2024-03-26,2363.62841796875
2024-03-27,2386.605712890625
2024-03-28,2403.58837890625
2024-04-02,2401.590576171875
2024-04-03,2373.618896484375
2024-04-04,2353.638671875
2024-04-05,2326.665771484375
2024-04-08,2329.662841796875
2024-04-09,2315.6767578125
2024-04-10,2305.686767578125
2024-04-11,2300.69189453125
2024-04-12,2304.687744140625
2024-04-15,2284.70751953125
2024-04-16,2264.727783203125
2024-04-17,2273.718994140625
2024-04-18,2290.70166015625
2024-04-19,2307.684814453125
2024-04-22,2357.634521484375
2024-04-23,2357.634521484375
2024-04-24,2343.648681640625
2024-04-25,2334.65771484375
2024-04-26,2323.6689453125
2024-04-29,2342.649658203125
2024-04-30,2348.643798828125
2024-05-01,2346.64599609375
2024-05-02,2368.6240234375
2024-05-03,2352.6396484375
2024-05-07,2384.607421875
2024-05-08,2403.58837890625
2024-05-09,2398.593505859375
2024-05-10,2430.561279296875
2024-05-13,2457.5341796875
2024-05-14,2462.529296875
2024-05-15,2463.528076171875
2024-05-16,2483.50830078125
2024-05-17,2472.51953125
2024-05-20,2473.5185546875
2024-05-21,2470.521240234375
2024-05-22,2461.530517578125
2024-05-23,2421.570556640625
2024-05-24,2387.6044921875
2024-05-28,2378.61376953125
2024-05-29,2353.638671875
2024-05-30,2386.605712890625
2024-05-31,2412.57958984375
2024-06-03,2432.5595703125
2024-06-04,2419.57275390625
2024-06-05,2424.5673828125
2024-06-06,2431.560302734375
2024-06-07,2434.557373046875
2024-06-10,2399.592529296875
2024-06-11,2385.6064453125
2024-06-12,2378.61376953125
2024-06-13,2375.61669921875
2024-06-14,2389.6025390625
2024-06-17,2406.585693359375
2024-06-18,2422.569580078125
2024-06-19,2437.55419921875
2024-06-20,2457.5341796875
2024-06-21,2485.50634765625
2024-06-24,2532.45947265625
2024-06-25,2512.479248046875
2024-06-26,2508.483154296875
2024-06-27,2431.13134765625
2024-06-28,2428.134033203125
2024-07-01,2449.11767578125
2024-07-02,2431.13134765625
2024-07-03,2453.11474609375
2024-07-04,2468.10302734375
2024-07-05,2458.110595703125
2024-07-08,2456.112548828125
2024-07-09,2475.09765625
2024-07-10,2486.08935546875
2024-07-11,2480.093994140625
2024-07-12,2505.074462890625
2024-07-15,2474.0986328125
2024-07-16,2462.10791015625
2024-07-17,2495.082275390625
2024-07-18,2554.037109375
2024-07-19,2563.030029296875
2024-07-22,2587.01171875
2024-07-23,2583.014892578125
2024-07-24,2574.021728515625
2024-07-25,2710.91650390625
2024-07-26,2726.904052734375
2024-07-29,2759.878662109375
2024-07-30,2757.880615234375
2024-07-31,2742.89208984375
2024-08-01,2794.85205078125
2024-08-02,2785.85888671875
2024-08-05,2690.931884765625
2024-08-06,2711.915771484375
2024-08-07,2781.86181640625
2024-08-08,2800.847412109375
2024-08-09,2798.848876953125
2024-08-12,2798.848876953125
2024-08-13,2797.849853515625
2024-08-14,2807.842041015625
2024-08-15,2796.8505859375
2024-08-16,2771.86962890625
2024-08-19,2778.864501953125
2024-08-20,2768.871826171875
2024-08-21,2768.871826171875
2024-08-22,2763.875732421875
2024-08-23,2756.88134765625
2024-08-27,2786.85791015625
2024-08-28,2805.84375
2024-08-29,2813.837158203125
2024-08-30,2833.822265625
2024-09-02,2848.810546875
2024-09-03,2864.798095703125
2024-09-04,2898.772216796875
2024-09-05,2907.76513671875
2024-09-06,2926.75048828125
2024-09-09,2970.717041015625
2024-09-10,2956.727783203125
2024-09-11,2981.70849609375
2024-09-12,2947.73486328125
2024-09-13,2962.722900390625
2024-09-16,2967.71923828125
2024-09-17,2897.77294921875
2024-09-18,2865.797607421875
2024-09-19,2822.83056640625
2024-09-20,2807.842041015625
2024-09-23,2836.819580078125
2024-09-24,2843.814697265625
2024-09-25,2839.8173828125
2024-09-26,2760.450927734375
2024-09-27,2772.444091796875
2024-09-30,2722.47216796875
2024-10-01,2753.45458984375
2024-10-02,2705.481689453125
2024-10-03,2682.494384765625
2024-10-04,2679.49609375
2024-10-07,2687.49169921875
2024-10-08,2683.494140625
2024-10-09,2703.482666015625
2024-10-10,2698.4853515625
2024-10-11,2675.498291015625
2024-10-14,2697.486083984375
2024-10-15,2703.482666015625
2024-10-16,2748.45751953125
2024-10-17,2726.47021484375
2024-10-18,2638.51904296875
2024-10-21,2629.524169921875
2024-10-22,2667.503173828125
2024-10-23,2663.50537109375
2024-10-24,2653.5107421875
2024-10-25,2656.50927734375
2024-10-28,2677.49755859375
2024-10-29,2655.509765625
2024-10-30,2646.514892578125
2024-10-31,2693.48828125
2024-11-01,2703.482666015625
2024-11-04,2697.486083984375
2024-11-05,2719.473876953125
2024-11-06,2737.4638671875
2024-11-07,2729.46826171875
2024-11-08,2731.467041015625
2024-11-11,2738.463134765625
2024-11-12,2754.454345703125
2024-11-13,2776.44189453125
2024-11-14,2801.427734375
2024-11-15,2865.391845703125
2024-11-18,2880.383544921875
2024-11-19,2904.3701171875
2024-11-20,2916.36328125
2024-11-21,2921.3603515625
2024-11-22,2967.33447265625
2024-11-25,2969.333740234375
2024-11-26,2991.3212890625
2024-11-27,3008.3115234375
2024-11-28,2978.328369140625
2024-11-29,2986.32421875
2024-12-02,2998.317138671875
2024-12-03,2944.347412109375
2024-12-04,2929.356201171875
2024-12-05,2969.333740234375
2024-12-06,2966.335205078125
2024-12-09,2981.32666015625
2024-12-10,2967.33447265625
2024-12-11,2997.31787109375
2024-12-12,2968.334228515625
2024-12-13,2990.32177734375
2024-12-16,2977.3291015625
2024-12-17,2942.348876953125
2024-12-18,2948.34521484375
2024-12-19,2892.9541015625
2024-12-20,2877.959716796875
2024-12-23,2873.9609375
2024-12-24,2878.959228515625
2024-12-27,2891.95458984375
2024-12-30,2873.9609375
2024-12-31,2878.959228515625
2025-01-02,2950.933349609375
2025-01-03,2971.92578125
2025-01-06,2966.927490234375
2025-01-07,2960.9296875
2025-01-08,2967.92724609375
2025-01-09,2989.919189453125
2025-01-10,2964.92822265625
2025-01-13,2931.940185546875
2025-01-14,2914.9462890625
2025-01-15,2903.9501953125
2025-01-16,2909.947998046875
2025-01-17,2960.9296875
2025-01-20,2957.930908203125
2025-01-21,2951.932861328125
2025-01-22,2957.930908203125
2025-01-23,2995.9169921875
2025-01-24,3006.912841796875
2025-01-27,3148.86181640625
2025-01-28,3171.853515625
2025-01-29,3169.85400390625
2025-01-30,3176.851806640625
2025-01-31,3195.8447265625
2025-02-03,3198.84375
2025-02-04,3218.83642578125
2025-02-05,3282.813232421875
2025-02-06,3328.796630859375
2025-02-07,3346.790283203125
2025-02-10,3388.77490234375
2025-02-11,3391.77392578125
2025-02-12,3392.7734375
2025-02-13,3093.8818359375
2025-02-14,3088.88330078125
2025-02-17,3023.906982421875
2025-02-18,3023.906982421875
2025-02-19,3028.905029296875
2025-02-20,3033.9033203125
2025-02-21,2963.928466796875
2025-02-24,3012.910888671875
2025-02-25,3022.9072265625
2025-02-26,3067.89111328125
2025-02-27,3065.8916015625
2025-02-28,3085.884521484375
2025-03-03,3102.87841796875
2025-03-04,3154.859619140625
2025-03-05,3077.887451171875
2025-03-06,3091.88232421875
2025-03-07,3143.86376953125
2025-03-10,3152.860107421875
2025-03-11,3152.860107421875
2025-03-12,3173.852783203125
2025-03-13,3188.84716796875
2025-03-14,3163.8564453125
2025-03-17,3198.84375
2025-03-18,3163.8564453125
2025-03-19,3170.853759765625
2025-03-20,3154.859619140625
2025-03-21,3160.857421875
2025-03-24,3150.861083984375
2025-03-25,3134.866943359375
2025-03-26,3149.861328125
2025-03-27,3104.4697265625
2025-03-28,3123.466552734375
2025-03-31,3181.45654296875
2025-04-01,3190.455078125
2025-04-02,3119.46728515625
2025-04-03,3181.45654296875
2025-04-04,3100.470458984375
2025-04-07,3049.479248046875
2025-04-08,3139.4638671875
2025-04-09,3079.47412109375
2025-04-10,3086.472900390625
2025-04-11,3154.461181640625
2025-04-14,3161.4599609375
2025-04-15,3197.453857421875
2025-04-16,3171.458251953125
2025-04-17,3163.459716796875
2025-04-22,3194.454345703125
2025-04-23,3175.457763671875
2025-04-24,3179.45703125
2025-04-25,3140.463623046875
2025-04-28,3150.4619140625
2025-04-29,3155.4609375
2025-04-30,3247.4453125
2025-05-01,3235.447509765625
2025-05-02,3224.44921875
2025-05-06,3295.437255859375
2025-05-07,3295.437255859375
2025-05-08,3238.44677734375
2025-05-09,3134.464599609375
2025-05-12,3085.472900390625
2025-05-13,3030.482421875
2025-05-14,3024.4833984375
2025-05-15,3076.474609375
2025-05-16,3186.455810546875
2025-05-19,3223.449462890625
2025-05-20,3287.4384765625
2025-05-21,3312.434326171875
2025-05-22,3293.4375
2025-05-23,3334.430419921875
2025-05-27,3318.43310546875
2025-05-28,3333.4306640625
2025-05-29,3304.435546875
2025-05-30,3333.4306640625
2025-06-02,3341.42919921875
2025-06-03,3390.4208984375
2025-06-04,3390.4208984375
2025-06-05,3496.40283203125
2025-06-06,3519.39892578125
2025-06-09,3527.3974609375
2025-06-10,3499.40234375
2025-06-11,3570.39013671875
2025-06-12,3553.39306640625
2025-06-13,3587.38720703125
2025-06-16,3619.3818359375
2025-06-17,3613.3828125
2025-06-18,3661.374755859375
2025-06-19,3651.37646484375
2025-06-20,3640.378173828125
2025-06-23,3599.38525390625
2025-06-24,3559.39208984375
2025-06-25,3516.3994140625
2025-06-26,3443.0
2025-06-27,3430.0
2025-06-30,3463.0
2025-07-01,3418.0
2025-07-02,3464.0
2025-07-03,3530.0
2025-07-04,3543.0
2025-07-07,3563.0
2025-07-08,3528.0
2025-07-09,3599.0
2025-07-10,3707.0
2025-07-11,3788.0
2025-07-14,3850.0
2025-07-15,3818.0
2025-07-16,3873.0
2025-07-17,3813.0
2025-07-18,3812.0
2025-07-21,3836.0
2025-07-22,3853.0
2025-07-23,3846.0
2025-07-24,3913.0
2025-07-25,3900.0
2025-07-28,3869.0
2025-07-29,3934.0
2025-07-30,3988.0
2025-07-31,4040.0
2025-08-01,4131.0
2025-08-04,4184.0
2025-08-05,4198.0
2025-08-06,4233.0
2025-08-07,4189.0
2025-08-08,4228.0
2025-08-11,4314.0
2025-08-12,4288.0
2025-08-13,4200.0
2025-08-14,4238.0
2025-08-15,4198.0
2025-08-18,4260.0
2025-08-19,4236.0
2025-08-20,4351.0
2025-08-21,4393.0
2025-08-22,4315.0
