Date,TW.L
2023-01-20,112.74026489257812
2023-01-23,113.28924560546875
2023-01-24,115.63488006591797
2023-01-25,115.78460693359375
2023-01-26,116.68292999267578
2023-01-27,118.57939910888672
2023-01-30,116.4832992553711
2023-01-31,116.98237609863281
2023-02-01,118.37976837158203
2023-02-02,126.26510620117188
2023-02-03,123.86955261230469
2023-02-06,120.77531433105469
2023-02-07,120.67550659179688
2023-02-08,121.92318725585938
2023-02-09,122.37234497070312
2023-02-10,121.52392578125
2023-02-13,117.88070678710938
2023-02-14,119.07847595214844
2023-02-15,120.47587585449219
2023-02-16,120.97494506835938
2023-02-17,119.976806640625
2023-02-20,122.12281799316406
2023-02-21,119.77717590332031
2023-02-22,120.37606048583984
2023-02-23,121.22447967529297
2023-02-24,119.62745666503906
2023-02-27,122.62188720703125
2023-02-28,122.97123718261719
2023-03-01,117.93061065673828
2023-03-02,116.53321075439453
2023-03-03,117.98051452636719
2023-03-06,118.6792221069336
2023-03-07,119.67736053466797
2023-03-08,121.02486419677734
2023-03-09,118.32987213134766
2023-03-10,115.58496856689453
2023-03-13,114.23748016357422
2023-03-14,114.7365493774414
2023-03-15,113.33915710449219
2023-03-16,115.88440704345703
2023-03-17,113.68850708007812
2023-03-20,113.93803405761719
2023-03-21,116.58312225341797
2023-03-22,115.78460693359375
2023-03-23,115.98423767089844
2023-03-24,115.28553009033203
2023-03-27,117.08218383789062
2023-03-28,117.7309799194336
2023-03-29,121.12466430664062
2023-03-30,119.02554321289062
2023-03-31,118.77592468261719
2023-04-03,117.72744750976562
2023-04-04,116.62906646728516
2023-04-05,113.28396606445312
2023-04-06,114.88162231445312
2023-04-11,117.17826080322266
2023-04-12,117.87723541259766
2023-04-13,120.27371978759766
2023-04-14,121.42202758789062
2023-04-17,122.96977996826172
2023-04-18,123.41911315917969
2023-04-19,122.86991119384766
2023-04-20,121.22232818603516
2023-04-21,122.17093658447266
2023-04-24,121.27225494384766
2023-04-25,120.92276763916016
2023-04-26,125.41617584228516
2023-04-27,125.56595611572266
2023-04-28,128.0123748779297
2023-05-02,128.06231689453125
2023-05-03,126.26493835449219
2023-05-04,124.76713562011719
2023-05-05,125.86553192138672
2023-05-09,123.91837310791016
2023-05-10,125.36625671386719
2023-05-11,123.36918640136719
2023-05-12,124.46758270263672
2023-05-15,125.71574401855469
2023-05-16,126.36479949951172
2023-05-17,125.46611022949219
2023-05-18,126.11516571044922
2023-05-19,123.76860046386719
2023-05-22,124.36772155761719
2023-05-23,122.91983032226562
2023-05-24,117.32804107666016
2023-05-25,117.22818756103516
2023-05-26,115.48074340820312
2023-05-30,115.43081665039062
2023-05-31,114.0328598022461
2023-06-01,115.08132934570312
2023-06-02,117.87723541259766
2023-06-05,117.72744750976562
2023-06-06,117.47782897949219
2023-06-07,116.62906646728516
2023-06-08,115.13126373291016
2023-06-09,113.7332992553711
2023-06-12,114.43228912353516
2023-06-13,110.73770141601562
2023-06-14,110.1884994506836
2023-06-15,109.1899642944336
2023-06-16,109.73915100097656
2023-06-19,107.6921615600586
2023-06-20,108.1415023803711
2023-06-21,104.3470687866211
2023-06-22,102.5496826171875
2023-06-23,100.55261993408203
2023-06-26,102.49977111816406
2023-06-27,102.5496826171875
2023-06-28,103.19874572753906
2023-06-29,102.10035705566406
2023-06-30,102.5996322631836
2023-07-03,103.34852600097656
2023-07-04,103.64808654785156
2023-07-05,102.00050354003906
2023-07-06,99.55408477783203
2023-07-07,100.30298614501953
2023-07-10,100.45276641845703
2023-07-11,101.85072326660156
2023-07-12,104.69654846191406
2023-07-13,104.3470687866211
2023-07-14,104.6466293334961
2023-07-17,103.94764709472656
2023-07-18,108.7406234741211
2023-07-19,116.12979888916016
2023-07-20,116.52920532226562
2023-07-21,116.42935943603516
2023-07-24,115.38088989257812
2023-07-25,115.58059692382812
2023-07-26,115.88016510009766
2023-07-27,116.12979888916016
2023-07-28,115.18118286132812
2023-07-31,114.1826400756836
2023-08-01,113.9330062866211
2023-08-02,117.17826080322266
2023-08-03,118.77592468261719
2023-08-04,118.82584381103516
2023-08-07,118.17678833007812
2023-08-08,117.72744750976562
2023-08-09,117.82730865478516
2023-08-10,119.22525024414062
2023-08-11,117.52774047851562
2023-08-14,116.27957153320312
2023-08-15,116.02994537353516
2023-08-16,115.38088989257812
2023-08-17,113.68338012695312
2023-08-18,112.43521118164062
2023-08-21,107.6422348022461
2023-08-22,109.0401840209961
2023-08-23,111.0871810913086
2023-08-24,110.3382797241211
2023-08-25,109.14004516601562
2023-08-29,112.7347640991211
2023-08-30,114.93155670166016
2023-08-31,114.13272094726562
2023-09-01,113.83316040039062
2023-09-04,113.88308715820312
2023-09-05,113.23403930664062
2023-09-06,112.7347640991211
2023-09-07,112.6848373413086
2023-09-08,112.93447875976562
2023-09-11,114.38235473632812
2023-09-12,114.98147583007812
2023-09-13,117.82730865478516
2023-09-14,118.02700805664062
2023-09-15,118.62614440917969
2023-09-18,115.58059692382812
2023-09-19,115.13126373291016
2023-09-20,121.52189636230469
2023-09-21,121.37210845947266
2023-09-22,120.62321472167969
2023-09-25,120.37358093261719
2023-09-26,120.12394714355469
2023-09-27,118.42642211914062
2023-09-28,114.93155670166016
2023-09-29,117.12833404541016
2023-10-02,115.43081665039062
2023-10-03,113.68338012695312
2023-10-04,111.78616333007812
2023-10-05,113.0842514038086
2023-10-06,114.33243560791016
2023-10-09,113.5335922241211
2023-10-10,117.07839965820312
2023-10-11,116.57913208007812
2023-10-12,110.88304138183594
2023-10-13,108.98503875732422
2023-10-16,109.28472900390625
2023-10-17,111.63225555419922
2023-10-18,106.88726043701172
2023-10-19,104.83940887451172
2023-10-20,104.6396255493164
2023-10-23,104.4398422241211
2023-10-24,106.2379379272461
2023-10-25,106.28788757324219
2023-10-26,107.08704376220703
2023-10-27,108.83519744873047
2023-10-30,109.53445434570312
2023-10-31,110.6832504272461
2023-11-01,110.23372650146484
2023-11-02,111.73214721679688
2023-11-03,114.1795654296875
2023-11-06,113.03077697753906
2023-11-07,115.0286636352539
2023-11-08,115.4282455444336
2023-11-09,118.47502899169922
2023-11-10,116.97660827636719
2023-11-13,118.9745101928711
2023-11-14,124.0191879272461
2023-11-15,123.41981506347656
2023-11-16,123.1201400756836
2023-11-17,125.56754302978516
2023-11-20,126.06702423095703
2023-11-21,127.66534423828125
2023-11-22,126.01708221435547
2023-11-23,126.01708221435547
2023-11-24,126.16692352294922
2023-11-27,127.4655532836914
2023-11-28,126.86618041992188
2023-11-29,128.96397399902344
2023-11-30,129.4134979248047
2023-12-01,130.86196899414062
2023-12-04,131.61117553710938
2023-12-05,132.6600799560547
2023-12-06,134.5081024169922
2023-12-07,136.95555114746094
2023-12-08,137.35511779785156
2023-12-11,137.55490112304688
2023-12-12,137.15533447265625
2023-12-13,137.30517578125
2023-12-14,142.2499542236328
2023-12-15,143.44869995117188
2023-12-18,143.29885864257812
2023-12-19,143.9481658935547
2023-12-20,144.64743041992188
2023-12-21,143.79830932617188
2023-12-22,145.0469970703125
2023-12-27,144.747314453125
2023-12-28,144.64743041992188
2023-12-29,146.89505004882812
2024-01-02,143.99810791015625
2024-01-03,142.6495361328125
2024-01-04,144.0480499267578
2024-01-05,144.24783325195312
2024-01-08,148.0937957763672
2024-01-09,145.89610290527344
2024-01-10,148.24363708496094
2024-01-11,143.39874267578125
2024-01-12,143.89820861816406
2024-01-15,144.59747314453125
2024-01-16,144.44764709472656
2024-01-17,140.75152587890625
2024-01-18,142.99916076660156
2024-01-19,142.94921875
2024-01-22,146.54542541503906
2024-01-23,143.6984405517578
2024-01-24,144.14794921875
2024-01-25,144.84722900390625
2024-01-26,146.14585876464844
2024-01-29,144.8971710205078
2024-01-30,147.34457397460938
2024-01-31,148.04383850097656
2024-02-01,146.3955841064453
2024-02-02,146.79515075683594
2024-02-05,144.99705505371094
2024-02-06,146.89505004882812
2024-02-07,148.59326171875
2024-02-08,145.09695434570312
2024-02-09,146.7451934814453
2024-02-12,147.7941131591797
2024-02-13,141.3009490966797
2024-02-14,143.6984405517578
2024-02-15,145.54647827148438
2024-02-16,145.54647827148438
2024-02-19,145.99600219726562
2024-02-20,145.49652099609375
2024-02-21,146.54542541503906
2024-02-22,145.94606018066406
2024-02-23,145.84616088867188
2024-02-26,141.75047302246094
2024-02-27,140.4019012451172
2024-02-28,133.70896911621094
2024-02-29,137.7047576904297
2024-03-01,140.05226135253906
2024-03-04,139.30307006835938
2024-03-05,138.6537628173828
2024-03-06,138.8035888671875
2024-03-07,139.5028533935547
2024-03-08,139.55279541015625
2024-03-11,139.25311279296875
2024-03-12,140.4518585205078
2024-03-13,140.05226135253906
2024-03-14,140.35195922851562
2024-03-15,139.60275268554688
2024-03-18,139.15322875976562
2024-03-19,136.90560913085938
2024-03-20,137.7047576904297
2024-03-21,142.10011291503906
2024-03-22,140.5017852783203
2024-03-25,139.25311279296875
2024-03-26,140.4019012451172
2024-03-27,140.1022186279297
2024-03-28,136.95237731933594
2024-04-02,132.75537109375
2024-04-03,132.85528564453125
2024-04-04,134.0044708251953
2024-04-05,132.25570678710938
2024-04-08,133.2550048828125
2024-04-09,131.7061004638672
2024-04-10,129.80746459960938
2024-04-11,130.15721130371094
2024-04-12,134.50411987304688
2024-04-15,134.05442810058594
2024-04-16,131.75607299804688
2024-04-17,130.90667724609375
2024-04-18,131.8060302734375
2024-04-19,130.6568603515625
2024-04-22,132.10581970214844
2024-04-23,133.75465393066406
2024-04-24,131.30638122558594
2024-04-25,131.35635375976562
2024-04-26,134.20433044433594
2024-04-29,134.90382385253906
2024-04-30,131.8060302734375
2024-05-01,130.45700073242188
2024-05-02,133.60475158691406
2024-05-03,139.100830078125
2024-05-07,141.29925537109375
2024-05-08,140.69969177246094
2024-05-09,143.0979766845703
2024-05-10,144.19720458984375
2024-05-13,143.0979766845703
2024-05-14,142.89813232421875
2024-05-15,147.045166015625
2024-05-16,148.79391479492188
2024-05-17,149.2436065673828
2024-05-20,148.94381713867188
2024-05-21,146.84530639648438
2024-05-22,144.94667053222656
2024-05-23,147.69471740722656
2024-05-24,148.79391479492188
2024-05-28,146.59548950195312
2024-05-29,144.6968536376953
2024-05-30,146.09584045410156
2024-05-31,147.045166015625
2024-06-03,148.64402770996094
2024-06-04,149.6932830810547
2024-06-05,151.19223022460938
2024-06-06,152.04161071777344
2024-06-07,149.5433807373047
2024-06-10,149.49342346191406
2024-06-11,148.14439392089844
2024-06-12,152.2914276123047
2024-06-13,149.49342346191406
2024-06-14,148.19436645507812
2024-06-17,148.54409790039062
2024-06-18,147.29498291015625
2024-06-19,143.64759826660156
2024-06-20,144.4969940185547
2024-06-21,143.8974151611328
2024-06-24,143.8974151611328
2024-06-25,143.59762573242188
2024-06-26,142.04873657226562
2024-06-27,141.69898986816406
2024-06-28,142.04873657226562
2024-07-01,143.6975555419922
2024-07-02,144.5469512939453
2024-07-03,147.39491271972656
2024-07-04,148.69400024414062
2024-07-05,152.89100646972656
2024-07-08,154.29000854492188
2024-07-09,150.59263610839844
2024-07-10,151.54196166992188
2024-07-11,154.3899383544922
2024-07-12,156.93812561035156
2024-07-15,156.58836364746094
2024-07-16,156.93812561035156
2024-07-17,155.83889770507812
2024-07-18,156.08871459960938
2024-07-19,155.93882751464844
2024-07-22,155.43919372558594
2024-07-23,155.8888702392578
2024-07-24,156.48843383789062
2024-07-25,156.3885040283203
2024-07-26,158.7867889404297
2024-07-29,159.5362548828125
2024-07-30,158.4370574951172
2024-07-31,159.23648071289062
2024-08-01,159.33639526367188
2024-08-02,154.4898681640625
2024-08-05,151.54196166992188
2024-08-06,151.8917236328125
2024-08-07,153.84033203125
2024-08-08,153.5904998779297
2024-08-09,157.0380401611328
2024-08-12,157.887451171875
2024-08-13,158.3870849609375
2024-08-14,164.13299560546875
2024-08-15,163.38352966308594
2024-08-16,161.43492126464844
2024-08-19,163.7332763671875
2024-08-20,165.43206787109375
2024-08-21,165.531982421875
2024-08-22,164.08302307128906
2024-08-23,165.73184204101562
2024-08-27,160.63548278808594
2024-08-28,159.7361297607422
2024-08-29,159.6361846923828
2024-08-30,160.93527221679688
2024-09-02,162.4342041015625
2024-09-03,160.93527221679688
2024-09-04,156.73828125
2024-09-05,159.38636779785156
2024-09-06,158.58694458007812
2024-09-09,159.08657836914062
2024-09-10,160.68545532226562
2024-09-11,160.28573608398438
2024-09-12,163.8332061767578
2024-09-13,165.23220825195312
2024-09-16,165.43206787109375
2024-09-17,166.78109741210938
2024-09-18,166.13157653808594
2024-09-19,168.72970581054688
2024-09-20,165.43206787109375
2024-09-23,166.93099975585938
2024-09-24,165.23220825195312
2024-09-25,162.78395080566406
2024-09-26,164.08302307128906
2024-09-27,165.38209533691406
2024-09-30,164.18295288085938
2024-10-01,164.4827423095703
2024-10-02,162.98382568359375
2024-10-03,165.08230590820312
2024-10-04,165.681884765625
2024-10-07,162.2843017578125
2024-10-08,160.485595703125
2024-10-09,159.7361297607422
2024-10-10,151.88735961914062
2024-10-11,155.18600463867188
2024-10-14,156.6853790283203
2024-10-15,160.08396911621094
2024-10-16,165.63169860839844
2024-10-17,165.98155212402344
2024-10-18,162.88282775878906
2024-10-21,160.28390502929688
2024-10-22,157.5350341796875
2024-10-23,157.43507385253906
2024-10-24,155.73577880859375
2024-10-25,154.8361358642578
2024-10-28,157.93487548828125
2024-10-29,155.93569946289062
2024-10-30,156.73536682128906
2024-10-31,146.2397003173828
2024-11-01,147.3392333984375
2024-11-04,146.08975219726562
2024-11-05,145.5399932861328
2024-11-06,139.59242248535156
2024-11-07,139.8423309326172
2024-11-08,137.49330139160156
2024-11-11,137.49330139160156
2024-11-12,134.24464416503906
2024-11-13,131.39581298828125
2024-11-14,131.89559936523438
2024-11-15,131.54576110839844
2024-11-18,129.0967559814453
2024-11-19,129.9464111328125
2024-11-20,127.047607421875
2024-11-21,127.09758758544922
2024-11-22,129.59654235839844
2024-11-25,130.89601135253906
2024-11-26,129.79647827148438
2024-11-27,130.74607849121094
2024-11-28,129.69651794433594
2024-11-29,130.9459991455078
2024-12-02,129.0967559814453
2024-12-03,127.84727478027344
2024-12-04,129.34664916992188
2024-12-05,127.94723510742188
2024-12-06,128.2471160888672
2024-12-09,128.0471954345703
2024-12-10,127.24752807617188
2024-12-11,126.4478530883789
2024-12-12,125.7981185913086
2024-12-13,124.29873657226562
2024-12-16,124.09882354736328
2024-12-17,124.59861755371094
2024-12-18,124.94847106933594
2024-12-19,121.64982604980469
2024-12-20,122.09964752197266
2024-12-23,122.04966735839844
2024-12-24,121.44991302490234
2024-12-27,120.55028533935547
2024-12-30,120.65023803710938
2024-12-31,122.04966735839844
2025-01-02,122.1996078491211
2025-01-03,118.8010025024414
2025-01-06,119.90055084228516
2025-01-07,114.5527572631836
2025-01-08,110.20455169677734
2025-01-09,111.50402069091797
2025-01-10,109.30492401123047
2025-01-13,108.30533599853516
2025-01-14,109.05502319335938
2025-01-15,114.30286407470703
2025-01-16,111.00422668457031
2025-01-17,114.2029037475586
2025-01-20,115.85222625732422
2025-01-21,116.00216674804688
2025-01-22,114.9026107788086
2025-01-23,118.55110931396484
2025-01-24,116.50196075439453
2025-01-27,118.1012954711914
2025-01-28,120.30038452148438
2025-01-29,118.65106201171875
2025-01-30,120.90013885498047
2025-01-31,120.20043182373047
2025-02-03,119.00093078613281
2025-02-04,117.60150146484375
2025-02-05,120.15044403076172
2025-02-06,119.85057830810547
2025-02-07,116.45197296142578
2025-02-10,119.25082397460938
2025-02-11,117.00175476074219
2025-02-12,115.25247192382812
2025-02-13,117.95135498046875
2025-02-14,116.7518539428711
2025-02-17,115.50237274169922
2025-02-18,114.95259094238281
2025-02-19,113.40322875976562
2025-02-20,115.00257873535156
2025-02-21,114.30286407470703
2025-02-24,114.35284423828125
2025-02-25,113.15333557128906
2025-02-26,114.5527572631836
2025-02-27,111.90384674072266
2025-02-28,113.30327606201172
2025-03-03,111.55399322509766
2025-03-04,111.6539535522461
2025-03-05,111.50402069091797
2025-03-06,110.15457153320312
2025-03-07,114.00299072265625
2025-03-10,112.45362091064453
2025-03-11,113.15333557128906
2025-03-12,112.45362091064453
2025-03-13,110.9542465209961
2025-03-14,112.75350189208984
2025-03-17,113.20331573486328
2025-03-18,114.95259094238281
2025-03-19,115.5523452758789
2025-03-20,115.2024917602539
2025-03-21,112.60356140136719
2025-03-24,113.70310974121094
2025-03-25,114.00299072265625
2025-03-26,113.00340270996094
2025-03-27,108.05000305175781
2025-03-28,109.69999694824219
2025-03-31,108.0999984741211
2025-04-01,108.30000305175781
2025-04-02,106.19999694824219
2025-04-03,108.69999694824219
2025-04-04,103.6500015258789
2025-04-07,103.94999694824219
2025-04-08,105.94999694824219
2025-04-09,101.94999694824219
2025-04-10,104.4000015258789
2025-04-11,104.0999984741211
2025-04-14,106.05000305175781
2025-04-15,109.0
2025-04-16,110.0999984741211
2025-04-17,113.0
2025-04-22,113.9000015258789
2025-04-23,116.5
2025-04-24,115.25
2025-04-25,115.6500015258789
2025-04-28,117.69999694824219
2025-04-29,118.44999694824219
2025-04-30,117.44999694824219
2025-05-01,120.0
2025-05-02,121.19999694824219
2025-05-06,120.25
2025-05-07,119.25
2025-05-08,119.0999984741211
2025-05-09,117.4000015258789
2025-05-12,117.1500015258789
2025-05-13,119.3499984741211
2025-05-14,116.5
2025-05-15,117.0
2025-05-16,118.5999984741211
2025-05-19,118.30000305175781
2025-05-20,120.44999694824219
2025-05-21,120.25
2025-05-22,117.5999984741211
2025-05-23,117.6500015258789
2025-05-27,118.25
2025-05-28,117.75
2025-05-29,119.4000015258789
2025-05-30,119.55000305175781
2025-06-02,116.94999694824219
2025-06-03,114.75
2025-06-04,114.1500015258789
2025-06-05,113.0
2025-06-06,114.19999694824219
2025-06-09,116.3499984741211
2025-06-10,121.69999694824219
2025-06-11,122.55000305175781
2025-06-12,123.25
2025-06-13,121.94999694824219
2025-06-16,121.0999984741211
2025-06-17,120.3499984741211
2025-06-18,120.1500015258789
2025-06-19,119.0
2025-06-20,119.9000015258789
2025-06-23,119.5
2025-06-24,121.0
2025-06-25,119.0
2025-06-26,119.80000305175781
2025-06-27,122.4000015258789
2025-06-30,118.75
2025-07-01,118.44999694824219
2025-07-02,113.30000305175781
2025-07-03,114.9000015258789
2025-07-04,113.05000305175781
2025-07-07,111.9000015258789
2025-07-08,112.55000305175781
2025-07-09,112.1500015258789
2025-07-10,112.6500015258789
2025-07-11,111.1500015258789
2025-07-14,111.55000305175781
2025-07-15,108.80000305175781
2025-07-16,107.69999694824219
2025-07-17,109.9000015258789
2025-07-18,110.5
2025-07-21,111.44999694824219
2025-07-22,111.5
2025-07-23,111.05000305175781
2025-07-24,111.0
2025-07-25,110.69999694824219
2025-07-28,108.9000015258789
2025-07-29,107.1500015258789
2025-07-30,100.44999694824219
2025-07-31,102.25
2025-08-01,101.0999984741211
2025-08-04,101.9000015258789
2025-08-05,101.8499984741211
2025-08-06,101.5
2025-08-07,100.4000015258789
2025-08-08,101.0999984741211
2025-08-11,100.30000305175781
2025-08-12,100.5999984741211
2025-08-13,101.44999694824219
2025-08-14,100.80000305175781
2025-08-15,99.94000244140625
2025-08-18,99.0199966430664
2025-08-19,100.75
2025-08-20,100.19999694824219
2025-08-21,98.77999877929688
2025-08-22,100.69999694824219
