Date,SBILIFE.NS
2025-04-01,1545.25
2025-04-02,1559.8499755859375
2025-04-03,1542.25
2025-04-04,1512.5999755859375
2025-04-07,1460.800048828125
2025-04-08,1488.0
2025-04-09,1481.6500244140625
2025-04-11,1521.9000244140625
2025-04-15,1562.5999755859375
2025-04-16,1565.4000244140625
2025-04-17,1608.199951171875
2025-04-21,1628.5
2025-04-22,1619.0
2025-04-23,1615.5
2025-04-24,1608.199951171875
2025-04-25,1695.0999755859375
2025-04-28,1736.0999755859375
2025-04-29,1730.0999755859375
2025-04-30,1765.800048828125
2025-05-02,1762.199951171875
2025-05-05,1769.9000244140625
2025-05-06,1726.0
2025-05-07,1744.5
2025-05-08,1731.5
2025-05-09,1699.800048828125
2025-05-12,1751.5
2025-05-13,1740.0
2025-05-14,1755.199951171875
2025-05-15,1784.5999755859375
2025-05-16,1773.4000244140625
2025-05-19,1770.0
2025-05-20,1757.800048828125
2025-05-21,1763.9000244140625
2025-05-22,1759.300048828125
2025-05-23,1798.699951171875
2025-05-26,1801.5999755859375
2025-05-27,1803.300048828125
2025-05-28,1807.4000244140625
2025-05-29,1825.0
2025-05-30,1812.199951171875
2025-06-02,1802.5
2025-06-03,1775.300048828125
2025-06-04,1775.9000244140625
2025-06-05,1774.800048828125
2025-06-06,1780.5999755859375
2025-06-09,1790.800048828125
2025-06-10,1785.5
2025-06-11,1799.300048828125
2025-06-12,1766.0
2025-06-13,1755.199951171875
2025-06-16,1797.800048828125
2025-06-17,1800.199951171875
2025-06-18,1797.199951171875
2025-06-19,1789.4000244140625
2025-06-20,1810.9000244140625
2025-06-23,1818.5999755859375
2025-06-24,1843.0
2025-06-25,1842.699951171875
2025-06-26,1860.800048828125
2025-06-27,1850.5999755859375
2025-06-30,1838.300048828125
2025-07-01,1862.5
2025-07-02,1856.800048828125
2025-07-03,1810.199951171875
2025-07-04,1799.699951171875
2025-07-07,1808.300048828125
2025-07-08,1816.9000244140625
2025-07-09,1814.9000244140625
2025-07-10,1810.199951171875
2025-07-11,1835.199951171875
2025-07-14,1851.300048828125
2025-07-15,1824.800048828125
2025-07-16,1829.0999755859375
2025-07-17,1802.800048828125
2025-07-18,1788.4000244140625
2025-07-21,1804.699951171875
2025-07-22,1809.0
2025-07-23,1809.5
2025-07-24,1793.5999755859375
2025-07-25,1832.0999755859375
2025-07-28,1850.5
2025-07-29,1833.4000244140625
2025-07-30,1839.0999755859375
2025-07-31,1840.699951171875
2025-08-01,1796.199951171875
