Date,GETI-B.ST
2023-01-26,221.03871154785156
2023-01-27,217.08824157714844
2023-01-30,223.10801696777344
2023-01-31,220.66249084472656
2023-02-01,225.17730712890625
2023-02-02,243.0485382080078
2023-02-03,235.6178741455078
2023-02-06,231.6674041748047
2023-02-07,235.4297637939453
2023-02-08,237.4049835205078
2023-02-09,231.76144409179688
2023-02-10,225.27137756347656
2023-02-13,224.04859924316406
2023-02-14,224.4248504638672
2023-02-15,222.1674346923828
2023-02-16,220.28623962402344
2023-02-17,220.19219970703125
2023-02-20,218.4991455078125
2023-02-21,216.9941864013672
2023-02-22,220.19219970703125
2023-02-23,216.52389526367188
2023-02-24,207.11798095703125
2023-02-27,211.53875732421875
2023-02-28,212.10311889648438
2023-03-01,205.33087158203125
2023-03-02,199.6873321533203
2023-03-03,206.74176025390625
2023-03-06,208.05857849121094
2023-03-07,207.21205139160156
2023-03-08,204.48431396484375
2023-03-09,208.05857849121094
2023-03-10,205.5189971923828
2023-03-13,209.37539672851562
2023-03-14,214.83082580566406
2023-03-15,212.19717407226562
2023-03-16,216.52389526367188
2023-03-17,214.6427001953125
2023-03-20,214.83082580566406
2023-03-21,214.6427001953125
2023-03-22,222.1674346923828
2023-03-23,224.80108642578125
2023-03-24,228.09315490722656
2023-03-27,228.93966674804688
2023-03-28,225.45948791503906
2023-03-29,232.7020263671875
2023-03-30,235.4297637939453
2023-03-31,237.68716430664062
2023-04-03,239.94459533691406
2023-04-04,240.8851776123047
2023-04-05,244.17726135253906
2023-04-06,243.42477416992188
2023-04-11,243.23666381835938
2023-04-12,242.10794067382812
2023-04-13,243.8950653076172
2023-04-14,243.0485382080078
2023-04-17,243.14260864257812
2023-04-18,244.55348205566406
2023-04-19,242.6723175048828
2023-04-20,245.7762451171875
2023-04-21,249.53858947753906
2023-04-24,252.73663330078125
2023-04-25,249.0683135986328
2023-04-26,241.9198455810547
2023-04-27,246.8452606201172
2023-04-28,248.56675720214844
2023-05-02,240.9156036376953
2023-05-03,242.35018920898438
2023-05-04,241.2025146484375
2023-05-05,241.6807098388672
2023-05-08,240.0548553466797
2023-05-09,235.75108337402344
2023-05-10,233.07318115234375
2023-05-11,238.7158966064453
2023-05-12,237.56822204589844
2023-05-15,244.0717010498047
2023-05-16,241.4894561767578
2023-05-17,239.7679443359375
2023-05-19,247.03651428222656
2023-05-22,243.593505859375
2023-05-23,240.34178161621094
2023-05-24,243.21095275878906
2023-05-25,238.0464324951172
2023-05-26,242.44583129882812
2023-05-29,241.01126098632812
2023-05-30,241.4894561767578
2023-05-31,238.62026977539062
2023-06-01,240.34178161621094
2023-06-02,242.9240264892578
2023-06-05,241.1068878173828
2023-06-07,240.15049743652344
2023-06-08,236.80313110351562
2023-06-09,236.42054748535156
2023-06-12,236.22927856445312
2023-06-13,236.0380096435547
2023-06-14,236.7074737548828
2023-06-15,241.01126098632812
2023-06-16,241.58509826660156
2023-06-19,202.56422424316406
2023-06-20,184.249267578125
2023-06-21,176.932861328125
2023-06-22,174.68533325195312
2023-06-26,173.48983764648438
2023-06-27,173.1551055908203
2023-06-28,178.12835693359375
2023-06-29,177.21978759765625
2023-06-30,180.7106170654297
2023-07-03,177.7458038330078
2023-07-04,178.12835693359375
2023-07-05,174.49404907226562
2023-07-06,171.57705688476562
2023-07-07,171.57705688476562
2023-07-10,173.3463897705078
2023-07-11,174.92442321777344
2023-07-12,177.17196655273438
2023-07-13,176.16773986816406
2023-07-14,176.98068237304688
2023-07-17,176.1199188232422
2023-07-18,184.8231201171875
2023-07-19,184.05799865722656
2023-07-20,183.86671447753906
2023-07-21,183.57980346679688
2023-07-24,183.53196716308594
2023-07-25,184.9187469482422
2023-07-26,185.58822631835938
2023-07-27,188.93560791015625
2023-07-28,188.4095916748047
2023-07-31,187.59664916992188
2023-08-01,190.0354461669922
2023-08-02,186.68807983398438
2023-08-03,185.92295837402344
2023-08-04,186.5446319580078
2023-08-07,184.87094116210938
2023-08-08,183.2450714111328
2023-08-09,183.9623565673828
2023-08-10,185.39695739746094
2023-08-11,180.13677978515625
2023-08-14,180.37588500976562
2023-08-15,178.03269958496094
2023-08-16,176.74159240722656
2023-08-17,176.78939819335938
2023-08-18,174.733154296875
2023-08-21,174.49404907226562
2023-08-22,178.2239990234375
2023-08-23,177.9849090576172
2023-08-24,177.93707275390625
2023-08-25,179.08474731445312
2023-08-28,183.38851928710938
2023-08-29,182.9103240966797
2023-08-30,181.42791748046875
2023-08-31,182.04957580566406
2023-09-01,182.28866577148438
2023-09-04,183.62762451171875
2023-09-05,183.48416137695312
2023-09-06,181.2844696044922
2023-09-07,179.75421142578125
2023-09-08,177.7458038330078
2023-09-11,181.0931854248047
2023-09-12,187.40536499023438
2023-09-13,190.9440155029297
2023-09-14,194.8174285888672
2023-09-15,191.66131591796875
2023-09-18,193.19155883789062
2023-09-19,189.89199829101562
2023-09-20,193.19155883789062
2023-09-21,189.84417724609375
2023-09-22,191.66131591796875
2023-09-25,191.37442016601562
2023-09-26,186.5446319580078
2023-09-27,183.91455078125
2023-09-28,182.67123413085938
2023-09-29,184.29708862304688
2023-10-02,181.18881225585938
2023-10-03,181.7626495361328
2023-10-04,184.01016235351562
2023-10-05,187.78793334960938
2023-10-06,190.75274658203125
2023-10-09,188.79212951660156
2023-10-10,196.0607452392578
2023-10-11,194.53050231933594
2023-10-12,196.15638732910156
2023-10-13,194.6261444091797
2023-10-16,194.53050231933594
2023-10-17,195.39126586914062
2023-10-18,187.69229125976562
2023-10-19,182.38429260253906
2023-10-20,183.10159301757812
2023-10-23,189.98764038085938
2023-10-24,185.20565795898438
2023-10-25,188.6008758544922
2023-10-26,184.2014617919922
2023-10-27,182.0017547607422
2023-10-30,187.7401123046875
2023-10-31,191.66131591796875
2023-11-01,193.6697540283203
2023-11-02,197.8778839111328
2023-11-03,198.26043701171875
2023-11-06,203.71188354492188
2023-11-07,200.46014404296875
2023-11-08,200.0775909423828
2023-11-09,199.31246948242188
2023-11-10,196.53892517089844
2023-11-13,198.8342742919922
2023-11-14,204.66827392578125
2023-11-15,205.91159057617188
2023-11-16,206.8679962158203
2023-11-17,209.6415252685547
2023-11-20,210.78919982910156
2023-11-21,209.163330078125
2023-11-22,210.11972045898438
2023-11-23,213.84967041015625
2023-11-24,212.31942749023438
2023-11-27,212.22378540039062
2023-11-28,212.98890686035156
2023-11-29,216.0493621826172
2023-11-30,213.2758331298828
2023-12-01,216.81448364257812
2023-12-04,216.81448364257812
2023-12-05,216.71885681152344
2023-12-06,221.7877197265625
2023-12-07,221.0226287841797
2023-12-08,221.8833770751953
2023-12-11,214.99734497070312
2023-12-12,212.31942749023438
2023-12-13,212.22378540039062
2023-12-14,221.0226287841797
2023-12-15,220.54441833496094
2023-12-18,215.6668243408203
2023-12-19,214.99734497070312
2023-12-20,211.74559020996094
2023-12-21,214.32786560058594
2023-12-22,215.0929718017578
2023-12-27,214.9016876220703
2023-12-28,214.51914978027344
2023-12-29,214.51914978027344
2024-01-02,222.64849853515625
2024-01-03,212.22378540039062
2024-01-04,212.31942749023438
2024-01-05,211.6499481201172
2024-01-08,217.2926788330078
2024-01-09,217.7708740234375
2024-01-10,219.58802795410156
2024-01-11,216.14500427246094
2024-01-12,217.86651611328125
2024-01-15,213.18019104003906
2024-01-16,211.93687438964844
2024-01-17,210.6935577392578
2024-01-18,209.6415252685547
2024-01-19,208.11129760742188
2024-01-22,210.59791564941406
2024-01-23,210.0240936279297
2024-01-24,211.6499481201172
2024-01-25,213.0845489501953
2024-01-26,215.9537353515625
2024-01-29,213.2758331298828
2024-01-30,212.22378540039062
2024-01-31,213.9453125
2024-02-01,188.4095916748047
2024-02-02,189.17471313476562
2024-02-05,185.1100311279297
2024-02-06,190.51364135742188
2024-02-07,187.35755920410156
2024-02-08,186.73590087890625
2024-02-09,186.40115356445312
2024-02-12,189.60507202148438
2024-02-13,187.4532012939453
2024-02-14,189.70071411132812
2024-02-15,193.6697540283203
2024-02-16,196.34765625
2024-02-19,196.92147827148438
2024-02-20,199.69503784179688
2024-02-21,199.50375366210938
2024-02-22,199.79067993164062
2024-02-23,200.17323303222656
2024-02-26,200.17323303222656
2024-02-27,199.31246948242188
2024-02-28,196.15638732910156
2024-02-29,196.25201416015625
2024-03-01,197.8778839111328
2024-03-04,194.6261444091797
2024-03-05,195.10435485839844
2024-03-06,193.95668029785156
2024-03-07,196.82586669921875
2024-03-08,198.26043701171875
2024-03-11,197.39968872070312
2024-03-12,198.8342742919922
2024-03-13,203.8075408935547
2024-03-14,204.66827392578125
2024-03-15,204.76393127441406
2024-03-18,199.59939575195312
2024-03-19,200.84271240234375
2024-03-20,197.39968872070312
2024-03-21,197.6865997314453
2024-03-22,199.12120056152344
2024-03-25,203.2336883544922
2024-03-26,201.22525024414062
2024-03-27,207.4418182373047
2024-03-28,206.00723266601562
2024-04-02,199.02557373046875
2024-04-03,200.17323303222656
2024-04-04,203.04241943359375
2024-04-05,201.22525024414062
2024-04-08,208.49386596679688
2024-04-09,207.05926513671875
2024-04-10,203.2336883544922
2024-04-11,203.8075408935547
2024-04-12,200.5557861328125
2024-04-15,204.9552001953125
2024-04-16,206.6767120361328
2024-04-17,204.28573608398438
2024-04-18,200.74705505371094
2024-04-19,203.52061462402344
2024-04-22,221.3095245361328
2024-04-23,226.2816925048828
2024-04-24,226.4766845703125
2024-04-25,223.4543914794922
2024-04-26,229.2064971923828
2024-04-29,233.49618530273438
2024-04-30,229.10899353027344
2024-05-02,226.08670043945312
2024-05-03,226.4766845703125
2024-05-06,226.67166137695312
2024-05-07,229.49896240234375
2024-05-08,226.67166137695312
2024-05-10,206.5880584716797
2024-05-13,207.85548400878906
2024-05-14,211.65771484375
2024-05-15,186.55322265625
2024-05-16,185.33456420898438
2024-05-17,180.84986877441406
2024-05-20,180.50863647460938
2024-05-21,181.97103881835938
2024-05-22,180.99609375
2024-05-23,184.35963439941406
2024-05-24,186.2119903564453
2024-05-27,187.33316040039062
2024-05-28,186.6507110595703
2024-05-29,182.40975952148438
2024-05-30,184.1646270751953
2024-05-31,182.31227111816406
2024-06-03,183.2384490966797
2024-06-04,181.87355041503906
2024-06-05,182.019775390625
2024-06-07,183.9696502685547
2024-06-10,178.65626525878906
2024-06-11,177.92506408691406
2024-06-12,178.55877685546875
2024-06-13,181.14234924316406
2024-06-14,178.21755981445312
2024-06-17,173.97659301757812
2024-06-18,173.0016632080078
2024-06-19,171.2955322265625
2024-06-20,173.6353759765625
2024-06-24,175.7802276611328
2024-06-25,176.02395629882812
2024-06-26,176.65765380859375
2024-06-27,174.4640655517578
2024-06-28,175.53648376464844
2024-07-01,176.90138244628906
2024-07-02,176.17019653320312
2024-07-03,175.87770080566406
2024-07-04,177.68133544921875
2024-07-05,178.80250549316406
2024-07-08,180.84986877441406
2024-07-09,177.19387817382812
2024-07-10,179.48497009277344
2024-07-11,183.87216186523438
2024-07-12,186.60195922851562
2024-07-15,181.0448455810547
2024-07-16,180.70362854003906
2024-07-17,182.60475158691406
2024-07-18,202.10337829589844
2024-07-19,198.3011474609375
2024-07-22,197.8136749267578
2024-07-23,198.5936279296875
2024-07-24,200.3485107421875
2024-07-25,203.95574951171875
2024-07-26,203.56578063964844
2024-07-29,203.56578063964844
2024-07-30,202.68833923339844
2024-07-31,203.66326904296875
2024-08-01,197.52120971679688
2024-08-02,193.57272338867188
2024-08-05,190.20921325683594
2024-08-06,189.62425231933594
2024-08-07,193.32899475097656
2024-08-08,194.54766845703125
2024-08-09,193.28024291992188
2024-08-12,193.08526611328125
2024-08-13,194.35267639160156
2024-08-14,196.8387451171875
2024-08-15,197.9111785888672
2024-08-16,199.08108520507812
2024-08-19,200.3485107421875
2024-08-20,197.6186981201172
2024-08-21,198.3011474609375
2024-08-22,206.29559326171875
2024-08-23,204.34573364257812
2024-08-26,203.66326904296875
2024-08-27,204.24822998046875
2024-08-28,205.71063232421875
2024-08-29,206.39308166503906
2024-08-30,208.24545288085938
2024-09-02,206.8805389404297
2024-09-03,211.65771484375
2024-09-04,211.07275390625
2024-09-05,213.5100860595703
2024-09-06,213.02261352539062
2024-09-09,214.6800079345703
2024-09-10,213.8025665283203
2024-09-11,214.9724884033203
2024-09-12,215.36245727539062
2024-09-13,217.0198516845703
2024-09-16,217.40980529785156
2024-09-17,220.72457885742188
2024-09-18,218.18975830078125
2024-09-19,221.5045166015625
2024-09-20,219.45716857910156
2024-09-23,222.77194213867188
2024-09-24,224.7218017578125
2024-09-25,213.8025665283203
2024-09-26,213.02261352539062
2024-09-27,212.24267578125
2024-09-30,213.3151092529297
2024-10-01,212.73013305664062
2024-10-02,212.73013305664062
2024-10-03,210.2928009033203
2024-10-04,209.90284729003906
2024-10-07,208.6354217529297
2024-10-08,207.95297241210938
2024-10-09,205.80813598632812
2024-10-10,203.95574951171875
2024-10-11,205.90560913085938
2024-10-14,204.15072631835938
2024-10-15,202.78582763671875
2024-10-16,203.3708038330078
2024-10-17,204.44322204589844
2024-10-18,194.15768432617188
2024-10-21,189.1367950439453
2024-10-22,191.13540649414062
2024-10-23,192.69528198242188
2024-10-24,195.8638153076172
2024-10-25,193.52398681640625
2024-10-28,193.42648315429688
2024-10-29,192.20782470703125
2024-10-30,188.60057067871094
2024-10-31,182.9459686279297
2024-11-01,181.97103881835938
2024-11-04,184.5546112060547
2024-11-05,184.1158905029297
2024-11-06,184.2621307373047
2024-11-07,186.06576538085938
2024-11-08,189.4292755126953
2024-11-11,186.2607421875
2024-11-12,179.09498596191406
2024-11-13,181.82479858398438
2024-11-14,182.26351928710938
2024-11-15,175.97520446777344
2024-11-18,168.32199096679688
2024-11-19,166.81085205078125
2024-11-20,162.52114868164062
2024-11-21,161.2050018310547
2024-11-22,163.78855895996094
2024-11-25,164.66598510742188
2024-11-26,162.4236602783203
2024-11-27,163.5935821533203
2024-11-28,166.95709228515625
2024-11-29,166.17713928222656
2024-12-02,167.78578186035156
2024-12-03,163.98353576660156
2024-12-04,166.66461181640625
2024-12-05,164.81224060058594
2024-12-06,166.95709228515625
2024-12-09,169.5406494140625
2024-12-10,168.8094482421875
2024-12-11,167.93202209472656
2024-12-12,168.02952575683594
2024-12-13,169.05319213867188
2024-12-16,169.68690490722656
2024-12-17,167.1033172607422
2024-12-18,170.4668426513672
2024-12-19,169.05319213867188
2024-12-20,169.68690490722656
2024-12-23,174.0253448486328
2024-12-27,175.63397216796875
2024-12-30,176.99888610839844
2025-01-02,179.04623413085938
2025-01-03,176.99888610839844
2025-01-07,179.72869873046875
2025-01-08,180.65487670898438
2025-01-09,180.99609375
2025-01-10,183.87216186523438
2025-01-13,182.3610076904297
2025-01-14,182.019775390625
2025-01-15,183.14096069335938
2025-01-16,186.0170135498047
2025-01-17,187.86936950683594
2025-01-20,190.20921325683594
2025-01-21,192.74403381347656
2025-01-22,193.62147521972656
2025-01-23,193.91395568847656
2025-01-24,193.03651428222656
2025-01-27,196.7412567138672
2025-01-28,218.57972717285156
2025-01-29,215.2649688720703
2025-01-30,213.5100860595703
2025-01-31,212.63265991210938
2025-02-03,209.12289428710938
2025-02-04,209.12289428710938
2025-02-05,209.8053436279297
2025-02-06,207.95297241210938
2025-02-07,206.8805389404297
2025-02-10,206.29559326171875
2025-02-11,207.17303466796875
2025-02-12,204.34573364257812
2025-02-13,205.02818298339844
2025-02-14,206.97804260253906
2025-02-17,206.97804260253906
2025-02-18,206.78306579589844
2025-02-19,205.41815185546875
2025-02-20,210.7802734375
2025-02-21,214.2900390625
2025-02-24,216.33738708496094
2025-02-25,213.2176055908203
2025-02-26,210.97525024414062
2025-02-27,208.3429412841797
2025-02-28,207.66049194335938
2025-03-03,207.17303466796875
2025-03-04,203.3708038330078
2025-03-05,213.5100860595703
2025-03-06,213.70506286621094
2025-03-07,210.87777709960938
2025-03-10,209.5128631591797
2025-03-11,207.46551513671875
2025-03-12,207.56298828125
2025-03-13,211.8527069091797
2025-03-14,217.99478149414062
2025-03-17,217.60479736328125
2025-03-18,217.0198516845703
2025-03-19,218.7747039794922
2025-03-20,216.82484436035156
2025-03-21,215.2649688720703
2025-03-24,217.40980529785156
2025-03-25,218.57972717285156
2025-03-26,215.65493774414062
2025-03-27,214.87498474121094
2025-03-28,215.84991455078125
2025-03-31,210.3903045654297
2025-04-01,217.0198516845703
2025-04-02,211.9501953125
2025-04-03,200.25100708007812
2025-04-04,189.62425231933594
2025-04-07,177.19387817382812
2025-04-08,183.482177734375
2025-04-09,174.3178253173828
2025-04-10,184.1646270751953
2025-04-11,184.8958282470703
2025-04-14,190.20921325683594
2025-04-15,192.40281677246094
2025-04-16,190.98915100097656
2025-04-17,189.28302001953125
2025-04-22,178.90000915527344
2025-04-23,183.0
2025-04-24,182.4499969482422
2025-04-25,184.4499969482422
2025-04-28,184.60000610351562
2025-04-29,185.0500030517578
2025-04-30,186.1999969482422
2025-05-02,187.60000610351562
2025-05-05,186.75
2025-05-06,184.1999969482422
2025-05-07,181.64999389648438
2025-05-08,185.75
2025-05-09,186.14999389648438
2025-05-12,194.5
2025-05-13,193.85000610351562
2025-05-14,191.89999389648438
2025-05-15,192.4499969482422
2025-05-16,194.0
2025-05-19,193.8000030517578
2025-05-20,195.25
2025-05-21,192.64999389648438
2025-05-22,188.25
2025-05-23,183.0500030517578
2025-05-26,186.75
2025-05-27,187.0500030517578
2025-05-28,186.3000030517578
2025-05-30,185.0
2025-06-02,182.0500030517578
2025-06-03,183.10000610351562
2025-06-04,185.9499969482422
2025-06-05,189.64999389648438
2025-06-09,189.8000030517578
2025-06-10,190.75
2025-06-11,191.0500030517578
2025-06-12,187.75
2025-06-13,184.6999969482422
2025-06-16,188.0
2025-06-17,183.89999389648438
2025-06-18,184.10000610351562
2025-06-19,182.75
2025-06-23,182.60000610351562
2025-06-24,186.0
2025-06-25,185.6999969482422
2025-06-26,184.35000610351562
2025-06-27,188.10000610351562
2025-06-30,189.6999969482422
2025-07-01,189.35000610351562
2025-07-02,194.64999389648438
2025-07-03,193.9499969482422
2025-07-04,192.6999969482422
2025-07-07,190.0
2025-07-08,193.1999969482422
2025-07-09,192.39999389648438
2025-07-10,193.0
2025-07-11,187.3000030517578
2025-07-14,188.35000610351562
2025-07-15,188.14999389648438
2025-07-16,186.64999389648438
2025-07-17,189.39999389648438
2025-07-18,200.8000030517578
2025-07-21,189.14999389648438
2025-07-22,188.8000030517578
2025-07-23,193.8000030517578
2025-07-24,200.3000030517578
2025-07-25,201.60000610351562
2025-07-28,197.8000030517578
2025-07-29,196.64999389648438
2025-07-30,195.85000610351562
2025-07-31,193.10000610351562
2025-08-01,189.5
2025-08-04,190.4499969482422
2025-08-05,192.39999389648438
2025-08-06,191.4499969482422
2025-08-07,194.85000610351562
2025-08-08,197.75
2025-08-11,198.64999389648438
2025-08-12,199.75
2025-08-13,201.8000030517578
2025-08-14,201.8000030517578
2025-08-15,205.10000610351562
2025-08-18,204.60000610351562
2025-08-19,206.1999969482422
2025-08-20,207.1999969482422
2025-08-21,205.0
2025-08-22,208.39999389648438
